slug,snapshots_checked,mismatches,stale_explained,n_events
btc-updown-15m-1765667700,0,0,0,343
btc-updown-15m-1765679400,78,8,4,18755
btc-updown-15m-1765689300,80,0,0,19305
btc-updown-15m-1765700100,92,2,0,21946
btc-updown-15m-1765711800,182,4,4,44106
btc-updown-15m-1765722600,76,2,2,18435
btc-updown-15m-1765732500,118,8,6,28767
btc-updown-15m-1765748700,96,4,2,23164
btc-updown-15m-1765762200,56,2,2,13770
btc-updown-15m-1765772100,104,4,2,25194
btc-updown-15m-1765782900,114,2,2,27273
btc-updown-15m-1765793700,136,0,0,32489
btc-updown-15m-1765804500,100,0,0,23843
btc-updown-15m-1765814400,262,14,12,63382
btc-updown-15m-1765825200,274,2,0,66782
btc-updown-15m-1765836000,52,0,0,12942
btc-updown-15m-1765846800,98,2,0,23762
btc-updown-15m-1765856700,152,2,2,36529
btc-updown-15m-1765867500,88,2,0,20722
btc-updown-15m-1765878300,150,6,2,36074
btc-updown-15m-1765888200,212,8,6,50921
btc-updown-15m-1765899000,218,8,4,52367
btc-updown-15m-1765909800,60,0,0,14733
btc-updown-15m-1765920600,106,6,4,26112
btc-updown-15m-1765930500,214,14,6,51194
btc-updown-15m-1765943100,124,12,4,29667
btc-updown-15m-1765953900,126,10,4,30635
btc-updown-15m-1765963800,158,6,4,38671
btc-updown-15m-1765974600,136,4,2,32617
btc-updown-15m-1765985400,128,2,2,30670
btc-updown-15m-1765996200,132,6,4,32130
btc-updown-15m-1766006100,46,0,0,11472
btc-updown-15m-1766016900,126,4,4,30468
btc-updown-15m-1766027700,50,0,0,11946
btc-updown-15m-1766038500,90,0,0,21803
btc-updown-15m-1766048400,148,0,0,35821
btc-updown-15m-1766059200,154,6,4,37214
btc-updown-15m-1766070000,378,12,12,91887
btc-updown-15m-1766079900,262,4,2,63997
btc-updown-15m-1766092500,226,2,2,54944
btc-updown-15m-1766103300,178,4,2,42709
btc-updown-15m-1766114100,260,12,8,62876
btc-updown-15m-1766124000,180,2,0,43123
btc-updown-15m-1766134800,152,2,2,37090
btc-updown-15m-1766145600,142,4,2,34549
btc-updown-15m-1766156400,342,2,0,82765
btc-updown-15m-1766166300,184,2,2,44961
btc-updown-15m-1766177100,202,8,8,49152
btc-updown-15m-1766187900,0,0,0,173
btc-updown-15m-1766197800,154,4,4,36678
btc-updown-15m-1766209500,24,0,0,5861
btc-updown-15m-1766220300,108,4,4,25716
btc-updown-15m-1766231100,144,8,6,34467
btc-updown-15m-1766241000,166,8,2,40064
btc-updown-15m-1766251800,86,2,2,20636
btc-updown-15m-1766262600,166,8,4,38897
btc-updown-15m-1766273400,0,0,0,5
btc-updown-15m-1766283300,86,4,2,20549
btc-updown-15m-1766294100,138,6,4,32819
btc-updown-15m-1766304900,122,2,2,29360
btc-updown-15m-1766314800,152,2,0,35894
btc-updown-15m-1766325600,90,0,0,21952
btc-updown-15m-1766336400,162,6,2,38654
btc-updown-15m-1766347200,88,0,0,20914
btc-updown-15m-1766357100,0,0,0,482
btc-updown-15m-1766367900,78,2,2,19130
btc-updown-15m-1766378700,220,2,2,52296
btc-updown-15m-1766389500,90,2,2,21394
btc-updown-15m-1766399400,176,6,4,41640
btc-updown-15m-1766410200,96,2,2,22675
btc-updown-15m-1766421000,44,0,0,10633
btc-updown-15m-1766430900,238,6,6,56960
btc-updown-15m-1766441700,130,2,2,31442
btc-updown-15m-1766452500,164,8,4,39252
btc-updown-15m-1766463300,184,10,4,43755
btc-updown-15m-1766473200,144,2,2,34706
btc-updown-15m-1766484000,152,4,2,36061
btc-updown-15m-1766494800,184,6,4,43550
btc-updown-15m-1766505600,118,6,6,28537
btc-updown-15m-1766515500,98,4,2,23426
btc-updown-15m-1766526300,186,10,2,43819
btc-updown-15m-1766537100,104,6,0,24714
btc-updown-15m-1766547000,130,2,0,31181
btc-updown-15m-1766557800,192,4,2,44969
btc-updown-15m-1766568600,144,2,2,34504
btc-updown-15m-1766579400,122,0,0,29114
btc-updown-15m-1766589300,226,12,10,54805
btc-updown-15m-1766600100,118,0,0,28910
btc-updown-15m-1766610900,116,12,8,27814
btc-updown-15m-1766621700,130,8,6,31012
btc-updown-15m-1766631600,154,2,2,35815
btc-updown-15m-1766642400,124,8,2,29286
btc-updown-15m-1766653200,92,0,0,22316
btc-updown-15m-1766663100,122,6,4,28611
btc-updown-15m-1766673900,56,0,0,13510
btc-updown-15m-1766684700,60,4,2,14605
btc-updown-15m-1766695500,84,4,4,20221
btc-updown-15m-1766705400,0,0,0,188
btc-updown-15m-1766716200,206,10,6,49928
btc-updown-15m-1766727000,114,2,0,27197
btc-updown-15m-1766737800,114,4,4,27521
btc-updown-15m-1766747700,120,6,2,27631
btc-updown-15m-1766758500,140,4,2,32857
btc-updown-15m-1766769300,194,4,4,46410
btc-updown-15m-1766779200,146,8,4,35102
btc-updown-15m-1766790000,0,0,0,384
btc-updown-15m-1766800800,108,2,2,25929
btc-updown-15m-1766811600,134,6,4,32162
btc-updown-15m-1766821500,120,4,4,28911
btc-updown-15m-1766832300,96,0,0,22990
btc-updown-15m-1766843100,102,0,0,24968
btc-updown-15m-1766853900,78,8,4,18513
btc-updown-15m-1766863800,158,6,2,37885
btc-updown-15m-1766874600,0,0,0,227
btc-updown-15m-1766886300,98,0,0,23432
btc-updown-15m-1766896200,76,10,4,18330
btc-updown-15m-1766907000,122,6,2,29425
btc-updown-15m-1766917800,132,8,4,31124
btc-updown-15m-1766928600,54,2,2,13012
btc-updown-15m-1766938500,130,10,6,30671
btc-updown-15m-1766949300,82,0,0,19508
btc-updown-15m-1766960100,65,1,1,15705
btc-updown-15m-1766970900,96,2,0,23295
btc-updown-15m-1766980800,168,4,2,40106
btc-updown-15m-1766991600,178,6,6,42214
btc-updown-15m-1767002400,240,6,4,57114
btc-updown-15m-1767012300,144,4,4,34939
btc-updown-15m-1767023100,180,4,2,44005
btc-updown-15m-1767033900,174,0,0,41609
btc-updown-15m-1767044700,0,0,0,101
btc-updown-15m-1767054600,58,0,0,13805
btc-updown-15m-1767065400,158,2,0,37548
btc-updown-15m-1767076200,128,8,4,29919
btc-updown-15m-1767087000,112,2,0,26394
btc-updown-15m-1767096900,186,8,4,43907
btc-updown-15m-1767107700,372,4,4,89205
btc-updown-15m-1767118500,0,0,0,91
btc-updown-15m-1767128400,0,0,0,231
btc-updown-15m-1767139200,80,4,4,18742
btc-updown-15m-1767150000,172,2,0,41816
btc-updown-15m-1767160800,140,0,0,33528
btc-updown-15m-1767170700,132,0,0,30438
btc-updown-15m-1767181500,156,2,2,37352
btc-updown-15m-1767192300,228,2,2,55618
btc-updown-15m-1767204000,126,2,2,29488
btc-updown-15m-1767213900,0,0,0,253
btc-updown-15m-1767224700,0,0,0,121
btc-updown-15m-1767225600,82,0,0,19145
btc-updown-15m-1767235500,86,0,0,20678
btc-updown-15m-1767246300,124,0,0,29630
btc-updown-15m-1767256200,140,2,2,33021
btc-updown-15m-1767267000,116,0,0,27410
btc-updown-15m-1767276900,140,4,2,33039
btc-updown-15m-1767286800,124,2,2,29229
btc-updown-15m-1767302100,0,0,0,88
btc-updown-15m-1767313800,142,2,0,32990
btc-updown-15m-1767324600,162,8,6,38428
btc-updown-15m-1767334500,112,0,0,26584
btc-updown-15m-1767345300,184,2,0,43924
btc-updown-15m-1767355200,102,0,0,24150
btc-updown-15m-1767365100,262,4,4,63732
btc-updown-15m-1767375900,226,0,0,54847
btc-updown-15m-1767386700,0,0,0,250
btc-updown-15m-1767401100,96,4,0,23086
btc-updown-15m-1767411000,192,6,6,45337
btc-updown-15m-1767420900,80,4,4,18941
btc-updown-15m-1767431700,192,6,4,44851
btc-updown-15m-1767441600,54,0,0,13098
btc-updown-15m-1767452400,96,0,0,23170
btc-updown-15m-1767462300,116,0,0,27361
btc-updown-15m-1767477600,0,0,0,438
btc-updown-15m-1767489300,176,2,2,42491
btc-updown-15m-1767499200,186,4,4,43748
btc-updown-15m-1767510000,100,0,0,23931
btc-updown-15m-1767519900,274,4,0,64291
btc-updown-15m-1767529800,74,2,0,17793
btc-updown-15m-1767540600,252,12,6,59558
btc-updown-15m-1767551400,250,8,6,59589
btc-updown-15m-1767570300,0,0,0,0
btc-updown-15m-1767580200,104,0,0,24849
btc-updown-15m-1767591000,136,2,0,31850
btc-updown-15m-1767600900,246,6,4,58162
btc-updown-15m-1767610800,178,4,4,42293
btc-updown-15m-1767621600,344,8,6,80745
btc-updown-15m-1767631500,308,10,6,73301
btc-updown-15m-1767643200,260,2,0,63190
btc-updown-15m-1767661200,282,6,6,67018
btc-updown-15m-1767671100,236,8,4,55160
btc-updown-15m-1767682800,80,0,0,18649
btc-updown-15m-1767692700,248,4,2,57616
btc-updown-15m-1767703500,210,6,4,49223
btc-updown-15m-1767713400,164,2,2,39260
btc-updown-15m-1767725100,230,4,4,55235
btc-updown-15m-1767735900,0,0,0,197
btc-updown-15m-1767745800,96,0,0,22961
btc-updown-15m-1767756600,72,0,0,17414
btc-updown-15m-1767766500,92,0,0,22028
btc-updown-15m-1767776400,106,2,0,25310
btc-updown-15m-1767787200,274,4,2,65968
btc-updown-15m-1767797100,378,4,4,90639
btc-updown-15m-1767807900,118,0,0,28802
btc-updown-15m-1767818700,234,2,0,56322
btc-updown-15m-1767835800,88,0,0,20642
btc-updown-15m-1767845700,132,2,2,31616
btc-updown-15m-1767855600,314,4,4,75409
btc-updown-15m-1767866400,320,0,0,76714
btc-updown-15m-1767876300,276,2,0,66310
btc-updown-15m-1767887100,348,2,2,84696
btc-updown-15m-1767897900,236,0,0,56738
btc-updown-15m-1767909600,242,2,2,57853
btc-updown-15m-1767921300,136,0,0,32397
btc-updown-15m-1767931200,138,0,0,32942
btc-updown-15m-1767942000,136,4,4,32249
btc-updown-15m-1767955500,198,2,2,47433
btc-updown-15m-1767965400,306,2,0,72738
btc-updown-15m-1767976200,450,2,2,109714
btc-updown-15m-1767987900,0,0,0,349
btc-updown-15m-1767998700,0,0,0,60
btc-updown-15m-1768009500,150,2,0,35975
btc-updown-15m-1768019400,138,2,2,32304
btc-updown-15m-1768030200,156,2,2,37014
btc-updown-15m-1768040100,144,0,0,34079
btc-updown-15m-1768050900,140,2,2,33297
btc-updown-15m-1768060800,120,2,0,28993
btc-updown-15m-1768072500,0,0,0,150
btc-updown-15m-1768082400,0,0,0,263
btc-updown-15m-1768092300,80,2,2,19564
btc-updown-15m-1768103100,132,2,0,31476
btc-updown-15m-1768113000,218,4,2,53352
btc-updown-15m-1768123800,102,2,2,24111
btc-updown-15m-1768133700,124,2,2,29433
btc-updown-15m-1768143600,174,0,0,41758
btc-updown-15m-1768154400,0,0,0,243
btc-updown-15m-1768169700,0,0,0,284
btc-updown-15m-1768181400,106,2,0,24981
btc-updown-15m-1768191300,214,4,4,51386
btc-updown-15m-1768204800,220,0,0,53037
btc-updown-15m-1768218300,0,0,0,121
btc-updown-15m-1768257900,0,0,0,111
btc-updown-15m-1768270500,232,2,0,55072
btc-updown-15m-1768280400,160,2,0,38605
btc-updown-15m-1768291200,224,2,2,53644
btc-updown-15m-1768301100,190,0,0,45457
btc-updown-15m-1768311000,398,8,4,93144
btc-updown-15m-1768321800,90,0,0,21864
btc-updown-15m-1768331700,0,0,0,258
btc-updown-15m-1768342500,248,6,4,60032
btc-updown-15m-1768356900,90,4,4,21611
btc-updown-15m-1768369500,254,6,2,61403
btc-updown-15m-1768383900,0,0,0,93
btc-updown-15m-1768393800,228,2,2,55085
btc-updown-15m-1768404600,396,0,0,95026
btc-updown-15m-1768414500,290,2,2,70201
btc-updown-15m-1768424400,258,2,0,62136
btc-updown-15m-1768435200,4,4,4,1006
btc-updown-15m-1768445100,256,0,0,61346
btc-updown-15m-1768455900,252,0,0,60348
btc-updown-15m-1768465800,88,8,6,21260
btc-updown-15m-1768475700,202,0,0,47581
btc-updown-15m-1768486500,0,0,0,94
btc-updown-15m-1768496400,256,2,0,60995
btc-updown-15m-1768507200,0,0,0,344
btc-updown-15m-1768517100,0,0,0,417
btc-updown-15m-1768527900,156,2,2,37441
btc-updown-15m-1768537800,120,0,0,28585
btc-updown-15m-1768547700,0,0,0,280
btc-updown-15m-1768558500,102,2,2,24332
btc-updown-15m-1768568400,302,6,0,71582
btc-updown-15m-1768579200,222,2,2,53245
btc-updown-15m-1768589100,250,4,0,60368
btc-updown-15m-1768599000,80,0,0,19593
btc-updown-15m-1768609800,242,4,2,58002
btc-updown-15m-1768619700,168,4,2,41138
btc-updown-15m-1768630500,110,0,0,26589
btc-updown-15m-1768640400,138,0,0,33699
btc-updown-15m-1768650300,170,0,0,40653
btc-updown-15m-1768661100,174,6,6,41721
btc-updown-15m-1768671000,178,2,0,42930
btc-updown-15m-1768681800,148,2,2,36041
btc-updown-15m-1768691700,152,2,2,37106
btc-updown-15m-1768701600,138,2,2,33460
btc-updown-15m-1768712400,166,2,2,40007
btc-updown-15m-1768722300,162,2,0,38956
btc-updown-15m-1768733100,180,2,0,42551
btc-updown-15m-1768743000,42,2,0,10305
btc-updown-15m-1768753800,140,4,2,33300
btc-updown-15m-1768763700,208,4,2,50311
btc-updown-15m-1768773600,0,0,0,485
btc-updown-15m-1768784400,290,10,4,70652
btc-updown-15m-1768794300,210,4,2,51367
btc-updown-15m-1768805100,184,4,0,44770
btc-updown-15m-1768815000,240,2,0,58460
btc-updown-15m-1768824900,192,0,0,46867
btc-updown-15m-1768835700,286,0,0,69607
btc-updown-15m-1768845600,172,0,0,42376
btc-updown-15m-1768856400,162,0,0,39640
btc-updown-15m-1768866300,290,2,0,70607
btc-updown-15m-1768876200,170,0,0,41768
btc-updown-15m-1768887000,328,4,0,79973
btc-updown-15m-1768896900,246,0,0,59982
btc-updown-15m-1768907700,312,0,0,75687
btc-updown-15m-1768917600,126,0,0,30660
btc-updown-15m-1768927500,490,4,0,118743
btc-updown-15m-1768938300,218,0,0,52146
btc-updown-15m-1768952700,334,4,2,81819
btc-updown-15m-1768963500,352,6,2,85992
btc-updown-15m-1768973400,92,2,0,22160
btc-updown-15m-1768984200,220,2,2,53093
btc-updown-15m-1768994100,162,2,0,39275
btc-updown-15m-1769006700,492,6,2,119495
btc-updown-15m-1769017500,540,2,2,131409
btc-updown-15m-1769027400,300,6,4,73451
btc-updown-15m-1769038200,98,0,0,23646
btc-updown-15m-1769048100,234,8,4,56367
btc-updown-15m-1769058000,198,4,2,48074
btc-updown-15m-1769068800,166,6,0,39863
btc-updown-15m-1769078700,208,4,2,50154
btc-updown-15m-1769089500,378,16,16,90578
btc-updown-15m-1769099400,352,12,12,84662
btc-updown-15m-1769109300,314,4,2,75163
btc-updown-15m-1769120100,176,0,0,42888
btc-updown-15m-1769130000,144,2,0,34896
btc-updown-15m-1769140800,214,6,2,51741
btc-updown-15m-1769150700,192,2,0,46669
btc-updown-15m-1769161500,276,4,2,67140
btc-updown-15m-1769171400,288,6,0,68650
btc-updown-15m-1769181300,298,8,8,71780
btc-updown-15m-1769192100,336,4,4,81263
btc-updown-15m-1769202000,244,2,0,59466
btc-updown-15m-1769212800,210,4,2,50137
btc-updown-15m-1769222700,236,4,4,57271
btc-updown-15m-1769232600,234,4,2,56889
btc-updown-15m-1769243400,216,2,2,53101
btc-updown-15m-1769253300,168,0,0,41140
btc-updown-15m-1769264100,202,0,0,48927
btc-updown-15m-1769274000,240,2,0,58235
btc-updown-15m-1769285700,182,2,0,44383
btc-updown-15m-1769296500,162,2,2,39268
btc-updown-15m-1769306400,126,0,0,30698
btc-updown-15m-1769317200,188,0,0,45671
btc-updown-15m-1769327100,214,0,0,51684
btc-updown-15m-1769337000,194,0,0,47084
btc-updown-15m-1769347800,110,0,0,26099
btc-updown-15m-1769357700,568,8,0,137412
btc-updown-15m-1769368500,132,0,0,31625
btc-updown-15m-1769378400,218,4,2,52763
btc-updown-15m-1769389200,110,0,0,26608
btc-updown-15m-1769399100,202,2,2,49242
btc-updown-15m-1769409000,250,0,0,60310
btc-updown-15m-1769419800,224,6,0,53816
btc-updown-15m-1769429700,286,2,0,69286
btc-updown-15m-1769440500,474,2,2,114855
btc-updown-15m-1769450400,376,0,0,91413
btc-updown-15m-1769460300,190,2,2,45843
btc-updown-15m-1769471100,118,2,2,28469
btc-updown-15m-1769481000,108,0,0,25961
btc-updown-15m-1769491800,184,2,2,44623
btc-updown-15m-1769501700,160,4,2,38297
btc-updown-15m-1769511600,138,2,2,33179
btc-updown-15m-1769522400,282,4,2,67630
btc-updown-15m-1769532300,76,2,0,17865
btc-updown-15m-1769543100,274,0,0,66378
btc-updown-15m-1769553000,200,10,4,47308
btc-updown-15m-1769562900,340,4,2,81959
btc-updown-15m-1769573700,252,2,0,60631
btc-updown-15m-1769583600,240,8,2,57570
btc-updown-15m-1769594400,338,2,0,82617
btc-updown-15m-1769604300,336,4,2,80698
btc-updown-15m-1769615100,432,0,0,106014
btc-updown-15m-1769625000,270,0,0,65267
btc-updown-15m-1769635800,264,4,0,63634
btc-updown-15m-1769646600,310,4,0,75313
btc-updown-15m-1769656500,254,2,0,61758
btc-updown-15m-1769667300,200,0,0,48224
btc-updown-15m-1769677200,278,0,0,66674
btc-updown-15m-1769687100,290,8,6,69392
btc-updown-15m-1769697900,416,14,8,100763
btc-updown-15m-1769707800,448,4,0,108378
btc-updown-15m-1769718600,394,2,2,95667
btc-updown-15m-1769728500,194,0,0,47027
btc-updown-15m-1769738400,430,0,0,105334
btc-updown-15m-1769749200,306,2,0,74538
btc-updown-15m-1769759100,112,0,0,26800
btc-updown-15m-1769769900,172,2,2,41184
btc-updown-15m-1769779800,44,6,4,9586
btc-updown-15m-1769789700,314,0,0,74614
btc-updown-15m-1769800500,372,0,0,90075
btc-updown-15m-1769810400,214,0,0,51850
btc-updown-15m-1769821200,104,0,0,24917
btc-updown-15m-1769831100,212,2,2,50676
btc-updown-15m-1769841900,238,0,0,57072
btc-updown-15m-1769851800,102,0,0,24741
btc-updown-15m-1769861700,180,2,2,42922
btc-updown-15m-1769872500,512,0,0,124934
btc-updown-15m-1769882400,634,0,0,155165
btc-updown-15m-1769893200,548,2,0,133850
btc-updown-15m-1769903100,446,4,2,107340
btc-updown-15m-1769904000,182,0,0,44188
btc-updown-15m-1769913900,262,2,2,62777
btc-updown-15m-1769923800,114,0,0,27573
btc-updown-15m-1769932800,216,2,2,52526
btc-updown-15m-1769942700,360,2,0,86578
btc-updown-15m-1769952600,152,0,0,36139
btc-updown-15m-1769962500,454,2,2,108607
btc-updown-15m-1769972400,180,0,0,43093
btc-updown-15m-1769981400,462,0,0,112087
btc-updown-15m-1769991300,396,2,0,97430
btc-updown-15m-1770001200,576,2,2,138315
btc-updown-15m-1770011100,530,8,8,128280
btc-updown-15m-1770020100,644,10,10,157770
btc-updown-15m-1770030000,360,6,2,86637
btc-updown-15m-1770039900,438,2,2,106873
btc-updown-15m-1770049800,400,2,0,97077
btc-updown-15m-1770059700,450,2,2,108502
btc-updown-15m-1770068700,358,0,0,86093
btc-updown-15m-1770078600,414,10,0,100805
btc-updown-15m-1770088500,382,2,2,92030
btc-updown-15m-1770098400,294,0,0,69494
btc-updown-15m-1770108300,140,2,2,33228
btc-updown-15m-1770117300,262,4,0,61799
btc-updown-15m-1770127200,406,2,2,98201
btc-updown-15m-1770137100,616,0,0,150574
btc-updown-15m-1770147000,776,2,2,190780
btc-updown-15m-1770156900,574,0,0,139383
btc-updown-15m-1770165900,450,2,0,106420
btc-updown-15m-1770175800,156,0,0,36646
btc-updown-15m-1770185700,250,2,2,59431
btc-updown-15m-1770195600,182,0,0,43119
btc-updown-15m-1770205500,334,0,0,80019
btc-updown-15m-1770214500,652,6,4,157155
btc-updown-15m-1770224400,414,0,0,101003
btc-updown-15m-1770234300,150,6,4,30554
btc-updown-15m-1770244200,240,0,0,57856
btc-updown-15m-1770253200,258,0,0,62669
btc-updown-15m-1770263100,460,0,0,111807
btc-updown-15m-1770273000,188,4,0,44340
btc-updown-15m-1770282900,408,8,6,96204
btc-updown-15m-1770292800,428,4,0,100902
btc-updown-15m-1770301800,82,6,4,16646
btc-updown-15m-1770311700,724,4,2,174219
btc-updown-15m-1770321600,482,6,2,113308
btc-updown-15m-1770331500,582,2,2,141435
btc-updown-15m-1770341400,666,4,0,164189
btc-updown-15m-1770350400,488,2,2,117932
btc-updown-15m-1770360300,518,4,2,124239
btc-updown-15m-1770370200,454,2,0,107816
btc-updown-15m-1770380100,478,4,2,114535
btc-updown-15m-1770390000,776,6,6,186728
btc-updown-15m-1770399000,568,6,6,134224
btc-updown-15m-1770408900,648,2,0,155125
btc-updown-15m-1770418800,450,4,2,107906
btc-updown-15m-1770428700,208,0,0,49844
btc-updown-15m-1770438600,354,0,0,85315
btc-updown-15m-1770447600,628,6,6,151089
btc-updown-15m-1770457500,410,0,0,98774
btc-updown-15m-1770467400,580,4,2,140141
btc-updown-15m-1770477300,516,4,0,124801
btc-updown-15m-1770486300,240,0,0,58039
btc-updown-15m-1770496200,232,0,0,55968
btc-updown-15m-1770506100,330,0,0,80338
btc-updown-15m-1770516000,402,4,0,98077
btc-updown-15m-1770525900,248,0,0,60049
btc-updown-15m-1770534900,384,4,4,92249
btc-updown-15m-1770544800,188,2,2,45617
btc-updown-15m-1770554700,150,0,0,36657
btc-updown-15m-1770564600,324,2,2,78451
btc-updown-15m-1770574500,490,4,4,116624
btc-updown-15m-1770583500,146,0,0,35345
btc-updown-15m-1770593400,476,4,0,114992
btc-updown-15m-1770603300,520,4,4,126189
btc-updown-15m-1770613200,316,0,0,75919
btc-updown-15m-1770623100,424,2,0,100832
btc-updown-15m-1770632100,146,2,2,34989
btc-updown-15m-1770642000,290,0,0,67744
btc-updown-15m-1770651900,464,4,2,111203
btc-updown-15m-1770661800,496,2,0,120003
btc-updown-15m-1770671700,434,4,4,104526
btc-updown-15m-1770680700,96,0,0,22736
btc-updown-15m-1770690600,422,4,0,101694
btc-updown-15m-1770700500,112,2,0,26924
btc-updown-15m-1770710400,418,2,0,98943
btc-updown-15m-1770719400,154,0,0,36267
btc-updown-15m-1770729300,300,0,0,72451
btc-updown-15m-1770739200,448,2,2,108061
btc-updown-15m-1770749100,404,2,0,96988
btc-updown-15m-1770759000,300,2,2,72652
btc-updown-15m-1770768000,428,4,0,100268
btc-updown-15m-1770777900,230,0,0,55035
btc-updown-15m-1770787800,448,0,0,107239
btc-updown-15m-1770797700,390,4,2,93767
btc-updown-15m-1770807600,384,2,2,93492
btc-updown-15m-1770816600,156,0,0,34216
btc-updown-15m-1770826500,496,4,4,119305
btc-updown-15m-1770836400,474,6,2,110834
btc-updown-15m-1770846300,396,0,0,95718
btc-updown-15m-1770856200,304,0,0,72450
btc-updown-15m-1770865200,346,2,0,82758
btc-updown-15m-1770875100,366,0,0,87671
btc-updown-15m-1770885000,342,6,2,82451
btc-updown-15m-1770894900,294,4,2,70742
btc-updown-15m-1770903900,374,6,2,88677
btc-updown-15m-1770913800,396,4,2,95053
btc-updown-15m-1770923700,208,0,0,49918
btc-updown-15m-1770933600,374,6,0,88181
btc-updown-15m-1770943500,480,2,2,114927
btc-updown-15m-1770952500,284,4,0,67061
btc-updown-15m-1770962400,236,4,2,56032
btc-updown-15m-1770972300,312,0,0,75232
btc-updown-15m-1770982200,392,4,2,93528
btc-updown-15m-1770992100,366,0,0,87992
btc-updown-15m-1771001100,480,0,0,116362
btc-updown-15m-1771011000,458,4,4,110645
btc-updown-15m-1771020900,228,0,0,54767
btc-updown-15m-1771030800,210,2,2,49821
btc-updown-15m-1771040700,216,0,0,51366
btc-updown-15m-1771049700,174,4,4,41085
btc-updown-15m-1771059600,344,0,0,82082
btc-updown-15m-1771069500,348,4,2,80319
btc-updown-15m-1771079400,178,2,0,42873
btc-updown-15m-1771089300,392,4,2,95219
btc-updown-15m-1771098300,328,2,0,77977
btc-updown-15m-1771108200,196,0,0,46441
btc-updown-15m-1771118100,90,2,2,21370
btc-updown-15m-1771128000,212,2,0,50126
btc-updown-15m-1771137000,216,6,2,51900
btc-updown-15m-1771146900,280,8,6,67921
btc-updown-15m-1771156800,246,0,0,59823
btc-updown-15m-1771166700,232,4,2,56307
btc-updown-15m-1771176600,328,4,2,78932
btc-updown-15m-1771185600,354,0,0,85991
btc-updown-15m-1771195500,218,0,0,50949
btc-updown-15m-1771205400,202,2,2,48548
btc-updown-15m-1771215300,154,0,0,37151
btc-updown-15m-1771225200,326,0,0,78922
btc-updown-15m-1771234200,338,6,0,82122
btc-updown-15m-1771244100,354,0,0,85114
btc-updown-15m-1771254000,474,2,0,116030
btc-updown-15m-1771263900,268,0,0,65048
btc-updown-15m-1771273800,222,0,0,52109
btc-updown-15m-1771282800,310,2,0,74612
btc-updown-15m-1771292700,222,0,0,52873
btc-updown-15m-1771302600,120,0,0,28863
btc-updown-15m-1771312500,328,2,0,78141
btc-updown-15m-1771322400,300,4,0,72001
btc-updown-15m-1771331400,262,0,0,62601
btc-updown-15m-1771341300,434,2,2,103751
btc-updown-15m-1771351200,480,2,0,117523
btc-updown-15m-1771361100,364,4,2,89055
btc-updown-15m-1771370100,302,2,0,74749
btc-updown-15m-1771380000,240,0,0,57808
btc-updown-15m-1771389900,150,0,0,36120
btc-updown-15m-1771399800,82,2,2,19024
btc-updown-15m-1771409700,66,0,0,15442
btc-updown-15m-1771418700,210,8,8,49202
btc-updown-15m-1771428600,132,0,0,31690
btc-updown-15m-1771438500,180,4,4,43613
btc-updown-15m-1771448400,198,4,4,47565
btc-updown-15m-1771458300,220,0,0,51874
btc-updown-15m-1771467300,194,6,6,46466
btc-updown-15m-1771477200,282,6,2,68368
btc-updown-15m-1771487100,226,10,6,51768
btc-updown-15m-1771497000,196,6,4,46453
btc-updown-15m-1771506900,184,2,2,44182
btc-updown-15m-1771515900,182,0,0,44030
btc-updown-15m-1771525800,266,4,4,63383
btc-updown-15m-1771535700,184,8,6,41920
btc-updown-15m-1771545600,248,8,4,59135
btc-updown-15m-1771554600,102,4,2,24295
btc-updown-15m-1771564500,140,2,2,32610
btc-updown-15m-1771574400,204,0,0,48517
btc-updown-15m-1771584300,82,0,0,19620
btc-updown-15m-1771594200,60,0,0,14236
btc-updown-15m-1771603200,280,6,4,67257
btc-updown-15m-1771613100,252,6,0,59551
btc-updown-15m-1771623000,128,8,4,30193
btc-updown-15m-1771632900,100,0,0,23449
btc-updown-15m-1771642800,26,2,2,6421
btc-updown-15m-1771651800,140,14,10,33045
btc-updown-15m-1771661700,78,4,2,18563
btc-updown-15m-1771671600,132,6,4,30658
btc-updown-15m-1771681500,68,2,2,15950
btc-updown-15m-1771691400,142,6,4,33163
btc-updown-15m-1771700400,100,2,0,22932
btc-updown-15m-1771710300,108,0,0,26133
btc-updown-15m-1771720200,118,2,2,28019
btc-updown-15m-1771730100,32,0,0,7695
btc-updown-15m-1771740000,56,6,2,13013
btc-updown-15m-1771749000,96,6,0,22975
btc-updown-15m-1771758900,112,4,4,26677
btc-updown-15m-1771768800,128,10,8,29264
btc-updown-15m-1771778700,94,2,2,21739
btc-updown-15m-1771787700,110,4,2,25906
btc-updown-15m-1771797600,50,0,0,11303
btc-updown-15m-1771807500,104,2,2,24834
btc-updown-15m-1771817400,92,0,0,21393
btc-updown-15m-1771827300,198,8,4,46062
btc-updown-15m-1771836300,172,8,6,40020
btc-updown-15m-1771846200,86,2,2,20147
btc-updown-15m-1771856100,84,0,0,20202
btc-updown-15m-1771866000,278,16,6,66045
btc-updown-15m-1771875900,284,10,6,67551
btc-updown-15m-1771884900,144,0,0,33805
btc-updown-15m-1771894800,54,0,0,12866
btc-updown-15m-1771904700,222,4,4,52552
btc-updown-15m-1771914600,176,6,6,42226
btc-updown-15m-1771924500,104,2,2,24968
btc-updown-15m-1771933500,136,4,0,32503
btc-updown-15m-1771943400,328,8,8,77957
