slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1769904000,1769904000,2026-02,0,300,0.83,517.81,0.84,32,1503.24,1869.57,0.16,32,0.17,517.81,1869.57,1503.24,20,298.2
btc-updown-15m-1769904000,1769904000,2026-02,0,450,0.93,85.09,0.94,350.09,932.32,2152.27,0.06,350.09,0.07,85.09,2152.27,932.32,91,298.2
btc-updown-15m-1769904000,1769904000,2026-02,0,600,0.98,3477.68,0.99,10683.08,7372.85,10683.08,0.01,10683.08,0.02,3477.68,10683.08,7372.85,43,298.2
btc-updown-15m-1769904000,1769904000,2026-02,0,690,0.995,13.03,0.997,2500,915.03,13535.64,0.003,2500,0.005,13.03,13535.64,915.03,33,298.2
btc-updown-15m-1769913900,1769913900,2026-02,0,300,0.72,35,0.73,306.2,653.97,2488.97,0.27,306.2,0.28,35,2488.97,653.97,8,300
btc-updown-15m-1769913900,1769913900,2026-02,0,450,0.86,386.23,0.87,40,2159.99,1378,0.13,40,0.14,386.23,1378,2159.99,1,300
btc-updown-15m-1769913900,1769913900,2026-02,0,600,0.98,3822.97,0.99,14598.39,9086.05,14598.39,0.01,14598.39,0.02,3822.97,14598.39,9086.05,24,300
btc-updown-15m-1769913900,1769913900,2026-02,0,690,0.97,1205.71,0.98,2318.76,4048.55,15130.87,0.02,2318.76,0.03,1205.71,15130.87,4048.55,23,300
btc-updown-15m-1769923800,1769923800,2026-02,1,300,0.2,19,0.21,242.25,1882.9,2082.51,0.79,242.25,0.8,19,2082.51,1882.9,18,295.5
btc-updown-15m-1769923800,1769923800,2026-02,1,450,0.06,21.89,0.07,163.61,3286.7,1517.62,0.93,163.61,0.94,21.89,1517.62,3286.7,19,295.5
btc-updown-15m-1769923800,1769923800,2026-02,1,600,0.01,9543.42,0.02,1029.54,9925.42,5877.61,0.98,1029.54,0.99,9543.42,5877.61,9925.42,230,295.5
btc-updown-15m-1769923800,1769923800,2026-02,1,690,0.002,272.98,0.01,2506.84,7093.98,5468.76,0.99,2506.84,0.998,272.98,5468.76,7093.98,0,295.5
btc-updown-15m-1769932800,1769932800,2026-02,0,300,0.84,391,0.85,1310.72,2956.27,5048.83,0.15,1310.72,0.16,391,5048.83,2956.27,1,299.8
btc-updown-15m-1769932800,1769932800,2026-02,0,450,0.78,1551.84,0.79,4.02,4281.34,2502.47,0.21,4.02,0.22,1551.84,2502.47,4281.34,136,299.8
btc-updown-15m-1769932800,1769932800,2026-02,0,600,0.92,562,0.93,667.64,4057.51,6572.31,0.07,667.64,0.08,562,6572.31,4057.51,20,299.8
btc-updown-15m-1769932800,1769932800,2026-02,0,690,0.97,1116.95,0.98,3773.02,5498.81,17769.98,0.02,3773.02,0.03,1116.95,17769.98,5498.81,35,299.8
btc-updown-15m-1769942700,1769942700,2026-02,1,300,0.76,299.91,0.77,505.65,3321.02,5094.03,0.23,505.65,0.24,299.91,5094.03,3321.02,21,297.7
btc-updown-15m-1769942700,1769942700,2026-02,1,450,0.84,1560.4,0.85,196.2,4542.12,2577.98,0.15,196.2,0.16,1560.4,2577.98,4542.12,8,297.7
btc-updown-15m-1769942700,1769942700,2026-02,1,600,0.47,0.56,0.48,562.42,957.24,1880.42,0.52,562.42,0.53,0.56,1880.42,957.24,39,297.7
btc-updown-15m-1769942700,1769942700,2026-02,1,690,0.08,90.95,0.09,15,4244.71,2739.14,0.91,15,0.92,90.95,2739.14,4244.71,46,297.7
btc-updown-15m-1769952600,1769952600,2026-02,1,300,0.24,467.15,0.25,98.71,2797.26,852.06,0.75,98.71,0.76,467.15,852.06,2797.26,18,299.2
btc-updown-15m-1769952600,1769952600,2026-02,1,450,0.07,554.04,0.08,68,3370.22,222,0.92,68,0.93,554.04,222,3370.22,0,299.2
btc-updown-15m-1769952600,1769952600,2026-02,1,600,0.02,2523.12,0.03,1208.48,16699.35,3979.53,0.97,1208.48,0.98,2523.12,3979.53,16699.35,0,299.2
btc-updown-15m-1769952600,1769952600,2026-02,1,690,0.003,658.09,0.01,3937.27,6936.07,5918.86,0.99,3937.27,0.997,658.09,5918.86,6936.07,57,299.2
btc-updown-15m-1769962500,1769962500,2026-02,1,300,0.09,310.87,0.1,134.48,4060.13,4914.86,0.9,134.48,0.91,310.87,4914.86,4060.13,9,297.1
btc-updown-15m-1769962500,1769962500,2026-02,1,450,0.06,406.07,0.07,870.93,5921.51,4612.88,0.93,870.93,0.94,406.07,4612.88,5921.51,1,297.1
btc-updown-15m-1769962500,1769962500,2026-02,1,600,0.41,849.24,0.42,827.84,3108.74,1361.82,0.58,827.84,0.59,849.24,1361.82,3108.74,0,297.1
btc-updown-15m-1769962500,1769962500,2026-02,1,690,0.54,365.4,0.55,7219.65,762.7,7297.57,0.45,7219.65,0.46,365.4,7297.57,762.7,6,297.1
btc-updown-15m-1769972400,1769972400,2026-02,1,300,0.15,2794.12,0.16,374.87,5463.82,1854.74,0.84,374.87,0.85,2794.12,1854.74,5463.82,10,298.1
btc-updown-15m-1769972400,1769972400,2026-02,1,450,0.1,3126.68,0.11,122.77,4780.35,1771.05,0.89,122.77,0.9,3126.68,1771.05,4780.35,94,298.1
btc-updown-15m-1769972400,1769972400,2026-02,1,600,0.11,70.98,0.12,1100.72,2818.27,2712.74,0.88,1100.72,0.89,70.98,2712.74,2818.27,16,298.1
btc-updown-15m-1769972400,1769972400,2026-02,1,690,0.21,770.42,0.22,122.86,2288.01,555.65,0.78,122.86,0.79,770.42,555.65,2288.01,0,298.1
btc-updown-15m-1769981400,1769981400,2026-02,1,300,0.44,393.11,0.45,788.67,3612.47,4888.96,0.55,788.67,0.56,393.11,4888.96,3612.47,4,299.5
btc-updown-15m-1769981400,1769981400,2026-02,1,450,0.65,84.34,0.66,1048.6,2362.9,4271.57,0.34,1048.6,0.35,84.34,4271.57,2362.9,4,299.5
btc-updown-15m-1769981400,1769981400,2026-02,1,600,0.79,222.55,0.8,782.98,2847.31,4277.23,0.2,782.98,0.21,222.55,4277.23,2847.31,8,299.5
btc-updown-15m-1769981400,1769981400,2026-02,1,690,0.83,718.59,0.84,127.96,1638.03,3493.28,0.16,127.96,0.17,718.59,3493.28,1638.03,25,299.5
btc-updown-15m-1769991300,1769991300,2026-02,0,300,0.71,1123.35,0.72,196.61,3443.27,2092.64,0.28,196.61,0.29,1123.35,2092.64,3443.27,3,299.8
btc-updown-15m-1769991300,1769991300,2026-02,0,450,0.82,112.54,0.83,837.74,1336.74,4248.09,0.17,837.74,0.18,112.54,4248.09,1336.74,0,299.8
btc-updown-15m-1769991300,1769991300,2026-02,0,600,0.94,2144.72,0.95,1026.87,5100.87,5004.15,0.05,1026.87,0.06,2144.72,5004.15,5100.87,3,299.8
btc-updown-15m-1769991300,1769991300,2026-02,0,690,0.92,292,0.94,101,2956.64,1968.43,0.06,101,0.08,292,1968.43,2956.64,8,299.8
btc-updown-15m-1770001200,1770001200,2026-02,1,300,0.5,293.95,0.51,132,1771.38,1018.96,0.49,132,0.5,293.95,1018.96,1771.38,4,299.3
btc-updown-15m-1770001200,1770001200,2026-02,1,450,0.58,2.61,0.59,1632.3,268.27,6961.48,0.41,1632.3,0.42,2.61,6961.48,268.27,1,299.3
btc-updown-15m-1770001200,1770001200,2026-02,1,600,0.4,1149.35,0.41,21.67,3343.03,631.94,0.59,21.67,0.6,1149.35,631.94,3343.03,0,299.3
btc-updown-15m-1770001200,1770001200,2026-02,1,690,0.02,3798.14,0.03,632,17435.72,4033.33,0.97,632,0.98,3798.14,4033.33,17435.72,3,299.3
btc-updown-15m-1770011100,1770011100,2026-02,0,300,0.58,45,0.6,3.21,1655.5,347.71,0.4,3.21,0.42,45,347.71,1655.5,0,299.2
btc-updown-15m-1770011100,1770011100,2026-02,0,450,0.87,949.32,0.88,84.59,2865.53,730.88,0.12,84.59,0.13,949.32,730.88,2865.53,2,299.2
btc-updown-15m-1770011100,1770011100,2026-02,0,600,0.8,259.88,0.81,546.13,989.54,2694.7,0.19,546.13,0.2,259.88,2694.7,989.54,24,299.2
btc-updown-15m-1770011100,1770011100,2026-02,0,690,0.95,515.06,0.96,13,2459.29,1965.17,0.04,13,0.05,515.06,1965.17,2459.29,20,299.2
btc-updown-15m-1770020100,1770020100,2026-02,1,300,0.79,86.69,0.8,385,2814.17,437,0.2,385,0.21,86.69,437,2814.17,19,299.6
btc-updown-15m-1770020100,1770020100,2026-02,1,450,0.69,100,0.7,221.73,1966.77,2441.95,0.3,221.73,0.31,100,2441.95,1966.77,2,299.6
btc-updown-15m-1770020100,1770020100,2026-02,1,600,0.72,1072,0.73,188.68,3164.92,3225.27,0.27,188.68,0.28,1072,3225.27,3164.92,10,299.6
btc-updown-15m-1770020100,1770020100,2026-02,1,690,0.22,907.78,0.23,361.41,1211.62,1039.65,0.77,361.41,0.78,907.78,1039.65,1211.62,3,299.6
btc-updown-15m-1770030000,1770030000,2026-02,0,300,0.59,279.66,0.6,1299.98,3522.71,5269.07,0.4,1299.98,0.41,279.66,5269.07,3522.71,30,298.1
btc-updown-15m-1770030000,1770030000,2026-02,0,450,0.9,146.98,0.91,78.71,2879.77,2191.3,0.09,78.71,0.1,146.98,2191.3,2879.77,158,298.1
btc-updown-15m-1770030000,1770030000,2026-02,0,600,0.9,501.05,0.91,312.01,3494.93,5226.6,0.09,312.01,0.1,501.05,5226.6,3494.93,3,298.1
btc-updown-15m-1770030000,1770030000,2026-02,0,690,0.83,523.35,0.84,3329.18,1415.02,7483.03,0.16,3329.18,0.17,523.35,7483.03,1415.02,77,298.1
btc-updown-15m-1770039900,1770039900,2026-02,0,300,0.64,862.38,0.65,521.43,2600.09,1089.23,0.35,521.43,0.36,862.38,1089.23,2600.09,6,297
btc-updown-15m-1770039900,1770039900,2026-02,0,450,0.43,1794.57,0.44,18,3023.65,316.41,0.56,18,0.57,1794.57,316.41,3023.65,0,297
btc-updown-15m-1770039900,1770039900,2026-02,0,600,0.82,151.5,0.83,273.34,617.18,2000.3,0.17,273.34,0.18,151.5,2000.3,617.18,2,297
btc-updown-15m-1770039900,1770039900,2026-02,0,690,0.96,632.05,0.97,1382.84,1504.1,24748.55,0.03,1382.84,0.04,632.05,24748.55,1504.1,1,297
btc-updown-15m-1770049800,1770049800,2026-02,1,300,0.43,695.22,0.44,191.8,7518.81,3470.47,0.56,191.8,0.57,695.22,3470.47,7518.81,11,296.8
btc-updown-15m-1770049800,1770049800,2026-02,1,450,0.12,1067.44,0.13,229.16,5083.43,3337.22,0.87,229.16,0.88,1067.44,3337.22,5083.43,1,296.8
btc-updown-15m-1770049800,1770049800,2026-02,1,600,0.04,128.71,0.05,380.3,8139.07,3965.39,0.95,380.3,0.96,128.71,3965.39,8139.07,6,296.8
btc-updown-15m-1770049800,1770049800,2026-02,1,690,0.02,801.9,0.03,982.4,18096.65,8235.88,0.97,982.4,0.98,801.9,8235.88,18096.65,19,296.8
btc-updown-15m-1770059700,1770059700,2026-02,1,300,0.5,43.3,0.51,1300.33,2083.7,6846.92,0.49,1300.33,0.5,43.3,6846.92,2083.7,163,297.1
btc-updown-15m-1770059700,1770059700,2026-02,1,450,0.33,293.09,0.34,548,3741.04,4724.61,0.66,548,0.67,293.09,4724.61,3741.04,0,297.1
btc-updown-15m-1770059700,1770059700,2026-02,1,600,0.21,1638.23,0.22,715.02,3505.35,2704.61,0.78,715.02,0.79,1638.23,2704.61,3505.35,187,297.1
btc-updown-15m-1770059700,1770059700,2026-02,1,690,0.11,26.94,0.12,3175.71,2183.79,4473.76,0.88,3175.71,0.89,26.94,4473.76,2183.79,146,297.1
