slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1775001600,1775001600,2026-04,1,300,0.2,113.5,0.21,54.5,600.11,515.25,0.79,54.5,0.8,113.5,515.25,600.11,35,299.2
btc-updown-15m-1775001600,1775001600,2026-04,1,450,0.17,103.95,0.18,24,1657.78,1636.5,0.82,24,0.83,103.95,1636.5,1657.78,77,299.2
btc-updown-15m-1775001600,1775001600,2026-04,1,600,0.06,183.07,0.07,710.79,2715.57,1288.78,0.93,710.79,0.94,183.07,1288.78,2715.57,5,299.2
btc-updown-15m-1775001600,1775001600,2026-04,1,690,0.01,1836.42,0.02,4166.41,1836.42,7746.4,0.98,4166.41,0.99,1836.42,7746.4,1836.42,1,299.2
btc-updown-15m-1775012400,1775012400,2026-04,0,300,0.89,13.44,0.9,445.06,869.35,1022.06,0.1,445.06,0.11,13.44,1022.06,869.35,71,297.8
btc-updown-15m-1775012400,1775012400,2026-04,0,450,0.98,2237.27,0.99,75.85,5704.56,75.85,0.01,75.85,0.02,2237.27,75.85,5704.56,59,297.8
btc-updown-15m-1775012400,1775012400,2026-04,0,600,0.99,4792.89,,,7387.39,0,,,0.01,4792.89,0,7387.39,50,297.8
btc-updown-15m-1775012400,1775012400,2026-04,0,690,0.99,6756.03,,,10424.41,0,,,0.01,6756.03,0,10424.41,60,297.8
btc-updown-15m-1775022300,1775022300,2026-04,1,300,0.35,18.4,0.36,67.44,638.9,619.15,0.64,67.44,0.65,18.4,619.15,638.9,75,291
btc-updown-15m-1775022300,1775022300,2026-04,1,450,0.5,1198.5,0.51,15,1737.32,155,0.49,15,0.5,1198.5,155,1737.32,17,291
btc-updown-15m-1775022300,1775022300,2026-04,1,600,0.49,267.26,0.5,20,653.84,87.5,0.5,20,0.51,267.26,87.5,653.84,2,291
btc-updown-15m-1775022300,1775022300,2026-04,1,690,0.16,113.56,0.17,172.5,571.26,1938.52,0.83,172.5,0.84,113.56,1938.52,571.26,26,291
