slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1771846200,1771846200,2026-02,1,300,0.3,44.04,0.31,121.8,852.55,1154.79,0.69,121.8,0.7,44.04,1154.79,852.55,109,295
btc-updown-15m-1771846200,1771846200,2026-02,1,450,0.03,727.52,0.04,140,16944.73,699,0.96,140,0.97,727.52,699,16944.73,0,295
btc-updown-15m-1771846200,1771846200,2026-02,1,600,0.01,7368.72,0.02,778.31,7368.72,5640.16,0.98,778.31,0.99,7368.72,5640.16,7368.72,27,295
btc-updown-15m-1771846200,1771846200,2026-02,1,690,0.001,5618.91,0.01,1337.98,5618.91,1555.71,0.99,1337.98,0.999,5618.91,1555.71,5618.91,287,295
btc-updown-15m-1771856100,1771856100,2026-02,1,300,0.15,25,0.16,282,546.46,2013.2,0.84,282,0.85,25,2013.2,546.46,13,299.6
btc-updown-15m-1771856100,1771856100,2026-02,1,450,0.03,731.59,0.04,101.38,13569.53,1547,0.96,101.38,0.97,731.59,1547,13569.53,7,299.6
btc-updown-15m-1771856100,1771856100,2026-02,1,600,0.01,1982.85,0.02,422.91,7232.85,464.91,0.98,422.91,0.99,1982.85,464.91,7232.85,20,299.6
btc-updown-15m-1771856100,1771856100,2026-02,1,690,0.001,5250,0.01,260.72,5250,302.72,0.99,260.72,0.999,5250,302.72,5250,94,299.6
btc-updown-15m-1771866000,1771866000,2026-02,1,300,0.68,119.83,0.69,21.5,527.57,571.89,0.31,21.5,0.32,119.83,571.89,527.57,27,298.6
btc-updown-15m-1771866000,1771866000,2026-02,1,450,0.67,481.41,0.68,5,2544.7,57.24,0.32,5,0.33,481.41,57.24,2544.7,49,298.6
btc-updown-15m-1771866000,1771866000,2026-02,1,600,0.52,11.5,0.53,20.65,163.12,566.39,0.47,20.65,0.48,11.5,566.39,163.12,27,298.6
btc-updown-15m-1771866000,1771866000,2026-02,1,690,0.26,20,0.27,5,816.57,1380.98,0.73,5,0.74,20,1380.98,816.57,5,298.6
btc-updown-15m-1771875900,1771875900,2026-02,0,300,0.45,176.63,0.46,35.03,1164.57,882.97,0.54,35.03,0.55,176.63,882.97,1164.57,15,299.5
btc-updown-15m-1771875900,1771875900,2026-02,0,450,0.53,273.33,0.54,6.18,2309.63,378.62,0.46,6.18,0.47,273.33,378.62,2309.63,92,299.5
btc-updown-15m-1771875900,1771875900,2026-02,0,600,0.68,310.09,0.69,128.46,678.53,202.94,0.31,128.46,0.32,310.09,202.94,678.53,187,299.5
btc-updown-15m-1771875900,1771875900,2026-02,0,690,0.92,17.5,0.94,307.26,2479.75,4272.78,0.06,307.26,0.08,17.5,4272.78,2479.75,1,299.5
btc-updown-15m-1771884900,1771884900,2026-02,1,300,0.36,165.44,0.37,70,1196.03,403.82,0.63,70,0.64,165.44,403.82,1196.03,15,297.2
btc-updown-15m-1771884900,1771884900,2026-02,1,450,0.2,70,0.22,193.48,1235.28,1665.48,0.78,193.48,0.8,70,1665.48,1235.28,0,297.2
btc-updown-15m-1771884900,1771884900,2026-02,1,600,0.44,164.71,0.45,10,1017.48,159.97,0.55,10,0.56,164.71,159.97,1017.48,107,297.2
btc-updown-15m-1771884900,1771884900,2026-02,1,690,0.42,209.59,0.43,22.83,1544.79,149.96,0.57,22.83,0.58,209.59,149.96,1544.79,6,297.2
btc-updown-15m-1771894800,1771894800,2026-02,1,300,0.1,5,0.11,285,761.96,689.49,0.89,285,0.9,5,689.49,761.96,8,295.4
btc-updown-15m-1771894800,1771894800,2026-02,1,450,0.02,182.26,0.03,784.35,2891.92,2032.86,0.97,784.35,0.98,182.26,2032.86,2891.92,59,295.4
btc-updown-15m-1771894800,1771894800,2026-02,1,600,,,0.001,9751,0,14001,0.999,9751,,,14001,0,16,295.4
btc-updown-15m-1771894800,1771894800,2026-02,1,690,,,0.001,6839.83,0,11089.83,0.999,6839.83,,,11089.83,0,9,295.4
btc-updown-15m-1771904700,1771904700,2026-02,1,300,0.21,240.12,0.24,32.23,963.12,3134.43,0.76,32.23,0.79,240.12,3134.43,963.12,0,295.4
btc-updown-15m-1771904700,1771904700,2026-02,1,450,0.17,51.85,0.19,25,495.88,769.02,0.81,25,0.83,51.85,769.02,495.88,31,295.4
btc-updown-15m-1771904700,1771904700,2026-02,1,600,0.35,5,0.36,25,526.02,134.95,0.64,25,0.65,5,134.95,526.02,16,295.4
btc-updown-15m-1771904700,1771904700,2026-02,1,690,0.18,55.87,0.19,23.36,677.9,791.62,0.81,23.36,0.82,55.87,791.62,677.9,11,295.4
btc-updown-15m-1771914600,1771914600,2026-02,0,300,0.74,508.38,0.75,934.48,841.88,1128.48,0.25,934.48,0.26,508.38,1128.48,841.88,8,299.5
btc-updown-15m-1771914600,1771914600,2026-02,0,450,0.41,145.7,0.42,42.09,1585.84,134.59,0.58,42.09,0.59,145.7,134.59,1585.84,0,299.5
btc-updown-15m-1771914600,1771914600,2026-02,0,600,0.63,5,0.64,29.19,475.54,390.19,0.36,29.19,0.37,5,390.19,475.54,68,299.5
btc-updown-15m-1771914600,1771914600,2026-02,0,690,0.84,1142.78,0.86,131.53,1805.81,1190.52,0.14,131.53,0.16,1142.78,1190.52,1805.81,9,299.5
btc-updown-15m-1771924500,1771924500,2026-02,1,300,0.14,256.54,0.15,120.03,1983.19,705.18,0.85,120.03,0.86,256.54,705.18,1983.19,72,299.7
btc-updown-15m-1771924500,1771924500,2026-02,1,450,0.08,5.76,0.09,100,6246.87,1749.24,0.91,100,0.92,5.76,1749.24,6246.87,20,299.7
btc-updown-15m-1771924500,1771924500,2026-02,1,600,0.02,984.18,0.03,5,9056.25,756.77,0.97,5,0.98,984.18,756.77,9056.25,20,299.7
