slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1761715800,1761715800,2025-10,0,300,0.93,30,0.94,139,630.8,984,0.06,139,0.07,30,984,630.8,3,292.8
btc-updown-15m-1761715800,1761715800,2025-10,0,450,0.97,31.92,0.98,107.75,861.52,11766.75,0.02,107.75,0.03,31.92,11766.75,861.52,52,292.8
btc-updown-15m-1761715800,1761715800,2025-10,0,600,0.98,1082.39,0.99,10669.23,1198.39,10669.23,0.01,10669.23,0.02,1082.39,10669.23,1198.39,288,292.8
btc-updown-15m-1761715800,1761715800,2025-10,0,690,0.98,294.1,0.99,7599.27,553.47,7599.27,0.01,7599.27,0.02,294.1,7599.27,553.47,1436,292.8
btc-updown-15m-1761720300,1761720300,2025-10,0,300,0.79,10,0.86,400,1211.49,450.8,0.14,400,0.21,10,450.8,1211.49,52,287.1
btc-updown-15m-1761720300,1761720300,2025-10,0,450,0.96,6.95,0.97,125,465.45,12784,0.03,125,0.04,6.95,12784,465.45,269,287.1
btc-updown-15m-1761720300,1761720300,2025-10,0,600,0.98,200.68,0.99,12145.86,1508.18,12145.86,0.01,12145.86,0.02,200.68,12145.86,1508.18,4912,287.1
btc-updown-15m-1761720300,1761720300,2025-10,0,690,0.98,537.05,0.99,4579.07,978.05,4579.07,0.01,4579.07,0.02,537.05,4579.07,978.05,115,287.1
btc-updown-15m-1761724800,1761724800,2025-10,1,300,0.53,89,0.54,400.58,594,951.58,0.46,400.58,0.47,89,951.58,594,7,297.9
btc-updown-15m-1761724800,1761724800,2025-10,1,450,0.22,255,0.26,670,835,1218.2,0.74,670,0.78,255,1218.2,835,23846,297.9
btc-updown-15m-1761724800,1761724800,2025-10,1,600,0.05,20,0.06,600.84,1264,1064.34,0.94,600.84,0.95,20,1064.34,1264,226,297.9
btc-updown-15m-1761724800,1761724800,2025-10,1,690,0.02,221.03,0.03,25,11251.48,117.76,0.97,25,0.98,221.03,117.76,11251.48,772,297.9
btc-updown-15m-1761729300,1761729300,2025-10,0,300,0.9,414.08,0.92,89.73,457.08,630.73,0.08,89.73,0.1,414.08,630.73,457.08,110,297.2
btc-updown-15m-1761729300,1761729300,2025-10,0,450,0.71,10,0.74,8,434,609,0.26,8,0.29,10,609,434,27,297.2
btc-updown-15m-1761729300,1761729300,2025-10,0,600,0.87,14,0.9,400,41.77,938.02,0.1,400,0.13,14,938.02,41.77,76,297.2
btc-updown-15m-1761729300,1761729300,2025-10,0,690,0.92,420,0.95,352.25,1105.2,1305.54,0.05,352.25,0.08,420,1305.54,1105.2,166,297.2
btc-updown-15m-1761733800,1761733800,2025-10,1,300,0.64,10.54,0.65,151,609.54,683.6,0.35,151,0.36,10.54,683.6,609.54,23,298.7
btc-updown-15m-1761733800,1761733800,2025-10,1,450,0.82,78.25,0.84,140,580.25,467.73,0.16,140,0.18,78.25,467.73,580.25,213,298.7
btc-updown-15m-1761733800,1761733800,2025-10,1,600,0.88,10,0.92,628.26,150.9,1145.26,0.08,628.26,0.12,10,1145.26,150.9,11,298.7
btc-updown-15m-1761733800,1761733800,2025-10,1,690,0.87,10,0.91,725.57,182.63,1349.57,0.09,725.57,0.13,10,1349.57,182.63,0,298.7
btc-updown-15m-1761737400,1761737400,2025-10,1,300,0.78,5,0.81,17.98,227.42,664.98,0.19,17.98,0.22,5,664.98,227.42,44,297.6
btc-updown-15m-1761737400,1761737400,2025-10,1,450,0.63,18,0.66,416,51,717,0.34,416,0.37,18,717,51,24,297.6
btc-updown-15m-1761737400,1761737400,2025-10,1,600,0.65,6,0.68,290,33,790,0.32,290,0.35,6,790,33,29,297.6
btc-updown-15m-1761737400,1761737400,2025-10,1,690,0.45,46,0.5,5,302,116.12,0.5,5,0.55,46,116.12,302,11,297.6
btc-updown-15m-1761741900,1761741900,2025-10,1,300,0.3,36,0.34,191.17,742.2,830.17,0.66,191.17,0.7,36,830.17,742.2,459,292.2
