slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1768876200,1768876200,2026-01,0,300,0.82,92.33,0.83,227.18,813.28,1023,0.17,227.18,0.18,92.33,1023,813.28,6,296.9
btc-updown-15m-1768876200,1768876200,2026-01,0,450,0.82,99.61,0.83,502.23,852.9,960.2,0.17,502.23,0.18,99.61,960.2,852.9,3,296.9
btc-updown-15m-1768876200,1768876200,2026-01,0,600,0.95,332.78,0.96,1077.66,1257.33,106624.07,0.04,1077.66,0.05,332.78,106624.07,1257.33,13,296.9
btc-updown-15m-1768876200,1768876200,2026-01,0,690,0.94,536.66,0.95,4.61,5410.35,1723.39,0.05,4.61,0.06,536.66,1723.39,5410.35,17,296.9
btc-updown-15m-1768887000,1768887000,2026-01,1,300,0.66,129.5,0.67,195.09,634.61,1687.29,0.33,195.09,0.34,129.5,1687.29,634.61,5,299.7
btc-updown-15m-1768887000,1768887000,2026-01,1,450,0.6,39.03,0.61,861.86,482.14,2717.82,0.39,861.86,0.4,39.03,2717.82,482.14,9,299.7
btc-updown-15m-1768887000,1768887000,2026-01,1,600,0.22,84.5,0.23,85,1570.32,725.55,0.77,85,0.78,84.5,725.55,1570.32,34,299.7
btc-updown-15m-1768887000,1768887000,2026-01,1,690,0.11,34.42,0.12,206.18,730.82,939.1,0.88,206.18,0.89,34.42,939.1,730.82,1,299.7
btc-updown-15m-1768896900,1768896900,2026-01,0,300,0.69,336.5,0.7,470,1795.73,2127.01,0.3,470,0.31,336.5,2127.01,1795.73,9,297.6
btc-updown-15m-1768896900,1768896900,2026-01,0,450,0.84,960.68,0.85,651.76,1860.52,1906.08,0.15,651.76,0.16,960.68,1906.08,1860.52,7,297.6
btc-updown-15m-1768896900,1768896900,2026-01,0,600,0.95,2189.45,0.96,620.16,3824.49,6668.53,0.04,620.16,0.05,2189.45,6668.53,3824.49,13,297.6
btc-updown-15m-1768896900,1768896900,2026-01,0,690,0.99,5775.3,,,9496.42,0,,,0.01,5775.3,0,9496.42,23,297.6
btc-updown-15m-1768907700,1768907700,2026-01,0,300,0.51,555.8,0.52,222.97,3846.5,3283.23,0.48,222.97,0.49,555.8,3283.23,3846.5,63,296.6
btc-updown-15m-1768907700,1768907700,2026-01,0,450,0.32,2118.77,0.33,539.06,3223.29,1941.56,0.67,539.06,0.68,2118.77,1941.56,3223.29,17,296.6
btc-updown-15m-1768907700,1768907700,2026-01,0,600,0.3,336.11,0.32,331.5,1565.07,1604,0.68,331.5,0.7,336.11,1604,1565.07,12,296.6
btc-updown-15m-1768907700,1768907700,2026-01,0,690,0.77,10,0.78,2026.27,627.57,3664.65,0.22,2026.27,0.23,10,3664.65,627.57,1,296.6
btc-updown-15m-1768917600,1768917600,2026-01,0,300,0.89,1248.91,0.9,396.03,3575.08,2988.81,0.1,396.03,0.11,1248.91,2988.81,3575.08,0,296.1
btc-updown-15m-1768917600,1768917600,2026-01,0,450,0.94,897.5,0.95,657.63,4051.21,7386.73,0.05,657.63,0.06,897.5,7386.73,4051.21,63,296.1
btc-updown-15m-1768917600,1768917600,2026-01,0,600,0.96,1176.27,0.97,318.84,3737.16,27635.13,0.03,318.84,0.04,1176.27,27635.13,3737.16,2,296.1
btc-updown-15m-1768917600,1768917600,2026-01,0,690,0.97,101.9,0.98,2275.51,3553.73,24263.16,0.02,2275.51,0.03,101.9,24263.16,3553.73,18,296.1
btc-updown-15m-1768927500,1768927500,2026-01,0,300,0.51,63.62,0.52,153.91,2074.7,1453.66,0.48,153.91,0.49,63.62,1453.66,2074.7,2,299.8
btc-updown-15m-1768927500,1768927500,2026-01,0,450,0.55,23,0.56,171,1936.2,1715.31,0.44,171,0.45,23,1715.31,1936.2,3,299.8
btc-updown-15m-1768927500,1768927500,2026-01,0,600,0.46,2515.14,0.47,5,5095.5,300,0.53,5,0.54,2515.14,300,5095.5,3,299.8
btc-updown-15m-1768927500,1768927500,2026-01,0,690,0.86,78.17,0.87,283.21,625.27,3919.41,0.13,283.21,0.14,78.17,3919.41,625.27,2,299.8
btc-updown-15m-1768938300,1768938300,2026-01,0,300,0.54,343,0.55,20.42,1172.5,387.92,0.45,20.42,0.46,343,387.92,1172.5,16,299.2
btc-updown-15m-1768938300,1768938300,2026-01,0,450,0.76,137.81,0.77,299.1,3888.22,1049.1,0.23,299.1,0.24,137.81,1049.1,3888.22,55,299.2
btc-updown-15m-1768938300,1768938300,2026-01,0,600,0.96,388,0.97,15.1,3525.92,17082.28,0.03,15.1,0.04,388,17082.28,3525.92,35,299.2
btc-updown-15m-1768938300,1768938300,2026-01,0,690,0.98,3208.6,0.99,3332.78,5391.97,3677.78,0.01,3332.78,0.02,3208.6,3677.78,5391.97,28,299.2
btc-updown-15m-1768952700,1768952700,2026-01,1,300,0.25,117.04,0.26,53.2,864.32,964.59,0.74,53.2,0.75,117.04,964.59,864.32,26,297.6
btc-updown-15m-1768952700,1768952700,2026-01,1,450,0.29,349.5,0.3,30,1908.95,1151.99,0.7,30,0.71,349.5,1151.99,1908.95,3,297.6
btc-updown-15m-1768952700,1768952700,2026-01,1,600,0.45,132.4,0.46,10,1411.4,292.81,0.54,10,0.55,132.4,292.81,1411.4,4,297.6
btc-updown-15m-1768952700,1768952700,2026-01,1,690,0.52,908,0.53,1860.56,1315,1910.56,0.47,1860.56,0.48,908,1910.56,1315,0,297.6
btc-updown-15m-1768963500,1768963500,2026-01,1,300,0.6,86.62,0.61,25,364.42,1606,0.39,25,0.4,86.62,1606,364.42,0,298.6
