slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1776042000,1776042000,2026-04,1,300,0.46,29.99,0.47,39.5,343.21,129.5,0.53,39.5,0.54,29.99,129.5,343.21,87,298.9
btc-updown-15m-1776042000,1776042000,2026-04,1,450,0.28,171.65,0.29,211,1657.51,820.1,0.71,211,0.72,171.65,820.1,1657.51,3,298.9
btc-updown-15m-1776042000,1776042000,2026-04,1,600,0.24,152.76,0.25,42,566.34,278,0.75,42,0.76,152.76,278,566.34,51,298.9
btc-updown-15m-1776042000,1776042000,2026-04,1,690,0.6,9.28,0.61,276.9,97.12,1413.82,0.39,276.9,0.4,9.28,1413.82,97.12,37,298.9
btc-updown-15m-1776052800,1776052800,2026-04,1,300,0.5,394.11,0.51,36.11,751.86,187.11,0.49,36.11,0.5,394.11,187.11,751.86,12,298.2
btc-updown-15m-1776052800,1776052800,2026-04,1,450,0.3,49.18,0.31,98.77,630.73,405.96,0.69,98.77,0.7,49.18,405.96,630.73,1,298.2
btc-updown-15m-1776052800,1776052800,2026-04,1,600,0.55,259.98,0.56,135.3,509.15,503.67,0.44,135.3,0.45,259.98,503.67,509.15,1,298.2
btc-updown-15m-1776052800,1776052800,2026-04,1,690,0.42,6.52,0.43,20,20.74,134.47,0.57,20,0.58,6.52,134.47,20.74,4,298.2
btc-updown-15m-1776062700,1776062700,2026-04,1,300,0.45,48.5,0.46,121.13,298.19,163.77,0.54,121.13,0.55,48.5,163.77,298.19,1,296.8
btc-updown-15m-1776062700,1776062700,2026-04,1,450,0.49,92.33,0.5,169.69,663.59,352.16,0.5,169.69,0.51,92.33,352.16,663.59,1,296.8
btc-updown-15m-1776062700,1776062700,2026-04,1,600,0.35,37.77,0.36,78,160.07,264.64,0.64,78,0.65,37.77,264.64,160.07,138,296.8
btc-updown-15m-1776062700,1776062700,2026-04,1,690,0.34,318.31,0.35,143.71,424.31,563.1,0.65,143.71,0.66,318.31,563.1,424.31,22,296.8
