slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1766705400,1766705400,2025-12,1,300,0.5,979.26,0.51,5584.53,4624.07,6721.64,0.49,5584.53,0.5,979.26,6721.64,4624.07,1089311,-869.9
btc-updown-15m-1766705400,1766705400,2025-12,1,450,0.5,979.26,0.51,5584.53,4624.07,6721.64,0.49,5584.53,0.5,979.26,6721.64,4624.07,1239311,-869.9
btc-updown-15m-1766705400,1766705400,2025-12,1,600,0.5,979.26,0.51,5584.53,4624.07,6721.64,0.49,5584.53,0.5,979.26,6721.64,4624.07,1389311,-869.9
btc-updown-15m-1766705400,1766705400,2025-12,1,690,0.5,979.26,0.51,5584.53,4624.07,6721.64,0.49,5584.53,0.5,979.26,6721.64,4624.07,1479311,-869.9
btc-updown-15m-1766716200,1766716200,2025-12,0,300,0.55,5,0.56,292,387.7,1168.45,0.44,292,0.45,5,1168.45,387.7,75,296.7
btc-updown-15m-1766716200,1766716200,2025-12,0,450,0.8,458.7,0.81,355.66,897.7,1045.58,0.19,355.66,0.2,458.7,1045.58,897.7,2,296.7
btc-updown-15m-1766716200,1766716200,2025-12,0,600,0.62,127.74,0.63,8,697.66,676.97,0.37,8,0.38,127.74,676.97,697.66,2,296.7
btc-updown-15m-1766716200,1766716200,2025-12,0,690,0.93,215.08,0.94,171.72,692.93,1203.96,0.06,171.72,0.07,215.08,1203.96,692.93,65,296.7
btc-updown-15m-1766727000,1766727000,2025-12,1,300,0.31,111.92,0.32,52.47,1740.31,591.48,0.68,52.47,0.69,111.92,591.48,1740.31,114,293.1
btc-updown-15m-1766727000,1766727000,2025-12,1,450,0.25,31498.17,0.26,114.74,32033.76,1329.13,0.74,114.74,0.75,31498.17,1329.13,32033.76,113,293.1
btc-updown-15m-1766727000,1766727000,2025-12,1,600,0.25,16483.56,0.26,987,17140.15,1288,0.74,987,0.75,16483.56,1288,17140.15,50,293.1
btc-updown-15m-1766727000,1766727000,2025-12,1,690,0.05,93.3,0.06,177,1240.24,357.87,0.94,177,0.95,93.3,357.87,1240.24,108,293.1
btc-updown-15m-1766737800,1766737800,2025-12,1,300,0.35,159.62,0.37,420,1204.34,2127.21,0.63,420,0.65,159.62,2127.21,1204.34,22,293.5
