slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1777082400,1777082400,2026-04,0,300,0.28,170,0.29,134.99,453.96,932.16,0.71,134.99,0.72,170,932.16,453.96,5,296.1
btc-updown-15m-1777082400,1777082400,2026-04,0,450,0.48,233.76,0.49,181,627.96,289,0.51,181,0.52,233.76,289,627.96,2,296.1
btc-updown-15m-1777082400,1777082400,2026-04,0,600,0.73,178.6,0.74,83.57,445.14,177.57,0.26,83.57,0.27,178.6,177.57,445.14,6,296.1
btc-updown-15m-1777082400,1777082400,2026-04,0,690,0.93,117.7,0.94,356.24,568.29,1193.47,0.06,356.24,0.07,117.7,1193.47,568.29,31,296.1
btc-updown-15m-1777093200,1777093200,2026-04,1,300,0.02,2594.67,0.03,1207.73,7979.14,2699,0.97,1207.73,0.98,2594.67,2699,7979.14,322,297.1
btc-updown-15m-1777093200,1777093200,2026-04,1,450,0.02,150.39,0.03,165.34,460.39,315.34,0.97,165.34,0.98,150.39,315.34,460.39,35,297.1
btc-updown-15m-1777093200,1777093200,2026-04,1,600,0.012,6,0.02,69.03,3207.8,219.03,0.98,69.03,0.988,6,219.03,3207.8,296,297.1
btc-updown-15m-1777093200,1777093200,2026-04,1,690,0.003,550,0.005,300,5589.68,600,0.995,300,0.997,550,600,5589.68,1085,297.1
btc-updown-15m-1777104000,1777104000,2026-04,0,300,0.56,145.69,0.57,125,268.69,275,0.43,125,0.44,145.69,275,268.69,40,298.9
btc-updown-15m-1777104000,1777104000,2026-04,0,450,0.84,228.99,0.85,181.54,1191.97,279.54,0.15,181.54,0.16,228.99,279.54,1191.97,26,298.9
btc-updown-15m-1777104000,1777104000,2026-04,0,600,0.87,34.23,0.88,188.6,84.11,535.16,0.12,188.6,0.13,34.23,535.16,84.11,344,298.9
btc-updown-15m-1777104000,1777104000,2026-04,0,690,0.91,195.9,0.92,483.36,620.17,1084.88,0.08,483.36,0.09,195.9,1084.88,620.17,92,298.9
btc-updown-15m-1777113900,1777113900,2026-04,1,300,0.22,45.71,0.23,413.67,420.05,848.9,0.77,413.67,0.78,45.71,848.9,420.05,6,284.9
btc-updown-15m-1777113900,1777113900,2026-04,1,450,0.23,306.55,0.24,20.45,616.65,484.62,0.76,20.45,0.77,306.55,484.62,616.65,174,284.9
btc-updown-15m-1777113900,1777113900,2026-04,1,600,0.27,35.33,0.28,67.02,61.33,202.87,0.72,67.02,0.73,35.33,202.87,61.33,307,284.9
btc-updown-15m-1777113900,1777113900,2026-04,1,690,0.35,41.62,0.36,68.63,239.4,306.73,0.64,68.63,0.65,41.62,306.73,239.4,10,284.9
btc-updown-15m-1777124700,1777124700,2026-04,0,300,0.39,169.94,0.4,106.26,361.72,391.9,0.6,106.26,0.61,169.94,391.9,361.72,509,295.3
btc-updown-15m-1777124700,1777124700,2026-04,0,450,0.27,142.97,0.28,483.55,731.19,1471.36,0.72,483.55,0.73,142.97,1471.36,731.19,100,295.3
btc-updown-15m-1777124700,1777124700,2026-04,0,600,0.68,105.45,0.69,83.46,363.03,977.16,0.31,83.46,0.32,105.45,977.16,363.03,95,295.3
btc-updown-15m-1777124700,1777124700,2026-04,0,690,0.69,448.77,0.7,813.1,777.77,1044.8,0.3,813.1,0.31,448.77,1044.8,777.77,12,295.3
btc-updown-15m-1777134600,1777134600,2026-04,1,300,0.43,570.83,0.44,47.9,963.23,139.57,0.56,47.9,0.57,570.83,139.57,963.23,68,293.9
