slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1767282300,1767282300,2026-01,0,300,0.38,212.8,0.39,54,802.21,315.42,0.61,54,0.62,212.8,315.42,802.21,1,296.5
btc-updown-15m-1767282300,1767282300,2026-01,0,450,0.46,82,0.48,86,207,351,0.52,86,0.54,82,351,207,0,296.5
btc-updown-15m-1767282300,1767282300,2026-01,0,600,0.64,374.93,0.65,288,626.47,1497.9,0.35,288,0.36,374.93,1497.9,626.47,5,296.5
btc-updown-15m-1767282300,1767282300,2026-01,0,690,0.71,60,0.72,9.4,1720.04,89.4,0.28,9.4,0.29,60,89.4,1720.04,62,296.5
btc-updown-15m-1767283200,1767283200,2026-01,1,300,0.18,25,0.19,206.58,803.28,730.45,0.81,206.58,0.82,25,730.45,803.28,40,296.2
btc-updown-15m-1767283200,1767283200,2026-01,1,450,0.14,159.3,0.15,102.24,1776.63,3325.97,0.85,102.24,0.86,159.3,3325.97,1776.63,9,296.2
btc-updown-15m-1767283200,1767283200,2026-01,1,600,0.02,575.81,0.03,79.69,10846.16,410.69,0.97,79.69,0.98,575.81,410.69,10846.16,43,296.2
btc-updown-15m-1767283200,1767283200,2026-01,1,690,,,0.01,561,0,3379.62,0.99,561,,,3379.62,0,182,296.2
btc-updown-15m-1767284100,1767284100,2026-01,0,300,0.25,17,0.27,255,899,710.89,0.73,255,0.75,17,710.89,899,13,292.6
btc-updown-15m-1767284100,1767284100,2026-01,0,450,0.12,61.25,0.13,223.95,1170.85,640.05,0.87,223.95,0.88,61.25,640.05,1170.85,4,292.6
btc-updown-15m-1767284100,1767284100,2026-01,0,600,0.13,9.21,0.14,30.71,46.13,443.86,0.86,30.71,0.87,9.21,443.86,46.13,7,292.6
btc-updown-15m-1767284100,1767284100,2026-01,0,690,0.19,71.39,0.23,273,184.19,1002.41,0.77,273,0.81,71.39,1002.41,184.19,49,292.6
btc-updown-15m-1767285000,1767285000,2026-01,1,300,0.63,85,0.64,12.01,509.19,463.52,0.36,12.01,0.37,85,463.52,509.19,5,299.2
btc-updown-15m-1767285000,1767285000,2026-01,1,450,0.67,14,0.68,99,233.4,588.4,0.32,99,0.33,14,588.4,233.4,9,299.2
btc-updown-15m-1767285000,1767285000,2026-01,1,600,0.51,204.14,0.52,762.71,980.11,1693.93,0.48,762.71,0.49,204.14,1693.93,980.11,22,299.2
btc-updown-15m-1767285000,1767285000,2026-01,1,690,0.55,148,0.57,255,278.18,806.4,0.43,255,0.45,148,806.4,278.18,5,299.2
btc-updown-15m-1767285900,1767285900,2026-01,0,300,0.8,36.42,0.81,169,410.41,1128.36,0.19,169,0.2,36.42,1128.36,410.41,3,299.7
btc-updown-15m-1767285900,1767285900,2026-01,0,450,0.76,196.83,0.78,487,2446.12,1848.02,0.22,487,0.24,196.83,1848.02,2446.12,136,299.7
btc-updown-15m-1767285900,1767285900,2026-01,0,600,0.86,15,0.87,113.95,213.04,2591.44,0.13,113.95,0.14,15,2591.44,213.04,18,299.7
btc-updown-15m-1767285900,1767285900,2026-01,0,690,0.86,32.81,0.89,157.12,145.81,898.54,0.11,157.12,0.14,32.81,898.54,145.81,20,299.7
btc-updown-15m-1767287700,1767287700,2026-01,0,300,0.58,10.61,0.59,389,575.91,1116,0.41,389,0.42,10.61,1116,575.91,33,292.8
btc-updown-15m-1767287700,1767287700,2026-01,0,450,0.98,598.36,0.99,4527.73,1309.25,4527.73,0.01,4527.73,0.02,598.36,4527.73,1309.25,33,292.8
btc-updown-15m-1767287700,1767287700,2026-01,0,600,0.98,1149.13,0.99,2846.44,2586.7,2846.44,0.01,2846.44,0.02,1149.13,2846.44,2586.7,80,292.8
btc-updown-15m-1767287700,1767287700,2026-01,0,690,0.98,268.63,0.99,746.8,1693.2,746.8,0.01,746.8,0.02,268.63,746.8,1693.2,7,292.8
btc-updown-15m-1767288600,1767288600,2026-01,0,300,0.74,5,0.76,527,881.9,1335.6,0.24,527,0.26,5,1335.6,881.9,10,296.9
btc-updown-15m-1767288600,1767288600,2026-01,0,450,0.87,128.31,0.88,9163.17,733.31,9790.67,0.12,9163.17,0.13,128.31,9790.67,733.31,49,296.9
btc-updown-15m-1767288600,1767288600,2026-01,0,600,0.99,7786.2,,,9450.25,0,,,0.01,7786.2,0,9450.25,52,296.9
btc-updown-15m-1767288600,1767288600,2026-01,0,690,0.99,3726.32,,,6341.37,0,,,0.01,3726.32,0,6341.37,137,296.9
