slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1771060500,1771060500,2026-02,1,300,0.64,98.11,0.65,647.87,876.01,2042.57,0.35,647.87,0.36,98.11,2042.57,876.01,6,298.9
btc-updown-15m-1771060500,1771060500,2026-02,1,450,0.52,93,0.53,380.21,632,1726.96,0.47,380.21,0.48,93,1726.96,632,13,298.9
btc-updown-15m-1771060500,1771060500,2026-02,1,600,0.09,567.31,0.1,45,2452.59,645.6,0.9,45,0.91,567.31,645.6,2452.59,1,298.9
btc-updown-15m-1771060500,1771060500,2026-02,1,690,0.07,167.78,0.08,139,2404.54,852.87,0.92,139,0.93,167.78,852.87,2404.54,26,298.9
btc-updown-15m-1771061400,1771061400,2026-02,0,300,0.57,285.59,0.58,63.27,736.67,688.94,0.42,63.27,0.43,285.59,688.94,736.67,0,298.9
btc-updown-15m-1771061400,1771061400,2026-02,0,450,0.87,1071.42,0.88,5,1782.66,1045.55,0.12,5,0.13,1071.42,1045.55,1782.66,12,298.9
btc-updown-15m-1771061400,1771061400,2026-02,0,600,0.93,565.46,0.94,789.02,1390.65,3395.25,0.06,789.02,0.07,565.46,3395.25,1390.65,1,298.9
btc-updown-15m-1771061400,1771061400,2026-02,0,690,0.95,1764.29,0.96,769.97,2308.58,11013.72,0.04,769.97,0.05,1764.29,11013.72,2308.58,0,298.9
btc-updown-15m-1771062300,1771062300,2026-02,1,300,0.37,679.44,0.38,44.62,1582.57,771.93,0.62,44.62,0.63,679.44,771.93,1582.57,6,299
btc-updown-15m-1771062300,1771062300,2026-02,1,450,0.45,207.33,0.46,259.22,1704.12,1345.18,0.54,259.22,0.55,207.33,1345.18,1704.12,10,299
btc-updown-15m-1771062300,1771062300,2026-02,1,600,0.47,17.59,0.48,199.7,1014.74,2370.85,0.52,199.7,0.53,17.59,2370.85,1014.74,7,299
btc-updown-15m-1771062300,1771062300,2026-02,1,690,0.43,14.2,0.44,130.99,205.75,1574.87,0.56,130.99,0.57,14.2,1574.87,205.75,0,299
btc-updown-15m-1771063200,1771063200,2026-02,1,300,0.21,204.64,0.22,45,629.79,549.37,0.78,45,0.79,204.64,549.37,629.79,62,296.1
btc-updown-15m-1771063200,1771063200,2026-02,1,450,0.14,59.85,0.15,213,1061.64,825.53,0.85,213,0.86,59.85,825.53,1061.64,0,296.1
btc-updown-15m-1771063200,1771063200,2026-02,1,600,0.11,640.58,0.13,21,1641.38,300.23,0.87,21,0.89,640.58,300.23,1641.38,88,296.1
btc-updown-15m-1771063200,1771063200,2026-02,1,690,0.11,245.55,0.12,163.55,859.32,574.14,0.88,163.55,0.89,245.55,574.14,859.32,6,296.1
btc-updown-15m-1771064100,1771064100,2026-02,1,300,0.36,144.43,0.37,134.51,606.26,803.81,0.63,134.51,0.64,144.43,803.81,606.26,0,299.6
btc-updown-15m-1771064100,1771064100,2026-02,1,450,0.21,301,0.22,237.83,1820,1839.79,0.78,237.83,0.79,301,1839.79,1820,40,299.6
btc-updown-15m-1771064100,1771064100,2026-02,1,600,0.44,405.28,0.45,28.15,925.43,310.15,0.55,28.15,0.56,405.28,310.15,925.43,1,299.6
btc-updown-15m-1771064100,1771064100,2026-02,1,690,0.28,109.01,0.29,97.16,641.23,1321.45,0.71,97.16,0.72,109.01,1321.45,641.23,9,299.6
