slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1769374800,1769374800,2026-01,0,300,0.8,801.09,0.82,917.5,3317.84,3640.95,0.18,917.5,0.2,801.09,3640.95,3317.84,0,298.6
btc-updown-15m-1769374800,1769374800,2026-01,0,450,0.95,236.12,0.96,633.65,3512.32,9398.45,0.04,633.65,0.05,236.12,9398.45,3512.32,10,298.6
btc-updown-15m-1769374800,1769374800,2026-01,0,600,0.96,718.14,0.97,2197.28,4287.52,18539.84,0.03,2197.28,0.04,718.14,18539.84,4287.52,83,298.6
btc-updown-15m-1769374800,1769374800,2026-01,0,690,0.95,189.22,0.96,166.39,1563.72,7295.65,0.04,166.39,0.05,189.22,7295.65,1563.72,2,298.6
btc-updown-15m-1769375700,1769375700,2026-01,0,300,0.5,887.59,0.51,782,3821.09,2942.62,0.49,782,0.5,887.59,2942.62,3821.09,8,298.9
btc-updown-15m-1769375700,1769375700,2026-01,0,450,0.33,889.35,0.34,528.26,3933.91,3000.26,0.66,528.26,0.67,889.35,3000.26,3933.91,16,298.9
btc-updown-15m-1769375700,1769375700,2026-01,0,600,0.2,57.88,0.21,971.06,1866.74,3524.13,0.79,971.06,0.8,57.88,3524.13,1866.74,2,298.9
btc-updown-15m-1769375700,1769375700,2026-01,0,690,0.27,334.75,0.28,13.61,1026.42,323.65,0.72,13.61,0.73,334.75,323.65,1026.42,5,298.9
btc-updown-15m-1769376600,1769376600,2026-01,1,300,0.04,326.13,0.05,216.89,6492.38,2964.02,0.95,216.89,0.96,326.13,2964.02,6492.38,88,290.6
btc-updown-15m-1769376600,1769376600,2026-01,1,450,0.01,8997.38,0.02,817.19,9730.38,7539.73,0.98,817.19,0.99,8997.38,7539.73,9730.38,31,290.6
btc-updown-15m-1769376600,1769376600,2026-01,1,600,0.006,1451.5,0.009,114.16,2536.88,4947.84,0.991,114.16,0.994,1451.5,4947.84,2536.88,8,290.6
btc-updown-15m-1769376600,1769376600,2026-01,1,690,0.002,5948.14,0.006,1833.87,59239.69,5043.87,0.994,1833.87,0.998,5948.14,5043.87,59239.69,67,290.6
btc-updown-15m-1769377500,1769377500,2026-01,0,300,0.69,1041.86,0.7,148.12,4177.69,1423.62,0.3,148.12,0.31,1041.86,1423.62,4177.69,6,298
btc-updown-15m-1769377500,1769377500,2026-01,0,450,0.77,49,0.78,1009.77,2687.74,3624.06,0.22,1009.77,0.23,49,3624.06,2687.74,2,298
btc-updown-15m-1769377500,1769377500,2026-01,0,600,0.57,192.01,0.58,1273.76,2093.1,4537.35,0.42,1273.76,0.43,192.01,4537.35,2093.1,35,298
btc-updown-15m-1769377500,1769377500,2026-01,0,690,0.78,321.11,0.79,164.03,1246.18,3005.3,0.21,164.03,0.22,321.11,3005.3,1246.18,12,298
btc-updown-15m-1769379300,1769379300,2026-01,1,300,0.29,470.5,0.3,503.18,3493.65,2407.3,0.7,503.18,0.71,470.5,2407.3,3493.65,0,298.5
btc-updown-15m-1769379300,1769379300,2026-01,1,450,0.04,300.58,0.05,45,6464.93,1505.98,0.95,45,0.96,300.58,1505.98,6464.93,21,298.5
btc-updown-15m-1769379300,1769379300,2026-01,1,600,0.02,3254.8,0.03,393.05,12292.29,2516.25,0.97,393.05,0.98,3254.8,2516.25,12292.29,6,298.5
btc-updown-15m-1769379300,1769379300,2026-01,1,690,0.02,269.92,0.03,779.61,8850.28,1596.61,0.97,779.61,0.98,269.92,1596.61,8850.28,70,298.5
btc-updown-15m-1769380200,1769380200,2026-01,0,300,0.68,616.57,0.69,319.65,2196.12,1686.47,0.31,319.65,0.32,616.57,1686.47,2196.12,0,299.5
btc-updown-15m-1769380200,1769380200,2026-01,0,450,0.95,313.33,0.96,516.44,3138.09,5865.23,0.04,516.44,0.05,313.33,5865.23,3138.09,150,299.5
btc-updown-15m-1769380200,1769380200,2026-01,0,600,0.94,1736.45,0.95,867.18,4406.88,2235.13,0.05,867.18,0.06,1736.45,2235.13,4406.88,72,299.5
btc-updown-15m-1769380200,1769380200,2026-01,0,690,0.83,163.93,0.84,395.52,2057.63,2133.52,0.16,395.52,0.17,163.93,2133.52,2057.63,66,299.5
btc-updown-15m-1769381100,1769381100,2026-01,1,300,0.13,839.12,0.14,879.36,3265.25,2601.5,0.86,879.36,0.87,839.12,2601.5,3265.25,4,292.6
btc-updown-15m-1769381100,1769381100,2026-01,1,450,0.07,290.67,0.08,1083.3,2200.03,4293.83,0.92,1083.3,0.93,290.67,4293.83,2200.03,39,292.6
btc-updown-15m-1769381100,1769381100,2026-01,1,600,0.02,379.58,0.03,2134.42,11495.31,4989.51,0.97,2134.42,0.98,379.58,4989.51,11495.31,13,292.6
btc-updown-15m-1769381100,1769381100,2026-01,1,690,0.011,109.9,0.02,2627.15,7630.74,4738.91,0.98,2627.15,0.989,109.9,4738.91,7630.74,48,292.6
btc-updown-15m-1769382000,1769382000,2026-01,1,300,0.45,62.37,0.46,1250.2,924.53,4760.7,0.54,1250.2,0.55,62.37,4760.7,924.53,0,298.4
btc-updown-15m-1769382000,1769382000,2026-01,1,450,0.16,151.89,0.17,872.08,1556.65,3390.89,0.83,872.08,0.84,151.89,3390.89,1556.65,6,298.4
btc-updown-15m-1769382000,1769382000,2026-01,1,600,0.15,1266.1,0.16,14,3858.51,1425.38,0.84,14,0.85,1266.1,1425.38,3858.51,5,298.4
btc-updown-15m-1769382000,1769382000,2026-01,1,690,0.17,49.79,0.18,101,2669.05,630.59,0.82,101,0.83,49.79,630.59,2669.05,137,298.4
btc-updown-15m-1769382900,1769382900,2026-01,0,300,0.76,71.3,0.77,1154.22,2706.07,4975.51,0.23,1154.22,0.24,71.3,4975.51,2706.07,91,297.8
btc-updown-15m-1769382900,1769382900,2026-01,0,450,0.89,662,0.9,113.5,3865.9,1366.13,0.1,113.5,0.11,662,1366.13,3865.9,107,297.8
btc-updown-15m-1769382900,1769382900,2026-01,0,600,0.9,34,0.91,1400.9,1109.88,5084.92,0.09,1400.9,0.1,34,5084.92,1109.88,0,297.8
btc-updown-15m-1769382900,1769382900,2026-01,0,690,0.85,545.58,0.86,63,2957.69,2761.43,0.14,63,0.15,545.58,2761.43,2957.69,7,297.8
btc-updown-15m-1769383800,1769383800,2026-01,1,300,0.52,271.04,0.53,120.52,2987.04,1275.62,0.47,120.52,0.48,271.04,1275.62,2987.04,11,298.7
btc-updown-15m-1769383800,1769383800,2026-01,1,450,0.24,294.56,0.25,25.09,3486.53,2009.85,0.75,25.09,0.76,294.56,2009.85,3486.53,0,298.7
btc-updown-15m-1769383800,1769383800,2026-01,1,600,0.07,67.5,0.08,19,4271.49,1345.8,0.92,19,0.93,67.5,1345.8,4271.49,3,298.7
btc-updown-15m-1769383800,1769383800,2026-01,1,690,0.11,944.81,0.12,141.51,2512.81,1152.12,0.88,141.51,0.89,944.81,1152.12,2512.81,7,298.7
