slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1763025300,1763025300,2025-11,0,300,0.68,10,0.7,160,270,708.5,0.3,160,0.32,10,708.5,270,43,295.5
btc-updown-15m-1763025300,1763025300,2025-11,0,450,0.67,20,0.68,40,304,260.93,0.32,40,0.33,20,260.93,304,47,295.5
btc-updown-15m-1763025300,1763025300,2025-11,0,600,0.93,100,0.96,395.83,697.09,2134.03,0.04,395.83,0.07,100,2134.03,697.09,27,295.5
btc-updown-15m-1763025300,1763025300,2025-11,0,690,0.97,82.04,,,504.04,0,,,0.03,82.04,0,504.04,27,295.5
btc-updown-15m-1763026200,1763026200,2025-11,0,300,0.75,35,0.77,36.1,564.65,632.1,0.23,36.1,0.25,35,632.1,564.65,3,294.6
btc-updown-15m-1763026200,1763026200,2025-11,0,450,0.79,18,0.81,10,524.68,143.69,0.19,10,0.21,18,143.69,524.68,4,294.6
btc-updown-15m-1763026200,1763026200,2025-11,0,600,0.9,180,0.94,581,882,2967,0.06,581,0.1,180,2967,882,22,294.6
btc-updown-15m-1763026200,1763026200,2025-11,0,690,0.86,8,0.88,50,136,908,0.12,50,0.14,8,908,136,23,294.6
btc-updown-15m-1763027100,1763027100,2025-11,1,300,0.17,8,0.19,60,423.01,295,0.81,60,0.83,8,295,423.01,10,297.8
btc-updown-15m-1763027100,1763027100,2025-11,1,450,0.02,414.33,0.03,55.12,2786.28,597.12,0.97,55.12,0.98,414.33,597.12,2786.28,4,297.8
btc-updown-15m-1763027100,1763027100,2025-11,1,600,0.01,2816.36,0.02,1468.33,2816.36,2022.72,0.98,1468.33,0.99,2816.36,2022.72,2816.36,121,297.8
btc-updown-15m-1763027100,1763027100,2025-11,1,690,0.02,119.87,0.03,65,1285.78,1168.93,0.97,65,0.98,119.87,1168.93,1285.78,25,297.8
btc-updown-15m-1763028000,1763028000,2025-11,1,300,0.7,50,0.72,85.87,665,380.87,0.28,85.87,0.3,50,380.87,665,350,298.6
btc-updown-15m-1763028000,1763028000,2025-11,1,450,0.81,8.42,0.84,89,513.42,813.71,0.16,89,0.19,8.42,813.71,513.42,57,298.6
btc-updown-15m-1763028000,1763028000,2025-11,1,600,0.92,150,0.93,60,540.52,167.43,0.07,60,0.08,150,167.43,540.52,321,298.6
btc-updown-15m-1763028000,1763028000,2025-11,1,690,0.93,25,0.94,103.93,130,337.8,0.06,103.93,0.07,25,337.8,130,23,298.6
btc-updown-15m-1763028900,1763028900,2025-11,0,300,0.93,224,0.95,627.94,903.3,2064.94,0.05,627.94,0.07,224,2064.94,903.3,58,295
btc-updown-15m-1763028900,1763028900,2025-11,0,450,0.97,130,0.98,347.15,476.24,1913.72,0.02,347.15,0.03,130,1913.72,476.24,269,295
btc-updown-15m-1763028900,1763028900,2025-11,0,600,0.99,432.59,,,759.94,0,,,0.01,432.59,0,759.94,506,295
btc-updown-15m-1763028900,1763028900,2025-11,0,690,0.99,1882.92,,,3464.84,0,,,0.01,1882.92,0,3464.84,454,295
btc-updown-15m-1763029800,1763029800,2025-11,1,300,0.4,10,0.42,40,390,260,0.58,40,0.6,10,260,390,17,297.1
btc-updown-15m-1763029800,1763029800,2025-11,1,450,0.31,41.6,0.32,10,240.6,167,0.68,10,0.69,41.6,167,240.6,15,297.1
btc-updown-15m-1763029800,1763029800,2025-11,1,600,0.13,170,0.15,133.33,299.01,395.71,0.85,133.33,0.87,170,395.71,299.01,3,297.1
btc-updown-15m-1763029800,1763029800,2025-11,1,690,0.08,21.1,0.09,5,557.46,211,0.91,5,0.92,21.1,211,557.46,191,297.1
btc-updown-15m-1763030700,1763030700,2025-11,0,300,0.33,14,0.34,17.05,656.2,472.05,0.66,17.05,0.67,14,472.05,656.2,28,295.1
btc-updown-15m-1763030700,1763030700,2025-11,0,450,0.42,47,0.44,2.96,414.5,457.96,0.56,2.96,0.58,47,457.96,414.5,36,295.1
btc-updown-15m-1763030700,1763030700,2025-11,0,600,0.25,90,0.26,10,565.7,207,0.74,10,0.75,90,207,565.7,17,295.1
btc-updown-15m-1763030700,1763030700,2025-11,0,690,0.18,35,0.19,7.09,810.8,72.09,0.81,7.09,0.82,35,72.09,810.8,47,295.1
btc-updown-15m-1763031600,1763031600,2025-11,0,300,0.74,31.15,0.76,220,301.15,478.3,0.24,220,0.26,31.15,478.3,301.15,40,297.9
btc-updown-15m-1763031600,1763031600,2025-11,0,450,0.87,361.3,0.89,10,666.3,528.2,0.11,10,0.13,361.3,528.2,666.3,31,297.9
btc-updown-15m-1763031600,1763031600,2025-11,0,600,0.87,25,0.89,25,319,180,0.11,25,0.13,25,180,319,24,297.9
btc-updown-15m-1763031600,1763031600,2025-11,0,690,0.92,45,0.93,25,594.5,355.43,0.07,25,0.08,45,355.43,594.5,201,297.9
btc-updown-15m-1763032500,1763032500,2025-11,1,300,0.51,20,0.52,10,116,110,0.48,10,0.49,20,110,116,38,292.6
btc-updown-15m-1763032500,1763032500,2025-11,1,450,0.09,65,0.1,270.25,347,323.04,0.9,270.25,0.91,65,323.04,347,25,292.6
btc-updown-15m-1763032500,1763032500,2025-11,1,600,0.04,230.2,0.07,115,1434.38,393.49,0.93,115,0.96,230.2,393.49,1434.38,580,292.6
btc-updown-15m-1763032500,1763032500,2025-11,1,690,0.01,2760.26,0.02,36.17,2760.26,1005.64,0.98,36.17,0.99,2760.26,1005.64,2760.26,264,292.6
btc-updown-15m-1763034300,1763034300,2025-11,1,300,0.55,90,0.58,50,230,372.3,0.42,50,0.45,90,372.3,230,2,295.3
btc-updown-15m-1763034300,1763034300,2025-11,1,450,0.76,5,0.79,90,201.45,274.98,0.21,90,0.24,5,274.98,201.45,341,295.3
