slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1776579300,1776579300,2026-04,0,300,0.48,98.82,0.49,73.59,412.12,117.09,0.51,73.59,0.52,98.82,117.09,412.12,0,298.5
btc-updown-15m-1776579300,1776579300,2026-04,0,450,0.6,239.7,0.61,110.12,452.88,302.62,0.39,110.12,0.4,239.7,302.62,452.88,20,298.5
btc-updown-15m-1776579300,1776579300,2026-04,0,600,0.81,72.64,0.82,215.12,333.76,389.87,0.18,215.12,0.19,72.64,389.87,333.76,25,298.5
btc-updown-15m-1776579300,1776579300,2026-04,0,690,0.76,434.65,0.77,8.19,662.65,61.19,0.23,8.19,0.24,434.65,61.19,662.65,146,298.5
btc-updown-15m-1776580200,1776580200,2026-04,0,300,0.79,146.5,0.8,188.04,493.85,431.68,0.2,188.04,0.21,146.5,431.68,493.85,40,290.6
btc-updown-15m-1776580200,1776580200,2026-04,0,450,0.84,262.95,0.85,34.07,741.61,504.73,0.15,34.07,0.16,262.95,504.73,741.61,22,290.6
btc-updown-15m-1776580200,1776580200,2026-04,0,600,0.88,7.45,0.89,351.82,255.45,758.82,0.11,351.82,0.12,7.45,758.82,255.45,14,290.6
btc-updown-15m-1776580200,1776580200,2026-04,0,690,0.94,505.82,0.95,58.93,911.82,1538.96,0.05,58.93,0.06,505.82,1538.96,911.82,108,290.6
btc-updown-15m-1776581100,1776581100,2026-04,1,300,0.43,92.18,0.44,142.81,368.33,713.16,0.56,142.81,0.57,92.18,713.16,368.33,322,286
btc-updown-15m-1776581100,1776581100,2026-04,1,450,0.32,94.83,0.33,166.41,398.35,420.1,0.67,166.41,0.68,94.83,420.1,398.35,209,286
btc-updown-15m-1776581100,1776581100,2026-04,1,600,0.23,39.44,0.24,124.62,218.94,524.03,0.76,124.62,0.77,39.44,524.03,218.94,11,286
btc-updown-15m-1776581100,1776581100,2026-04,1,690,0.05,818.63,0.06,157.45,2235.02,616.43,0.94,157.45,0.95,818.63,616.43,2235.02,162,286
btc-updown-15m-1776582000,1776582000,2026-04,1,300,0.29,341.86,0.3,157.14,586.08,202.23,0.7,157.14,0.71,341.86,202.23,586.08,323,298.4
btc-updown-15m-1776582000,1776582000,2026-04,1,450,0.03,1417.88,0.04,545.62,9365.37,915.33,0.96,545.62,0.97,1417.88,915.33,9365.37,18,298.4
btc-updown-15m-1776582000,1776582000,2026-04,1,600,0.01,297.99,0.017,75,447.99,328,0.983,75,0.99,297.99,328,447.99,259,298.4
btc-updown-15m-1776582000,1776582000,2026-04,1,690,0.007,75,0.009,400,300,3255,0.991,400,0.993,75,3255,300,313,298.4
btc-updown-15m-1776583800,1776583800,2026-04,0,300,0.8,21.2,0.81,115.3,458.32,530.3,0.19,115.3,0.2,21.2,530.3,458.32,32,297.5
btc-updown-15m-1776583800,1776583800,2026-04,0,450,0.89,355.83,0.9,81.41,1037.56,754.41,0.1,81.41,0.11,355.83,754.41,1037.56,52,297.5
btc-updown-15m-1776583800,1776583800,2026-04,0,600,0.84,194.15,0.85,9,473.56,234.85,0.15,9,0.16,194.15,234.85,473.56,30,297.5
btc-updown-15m-1776583800,1776583800,2026-04,0,690,0.99,263.06,,,1864.88,0,,,0.01,263.06,0,1864.88,189,297.5
btc-updown-15m-1776584700,1776584700,2026-04,0,300,0.46,13.23,0.47,150.72,322.28,720.71,0.53,150.72,0.54,13.23,720.71,322.28,35,295.6
btc-updown-15m-1776584700,1776584700,2026-04,0,450,0.72,54.59,0.73,76.28,299.55,405.36,0.27,76.28,0.28,54.59,405.36,299.55,16,295.6
btc-updown-15m-1776584700,1776584700,2026-04,0,600,0.78,155.05,0.79,76.97,482.64,261.47,0.21,76.97,0.22,155.05,261.47,482.64,25,295.6
btc-updown-15m-1776584700,1776584700,2026-04,0,690,0.97,568.32,0.98,300.84,2020.03,7977.25,0.02,300.84,0.03,568.32,7977.25,2020.03,119,295.6
btc-updown-15m-1776585600,1776585600,2026-04,0,300,0.25,463.75,0.26,294.57,669.25,1485.02,0.74,294.57,0.75,463.75,1485.02,669.25,80,288.2
btc-updown-15m-1776585600,1776585600,2026-04,0,450,0.28,33.5,0.29,259.03,1052.65,757.62,0.71,259.03,0.72,33.5,757.62,1052.65,9,288.2
btc-updown-15m-1776585600,1776585600,2026-04,0,600,0.16,208.11,0.17,302.25,1127.6,990.4,0.83,302.25,0.84,208.11,990.4,1127.6,27,288.2
btc-updown-15m-1776585600,1776585600,2026-04,0,690,0.58,176.86,0.59,65.05,520.54,120.58,0.41,65.05,0.42,176.86,120.58,520.54,202,288.2
btc-updown-15m-1776586500,1776586500,2026-04,1,300,0.37,69.14,0.38,30.89,508.79,433.82,0.62,30.89,0.63,69.14,433.82,508.79,2,298.4
btc-updown-15m-1776586500,1776586500,2026-04,1,450,0.24,155,0.25,267.67,494.2,1093.9,0.75,267.67,0.76,155,1093.9,494.2,140,298.4
btc-updown-15m-1776586500,1776586500,2026-04,1,600,0.12,70,0.13,317.4,265,1388.11,0.87,317.4,0.88,70,1388.11,265,6,298.4
btc-updown-15m-1776586500,1776586500,2026-04,1,690,0.07,189.83,0.08,193.04,619.98,785.69,0.92,193.04,0.93,189.83,785.69,619.98,30,298.4
btc-updown-15m-1776587400,1776587400,2026-04,0,300,0.68,15,0.7,89.91,91.01,223.11,0.3,89.91,0.32,15,223.11,91.01,228,297.9
btc-updown-15m-1776587400,1776587400,2026-04,0,450,0.82,10,0.83,70.08,342.47,349.35,0.17,70.08,0.18,10,349.35,342.47,2,297.9
