slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1778123700,1778123700,2026-05,1,300,0.47,102.77,0.48,290.79,182.79,917.83,0.52,290.79,0.53,102.77,917.83,182.79,6,297.5
btc-updown-15m-1778123700,1778123700,2026-05,1,450,0.07,64.02,0.08,867.81,1361.17,1348.26,0.92,867.81,0.93,64.02,1348.26,1361.17,16,297.5
btc-updown-15m-1778123700,1778123700,2026-05,1,600,0.03,604.34,0.04,1040.93,6648.55,1777.43,0.96,1040.93,0.97,604.34,1777.43,6648.55,17,297.5
btc-updown-15m-1778123700,1778123700,2026-05,1,690,0.055,10,0.058,5,30,30.54,0.942,5,0.945,10,30.54,30,98,297.5
btc-updown-15m-1778125500,1778125500,2026-05,1,300,0.32,519.58,0.33,74,873.85,187.97,0.67,74,0.68,519.58,187.97,873.85,8,296.4
btc-updown-15m-1778125500,1778125500,2026-05,1,450,0.33,52.42,0.34,107.94,931.46,183.98,0.66,107.94,0.67,52.42,183.98,931.46,5,296.4
btc-updown-15m-1778125500,1778125500,2026-05,1,600,0.15,74,0.16,203.47,752.88,470.84,0.84,203.47,0.85,74,470.84,752.88,4,296.4
btc-updown-15m-1778125500,1778125500,2026-05,1,690,0.01,751.89,0.02,791.44,751.89,2581.77,0.98,791.44,0.99,751.89,2581.77,751.89,13,296.4
btc-updown-15m-1778126400,1778126400,2026-05,0,300,0.39,233.26,0.4,104.72,554.27,226.76,0.6,104.72,0.61,233.26,226.76,554.27,6,299.5
btc-updown-15m-1778126400,1778126400,2026-05,0,450,0.34,217.71,0.35,125.38,357.71,322.04,0.65,125.38,0.66,217.71,322.04,357.71,12,299.5
btc-updown-15m-1778126400,1778126400,2026-05,0,600,0.11,35.37,0.12,220.33,828.28,389.33,0.88,220.33,0.89,35.37,389.33,828.28,8,299.5
btc-updown-15m-1778126400,1778126400,2026-05,0,690,0.33,179.54,0.34,275.58,424.56,484.58,0.66,275.58,0.67,179.54,484.58,424.56,51,299.5
btc-updown-15m-1778127300,1778127300,2026-05,0,300,0.8,281.61,0.81,131.36,1561.85,300.66,0.19,131.36,0.2,281.61,300.66,1561.85,22,293.1
btc-updown-15m-1778127300,1778127300,2026-05,0,450,0.88,80.02,0.89,257.48,975.09,664.01,0.11,257.48,0.12,80.02,664.01,975.09,22,293.1
btc-updown-15m-1778127300,1778127300,2026-05,0,600,0.86,212.67,0.87,106.93,439.38,494.69,0.13,106.93,0.14,212.67,494.69,439.38,8,293.1
btc-updown-15m-1778127300,1778127300,2026-05,0,690,0.93,113.39,0.94,107.38,502.49,600.97,0.06,107.38,0.07,113.39,600.97,502.49,56,293.1
btc-updown-15m-1778128200,1778128200,2026-05,1,300,0.38,31,0.39,247.95,221.12,651.99,0.61,247.95,0.62,31,651.99,221.12,1,297.2
btc-updown-15m-1778128200,1778128200,2026-05,1,450,0.37,132.62,0.38,186.45,444.66,432.69,0.62,186.45,0.63,132.62,432.69,444.66,6,297.2
btc-updown-15m-1778128200,1778128200,2026-05,1,600,0.13,76.84,0.14,159.86,548.86,475.95,0.86,159.86,0.87,76.84,475.95,548.86,128,297.2
btc-updown-15m-1778128200,1778128200,2026-05,1,690,0.04,143,0.05,455.39,2890.05,1689.03,0.95,455.39,0.96,143,1689.03,2890.05,12,297.2
btc-updown-15m-1778130000,1778130000,2026-05,0,300,0.91,641.46,0.92,57.91,1160.1,963.75,0.08,57.91,0.09,641.46,963.75,1160.1,1,296.7
btc-updown-15m-1778130000,1778130000,2026-05,0,450,0.84,15.02,0.85,268.26,122.69,578.9,0.15,268.26,0.16,15.02,578.9,122.69,4,296.7
btc-updown-15m-1778130000,1778130000,2026-05,0,600,0.92,240.67,0.93,115.02,702.4,534.22,0.07,115.02,0.08,240.67,534.22,702.4,51,296.7
btc-updown-15m-1778130000,1778130000,2026-05,0,690,0.98,491.86,0.99,4152.22,1029.91,4152.22,0.01,4152.22,0.02,491.86,4152.22,1029.91,198,296.7
