slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1761876900,1761876900,2025-10,0,300,0.82,19,0.84,6.19,662,870.19,0.16,6.19,0.18,19,870.19,662,565,298.9
btc-updown-15m-1761876900,1761876900,2025-10,0,450,0.94,145,0.96,36,783,1480,0.04,36,0.06,145,1480,783,106,298.9
btc-updown-15m-1761876900,1761876900,2025-10,0,600,0.98,246,0.99,1237.45,1543.69,1237.45,0.01,1237.45,0.02,246,1237.45,1543.69,448,298.9
btc-updown-15m-1761876900,1761876900,2025-10,0,690,0.99,2290.46,,,8486.94,0,,,0.01,2290.46,0,8486.94,465,298.9
btc-updown-15m-1761877800,1761877800,2025-10,1,300,0.28,22,0.31,36,705.6,697,0.69,36,0.72,22,697,705.6,307,290.7
btc-updown-15m-1761877800,1761877800,2025-10,1,450,0.03,571,0.05,103,2434,800.42,0.95,103,0.97,571,800.42,2434,170,290.7
btc-updown-15m-1761877800,1761877800,2025-10,1,600,,,0.01,3940.19,0,9362.67,0.99,3940.19,,,9362.67,0,261,290.7
btc-updown-15m-1761877800,1761877800,2025-10,1,690,,,0.01,4862.85,0,11282.41,0.99,4862.85,,,11282.41,0,7797,290.7
btc-updown-15m-1761878700,1761878700,2025-10,0,300,0.34,5,0.35,16,640,44,0.65,16,0.66,5,44,640,110,284.4
btc-updown-15m-1761878700,1761878700,2025-10,0,450,0.36,26,0.38,21,62,88,0.62,21,0.64,26,88,62,67,284.4
btc-updown-15m-1761878700,1761878700,2025-10,0,600,0.82,22,0.83,600,667.6,672,0.17,600,0.18,22,672,667.6,1,284.4
btc-updown-15m-1761878700,1761878700,2025-10,0,690,0.93,96,0.95,4,909.6,296,0.05,4,0.07,96,296,909.6,395,284.4
btc-updown-15m-1761879600,1761879600,2025-10,0,300,0.11,9.49,0.12,15,641.36,674,0.88,15,0.89,9.49,674,641.36,59,283.7
btc-updown-15m-1761879600,1761879600,2025-10,0,450,0.68,19,0.7,26,51,151,0.3,26,0.32,19,151,51,13,283.7
btc-updown-15m-1761879600,1761879600,2025-10,0,600,0.86,5,0.89,100,637,749.66,0.11,100,0.14,5,749.66,637,917,283.7
btc-updown-15m-1761879600,1761879600,2025-10,0,690,0.98,182.56,0.99,30,1606.35,30,0.01,30,0.02,182.56,30,1606.35,3,283.7
btc-updown-15m-1761881400,1761881400,2025-10,1,300,0.27,14.3,0.29,11.05,666.3,728.05,0.71,11.05,0.73,14.3,728.05,666.3,368,275.2
btc-updown-15m-1761881400,1761881400,2025-10,1,450,0.82,313.59,0.86,100,501.59,716,0.14,100,0.18,313.59,716,501.59,59,275.2
btc-updown-15m-1761881400,1761881400,2025-10,1,600,0.41,551.91,0.44,7,582.91,656,0.56,7,0.59,551.91,656,582.91,6,275.2
btc-updown-15m-1761881400,1761881400,2025-10,1,690,0.02,176,0.05,2723,2149.09,3399.64,0.95,2723,0.98,176,3399.64,2149.09,48,275.2
btc-updown-15m-1761882300,1761882300,2025-10,0,300,0.93,6.13,0.95,351,678.55,2106,0.05,351,0.07,6.13,2106,678.55,586,259.8
btc-updown-15m-1761882300,1761882300,2025-10,0,450,0.94,448.33,0.96,1,697.33,1212,0.04,1,0.06,448.33,1212,697.33,115,259.8
btc-updown-15m-1761882300,1761882300,2025-10,0,600,0.97,1308.93,0.98,1124,2319.93,2515.24,0.02,1124,0.03,1308.93,2515.24,2319.93,1077,259.8
btc-updown-15m-1761882300,1761882300,2025-10,0,690,0.99,1255.18,,,4711.46,0,,,0.01,1255.18,0,4711.46,501,259.8
btc-updown-15m-1761883200,1761883200,2025-10,0,300,0.57,41.76,0.59,16,60.76,70,0.41,16,0.43,41.76,70,60.76,144,283.7
btc-updown-15m-1761883200,1761883200,2025-10,0,450,0.8,20,0.81,34,568,52,0.19,34,0.2,20,52,568,734,283.7
btc-updown-15m-1761883200,1761883200,2025-10,0,600,0.97,181.96,0.99,1764.16,1112.03,1764.16,0.01,1764.16,0.03,181.96,1764.16,1112.03,738,283.7
btc-updown-15m-1761883200,1761883200,2025-10,0,690,0.86,43,0.88,39,97,655,0.12,39,0.14,43,655,97,124,283.7
btc-updown-15m-1761884100,1761884100,2025-10,0,300,0.23,11,0.25,26,195.1,102,0.75,26,0.77,11,102,195.1,4,288.7
btc-updown-15m-1761884100,1761884100,2025-10,0,450,0.95,33.41,0.97,127,56.41,1269,0.03,127,0.05,33.41,1269,56.41,27,288.7
btc-updown-15m-1761884100,1761884100,2025-10,0,600,0.98,1243,0.99,103.91,2504.63,103.91,0.01,103.91,0.02,1243,103.91,2504.63,303,288.7
btc-updown-15m-1761884100,1761884100,2025-10,0,690,0.99,5340.09,,,8934.72,0,,,0.01,5340.09,0,8934.72,553,288.7
btc-updown-15m-1761885900,1761885900,2025-10,0,300,0.37,35,0.39,12,77,149,0.61,12,0.63,35,149,77,36,297.2
btc-updown-15m-1761885900,1761885900,2025-10,0,450,0.36,23,0.38,8,66,80,0.62,8,0.64,23,80,66,97,297.2
btc-updown-15m-1761885900,1761885900,2025-10,0,600,0.38,15.38,0.4,50,54.38,122,0.6,50,0.62,15.38,122,54.38,12,297.2
btc-updown-15m-1761885900,1761885900,2025-10,0,690,0.5,11,0.52,17,122,28,0.48,17,0.5,11,28,122,391,297.2
btc-updown-15m-1761886800,1761886800,2025-10,1,300,0.1,29.77,0.11,0.81,716.77,657.81,0.89,0.81,0.9,29.77,657.81,716.77,859,274.6
btc-updown-15m-1761886800,1761886800,2025-10,1,450,0.19,16,0.2,22,665,73,0.8,22,0.81,16,73,665,995,274.6
btc-updown-15m-1761886800,1761886800,2025-10,1,600,0.08,640.82,0.11,35.69,734.1,1049.07,0.89,35.69,0.92,640.82,1049.07,734.1,311,274.6
btc-updown-15m-1761886800,1761886800,2025-10,1,690,0.21,144.5,0.23,31,175.5,656,0.77,31,0.79,144.5,656,175.5,3,274.6
btc-updown-15m-1761887700,1761887700,2025-10,0,300,0.29,666.7,0.33,20,843.8,769,0.67,20,0.71,666.7,769,843.8,47,286.6
btc-updown-15m-1761887700,1761887700,2025-10,0,450,0.31,49,0.33,5,706.7,51,0.67,5,0.69,49,51,706.7,135,286.6
btc-updown-15m-1761887700,1761887700,2025-10,0,600,0.38,600,0.46,10,702,703,0.54,10,0.62,600,703,702,66,286.6
btc-updown-15m-1761887700,1761887700,2025-10,0,690,0.59,29.06,0.63,492.36,678.06,543.36,0.37,492.36,0.41,29.06,543.36,678.06,2,286.6
btc-updown-15m-1761888600,1761888600,2025-10,1,300,0.75,38,0.78,45.43,89.3,697.43,0.22,45.43,0.25,38,697.43,89.3,253,292.1
btc-updown-15m-1761888600,1761888600,2025-10,1,450,0.67,610,0.71,8,672.9,42.3,0.29,8,0.33,610,42.3,672.9,220,292.1
btc-updown-15m-1761888600,1761888600,2025-10,1,600,0.41,628,0.44,73,727.7,280,0.56,73,0.59,628,280,727.7,12,292.1
btc-updown-15m-1761888600,1761888600,2025-10,1,690,0.64,21,0.66,15,70,684.1,0.34,15,0.36,21,684.1,70,83,292.1
btc-updown-15m-1761890400,1761890400,2025-10,1,300,0.26,24,0.27,6,648.1,47,0.73,6,0.74,24,47,648.1,0,295.3
btc-updown-15m-1761890400,1761890400,2025-10,1,450,0.1,160,0.12,26,809,104.1,0.88,26,0.9,160,104.1,809,4,295.3
btc-updown-15m-1761890400,1761890400,2025-10,1,600,0.01,1951,0.02,30,1951,1007,0.98,30,0.99,1951,1007,1951,1519,295.3
btc-updown-15m-1761890400,1761890400,2025-10,1,690,,,0.04,475,0,515.2,0.96,475,,,515.2,0,4167,295.3
btc-updown-15m-1761891300,1761891300,2025-10,0,300,0.42,9,0.46,5.47,78,818.47,0.54,5.47,0.58,9,818.47,78,11,299
btc-updown-15m-1761891300,1761891300,2025-10,0,450,0.52,6,0.58,708.74,758.7,860.74,0.42,708.74,0.48,6,860.74,758.7,1580,299
btc-updown-15m-1761891300,1761891300,2025-10,0,600,0.37,275.97,0.4,13,306.37,666,0.6,13,0.63,275.97,666,306.37,480,299
btc-updown-15m-1761891300,1761891300,2025-10,0,690,0.43,13,0.45,17,101.51,668,0.55,17,0.57,13,668,101.51,2,299
btc-updown-15m-1761892200,1761892200,2025-10,1,300,0.35,23,0.39,272.43,1217,1404.43,0.61,272.43,0.65,23,1404.43,1217,121,288.5
btc-updown-15m-1761892200,1761892200,2025-10,1,450,0.18,30,0.2,25,324.3,533,0.8,25,0.82,30,533,324.3,180,288.5
