slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1773529200,1773529200,2026-03,0,300,0.95,154.06,0.96,283.06,1595.75,2851.4,0.04,283.06,0.05,154.06,2851.4,1595.75,54,294.8
btc-updown-15m-1773529200,1773529200,2026-03,0,450,0.988,9.11,0.99,285.6,76.11,1370.6,0.01,285.6,0.012,9.11,1370.6,76.11,3,294.8
btc-updown-15m-1773529200,1773529200,2026-03,0,600,0.99,2998.33,0.992,381.33,3050.15,2579.83,0.008,381.33,0.01,2998.33,2579.83,3050.15,2,294.8
btc-updown-15m-1773529200,1773529200,2026-03,0,690,0.995,50,0.997,1914.17,2874.52,19172.08,0.003,1914.17,0.005,50,19172.08,2874.52,29,294.8
btc-updown-15m-1773530100,1773530100,2026-03,0,300,0.2,138.75,0.21,1312.82,631.38,2129.1,0.79,1312.82,0.8,138.75,2129.1,631.38,1,298.5
btc-updown-15m-1773530100,1773530100,2026-03,0,450,0.34,38,0.35,462.33,867.09,1056.33,0.65,462.33,0.66,38,1056.33,867.09,5,298.5
btc-updown-15m-1773530100,1773530100,2026-03,0,600,0.33,16,0.34,317.98,644.09,736.98,0.66,317.98,0.67,16,736.98,644.09,11,298.5
btc-updown-15m-1773530100,1773530100,2026-03,0,690,0.37,134.92,0.38,29.98,806.84,836.41,0.62,29.98,0.63,134.92,836.41,806.84,24,298.5
btc-updown-15m-1773531000,1773531000,2026-03,0,300,0.74,248,0.75,88.99,606.34,578.59,0.25,88.99,0.26,248,578.59,606.34,6,297
btc-updown-15m-1773531000,1773531000,2026-03,0,450,0.85,4.37,0.86,74.95,535.07,1016.81,0.14,74.95,0.15,4.37,1016.81,535.07,36,297
btc-updown-15m-1773531000,1773531000,2026-03,0,600,0.97,897.73,0.98,40.51,1786.15,3417.35,0.02,40.51,0.03,897.73,3417.35,1786.15,11,297
btc-updown-15m-1773531000,1773531000,2026-03,0,690,0.98,947.53,0.99,592.39,3173.92,592.39,0.01,592.39,0.02,947.53,592.39,3173.92,17,297
btc-updown-15m-1773531900,1773531900,2026-03,0,300,0.36,63,0.37,80.98,475,808.82,0.63,80.98,0.64,63,808.82,475,6,298.7
btc-updown-15m-1773531900,1773531900,2026-03,0,450,0.24,44,0.25,10,429,609.55,0.75,10,0.76,44,609.55,429,1,298.7
btc-updown-15m-1773531900,1773531900,2026-03,0,600,0.58,212.42,0.59,99.1,746.32,371.6,0.41,99.1,0.42,212.42,371.6,746.32,11,298.7
btc-updown-15m-1773531900,1773531900,2026-03,0,690,0.75,54,0.77,166.11,528,378.61,0.23,166.11,0.25,54,378.61,528,2,298.7
btc-updown-15m-1773532800,1773532800,2026-03,1,300,0.11,9.1,0.12,445.79,452.1,766.27,0.88,445.79,0.89,9.1,766.27,452.1,2,300
btc-updown-15m-1773532800,1773532800,2026-03,1,450,0.07,32.77,0.08,171.78,572.27,1009.84,0.92,171.78,0.93,32.77,1009.84,572.27,0,300
btc-updown-15m-1773532800,1773532800,2026-03,1,600,0.01,4132.86,0.02,389.05,4132.86,1244.27,0.98,389.05,0.99,4132.86,1244.27,4132.86,19,300
btc-updown-15m-1773532800,1773532800,2026-03,1,690,0.02,831.34,0.03,15,2626.41,804.72,0.97,15,0.98,831.34,804.72,2626.41,313,300
btc-updown-15m-1773533700,1773533700,2026-03,1,300,0.48,24,0.49,221.7,344.45,657.56,0.51,221.7,0.52,24,657.56,344.45,79,299.7
btc-updown-15m-1773533700,1773533700,2026-03,1,450,0.29,52,0.3,43,634.04,880.32,0.7,43,0.71,52,880.32,634.04,22,299.7
btc-updown-15m-1773533700,1773533700,2026-03,1,600,0.49,119.17,0.5,680.19,746.39,934.97,0.5,680.19,0.51,119.17,934.97,746.39,19,299.7
btc-updown-15m-1773533700,1773533700,2026-03,1,690,0.93,37.67,0.94,67.58,987.67,2352.25,0.06,67.58,0.07,37.67,2352.25,987.67,10,299.7
btc-updown-15m-1773534600,1773534600,2026-03,0,300,0.44,31.43,0.45,14,142.34,187,0.55,14,0.56,31.43,187,142.34,38,298.5
btc-updown-15m-1773534600,1773534600,2026-03,0,450,0.18,446.74,0.19,27.45,781.74,412.34,0.81,27.45,0.82,446.74,412.34,781.74,2,298.5
btc-updown-15m-1773534600,1773534600,2026-03,0,600,0.62,120.55,0.63,210.11,453.55,696.4,0.37,210.11,0.38,120.55,696.4,453.55,0,298.5
btc-updown-15m-1773534600,1773534600,2026-03,0,690,0.69,54.77,0.7,95.45,383.02,425.96,0.3,95.45,0.31,54.77,425.96,383.02,34,298.5
btc-updown-15m-1773535500,1773535500,2026-03,1,300,0.11,189.78,0.12,387.32,1262.1,1272.89,0.88,387.32,0.89,189.78,1272.89,1262.1,13,296.5
btc-updown-15m-1773535500,1773535500,2026-03,1,450,0.14,166.38,0.16,55.06,1021,827.55,0.84,55.06,0.86,166.38,827.55,1021,1,296.5
btc-updown-15m-1773535500,1773535500,2026-03,1,600,0.05,5.26,0.06,123.83,1785.47,809.36,0.94,123.83,0.95,5.26,809.36,1785.47,23,296.5
btc-updown-15m-1773535500,1773535500,2026-03,1,690,0.01,3468.38,0.02,390.24,3468.38,1827.68,0.98,390.24,0.99,3468.38,1827.68,3468.38,22,296.5
btc-updown-15m-1773536400,1773536400,2026-03,1,300,0.52,101.67,0.53,48,361.17,197.93,0.47,48,0.48,101.67,197.93,361.17,13,299.2
btc-updown-15m-1773536400,1773536400,2026-03,1,450,0.56,156,0.57,17,567.75,988.74,0.43,17,0.44,156,988.74,567.75,0,299.2
btc-updown-15m-1773536400,1773536400,2026-03,1,600,0.45,125.64,0.46,10.91,416.64,325.68,0.54,10.91,0.55,125.64,325.68,416.64,77,299.2
btc-updown-15m-1773536400,1773536400,2026-03,1,690,0.15,436.43,0.16,57.3,944.06,360.62,0.84,57.3,0.85,436.43,360.62,944.06,49,299.2
btc-updown-15m-1773537300,1773537300,2026-03,1,300,0.68,874.49,0.69,11.08,1436.54,190.41,0.31,11.08,0.32,874.49,190.41,1436.54,5,299
btc-updown-15m-1773537300,1773537300,2026-03,1,450,0.47,65.92,0.48,80,464.8,788.82,0.52,80,0.53,65.92,788.82,464.8,0,299
btc-updown-15m-1773537300,1773537300,2026-03,1,600,0.47,97.66,0.48,87.7,644.7,590.95,0.52,87.7,0.53,97.66,590.95,644.7,19,299
btc-updown-15m-1773537300,1773537300,2026-03,1,690,0.47,48.96,0.48,71.28,597.45,992.41,0.52,71.28,0.53,48.96,992.41,597.45,27,299
btc-updown-15m-1773539100,1773539100,2026-03,0,300,0.6,90.5,0.61,45.4,447.96,1134.39,0.39,45.4,0.4,90.5,1134.39,447.96,8,297.7
btc-updown-15m-1773539100,1773539100,2026-03,0,450,0.94,488,0.95,281,1193.24,2621.99,0.05,281,0.06,488,2621.99,1193.24,74,297.7
btc-updown-15m-1773539100,1773539100,2026-03,0,600,0.92,217,0.94,176.51,819.08,863.54,0.06,176.51,0.08,217,863.54,819.08,7,297.7
btc-updown-15m-1773539100,1773539100,2026-03,0,690,0.96,466.79,0.97,1107.97,1556.19,10419.42,0.03,1107.97,0.04,466.79,10419.42,1556.19,34,297.7
btc-updown-15m-1773540000,1773540000,2026-03,0,300,0.93,369.86,0.94,167.48,1188.79,756.02,0.06,167.48,0.07,369.86,756.02,1188.79,1,297.7
btc-updown-15m-1773540000,1773540000,2026-03,0,450,0.96,109.3,0.97,726.43,1813.45,6200.22,0.03,726.43,0.04,109.3,6200.22,1813.45,113,297.7
btc-updown-15m-1773540000,1773540000,2026-03,0,600,0.994,48.5,0.999,5593.96,1382.14,5593.96,0.001,5593.96,0.006,48.5,5593.96,1382.14,100,297.7
btc-updown-15m-1773540000,1773540000,2026-03,0,690,0.996,357.71,0.997,212,1698.03,6305.83,0.003,212,0.004,357.71,6305.83,1698.03,23,297.7
btc-updown-15m-1773540900,1773540900,2026-03,1,300,0.52,267.92,0.53,103.81,687.29,451.5,0.47,103.81,0.48,267.92,451.5,687.29,4,297.9
btc-updown-15m-1773540900,1773540900,2026-03,1,450,0.42,75,0.46,65.43,169,231.07,0.54,65.43,0.58,75,231.07,169,2,297.9
btc-updown-15m-1773540900,1773540900,2026-03,1,600,0.1,209.7,0.11,15,888.34,352.25,0.89,15,0.9,209.7,352.25,888.34,34,297.9
btc-updown-15m-1773540900,1773540900,2026-03,1,690,0.14,32.28,0.15,143.33,1208,1283.52,0.85,143.33,0.86,32.28,1283.52,1208,26,297.9
btc-updown-15m-1773541800,1773541800,2026-03,0,300,0.19,85.05,0.2,75,677.94,802.58,0.8,75,0.81,85.05,802.58,677.94,6,296.7
btc-updown-15m-1773541800,1773541800,2026-03,0,450,0.18,76.7,0.19,590.45,807.83,1351.57,0.81,590.45,0.82,76.7,1351.57,807.83,7,296.7
btc-updown-15m-1773541800,1773541800,2026-03,0,600,0.53,276.46,0.54,66.39,705.33,282.86,0.46,66.39,0.47,276.46,282.86,705.33,0,296.7
btc-updown-15m-1773541800,1773541800,2026-03,0,690,0.64,5,0.65,90,276,763.41,0.35,90,0.36,5,763.41,276,5,296.7
btc-updown-15m-1773542700,1773542700,2026-03,0,300,0.88,88.13,0.89,332.38,525.16,1265.25,0.11,332.38,0.12,88.13,1265.25,525.16,9,298.7
btc-updown-15m-1773542700,1773542700,2026-03,0,450,0.53,186,0.55,59.86,931.07,485.86,0.45,59.86,0.47,186,485.86,931.07,2,298.7
btc-updown-15m-1773542700,1773542700,2026-03,0,600,0.56,20.28,0.57,255.12,615.28,1232.12,0.43,255.12,0.44,20.28,1232.12,615.28,71,298.7
btc-updown-15m-1773542700,1773542700,2026-03,0,690,0.61,75.31,0.62,296.63,304.31,722.13,0.38,296.63,0.39,75.31,722.13,304.31,3,298.7
btc-updown-15m-1773543600,1773543600,2026-03,0,300,0.42,465.49,0.43,133.56,1420.14,366.4,0.57,133.56,0.58,465.49,366.4,1420.14,0,297
