slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1768127400,1768127400,2026-01,1,300,0.5,177.99,0.51,1134.92,333.18,3274.3,0.49,1134.92,0.5,177.99,3274.3,333.18,19,298.1
btc-updown-15m-1768127400,1768127400,2026-01,1,450,0.47,385.05,0.48,399.57,1708.37,1539.57,0.52,399.57,0.53,385.05,1539.57,1708.37,0,298.1
btc-updown-15m-1768127400,1768127400,2026-01,1,600,0.7,360.09,0.71,50.5,988.1,463,0.29,50.5,0.3,360.09,463,988.1,0,298.1
btc-updown-15m-1768127400,1768127400,2026-01,1,690,0.79,326.32,0.8,553.54,738.24,2600.65,0.2,553.54,0.21,326.32,2600.65,738.24,6,298.1
btc-updown-15m-1768128300,1768128300,2026-01,0,300,0.58,1247.7,0.59,687.44,3302.81,1471.65,0.41,687.44,0.42,1247.7,1471.65,3302.81,32,299
btc-updown-15m-1768128300,1768128300,2026-01,0,450,0.88,158.46,0.89,984.38,1721.5,3366.31,0.11,984.38,0.12,158.46,3366.31,1721.5,30,299
btc-updown-15m-1768128300,1768128300,2026-01,0,600,0.9,1872.68,0.91,298.21,3705.77,1460.97,0.09,298.21,0.1,1872.68,1460.97,3705.77,44,299
btc-updown-15m-1768128300,1768128300,2026-01,0,690,0.97,1885.66,0.98,51733.06,4068.5,66059.17,0.02,51733.06,0.03,1885.66,66059.17,4068.5,13,299
btc-updown-15m-1768129200,1768129200,2026-01,1,300,0.29,563.32,0.3,1101.46,2677.57,1690.74,0.7,1101.46,0.71,563.32,1690.74,2677.57,25,299.2
btc-updown-15m-1768129200,1768129200,2026-01,1,450,0.19,221.96,0.2,917.35,2025.06,1234.66,0.8,917.35,0.81,221.96,1234.66,2025.06,35,299.2
btc-updown-15m-1768129200,1768129200,2026-01,1,600,0.13,918.6,0.14,867.41,2363.7,2154.03,0.86,867.41,0.87,918.6,2154.03,2363.7,51,299.2
btc-updown-15m-1768129200,1768129200,2026-01,1,690,0.23,69.45,0.24,985.32,372.45,1236.52,0.76,985.32,0.77,69.45,1236.52,372.45,13,299.2
btc-updown-15m-1768130100,1768130100,2026-01,0,300,0.45,1209.71,0.46,116.27,3368.33,1180.05,0.54,116.27,0.55,1209.71,1180.05,3368.33,5,295.6
btc-updown-15m-1768130100,1768130100,2026-01,0,450,0.47,2372.66,0.48,223.46,4124.66,784.58,0.52,223.46,0.53,2372.66,784.58,4124.66,0,295.6
btc-updown-15m-1768130100,1768130100,2026-01,0,600,0.45,15,0.46,268.53,3167.67,1903.93,0.54,268.53,0.55,15,1903.93,3167.67,11,295.6
btc-updown-15m-1768130100,1768130100,2026-01,0,690,0.57,128.73,0.58,248.25,1662.17,2087.74,0.42,248.25,0.43,128.73,2087.74,1662.17,29,295.6
