slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1775889900,1775889900,2026-04,0,300,0.51,80.19,0.52,23.99,354.39,175.49,0.48,23.99,0.49,80.19,175.49,354.39,53,297.2
btc-updown-15m-1775889900,1775889900,2026-04,0,450,0.81,83,0.82,104.26,948.55,711.35,0.18,104.26,0.19,83,711.35,948.55,71,297.2
btc-updown-15m-1775889900,1775889900,2026-04,0,600,0.91,130.1,0.92,86.75,436.33,211.75,0.08,86.75,0.09,130.1,211.75,436.33,47,297.2
btc-updown-15m-1775889900,1775889900,2026-04,0,690,0.95,202.7,0.96,573.47,1511.35,2390.48,0.04,573.47,0.05,202.7,2390.48,1511.35,70,297.2
btc-updown-15m-1775890800,1775890800,2026-04,1,300,0.58,5,0.59,154.3,42.24,383.3,0.41,154.3,0.42,5,383.3,42.24,14,298.2
btc-updown-15m-1775890800,1775890800,2026-04,1,450,0.43,45,0.44,386.74,318.43,883.61,0.56,386.74,0.57,45,883.61,318.43,38,298.2
btc-updown-15m-1775890800,1775890800,2026-04,1,600,0.4,82.98,0.41,78.94,197.17,183.83,0.59,78.94,0.6,82.98,183.83,197.17,15,298.2
btc-updown-15m-1775890800,1775890800,2026-04,1,690,0.16,272.68,0.17,110.52,1469.67,487.74,0.83,110.52,0.84,272.68,487.74,1469.67,61,298.2
btc-updown-15m-1775891700,1775891700,2026-04,0,300,0.5,164.22,0.51,120.66,253.22,309.86,0.49,120.66,0.5,164.22,309.86,253.22,2,298
btc-updown-15m-1775891700,1775891700,2026-04,0,450,0.6,15.58,0.61,181,761.57,387.24,0.39,181,0.4,15.58,387.24,761.57,4,298
btc-updown-15m-1775891700,1775891700,2026-04,0,600,0.95,131,0.96,27.45,396.52,1246.61,0.04,27.45,0.05,131,1246.61,396.52,22,298
btc-updown-15m-1775891700,1775891700,2026-04,0,690,0.96,215,0.97,304.55,845.5,3849.04,0.03,304.55,0.04,215,3849.04,845.5,76,298
btc-updown-15m-1775892600,1775892600,2026-04,1,300,0.68,5,0.69,140.5,36,316.5,0.31,140.5,0.32,5,316.5,36,2,293.4
btc-updown-15m-1775892600,1775892600,2026-04,1,450,0.47,557.18,0.48,134.13,794.37,323.39,0.52,134.13,0.53,557.18,323.39,794.37,7,293.4
btc-updown-15m-1775892600,1775892600,2026-04,1,600,0.46,22.31,0.47,10.68,316.36,181.68,0.53,10.68,0.54,22.31,181.68,316.36,0,293.4
btc-updown-15m-1775892600,1775892600,2026-04,1,690,0.3,17.66,0.31,33.87,305.66,156.87,0.69,33.87,0.7,17.66,156.87,305.66,152,293.4
btc-updown-15m-1775893500,1775893500,2026-04,0,300,0.22,57.32,0.23,49.76,305.32,279.76,0.77,49.76,0.78,57.32,279.76,305.32,4,296.6
btc-updown-15m-1775893500,1775893500,2026-04,0,450,0.13,66.58,0.14,146.07,1138.05,924.45,0.86,146.07,0.87,66.58,924.45,1138.05,39,296.6
