slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1766492100,1766492100,2025-12,1,300,0.19,443.92,0.2,106,1709.45,1193.92,0.8,106,0.81,443.92,1193.92,1709.45,16,296.9
btc-updown-15m-1766492100,1766492100,2025-12,1,450,0.12,122.79,0.13,72,1158.59,1436.3,0.87,72,0.88,122.79,1436.3,1158.59,72,296.9
btc-updown-15m-1766492100,1766492100,2025-12,1,600,0.21,479.72,0.24,129.23,2377.56,1666.8,0.76,129.23,0.79,479.72,1666.8,2377.56,9,296.9
btc-updown-15m-1766492100,1766492100,2025-12,1,690,0.06,1613.46,0.07,363,3335.3,1220.92,0.93,363,0.94,1613.46,1220.92,3335.3,38,296.9
btc-updown-15m-1766493000,1766493000,2025-12,0,300,0.93,5,0.94,1175.56,1110.55,4499.47,0.06,1175.56,0.07,5,4499.47,1110.55,23,297.4
btc-updown-15m-1766493000,1766493000,2025-12,0,450,0.96,116.03,0.97,1052.36,1242.12,12483.58,0.03,1052.36,0.04,116.03,12483.58,1242.12,93,297.4
btc-updown-15m-1766493000,1766493000,2025-12,0,600,0.98,615.23,0.99,5545.28,2349.55,5545.28,0.01,5545.28,0.02,615.23,5545.28,2349.55,26,297.4
btc-updown-15m-1766493000,1766493000,2025-12,0,690,0.99,5798.68,,,6853.68,0,,,0.01,5798.68,0,6853.68,389,297.4
btc-updown-15m-1766493900,1766493900,2025-12,1,300,0.48,155.07,0.49,152.19,843.54,471.11,0.51,152.19,0.52,155.07,471.11,843.54,15,297.8
btc-updown-15m-1766493900,1766493900,2025-12,1,450,0.19,140.65,0.2,83,1468.5,1321.63,0.8,83,0.81,140.65,1321.63,1468.5,1,297.8
btc-updown-15m-1766493900,1766493900,2025-12,1,600,0.09,47.8,0.11,385.8,2558.19,1974.25,0.89,385.8,0.91,47.8,1974.25,2558.19,28,297.8
btc-updown-15m-1766493900,1766493900,2025-12,1,690,0.48,198,0.49,86.73,508.55,216.79,0.51,86.73,0.52,198,216.79,508.55,17,297.8
btc-updown-15m-1766495700,1766495700,2025-12,0,300,0.62,47.36,0.63,186.26,791.28,1333.05,0.37,186.26,0.38,47.36,1333.05,791.28,41,299.7
btc-updown-15m-1766495700,1766495700,2025-12,0,450,0.23,371,0.24,10.83,1834.42,653.91,0.76,10.83,0.77,371,653.91,1834.42,31,299.7
btc-updown-15m-1766495700,1766495700,2025-12,0,600,0.14,13.83,0.15,133.77,2011.67,925.48,0.85,133.77,0.86,13.83,925.48,2011.67,31,299.7
btc-updown-15m-1766495700,1766495700,2025-12,0,690,0.03,609.49,0.05,48.5,13500.38,1941.76,0.95,48.5,0.97,609.49,1941.76,13500.38,27,299.7
btc-updown-15m-1766496600,1766496600,2025-12,1,300,0.59,487.82,0.6,29,1991.31,301.92,0.4,29,0.41,487.82,301.92,1991.31,7,299.4
btc-updown-15m-1766496600,1766496600,2025-12,1,450,0.06,48.58,0.07,1124.76,1003.93,10578.74,0.93,1124.76,0.94,48.58,10578.74,1003.93,11,299.4
btc-updown-15m-1766496600,1766496600,2025-12,1,600,0.03,3531.52,0.04,2102.92,16469.2,4585.84,0.96,2102.92,0.97,3531.52,4585.84,16469.2,19,299.4
btc-updown-15m-1766496600,1766496600,2025-12,1,690,0.03,121.38,0.04,198,8984.14,2015.82,0.96,198,0.97,121.38,2015.82,8984.14,116,299.4
