slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1773037800,1773037800,2026-03,1,300,0.39,32.59,0.4,334.76,206.09,1731.68,0.6,334.76,0.61,32.59,1731.68,206.09,7,299.6
btc-updown-15m-1773037800,1773037800,2026-03,1,450,0.15,38.09,0.16,499.44,2360.09,2290.15,0.84,499.44,0.85,38.09,2290.15,2360.09,0,299.6
btc-updown-15m-1773037800,1773037800,2026-03,1,600,0.08,110,0.09,30,1423.97,716.75,0.91,30,0.92,110,716.75,1423.97,17,299.6
btc-updown-15m-1773037800,1773037800,2026-03,1,690,,,0.01,1685.49,0,5880.84,0.99,1685.49,,,5880.84,0,179,299.6
btc-updown-15m-1773038700,1773038700,2026-03,1,300,0.42,22.67,0.43,562.93,338.87,1137.93,0.57,562.93,0.58,22.67,1137.93,338.87,7,298.9
btc-updown-15m-1773038700,1773038700,2026-03,1,450,0.55,48.7,0.56,122.67,2131.7,2339.34,0.44,122.67,0.45,48.7,2339.34,2131.7,0,298.9
btc-updown-15m-1773038700,1773038700,2026-03,1,600,0.28,457.06,0.29,209.06,1800.72,385.56,0.71,209.06,0.72,457.06,385.56,1800.72,10,298.9
btc-updown-15m-1773038700,1773038700,2026-03,1,690,0.16,49.53,0.17,1714.68,245.53,2486.18,0.83,1714.68,0.84,49.53,2486.18,245.53,0,298.9
btc-updown-15m-1773039600,1773039600,2026-03,1,300,0.29,145.09,0.31,205.07,1590.2,897.26,0.69,205.07,0.71,145.09,897.26,1590.2,0,299.5
btc-updown-15m-1773039600,1773039600,2026-03,1,450,0.3,306.7,0.31,126,933.7,470.14,0.69,126,0.7,306.7,470.14,933.7,26,299.5
btc-updown-15m-1773039600,1773039600,2026-03,1,600,0.41,25.36,0.42,300.15,360.86,980.27,0.58,300.15,0.59,25.36,980.27,360.86,0,299.5
btc-updown-15m-1773039600,1773039600,2026-03,1,690,0.51,392.56,0.52,8,1073.45,386.5,0.48,8,0.49,392.56,386.5,1073.45,1,299.5
btc-updown-15m-1773040500,1773040500,2026-03,0,300,0.12,37,0.13,23,1797.37,1298.74,0.87,23,0.88,37,1298.74,1797.37,80,299.1
btc-updown-15m-1773040500,1773040500,2026-03,0,450,0.13,85,0.14,322.62,3068.24,2976.55,0.86,322.62,0.87,85,2976.55,3068.24,80,299.1
btc-updown-15m-1773040500,1773040500,2026-03,0,600,0.27,90.72,0.28,137.5,435.31,800,0.72,137.5,0.73,90.72,800,435.31,0,299.1
btc-updown-15m-1773040500,1773040500,2026-03,0,690,0.66,32.47,0.67,211.71,1889.86,2072.81,0.33,211.71,0.34,32.47,2072.81,1889.86,4,299.1
btc-updown-15m-1773041400,1773041400,2026-03,0,300,0.66,263.9,0.67,482.17,818.96,1814.17,0.33,482.17,0.34,263.9,1814.17,818.96,1,297.8
btc-updown-15m-1773041400,1773041400,2026-03,0,450,0.93,295.41,0.95,1089.49,1482.69,4377.57,0.05,1089.49,0.07,295.41,4377.57,1482.69,1,297.8
btc-updown-15m-1773041400,1773041400,2026-03,0,600,0.95,474.27,0.96,579.14,1783.53,8082.52,0.04,579.14,0.05,474.27,8082.52,1783.53,16,297.8
btc-updown-15m-1773041400,1773041400,2026-03,0,690,0.98,932.24,0.99,570.39,4369.38,570.39,0.01,570.39,0.02,932.24,570.39,4369.38,192,297.8
btc-updown-15m-1773042300,1773042300,2026-03,0,300,0.66,351.09,0.67,64.12,1340.9,1224.18,0.33,64.12,0.34,351.09,1224.18,1340.9,56,296.4
btc-updown-15m-1773042300,1773042300,2026-03,0,450,0.52,124.44,0.53,193.1,1635.3,1273.04,0.47,193.1,0.48,124.44,1273.04,1635.3,60,296.4
btc-updown-15m-1773042300,1773042300,2026-03,0,600,0.83,57.62,0.84,281.86,267.34,1693.94,0.16,281.86,0.17,57.62,1693.94,267.34,0,296.4
btc-updown-15m-1773042300,1773042300,2026-03,0,690,0.85,12.06,0.86,294.51,1275.22,1561.33,0.14,294.51,0.15,12.06,1561.33,1275.22,1,296.4
btc-updown-15m-1773043200,1773043200,2026-03,0,300,0.42,133.16,0.43,532.06,902.73,1553.06,0.57,532.06,0.58,133.16,1553.06,902.73,0,299.5
btc-updown-15m-1773043200,1773043200,2026-03,0,450,0.4,916.81,0.41,53.08,2161.65,99.28,0.59,53.08,0.6,916.81,99.28,2161.65,0,299.5
btc-updown-15m-1773043200,1773043200,2026-03,0,600,0.8,74.12,0.81,229,666.28,1651.31,0.19,229,0.2,74.12,1651.31,666.28,84,299.5
btc-updown-15m-1773043200,1773043200,2026-03,0,690,0.38,882.21,0.39,5.15,4158.24,58.95,0.61,5.15,0.62,882.21,58.95,4158.24,28,299.5
btc-updown-15m-1773045000,1773045000,2026-03,1,300,0.64,75.11,0.65,292.35,928.04,1239.92,0.35,292.35,0.36,75.11,1239.92,928.04,11,296.9
btc-updown-15m-1773045000,1773045000,2026-03,1,450,0.51,507.67,0.52,107.08,2889.6,1854.58,0.48,107.08,0.49,507.67,1854.58,2889.6,0,296.9
btc-updown-15m-1773045000,1773045000,2026-03,1,600,0.3,763.07,0.31,85.41,1504.15,808.47,0.69,85.41,0.7,763.07,808.47,1504.15,0,296.9
btc-updown-15m-1773045000,1773045000,2026-03,1,690,0.17,260.5,0.18,365.14,1201.21,549.85,0.82,365.14,0.83,260.5,549.85,1201.21,10,296.9
btc-updown-15m-1773045900,1773045900,2026-03,0,300,0.31,279.01,0.32,86.18,936.01,418.29,0.68,86.18,0.69,279.01,418.29,936.01,29,299.3
btc-updown-15m-1773045900,1773045900,2026-03,0,450,0.69,83.05,0.7,58,1311.36,870.06,0.3,58,0.31,83.05,870.06,1311.36,16,299.3
btc-updown-15m-1773045900,1773045900,2026-03,0,600,0.78,60.28,0.79,315.88,586.51,966.02,0.21,315.88,0.22,60.28,966.02,586.51,19,299.3
btc-updown-15m-1773045900,1773045900,2026-03,0,690,0.69,94.06,0.7,104.23,156.06,538.87,0.3,104.23,0.31,94.06,538.87,156.06,104,299.3
