slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1768027500,1768027500,2026-01,1,300,0.36,558.58,0.37,43.39,3910.37,464.31,0.63,43.39,0.64,558.58,464.31,3910.37,189,297.3
btc-updown-15m-1768027500,1768027500,2026-01,1,450,0.64,280.42,0.65,1065.06,501.52,2283.15,0.35,1065.06,0.36,280.42,2283.15,501.52,1,297.3
btc-updown-15m-1768027500,1768027500,2026-01,1,600,0.46,416.07,0.47,867.27,1463.34,3471.37,0.53,867.27,0.54,416.07,3471.37,1463.34,63,297.3
btc-updown-15m-1768027500,1768027500,2026-01,1,690,0.08,1035.1,0.09,85.77,6769.24,866.51,0.91,85.77,0.92,1035.1,866.51,6769.24,143,297.3
btc-updown-15m-1768028400,1768028400,2026-01,0,300,0.9,103.5,0.91,319.5,3724.19,2590.71,0.09,319.5,0.1,103.5,2590.71,3724.19,46,295.7
btc-updown-15m-1768028400,1768028400,2026-01,0,450,0.95,2609.09,0.96,136.95,5420.79,9085.94,0.04,136.95,0.05,2609.09,9085.94,5420.79,1622,295.7
btc-updown-15m-1768028400,1768028400,2026-01,0,600,0.93,2865.58,0.94,263.45,5752.62,2637.62,0.06,263.45,0.07,2865.58,2637.62,5752.62,151,295.7
btc-updown-15m-1768028400,1768028400,2026-01,0,690,0.99,956.73,0.999,265,3802.7,265,0.001,265,0.01,956.73,265,3802.7,2,295.7
btc-updown-15m-1768029300,1768029300,2026-01,0,300,0.18,335.51,0.2,227.08,1067.51,2963.48,0.8,227.08,0.82,335.51,2963.48,1067.51,135,295.3
btc-updown-15m-1768029300,1768029300,2026-01,0,450,0.12,946.5,0.13,1215.92,3359.48,3077.39,0.87,1215.92,0.88,946.5,3077.39,3359.48,0,295.3
btc-updown-15m-1768029300,1768029300,2026-01,0,600,0.13,813.94,0.14,120.93,2614.71,514.42,0.86,120.93,0.87,813.94,514.42,2614.71,3,295.3
btc-updown-15m-1768029300,1768029300,2026-01,0,690,0.13,444.1,0.14,80.38,1836.69,604.61,0.86,80.38,0.87,444.1,604.61,1836.69,1010,295.3
btc-updown-15m-1768031100,1768031100,2026-01,0,300,0.64,141.3,0.65,107.42,1952.83,1321.92,0.35,107.42,0.36,141.3,1321.92,1952.83,585,294.1
btc-updown-15m-1768031100,1768031100,2026-01,0,450,0.85,1287.37,0.86,20.53,3449.16,1404.85,0.14,20.53,0.15,1287.37,1404.85,3449.16,332,294.1
btc-updown-15m-1768031100,1768031100,2026-01,0,600,0.89,1633.46,0.9,105.6,4438.89,1845.31,0.1,105.6,0.11,1633.46,1845.31,4438.89,93,294.1
btc-updown-15m-1768031100,1768031100,2026-01,0,690,0.96,2150.57,0.97,876.95,5531.67,18884.33,0.03,876.95,0.04,2150.57,18884.33,5531.67,1851,294.1
btc-updown-15m-1768032000,1768032000,2026-01,0,300,0.81,125.6,0.82,376.57,2349.7,2861.95,0.18,376.57,0.19,125.6,2861.95,2349.7,50,294
btc-updown-15m-1768032000,1768032000,2026-01,0,450,0.65,82.07,0.66,1514.67,898.53,4165.83,0.34,1514.67,0.35,82.07,4165.83,898.53,1099,294
btc-updown-15m-1768032000,1768032000,2026-01,0,600,0.16,41,0.17,69,1265.71,1882.12,0.83,69,0.84,41,1882.12,1265.71,175,294
btc-updown-15m-1768032000,1768032000,2026-01,0,690,0.74,47.73,0.75,58.94,880.57,1293.94,0.25,58.94,0.26,47.73,1293.94,880.57,34,294
btc-updown-15m-1768032900,1768032900,2026-01,1,300,0.06,114.67,0.07,1010.94,1369.13,2218.81,0.93,1010.94,0.94,114.67,2218.81,1369.13,186,284.4
btc-updown-15m-1768032900,1768032900,2026-01,1,450,0.47,163.1,0.48,296.99,656.63,2347.63,0.52,296.99,0.53,163.1,2347.63,656.63,104,284.4
btc-updown-15m-1768032900,1768032900,2026-01,1,600,0.26,142.65,0.27,100.96,2630.2,2025.49,0.73,100.96,0.74,142.65,2025.49,2630.2,903,284.4
btc-updown-15m-1768032900,1768032900,2026-01,1,690,0.29,795.97,0.3,113.5,3307.01,1377.7,0.7,113.5,0.71,795.97,1377.7,3307.01,0,284.4
btc-updown-15m-1768033800,1768033800,2026-01,1,300,0.17,383.12,0.19,337.8,1408.42,2060.3,0.81,337.8,0.83,383.12,2060.3,1408.42,734,295.4
btc-updown-15m-1768033800,1768033800,2026-01,1,450,0.17,131.53,0.18,1354.02,3208.13,3586.36,0.82,1354.02,0.83,131.53,3586.36,3208.13,23,295.4
btc-updown-15m-1768033800,1768033800,2026-01,1,600,0.15,1934.39,0.16,77.88,4270.79,2311.8,0.84,77.88,0.85,1934.39,2311.8,4270.79,1905,295.4
btc-updown-15m-1768033800,1768033800,2026-01,1,690,0.02,3978.81,0.03,853.1,16760.25,1346.97,0.97,853.1,0.98,3978.81,1346.97,16760.25,408,295.4
btc-updown-15m-1768034700,1768034700,2026-01,0,300,0.37,108.71,0.38,1071.6,1032.81,2232.32,0.62,1071.6,0.63,108.71,2232.32,1032.81,2518,293.7
btc-updown-15m-1768034700,1768034700,2026-01,0,450,0.54,551.79,0.55,393.28,790.46,1554.84,0.45,393.28,0.46,551.79,1554.84,790.46,1087,293.7
btc-updown-15m-1768034700,1768034700,2026-01,0,600,0.54,1366.51,0.55,640.86,1529.64,2062.73,0.45,640.86,0.46,1366.51,2062.73,1529.64,942,293.7
btc-updown-15m-1768034700,1768034700,2026-01,0,690,0.48,277.22,0.49,16,1919.22,66.2,0.51,16,0.52,277.22,66.2,1919.22,0,293.7
btc-updown-15m-1768035600,1768035600,2026-01,1,300,0.38,1047.92,0.39,286.51,3928.93,1130.56,0.61,286.51,0.62,1047.92,1130.56,3928.93,1782,289.1
btc-updown-15m-1768035600,1768035600,2026-01,1,450,0.75,553.27,0.76,133.21,934.91,447.33,0.24,133.21,0.25,553.27,447.33,934.91,3703,289.1
btc-updown-15m-1768035600,1768035600,2026-01,1,600,0.22,1239.09,0.23,1006.01,3221.19,1502.61,0.77,1006.01,0.78,1239.09,1502.61,3221.19,7,289.1
btc-updown-15m-1768035600,1768035600,2026-01,1,690,0.24,964.2,0.25,925.93,2165.44,2612.39,0.75,925.93,0.76,964.2,2612.39,2165.44,483,289.1
btc-updown-15m-1768036500,1768036500,2026-01,0,300,0.62,472.59,0.63,872.15,2470.14,3170.21,0.37,872.15,0.38,472.59,3170.21,2470.14,43,294.1
btc-updown-15m-1768036500,1768036500,2026-01,0,450,0.77,1073.94,0.78,224.05,3046.69,2036.55,0.22,224.05,0.23,1073.94,2036.55,3046.69,340,294.1
btc-updown-15m-1768036500,1768036500,2026-01,0,600,0.89,148.57,0.9,1186.54,721.68,2179.83,0.1,1186.54,0.11,148.57,2179.83,721.68,195,294.1
btc-updown-15m-1768036500,1768036500,2026-01,0,690,0.98,3952.06,0.99,10074.92,10263.4,10074.92,0.01,10074.92,0.02,3952.06,10074.92,10263.4,90,294.1
btc-updown-15m-1768037400,1768037400,2026-01,0,300,0.18,169.07,0.19,1926.58,3117.27,5458.84,0.81,1926.58,0.82,169.07,5458.84,3117.27,481,291.3
btc-updown-15m-1768037400,1768037400,2026-01,0,450,0.33,194.76,0.34,145.13,708.21,3822.55,0.66,145.13,0.67,194.76,3822.55,708.21,49,291.3
btc-updown-15m-1768037400,1768037400,2026-01,0,600,0.82,354.03,0.83,1500.32,692.53,3844.07,0.17,1500.32,0.18,354.03,3844.07,692.53,571,291.3
btc-updown-15m-1768037400,1768037400,2026-01,0,690,0.94,638.33,0.95,1179.28,2180.05,5528.26,0.05,1179.28,0.06,638.33,5528.26,2180.05,328,291.3
btc-updown-15m-1768038300,1768038300,2026-01,0,300,0.72,183.81,0.73,226.13,2578.54,1774.38,0.27,226.13,0.28,183.81,1774.38,2578.54,239,296.2
btc-updown-15m-1768038300,1768038300,2026-01,0,450,0.75,1918.56,0.76,65.9,5920.6,1724.04,0.24,65.9,0.25,1918.56,1724.04,5920.6,330,296.2
btc-updown-15m-1768038300,1768038300,2026-01,0,600,0.93,181.43,0.94,416.17,1742.2,4302.86,0.06,416.17,0.07,181.43,4302.86,1742.2,426,296.2
btc-updown-15m-1768038300,1768038300,2026-01,0,690,0.97,1948.4,0.98,4878.77,3842.42,13299.76,0.02,4878.77,0.03,1948.4,13299.76,3842.42,1704,296.2
btc-updown-15m-1768039200,1768039200,2026-01,1,300,0.44,1024.46,0.45,1025.39,3006.95,5743.21,0.55,1025.39,0.56,1024.46,5743.21,3006.95,744,294.2
