slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1769671800,1769671800,2026-01,0,300,0.76,286.59,0.77,149.17,1841.2,694.34,0.23,149.17,0.24,286.59,694.34,1841.2,10,299
btc-updown-15m-1769671800,1769671800,2026-01,0,450,0.75,1252.18,0.77,417.62,3347.38,1581.73,0.23,417.62,0.25,1252.18,1581.73,3347.38,12,299
btc-updown-15m-1769671800,1769671800,2026-01,0,600,0.72,109.35,0.73,1128.73,798.15,3022.81,0.27,1128.73,0.28,109.35,3022.81,798.15,73,299
btc-updown-15m-1769671800,1769671800,2026-01,0,690,0.79,233.26,0.8,101,675.43,650.3,0.2,101,0.21,233.26,650.3,675.43,81,299
btc-updown-15m-1769672700,1769672700,2026-01,0,300,0.76,262,0.77,172.85,1954.83,2351.75,0.23,172.85,0.24,262,2351.75,1954.83,2,299.9
btc-updown-15m-1769672700,1769672700,2026-01,0,450,0.6,14.45,0.61,1216.13,1501.08,3473.73,0.39,1216.13,0.4,14.45,3473.73,1501.08,1,299.9
btc-updown-15m-1769672700,1769672700,2026-01,0,600,0.84,729.04,0.85,1140.62,3462.7,2402.32,0.15,1140.62,0.16,729.04,2402.32,3462.7,19,299.9
btc-updown-15m-1769672700,1769672700,2026-01,0,690,0.92,197.38,0.93,410.38,855.27,1278.87,0.07,410.38,0.08,197.38,1278.87,855.27,0,299.9
btc-updown-15m-1769673600,1769673600,2026-01,1,300,0.17,758.55,0.18,809.26,3158.74,2340.78,0.82,809.26,0.83,758.55,2340.78,3158.74,15,298.4
btc-updown-15m-1769673600,1769673600,2026-01,1,450,0.06,88.69,0.07,189.13,1253.79,1133.97,0.93,189.13,0.94,88.69,1133.97,1253.79,108,298.4
btc-updown-15m-1769673600,1769673600,2026-01,1,600,0.01,453.91,0.02,3612.88,453.91,6256.67,0.98,3612.88,0.99,453.91,6256.67,453.91,182,298.4
btc-updown-15m-1769673600,1769673600,2026-01,1,690,0.003,27.98,0.008,28,1595.95,4001.74,0.992,28,0.997,27.98,4001.74,1595.95,202,298.4
btc-updown-15m-1769674500,1769674500,2026-01,0,300,0.7,233.93,0.71,1507.34,785.89,3494.96,0.29,1507.34,0.3,233.93,3494.96,785.89,23,297.4
btc-updown-15m-1769674500,1769674500,2026-01,0,450,0.75,191.98,0.76,496.25,2620.39,2759.66,0.24,496.25,0.25,191.98,2759.66,2620.39,21,297.4
btc-updown-15m-1769674500,1769674500,2026-01,0,600,0.93,290.27,0.94,30.07,2884.92,2940.66,0.06,30.07,0.07,290.27,2940.66,2884.92,34,297.4
btc-updown-15m-1769674500,1769674500,2026-01,0,690,0.98,298.98,0.99,10454.24,2318.73,10454.24,0.01,10454.24,0.02,298.98,10454.24,2318.73,10,297.4
btc-updown-15m-1769675400,1769675400,2026-01,1,300,0.12,29.49,0.13,520.39,3774.61,2692.25,0.87,520.39,0.88,29.49,2692.25,3774.61,15,299.6
btc-updown-15m-1769675400,1769675400,2026-01,1,450,0.05,177.43,0.06,81.33,2859.2,2623.19,0.94,81.33,0.95,177.43,2623.19,2859.2,23,299.6
btc-updown-15m-1769675400,1769675400,2026-01,1,600,0.019,3989,0.02,20,15378.53,2667.48,0.98,20,0.981,3989,2667.48,15378.53,6,299.6
btc-updown-15m-1769675400,1769675400,2026-01,1,690,0.01,1329.86,0.013,49.07,4722.86,1411.75,0.987,49.07,0.99,1329.86,1411.75,4722.86,34,299.6
btc-updown-15m-1769676300,1769676300,2026-01,1,300,0.3,218.75,0.31,521.13,1169.75,1754.82,0.69,521.13,0.7,218.75,1754.82,1169.75,5,299
btc-updown-15m-1769676300,1769676300,2026-01,1,450,0.14,924.29,0.15,210.35,2232.27,2370.51,0.85,210.35,0.86,924.29,2370.51,2232.27,19,299
btc-updown-15m-1769676300,1769676300,2026-01,1,600,0.07,390.37,0.08,329.2,4400.43,5504.2,0.92,329.2,0.93,390.37,5504.2,4400.43,12,299
btc-updown-15m-1769676300,1769676300,2026-01,1,690,0.06,718.91,0.07,18,3835.02,1036.39,0.93,18,0.94,718.91,1036.39,3835.02,47,299
btc-updown-15m-1769678100,1769678100,2026-01,0,300,0.72,220.83,0.73,1096.18,2662.81,3149.8,0.27,1096.18,0.28,220.83,3149.8,2662.81,34,298.6
btc-updown-15m-1769678100,1769678100,2026-01,0,450,0.77,438.7,0.78,97.11,851.25,1685.04,0.22,97.11,0.23,438.7,1685.04,851.25,18,298.6
btc-updown-15m-1769678100,1769678100,2026-01,0,600,0.84,329.91,0.85,830.67,2452.46,3150.62,0.15,830.67,0.16,329.91,3150.62,2452.46,35,298.6
btc-updown-15m-1769678100,1769678100,2026-01,0,690,0.89,277.61,0.9,618.94,1112.25,2941.69,0.1,618.94,0.11,277.61,2941.69,1112.25,52,298.6
btc-updown-15m-1769679000,1769679000,2026-01,1,300,0.35,641.42,0.36,271.95,1670.42,920.34,0.64,271.95,0.65,641.42,920.34,1670.42,3,299.9
btc-updown-15m-1769679000,1769679000,2026-01,1,450,0.36,52.3,0.37,921.9,2337.78,2867.42,0.63,921.9,0.64,52.3,2867.42,2337.78,4,299.9
btc-updown-15m-1769679000,1769679000,2026-01,1,600,0.91,37.59,0.92,1188,620.09,5155.34,0.08,1188,0.09,37.59,5155.34,620.09,0,299.9
btc-updown-15m-1769679000,1769679000,2026-01,1,690,0.27,183.65,0.28,251.89,1137.29,692.16,0.72,251.89,0.73,183.65,692.16,1137.29,5,299.9
btc-updown-15m-1769679900,1769679900,2026-01,1,300,0.22,1277.94,0.23,28.91,4270.46,1323.01,0.77,28.91,0.78,1277.94,1323.01,4270.46,24,294.8
btc-updown-15m-1769679900,1769679900,2026-01,1,450,0.21,149.35,0.22,837.48,1446.42,2608.12,0.78,837.48,0.79,149.35,2608.12,1446.42,1,294.8
btc-updown-15m-1769679900,1769679900,2026-01,1,600,0.06,85.38,0.07,203.57,1872.38,2709.37,0.93,203.57,0.94,85.38,2709.37,1872.38,12,294.8
btc-updown-15m-1769679900,1769679900,2026-01,1,690,0.02,3491.69,0.04,374.65,14598.18,1485.85,0.96,374.65,0.98,3491.69,1485.85,14598.18,13,294.8
btc-updown-15m-1769680800,1769680800,2026-01,0,300,0.34,157.77,0.35,939.29,810.69,3019.77,0.65,939.29,0.66,157.77,3019.77,810.69,12,296.8
