slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1764773100,1764773100,2025-12,1,300,0.12,748,0.13,66,4829,719,0.87,66,0.88,748,719,4829,121,295.6
btc-updown-15m-1764773100,1764773100,2025-12,1,450,0.03,294.41,0.04,1296.94,11703.45,27893.24,0.96,1296.94,0.97,294.41,27893.24,11703.45,20,295.6
btc-updown-15m-1764773100,1764773100,2025-12,1,600,0.01,10552.71,0.02,5492.93,10552.71,8385.43,0.98,5492.93,0.99,10552.71,8385.43,10552.71,77,295.6
btc-updown-15m-1764773100,1764773100,2025-12,1,690,,,0.01,677.11,0,8226.71,0.99,677.11,,,8226.71,0,669,295.6
btc-updown-15m-1764774000,1764774000,2025-12,1,300,0.91,70,0.92,84.58,1230.88,5031.7,0.08,84.58,0.09,70,5031.7,1230.88,17,292.1
btc-updown-15m-1764774000,1764774000,2025-12,1,450,0.89,54,0.91,389.05,3617.1,1970.05,0.09,389.05,0.11,54,1970.05,3617.1,25,292.1
btc-updown-15m-1764774000,1764774000,2025-12,1,600,0.8,180,0.81,45,731.3,2595,0.19,45,0.2,180,2595,731.3,10,292.1
btc-updown-15m-1764774000,1764774000,2025-12,1,690,0.95,75,0.96,4113.28,1199,12600.23,0.04,4113.28,0.05,75,12600.23,1199,1,292.1
btc-updown-15m-1764774900,1764774900,2025-12,0,300,0.43,45.1,0.44,12,830.1,559.17,0.56,12,0.57,45.1,559.17,830.1,39,299.5
btc-updown-15m-1764774900,1764774900,2025-12,0,450,0.19,1371.73,0.21,358,1791.4,1941,0.79,358,0.81,1371.73,1941,1791.4,7,299.5
btc-updown-15m-1764774900,1764774900,2025-12,0,600,0.59,75.1,0.6,19.63,2839.9,907.17,0.4,19.63,0.41,75.1,907.17,2839.9,48,299.5
btc-updown-15m-1764774900,1764774900,2025-12,0,690,0.65,104,0.66,88.1,733,487.03,0.34,88.1,0.35,104,487.03,733,10,299.5
btc-updown-15m-1764775800,1764775800,2025-12,0,300,0.78,73,0.79,24,2910,736,0.21,24,0.22,73,736,2910,0,298.3
btc-updown-15m-1764775800,1764775800,2025-12,0,450,0.89,11.1,0.9,91.17,2707.1,3037.17,0.1,91.17,0.11,11.1,3037.17,2707.1,3,298.3
btc-updown-15m-1764775800,1764775800,2025-12,0,600,0.49,179.56,0.5,25,959.15,682.05,0.5,25,0.51,179.56,682.05,959.15,25,298.3
btc-updown-15m-1764775800,1764775800,2025-12,0,690,0.8,421.2,0.82,88.78,1157.35,838.58,0.18,88.78,0.2,421.2,838.58,1157.35,16,298.3
btc-updown-15m-1764776700,1764776700,2025-12,0,300,0.82,82.43,0.83,2,3748.99,736.89,0.17,2,0.18,82.43,736.89,3748.99,63,297.5
btc-updown-15m-1764776700,1764776700,2025-12,0,450,0.77,8,0.79,628.5,822,1986.04,0.21,628.5,0.23,8,1986.04,822,1,297.5
btc-updown-15m-1764776700,1764776700,2025-12,0,600,0.7,103.53,0.71,271,434.23,3881.23,0.29,271,0.3,103.53,3881.23,434.23,60,297.5
btc-updown-15m-1764776700,1764776700,2025-12,0,690,0.6,31,0.61,20,585.25,429,0.39,20,0.4,31,429,585.25,15,297.5
btc-updown-15m-1764777600,1764777600,2025-12,1,300,0.32,88,0.33,7,1389,514.99,0.67,7,0.68,88,514.99,1389,22,297.7
btc-updown-15m-1764777600,1764777600,2025-12,1,450,0.08,146,0.09,57.44,3217.19,2790.43,0.91,57.44,0.92,146,2790.43,3217.19,0,297.7
btc-updown-15m-1764777600,1764777600,2025-12,1,600,0.01,2886.45,0.02,183,2886.45,826.98,0.98,183,0.99,2886.45,826.98,2886.45,38,297.7
btc-updown-15m-1764777600,1764777600,2025-12,1,690,,,0.01,776.69,0,6156.46,0.99,776.69,,,6156.46,0,534,297.7
btc-updown-15m-1764778500,1764778500,2025-12,0,300,0.81,10,0.82,456.8,659,2120.57,0.18,456.8,0.19,10,2120.57,659,24,297.5
btc-updown-15m-1764778500,1764778500,2025-12,0,450,0.7,230,0.71,1220,3392.35,1844,0.29,1220,0.3,230,1844,3392.35,7,297.5
btc-updown-15m-1764778500,1764778500,2025-12,0,600,0.78,2293.45,0.79,10,3065.29,840.05,0.21,10,0.22,2293.45,840.05,3065.29,0,297.5
btc-updown-15m-1764778500,1764778500,2025-12,0,690,0.94,75.1,0.95,1358.5,849.29,6703.11,0.05,1358.5,0.06,75.1,6703.11,849.29,24,297.5
btc-updown-15m-1764779400,1764779400,2025-12,0,300,0.83,201,0.84,50,3024.82,1299,0.16,50,0.17,201,1299,3024.82,6,298.1
btc-updown-15m-1764779400,1764779400,2025-12,0,450,0.96,105,0.97,760.99,2653,11932.04,0.03,760.99,0.04,105,11932.04,2653,462,298.1
btc-updown-15m-1764779400,1764779400,2025-12,0,600,0.95,2722.32,0.96,50,3807.12,668.2,0.04,50,0.05,2722.32,668.2,3807.12,16,298.1
btc-updown-15m-1764779400,1764779400,2025-12,0,690,0.97,61.91,0.973,50,628.57,5418.3,0.027,50,0.03,61.91,5418.3,628.57,10,298.1
btc-updown-15m-1764781200,1764781200,2025-12,0,300,0.71,70,0.72,70,3389,1143.85,0.28,70,0.29,70,1143.85,3389,10,296.7
btc-updown-15m-1764781200,1764781200,2025-12,0,450,0.58,697.07,0.6,50,2249.07,657,0.4,50,0.42,697.07,657,2249.07,1,296.7
btc-updown-15m-1764781200,1764781200,2025-12,0,600,0.75,308.91,0.76,23.55,1446.73,278.84,0.24,23.55,0.25,308.91,278.84,1446.73,2,296.7
btc-updown-15m-1764781200,1764781200,2025-12,0,690,0.84,147,0.85,5,932,737.3,0.15,5,0.16,147,737.3,932,6,296.7
btc-updown-15m-1764782100,1764782100,2025-12,1,300,0.07,70,0.08,58,3039.35,2342.18,0.92,58,0.93,70,2342.18,3039.35,120,293.7
btc-updown-15m-1764782100,1764782100,2025-12,1,450,0.3,90,0.32,386.24,2967.6,1612.9,0.68,386.24,0.7,90,1612.9,2967.6,54,293.7
btc-updown-15m-1764782100,1764782100,2025-12,1,600,0.23,70,0.25,238.92,1345.51,3120.17,0.75,238.92,0.77,70,3120.17,1345.51,13,293.7
btc-updown-15m-1764782100,1764782100,2025-12,1,690,0.19,5,0.2,292.75,1004,1009.75,0.8,292.75,0.81,5,1009.75,1004,148,293.7
btc-updown-15m-1764783000,1764783000,2025-12,0,300,0.69,19.1,0.7,70,1586.1,1023,0.3,70,0.31,19.1,1023,1586.1,20,298.2
btc-updown-15m-1764783000,1764783000,2025-12,0,450,0.74,57.03,0.75,15.1,3447.03,662.2,0.25,15.1,0.26,57.03,662.2,3447.03,15,298.2
btc-updown-15m-1764783000,1764783000,2025-12,0,600,0.96,170,0.97,1052.29,3247.2,8232.4,0.03,1052.29,0.04,170,8232.4,3247.2,185,298.2
btc-updown-15m-1764783000,1764783000,2025-12,0,690,0.98,3563.5,0.99,3474.38,6394.83,3474.38,0.01,3474.38,0.02,3563.5,3474.38,6394.83,15,298.2
btc-updown-15m-1764783900,1764783900,2025-12,0,300,0.83,49,0.84,255,808.79,1588.29,0.16,255,0.17,49,1588.29,808.79,33,298.4
btc-updown-15m-1764783900,1764783900,2025-12,0,450,0.79,110,0.81,431.69,3512,2048.61,0.19,431.69,0.21,110,2048.61,3512,186,298.4
btc-updown-15m-1764783900,1764783900,2025-12,0,600,0.96,50,0.97,2470.05,981,11365.3,0.03,2470.05,0.04,50,11365.3,981,26,298.4
