score_test,ev_test,kept_n_test,pnl_total_test,winrate_test,placebo_percentile,score_search,skip_pct_tv,ev_train,ev_val,instability_tv,kept_n_train,kept_n_val,pnl_total_tv,winrate_tv,chunk_valid_n,chunk_ev_std,chunk_beat_baseline_frac,is_single,rule
0.8208490566037735,0.8208490566037735,106,87.00999999999999,81.13207547169812,,-1.0480744952766878,0.2642762284196547,0.14986876640419947,-0.030462427745664718,0.09016559707493209,381,173,51.82999999999996,73.6462093862816,8,0.47058106860057,0.375,True,SKIP = (tf15m_hlRangePct >= 0.002398938572)
0.7828682170542637,0.7828682170542637,129,100.99000000000001,80.62015503875969,,-0.9437806910602605,0.29614873837981404,0.24524249422632788,-0.183298969072165,0.21427073164924643,433,97,88.40999999999998,74.71698113207546,8,0.745401600207164,0.5,True,SKIP = (tf15m_atr14Pct <= 0.0009164561015 OR tf15m_atr14Pct >= 0.003383416573)
0.7828682170542637,0.7828682170542637,129,100.99000000000001,80.62015503875969,,-1.3950314429065256,0.10756972111553786,0.2281541582150101,-0.1106703910614526,0.16941227463823133,493,179,92.66999999999996,74.25595238095238,8,0.391901192478225,0.25,True,SKIP = (tf15m_atr14Pct >= 0.003383416573)
0.777391304347826,0.777391304347826,92,71.52,80.43478260869566,,-2.1539789494951194,0.0,0.2081946902654867,-0.13430851063829793,0.1712516004518923,565,188,92.38,74.23638778220452,8,0.38176243995609244,0.0,True,SKIP = (tf1h_ema20Over50 <= -0.009626227912)
0.777391304347826,0.777391304347826,92,71.52,80.43478260869566,,-2.265479826216652,0.12616201859229748,-0.02057446808510643,-0.13430851063829793,0.05686702127659575,470,188,-34.92000000000004,72.3404255319149,8,0.4444286201568332,0.0,True,SKIP = (tf1h_ema20Over50 <= -0.009626227912 OR tf1h_ema20Over50 >= 0.003807234588)
0.7767032967032966,0.7767032967032966,91,70.67999999999999,80.21978021978022,,-1.1283899964285888,0.3067729083665338,0.27356741573033705,-0.0972891566265061,0.18542828617842158,356,166,81.23999999999998,74.32950191570882,8,0.5294923676977665,0.375,True,SKIP = (tf15m_rv20 >= 0.001670810706)
0.7598666666666666,0.7598666666666666,75,56.989999999999995,80.0,,-0.7957973316848472,0.34794156706507307,0.27003067484662574,-0.05515151515151524,0.16259109499907048,326,165,78.92999999999998,74.33808553971487,7,0.3495926081935608,0.42857142857142855,True,SKIP = (tf15m_rv20 >= 0.001511780363)
0.7582706766917293,0.7582706766917293,133,100.85,80.45112781954887,,-1.382180163152378,0.07569721115537853,0.1998449612403101,-0.09038888888888899,0.14511692506459956,516,180,86.85,74.13793103448276,8,0.38980965105799914,0.25,True,SKIP = (tf15m_atr14Pct >= 0.003610169875)
0.7278124999999999,0.7278124999999999,64,46.57999999999999,79.6875,,-1.2072417873106174,0.39575033200531207,0.26443298969072154,-0.07530487804878058,0.16986893386975105,291,164,64.59999999999997,74.06593406593407,7,0.2956171657021818,0.2857142857142857,True,SKIP = (tf15m_rv20 >= 0.001391396736)
0.6854347826086957,0.6854347826086957,138,94.59,79.71014492753623,,-1.2482503408053314,0.18326693227091628,0.18280808080808075,-0.12575,0.1542790404040404,495,120,75.39999999999995,74.30894308943088,8,0.6769661580219389,0.375,True,SKIP = (tf15m_atr14Pct <= 0.0008196206564 OR tf15m_atr14Pct >= 0.003776427607)
