score_test,ev_test,kept_n_test,pnl_total_test,winrate_test,placebo_percentile,score_search,skip_pct_tv,ev_train,ev_val,instability_tv,kept_n_train,kept_n_val,pnl_total_tv,winrate_tv,chunk_valid_n,chunk_ev_std,chunk_beat_baseline_frac,is_single,rule
0.8732653061224488,0.8732653061224488,49,42.78999999999999,81.63265306122449,84.5,0.025152039339159993,0.3944223107569721,0.4095614035087719,0.3259649122807016,0.04179824561403514,342,114,177.23,76.97368421052632,8,0.40213999468569905,0.875,False,SKIP = (tf15m_hlRangePct <= 0.0005932537496 OR tf15m_hlRangePct >= 0.004087772942) OR (tf15m_wickRatio <= 0.100551206) OR (tf1h_bbWidth >= 0.0306926129)
0.8732653061224488,0.8732653061224488,49,42.78999999999999,81.63265306122449,,-0.05325259089525497,0.2934926958831341,0.35093333333333326,0.17101910828025477,0.08995711252653925,375,157,158.45,75.93984962406014,8,0.3264172802917216,0.75,False,SKIP = (tf15m_wickRatio <= 0.100551206) OR (tf1h_bbWidth >= 0.0306926129) OR (tf15m_hlRangePct >= 0.004087772942)
0.8704587155963301,0.8704587155963301,109,94.87999999999998,81.65137614678899,,-0.03930194841373136,0.297476759628154,0.3226582278481012,0.24955223880597008,0.03655299452106557,395,134,160.89,75.99243856332704,8,0.38361105058889455,0.75,False,SKIP = (tf15m_wickRatio <= 0.100551206) OR (tf15m_hlRangePct <= 0.0004191261593 OR tf15m_hlRangePct >= 0.005677570903) OR (tf15m_atr14Pct >= 0.003114683896)
0.8645652173913041,0.8645652173913041,92,79.53999999999998,81.52173913043478,,-0.12040210019392061,0.4807436918990704,0.31467320261437903,0.4219999999999999,0.05366339869281042,306,85,132.16,76.21483375959079,8,0.5059297707382804,0.625,False,SKIP = (tf15m_hlRangePct <= 0.0007218898852 OR tf15m_hlRangePct >= 0.003464653504) OR (tf15m_wickRatio <= 0.2317762659) OR (tf15m_atr14Pct >= 0.003114683896)
0.8628169014084507,0.8628169014084507,71,61.26,81.69014084507043,,-0.1176364348281263,0.298804780876494,0.33610972568578545,0.18015748031496048,0.07797612268541249,401,127,157.65999999999997,76.13636363636364,8,0.42282349623899823,0.75,False,SKIP = (tf15m_wickRatio <= 0.1322947635) OR (tf15m_hlRangePct <= 0.0004191261593 OR tf15m_hlRangePct >= 0.005677570903) OR (tf1h_bbWidth >= 0.03498540081)
0.8515686274509803,0.8515686274509803,102,86.85999999999999,81.37254901960785,,-0.04211265060255709,0.2828685258964143,0.35808900523560216,0.1970253164556962,0.08053184438995298,382,158,167.92000000000002,75.92592592592592,8,0.34067971146945886,0.875,False,SKIP = (tf15m_wickRatio <= 0.100551206) OR (tf15m_hlRangePct >= 0.003464653504) OR (tf15m_atr14Pct >= 0.003114683896)
0.8402083333333333,0.8402083333333333,48,40.33,81.25,,-0.026166605483728345,0.4050464807436919,0.3969117647058823,0.28592592592592597,0.05549291938997816,340,108,165.82999999999998,76.78571428571429,8,0.4260374201171877,0.875,False,SKIP = (tf15m_hlRangePct <= 0.0005932537496 OR tf15m_hlRangePct >= 0.004087772942) OR (tf15m_wickRatio <= 0.1322947635) OR (tf1h_bbWidth >= 0.0306926129)
0.8402083333333333,0.8402083333333333,48,40.33,81.25,,-0.1203682726942174,0.30544488711819384,0.33908847184986585,0.11813333333333328,0.11047756925826628,373,150,144.2,75.71701720841301,8,0.3570096508054551,0.75,False,SKIP = (tf15m_wickRatio <= 0.1322947635) OR (tf1h_bbWidth >= 0.0306926129) OR (tf15m_hlRangePct >= 0.004087772942)
0.8356435643564356,0.8356435643564356,101,84.39999999999999,81.1881188118812,,-0.08648829956309884,0.29614873837981404,0.36757255936675465,0.14569536423841054,0.11093859756417206,379,151,161.31,75.84905660377359,8,0.34988524070620564,0.875,False,SKIP = (tf15m_wickRatio <= 0.1322947635) OR (tf15m_hlRangePct >= 0.003464653504) OR (tf15m_atr14Pct >= 0.003114683896)
0.8208490566037735,0.8208490566037735,106,87.00999999999999,81.13207547169812,,-1.0480744952766878,0.2642762284196547,0.14986876640419947,-0.030462427745664718,0.09016559707493209,381,173,51.82999999999996,73.6462093862816,8,0.47058106860057,0.375,True,SKIP = (tf15m_hlRangePct >= 0.002398938572)
0.816896551724138,0.816896551724138,58,47.38,81.03448275862068,,-0.1317036242309911,0.30013280212483395,0.3063563829787233,0.0796026490066225,0.1133768669860504,376,151,127.20999999999995,75.33206831119544,8,0.32463994560740916,0.625,False,SKIP = (tf15m_wickRatio <= 0.100551206) OR (tf1h_bbWidth >= 0.03498540081) OR (tf15m_rv20 >= 0.00241490384)
0.8152380952380952,0.8152380952380952,105,85.6,80.95238095238095,,-0.13482338713219877,0.3320053120849934,0.24590785907859072,0.1851492537313432,0.030379302673623765,369,134,115.54999999999997,75.14910536779324,8,0.4177071930483678,0.75,False,SKIP = (tf15m_wickRatio <= 0.100551206) OR (tf15m_hlRangePct <= 0.0004191261593 OR tf15m_hlRangePct >= 0.005677570903) OR (tf15m_hlRangePct >= 0.002688801682)
0.8134999999999999,0.8134999999999999,100,81.35,81.0,,-0.07898316614640838,0.43957503320053126,0.3461111111111111,0.5449999999999999,0.09944444444444442,324,98,165.54999999999998,76.77725118483413,8,0.46479662487627005,0.75,False,SKIP = (tf15m_hlRangePct <= 0.0007218898852 OR tf15m_hlRangePct >= 0.003464653504) OR (tf15m_wickRatio <= 0.100551206) OR (tf15m_atr14Pct >= 0.003114683896)
0.8086206896551724,0.8086206896551724,58,46.9,81.03448275862068,,-0.022824257093069678,0.39176626826029215,0.40530791788856296,0.32410256410256405,0.040602676892999456,341,117,176.13,76.85589519650655,8,0.45848112372170347,0.75,False,SKIP = (tf15m_hlRangePct <= 0.0005932537496 OR tf15m_hlRangePct >= 0.004087772942) OR (tf1h_bbWidth >= 0.03498540081) OR (tf15m_rv20 >= 0.00241490384)
0.7999999999999999,0.7999999999999999,88,70.39999999999999,80.68181818181817,,-0.13186267557509765,0.4475431606905711,0.22835913312693495,0.19365591397849458,0.01735160957422019,323,93,91.77,75.24038461538461,8,0.4188900344241737,0.625,False,SKIP = (tf15m_wickRatio <= 0.4001083947) OR (tf15m_hlRangePct <= 0.0004191261593 OR tf15m_hlRangePct >= 0.005677570903) OR (tf15m_rv20 >= 0.00241490384)
0.7994230769230768,0.7994230769230768,104,83.13999999999999,80.76923076923077,,-0.14497453304975833,0.34395750332005315,0.25480874316939894,0.144765625,0.05502155908469947,366,128,111.78999999999999,75.10121457489879,8,0.39531065065470405,0.625,False,SKIP = (tf15m_wickRatio <= 0.1322947635) OR (tf15m_hlRangePct <= 0.0004191261593 OR tf15m_hlRangePct >= 0.005677570903) OR (tf15m_hlRangePct >= 0.002688801682)
0.7975454545454543,0.7975454545454543,110,87.72999999999998,80.9090909090909,,-0.05969929752961162,0.5139442231075697,0.37089456869009585,0.170754716981132,0.10006992585448192,313,53,125.14,76.50273224043715,6,0.37692742497642573,0.6666666666666666,False,SKIP = (tf15m_wickRatio <= 0.100551206) OR (tf1h_bbWidth <= 0.008166229779) OR (tf15m_atr14Pct >= 0.003114683896)
0.7975454545454543,0.7975454545454543,110,87.72999999999998,80.9090909090909,,-0.15703697441160208,0.23240371845949537,0.312488038277512,0.10524999999999991,0.10361901913875604,418,160,147.45999999999998,75.4325259515571,8,0.38567382817410245,0.75,False,SKIP = (tf15m_wickRatio <= 0.100551206) OR (tf15m_atr14Pct >= 0.003114683896)
0.7975454545454543,0.7975454545454543,110,87.72999999999998,80.9090909090909,,-0.15703697441160208,0.23240371845949537,0.312488038277512,0.10524999999999991,0.10361901913875604,418,160,147.45999999999998,75.4325259515571,8,0.38567382817410245,0.75,False,SKIP = (tf15m_wickRatio <= 0.100551206) OR (tf15m_atr14Pct >= 0.003114683896) OR (tf15m_wickRatio <= 0.05545740001)
