slug,PNL,isWin,1s,3s,5s,10s,20s,30s,45s,60s,120s,180s,220s
btc-updown-15m-1766421900,-7.54,false,0.010000000000000007,0.010000000000000007,0.04000000000000003,0.04999999999999999,0.07,0.07999999999999999,0.22,0.22,0.4300000000000001,0.4300000000000001,0.4300000000000001
btc-updown-15m-1766422800,2.46,true,0.010000000000000007,0.020000000000000014,0.03,0.05000000000000002,0.060000000000000026,0.1,0.1,0.1,0.17,0.23,0.29000000000000004
btc-updown-15m-1766425500,3.05,true,0,0.06,0.06,0.06,0.06,0.1,0.17,0.18000000000000002,0.24999999999999997,0.24999999999999997,0.24999999999999997
btc-updown-15m-1766427300,-7.54,false,0,0.010000000000000007,0.020000000000000014,0.09,0.09,0.11,0.14,0.16,0.22,0.22,0.4
btc-updown-15m-1766428200,2.26,true,0,0,0,0.010000000000000007,0.05000000000000002,0.06999999999999998,0.11999999999999995,0.12999999999999998,0.30999999999999994,0.30999999999999994,0.33999999999999997
btc-updown-15m-1766429100,2.66,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.02999999999999997,0.06,0.06,0.24,0.24,0.33999999999999997,0.4300000000000001,0.4300000000000001
btc-updown-15m-1766430900,-7.44,false,0,0.010000000000000007,0.010000000000000007,0.02999999999999997,0.07,0.07,0.08000000000000002,0.14,0.19,0.19,0.21999999999999997
btc-updown-15m-1766431800,1.97,true,0,0.010000000000000007,0.010000000000000007,0.03,0.07000000000000003,0.07000000000000003,0.19000000000000003,0.28,0.4300000000000001,0.48,0.48
btc-updown-15m-1766432700,2.45,true,0,0.020000000000000014,0.03,0.04000000000000001,0.09,0.09,0.14,0.15,0.2,0.28,0.33000000000000007
btc-updown-15m-1766433600,2.61,true,0.04000000000000001,0.04999999999999999,0.04999999999999999,0.07,0.08000000000000002,0.08999999999999997,0.08999999999999997,0.08999999999999997,0.29,0.29,0.29
btc-updown-15m-1766434500,2.82,true,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.04999999999999999,0.07999999999999999,0.18999999999999995,0.18999999999999995,0.24999999999999997,0.24999999999999997,0.24999999999999997
btc-updown-15m-1766435400,1.97,true,0.01999999999999999,0.03999999999999998,0.04999999999999999,0.04999999999999999,0.08999999999999997,0.08999999999999997,0.14999999999999997,0.2,0.3,0.31,0.31
btc-updown-15m-1766439000,3.45,true,0.009999999999999952,0.009999999999999952,0.04999999999999999,0.04999999999999999,0.09999999999999998,0.09999999999999998,0.11,0.11,0.2,0.2,0.2
btc-updown-15m-1766440800,-7.84,false,0,0,0.010000000000000007,0.010000000000000007,0.03,0.04000000000000001,0.060000000000000026,0.17,0.18000000000000002,0.23,0.27
btc-updown-15m-1766441700,1.87,true,0.00999999999999998,0.00999999999999998,0.00999999999999998,0.03,0.03999999999999998,0.07,0.11,0.12000000000000002,0.16000000000000003,0.16000000000000003,0.16000000000000003
btc-updown-15m-1766444400,2.26,true,0.00999999999999998,0.00999999999999998,0.00999999999999998,0.00999999999999998,0.01999999999999999,0.03,0.04000000000000001,0.09,0.12999999999999998,0.16,0.16
btc-updown-15m-1766445300,-7.64,false,0.010000000000000007,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.04000000000000003,0.04999999999999999,0.04999999999999999,0.15000000000000002,0.16000000000000003,0.2,0.23
btc-updown-15m-1766448000,2.07,true,0,0.010000000000000007,0.03,0.05000000000000002,0.1,0.11,0.25,0.29,0.29,0.29,0.29
btc-updown-15m-1766448900,2.48,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.08999999999999997,0.08999999999999997,0.08999999999999997,0.12,0.15000000000000002,0.35,0.35
btc-updown-15m-1766450700,2.17,true,0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.03999999999999998,0.1,0.1,0.17,0.17,0.17
btc-updown-15m-1766451600,-6.85,false,0,0,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.02999999999999997,0.07,0.11,0.38,0.54,0.54
btc-updown-15m-1766453400,2.2,true,0.05999999999999997,0.05999999999999997,0.05999999999999997,0.05999999999999997,0.05999999999999997,0.09,0.22,0.32000000000000006,0.53,0.53,0.53
btc-updown-15m-1766454300,2.66,true,0,0,0,0.010000000000000007,0.010000000000000007,0.02999999999999997,0.08999999999999997,0.11,0.23,0.23,0.23
btc-updown-15m-1766455200,-6.65,false,0,0.01999999999999996,0.01999999999999996,0.01999999999999996,0.08999999999999997,0.14,0.24999999999999997,0.27999999999999997,0.27999999999999997,0.27999999999999997,0.27999999999999997
btc-updown-15m-1766456100,2.66,true,0,0.010000000000000007,0.010000000000000007,0.02999999999999997,0.07,0.09,0.12,0.12,0.14,0.28,0.28
btc-updown-15m-1766457000,2.17,true,0.010000000000000007,0.020000000000000014,0.05000000000000002,0.05000000000000002,0.07000000000000003,0.11,0.19000000000000003,0.21,0.25,0.37,0.38
btc-updown-15m-1766457900,-6.95,false,0,0,0.010000000000000007,0.020000000000000014,0.06,0.06,0.09999999999999998,0.09999999999999998,0.12,0.35,0.43999999999999995
btc-updown-15m-1766458800,2.46,true,0,0.020000000000000014,0.030000000000000027,0.03999999999999998,0.08999999999999997,0.08999999999999997,0.09999999999999998,0.15999999999999998,0.20999999999999996,0.3,0.33
btc-updown-15m-1766460600,2.46,true,0,0,0.010000000000000007,0.020000000000000014,0.04999999999999999,0.09000000000000002,0.12,0.15000000000000002,0.23999999999999996,0.23999999999999996,0.23999999999999996
btc-updown-15m-1766462400,-7.64,false,0.00999999999999998,0.00999999999999998,0.01999999999999999,0.03,0.05000000000000002,0.1,0.12,0.12,0.14,0.31,0.33
btc-updown-15m-1766463300,3.35,true,0,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.05000000000000005,0.09000000000000002,0.18,0.19,0.19,0.20999999999999996
btc-updown-15m-1766465100,2.66,true,0,0.020000000000000014,0.030000000000000027,0.030000000000000027,0.06,0.08000000000000002,0.15000000000000002,0.19,0.27,0.31000000000000005,0.42
btc-updown-15m-1766469600,2.66,true,0.01999999999999996,0.01999999999999996,0.06999999999999998,0.06999999999999998,0.06999999999999998,0.06999999999999998,0.2,0.31000000000000005,0.3400000000000001,0.3400000000000001,0.3400000000000001
btc-updown-15m-1766471400,2.46,true,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.12,0.2,0.4,0.4,0.4
btc-updown-15m-1766473200,2.85,true,0,0,0.010000000000000007,0.030000000000000027,0.04999999999999999,0.04999999999999999,0.09999999999999998,0.19999999999999996,0.20999999999999996,0.21999999999999997,0.21999999999999997
btc-updown-15m-1766474100,3.05,true,0,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.030000000000000027,0.030000000000000027,0.06,0.10000000000000003,0.16000000000000003,0.39,0.39
btc-updown-15m-1766476800,-7.54,false,0,0.010000000000000007,0.03999999999999998,0.04999999999999999,0.07,0.08000000000000002,0.18,0.2,0.2,0.28,0.28
btc-updown-15m-1766477700,3.15,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.09000000000000002,0.09000000000000002,0.16000000000000003,0.16000000000000003,0.18,0.24,0.29
btc-updown-15m-1766478600,-7.15,false,0,0.02999999999999997,0.02999999999999997,0.02999999999999997,0.04999999999999999,0.07,0.12,0.12,0.15999999999999998,0.24,0.24
btc-updown-15m-1766481300,-7.79,false,0.00999999999999998,0.05000000000000002,0.05999999999999997,0.1,0.11,0.12000000000000002,0.16,0.17,0.24,0.4300000000000001,0.51
btc-updown-15m-1766482200,-7.54,false,0,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.04000000000000003,0.04000000000000003,0.28,0.31000000000000005,0.33000000000000007,0.38,0.38
btc-updown-15m-1766483100,2.76,true,0.009999999999999952,0.02999999999999997,0.02999999999999997,0.02999999999999997,0.03999999999999998,0.03999999999999998,0.08999999999999997,0.09999999999999998,0.14999999999999997,0.2899999999999999,0.2899999999999999
btc-updown-15m-1766484000,2.56,true,0,0,0.010000000000000007,0.010000000000000007,0.060000000000000026,0.07,0.08000000000000002,0.11,0.19,0.33,0.35000000000000003
btc-updown-15m-1766485800,2.17,true,0,0,0,0.01999999999999999,0.05000000000000002,0.08999999999999997,0.15999999999999998,0.15999999999999998,0.2,0.24,0.24
btc-updown-15m-1766487600,-7.24,false,0,0,0,0.020000000000000014,0.04999999999999999,0.04999999999999999,0.08000000000000002,0.08000000000000002,0.13,0.25,0.26
btc-updown-15m-1766489400,-6.85,false,0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.04999999999999999,0.04999999999999999,0.11,0.11,0.11
btc-updown-15m-1766491200,2.17,true,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.04000000000000001,0.04000000000000001,0.04999999999999999,0.11,0.13,0.17,0.17,0.18000000000000002
btc-updown-15m-1766492100,2.46,true,0.010000000000000007,0.020000000000000014,0.03,0.03,0.06,0.06,0.09,0.12,0.24,0.24,0.29
btc-updown-15m-1766494800,2.85,true,0,0.01999999999999996,0.03999999999999998,0.03999999999999998,0.03999999999999998,0.03999999999999998,0.03999999999999998,0.03999999999999998,0.13,0.19,0.19
btc-updown-15m-1766495700,-7.74,false,0,0.00999999999999998,0.00999999999999998,0.00999999999999998,0.03,0.05999999999999997,0.14,0.14,0.32000000000000006,0.44000000000000006,0.44000000000000006
btc-updown-15m-1766497500,2.76,true,0.009999999999999952,0.01999999999999996,0.01999999999999996,0.03999999999999998,0.08000000000000002,0.08000000000000002,0.11,0.12,0.25,0.25,0.25
btc-updown-15m-1766498400,2.17,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.03,0.04000000000000001,0.11,0.11,0.25,0.27,0.27
btc-updown-15m-1766499300,2.76,true,0,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.04999999999999999,0.06,0.06,0.11,0.13,0.33,0.34
btc-updown-15m-1766502000,2.56,true,0.010000000000000007,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.03999999999999998,0.08000000000000002,0.13,0.27,0.4,0.4,0.4
btc-updown-15m-1766503800,3.05,true,0.010000000000000007,0.02999999999999997,0.06,0.06,0.06999999999999995,0.06999999999999995,0.08999999999999997,0.11,0.12,0.16999999999999998,0.19
btc-updown-15m-1766504700,-6.95,false,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.04000000000000003,0.09000000000000002,0.09000000000000002,0.13,0.18,0.19,0.19,0.19
btc-updown-15m-1766506500,2.17,true,0,0.01999999999999999,0.01999999999999999,0.01999999999999999,0.04000000000000001,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.2,0.29000000000000004,0.32000000000000006
btc-updown-15m-1766508300,2.85,true,0.009999999999999952,0.02999999999999997,0.02999999999999997,0.03999999999999998,0.09,0.09,0.13,0.15,0.16,0.43999999999999995,0.43999999999999995
btc-updown-15m-1766509200,-7.24,false,0.009999999999999952,0.01999999999999996,0.02999999999999997,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.09999999999999998,0.13999999999999996,0.36,0.36,0.36
btc-updown-15m-1766510100,-7.93,false,0,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.04000000000000001,0.07999999999999999,0.15,0.18000000000000002,0.18000000000000002,0.3500000000000001,0.3500000000000001
btc-updown-15m-1766511000,2.26,true,0.00999999999999998,0.04000000000000001,0.09,0.1,0.1,0.12,0.12,0.12,0.20999999999999996,0.29,0.32
btc-updown-15m-1766511900,2.46,true,0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.03999999999999998,0.06999999999999998,0.09,0.11,0.18,0.2,0.26
btc-updown-15m-1766513700,2.56,true,0,0.020000000000000014,0.020000000000000014,0.030000000000000027,0.06999999999999998,0.07999999999999999,0.11,0.16999999999999998,0.16999999999999998,0.16999999999999998,0.16999999999999998
btc-updown-15m-1766514600,3.25,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.04000000000000003,0.07,0.11,0.11,0.13,0.33999999999999997,0.36
btc-updown-15m-1766517300,-7.44,false,0,0.010000000000000007,0.010000000000000007,0.08000000000000002,0.08000000000000002,0.08000000000000002,0.15000000000000002,0.15000000000000002,0.23,0.37,0.37
btc-updown-15m-1766518200,2.76,true,0,0,0,0.01999999999999996,0.07,0.07,0.13999999999999996,0.25,0.26,0.30999999999999994,0.30999999999999994
btc-updown-15m-1766521800,-7.34,false,0,0,0.010000000000000007,0.03999999999999998,0.03999999999999998,0.06,0.09999999999999998,0.09999999999999998,0.14,0.35,0.39
btc-updown-15m-1766522700,2.26,true,0,0,0.00999999999999998,0.03,0.03,0.05999999999999997,0.07999999999999999,0.1,0.26,0.54,0.54
btc-updown-15m-1766523600,2.56,true,0,0.010000000000000007,0.03999999999999998,0.03999999999999998,0.06,0.09,0.11,0.15,0.16999999999999998,0.43999999999999995,0.51
btc-updown-15m-1766524500,2.56,true,0,0.020000000000000014,0.04999999999999999,0.06,0.06,0.1,0.16,0.24,0.39,0.39,0.39
btc-updown-15m-1766525400,2.46,true,0,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.060000000000000026,0.08000000000000002,0.15999999999999998,0.2,0.27999999999999997,0.32,0.32
btc-updown-15m-1766527200,3.25,true,0.010000000000000007,0.030000000000000027,0.03999999999999998,0.03999999999999998,0.03999999999999998,0.03999999999999998,0.04999999999999999,0.09999999999999998,0.12,0.16000000000000003,0.16000000000000003
btc-updown-15m-1766528100,-7.74,false,0.00999999999999998,0.00999999999999998,0.00999999999999998,0.00999999999999998,0.03999999999999998,0.04999999999999999,0.06,0.13,0.15000000000000002,0.29,0.32
btc-updown-15m-1766529000,-7.44,false,0,0,0.010000000000000007,0.010000000000000007,0.07,0.08000000000000002,0.09000000000000002,0.11,0.21,0.21,0.21999999999999997
btc-updown-15m-1766531700,-7.54,false,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.04000000000000003,0.13,0.2,0.28,0.28,0.28
btc-updown-15m-1766532600,3.05,true,0,0,0.010000000000000007,0.010000000000000007,0.03999999999999998,0.03999999999999998,0.12,0.12,0.29999999999999993,0.29999999999999993,0.29999999999999993
btc-updown-15m-1766533500,2.26,true,0,0.00999999999999998,0.03,0.05999999999999997,0.07999999999999999,0.11,0.12999999999999998,0.23999999999999996,0.33000000000000007,0.33000000000000007,0.39
btc-updown-15m-1766534400,-7.44,false,0.010000000000000007,0.02999999999999997,0.02999999999999997,0.04999999999999999,0.09,0.11,0.15,0.16,0.32999999999999996,0.33999999999999997,0.4099999999999999
btc-updown-15m-1766536200,3.15,true,0,0,0.010000000000000007,0.03999999999999998,0.03999999999999998,0.03999999999999998,0.08999999999999997,0.09999999999999998,0.18,0.28,0.28
btc-updown-15m-1766537100,2.85,true,0,0,0,0.01999999999999996,0.01999999999999996,0.01999999999999996,0.07999999999999996,0.09999999999999998,0.12,0.17999999999999997,0.20999999999999996
btc-updown-15m-1766538000,2.56,true,0,0,0,0.010000000000000007,0.04999999999999999,0.04999999999999999,0.11,0.11,0.24,0.35,0.43999999999999995
btc-updown-15m-1766538900,2.66,true,0,0.01999999999999996,0.01999999999999996,0.02999999999999997,0.02999999999999997,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.18
btc-updown-15m-1766540700,2.85,true,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.06,0.11,0.15,0.22,0.33999999999999997,0.33999999999999997,0.41999999999999993
btc-updown-15m-1766570400,3.15,true,0,0.06,0.08999999999999997,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.18,0.19,0.2,0.23,0.24
btc-updown-15m-1766571300,3.15,true,0,0,0.020000000000000014,0.030000000000000027,0.030000000000000027,0.04000000000000003,0.07,0.08000000000000002,0.12,0.18,0.18
btc-updown-15m-1766572200,2.36,true,0,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.04000000000000003,0.04999999999999999,0.08000000000000002,0.09000000000000002,0.21,0.21,0.27
btc-updown-15m-1766573100,3.25,true,0,0,0.020000000000000014,0.04999999999999999,0.06,0.06,0.08999999999999997,0.14999999999999997,0.24,0.24,0.24
btc-updown-15m-1766574900,-7.05,false,0,0,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.04999999999999999,0.09000000000000002,0.16000000000000003,0.23000000000000004,0.25000000000000006,0.31
btc-updown-15m-1766579400,3.25,true,0,0.010000000000000007,0.01999999999999996,0.01999999999999996,0.01999999999999996,0.03999999999999998,0.08000000000000002,0.11,0.25999999999999995,0.27999999999999997,0.27999999999999997
btc-updown-15m-1766581200,2.46,true,0,0,0.010000000000000007,0.010000000000000007,0.03999999999999998,0.03999999999999998,0.13,0.24,0.26,0.27999999999999997,0.27999999999999997
btc-updown-15m-1766582100,-7.15,false,0,0,0.01999999999999996,0.01999999999999996,0.01999999999999996,0.03999999999999998,0.16999999999999998,0.19,0.2,0.27,0.32999999999999996
btc-updown-15m-1766583900,2.66,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.060000000000000026,0.09000000000000002,0.09000000000000002,0.12,0.14,0.16999999999999998
btc-updown-15m-1766584800,2.07,true,0.010000000000000007,0.01999999999999999,0.01999999999999999,0.01999999999999999,0.14999999999999997,0.14999999999999997,0.18,0.21999999999999997,0.21999999999999997,0.21999999999999997,0.21999999999999997
btc-updown-15m-1766585700,2.56,true,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.06,0.07,0.09,0.12,0.12
btc-updown-15m-1766586600,1.97,true,0.00999999999999998,0.00999999999999998,0.00999999999999998,0.03,0.04999999999999999,0.12,0.18,0.24,0.31,0.45,0.45
btc-updown-15m-1766588400,-7.15,false,0,0.010000000000000007,0.010000000000000007,0.06,0.10000000000000003,0.11,0.21,0.21,0.25,0.31999999999999995,0.31999999999999995
btc-updown-15m-1766590200,3.05,true,0.03999999999999998,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.06,0.15,0.16,0.25,0.25,0.25
btc-updown-15m-1766591100,3.25,true,0.010000000000000007,0.02999999999999997,0.02999999999999997,0.06,0.08999999999999997,0.08999999999999997,0.14999999999999997,0.14999999999999997,0.15999999999999998,0.19,0.25
btc-updown-15m-1766592000,2.46,true,0,0.01999999999999999,0.03,0.04999999999999999,0.07,0.11,0.16999999999999998,0.16999999999999998,0.19,0.25,0.25
btc-updown-15m-1766592900,2.76,true,0.010000000000000007,0.010000000000000007,0.02999999999999997,0.02999999999999997,0.07,0.08999999999999997,0.16999999999999998,0.19,0.28,0.33999999999999997,0.33999999999999997
btc-updown-15m-1766594700,2.46,true,0.01999999999999999,0.01999999999999999,0.04000000000000001,0.04000000000000001,0.07000000000000003,0.07000000000000003,0.09,0.09,0.1,0.22,0.23
btc-updown-15m-1766596500,2.66,true,0,0,0,0,0.02999999999999997,0.07,0.12,0.12,0.19,0.19,0.19
btc-updown-15m-1766597400,-7.34,false,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.030000000000000027,0.08000000000000002,0.14,0.18,0.23,0.23,0.23
btc-updown-15m-1766598300,2.76,true,0.009999999999999952,0.06999999999999998,0.06999999999999998,0.06999999999999998,0.09,0.09,0.16999999999999998,0.19,0.38,0.54,0.56
btc-updown-15m-1766599200,2.46,true,0,0.010000000000000007,0.010000000000000007,0.030000000000000027,0.04000000000000003,0.05000000000000002,0.29,0.31,0.36000000000000004,0.42,0.51
btc-updown-15m-1766600100,1.97,true,0,0.00999999999999998,0.00999999999999998,0.03999999999999998,0.08000000000000002,0.08000000000000002,0.09000000000000002,0.09000000000000002,0.12000000000000002,0.17,0.32999999999999996
btc-updown-15m-1766601000,3.05,true,0,0,0,0,0.030000000000000027,0.1,0.12999999999999998,0.12999999999999998,0.16,0.38,0.38
btc-updown-15m-1766601900,3.35,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.02999999999999997,0.04999999999999999,0.08999999999999997,0.11,0.26999999999999996,0.34
btc-updown-15m-1766603700,2.56,true,0.010000000000000007,0.02999999999999997,0.04999999999999999,0.08000000000000002,0.08000000000000002,0.08000000000000002,0.29000000000000004,0.29000000000000004,0.38,0.51,0.51
btc-updown-15m-1766604600,-7.24,false,0,0.009999999999999952,0.01999999999999996,0.02999999999999997,0.02999999999999997,0.02999999999999997,0.11,0.11,0.11,0.16999999999999998,0.18999999999999995
btc-updown-15m-1766605500,2.85,true,0,0,0,0.010000000000000007,0.030000000000000027,0.030000000000000027,0.08999999999999997,0.09999999999999998,0.24,0.31999999999999995,0.32999999999999996
btc-updown-15m-1766606400,2.26,true,0,0.010000000000000007,0.01999999999999999,0.01999999999999999,0.03,0.04000000000000001,0.07,0.28,0.31,0.43,0.5800000000000001
btc-updown-15m-1766607300,3.05,true,0,0,0,0.010000000000000007,0.05000000000000005,0.07,0.15999999999999998,0.15999999999999998,0.15999999999999998,0.19999999999999996,0.19999999999999996
btc-updown-15m-1766608200,-7.05,false,0.020000000000000014,0.09000000000000002,0.09000000000000002,0.09000000000000002,0.11,0.11,0.26,0.28,0.4300000000000001,0.5,0.51
btc-updown-15m-1766614500,2.95,true,0,0,0,0,0.010000000000000007,0.030000000000000027,0.11,0.11,0.20999999999999996,0.25,0.25
btc-updown-15m-1766616300,-7.44,false,0,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.030000000000000027,0.15999999999999998,0.18,0.26,0.27,0.27
btc-updown-15m-1766618100,2.81,true,0.009999999999999952,0.009999999999999952,0.009999999999999952,0.02999999999999997,0.03999999999999998,0.03999999999999998,0.13999999999999996,0.13999999999999996,0.24,0.24,0.29000000000000004
btc-updown-15m-1766619900,2.95,true,0,0.010000000000000007,0.02999999999999997,0.09,0.09,0.11,0.18,0.18,0.26999999999999996,0.31,0.31
btc-updown-15m-1766620800,3.15,true,0.03999999999999998,0.06,0.06,0.07,0.09,0.11,0.18,0.18,0.18,0.18,0.33999999999999997
btc-updown-15m-1766621700,-7.64,false,0,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.10000000000000003,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.19000000000000003,0.19000000000000003
btc-updown-15m-1766622600,-7.83,false,0,0,0,0.03,0.03,0.03,0.03,0.08000000000000002,0.2,0.39,0.42999999999999994
btc-updown-15m-1766623500,2.56,true,0.020000000000000014,0.030000000000000027,0.030000000000000027,0.05000000000000002,0.06999999999999998,0.11,0.12,0.13,0.2,0.26,0.29
btc-updown-15m-1766624400,2.95,true,0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.08000000000000002,0.08000000000000002,0.21,0.21,0.21,0.24,0.24
btc-updown-15m-1766625300,2.26,true,0,0,0.00999999999999998,0.00999999999999998,0.06999999999999998,0.09,0.32000000000000006,0.32000000000000006,0.33000000000000007,0.33000000000000007,0.46
btc-updown-15m-1766627100,3.05,true,0,0,0,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.07,0.16000000000000003,0.19,0.26999999999999996,0.2899999999999999
btc-updown-15m-1766628900,2.26,true,0,0,0,0.03,0.03999999999999998,0.03999999999999998,0.26,0.26,0.26999999999999996,0.29,0.3799999999999999
btc-updown-15m-1766629800,2.66,true,0,0.010000000000000007,0.03999999999999998,0.10000000000000003,0.11,0.11,0.12,0.12,0.16000000000000003,0.23,0.24
btc-updown-15m-1766630700,2.53,true,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.030000000000000027,0.06,0.16,0.16,0.16,0.17,0.21
btc-updown-15m-1766631600,3.15,true,0,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.030000000000000027,0.04999999999999999,0.13,0.25999999999999995,0.34,0.42
btc-updown-15m-1766632500,-7.05,false,0,0.010000000000000007,0.010000000000000007,0.11,0.13,0.13,0.14,0.14,0.2,0.3,0.45
btc-updown-15m-1766633400,2.26,true,0,0,0,0.00999999999999998,0.00999999999999998,0.06999999999999998,0.11,0.21999999999999997,0.29,0.29,0.3
btc-updown-15m-1766634300,2.85,true,0,0,0.03999999999999998,0.03999999999999998,0.03999999999999998,0.05999999999999997,0.14,0.32000000000000006,0.32000000000000006,0.32000000000000006,0.39
btc-updown-15m-1766636100,-7.93,false,0,0.00999999999999998,0.00999999999999998,0.00999999999999998,0.01999999999999999,0.01999999999999999,0.03,0.03,0.14,0.17,0.30999999999999994
btc-updown-15m-1766637000,2.07,true,0,0,0,0.010000000000000007,0.020000000000000014,0.03,0.03,0.07999999999999999,0.28,0.28,0.28
btc-updown-15m-1766639700,2.36,true,0.00999999999999998,0.00999999999999998,0.00999999999999998,0.00999999999999998,0.04000000000000001,0.09,0.15,0.15,0.18000000000000002,0.18000000000000002,0.18000000000000002
btc-updown-15m-1766640600,2.76,true,0,0.009999999999999952,0.01999999999999996,0.01999999999999996,0.01999999999999996,0.02999999999999997,0.13,0.15,0.18,0.2,0.21999999999999997
btc-updown-15m-1766642400,2.66,true,0,0,0,0,0.04999999999999999,0.04999999999999999,0.24,0.30000000000000004,0.33999999999999997,0.33999999999999997,0.33999999999999997
btc-updown-15m-1766643300,2.56,true,0.010000000000000007,0.030000000000000027,0.030000000000000027,0.060000000000000026,0.07000000000000003,0.07000000000000003,0.07000000000000003,0.07000000000000003,0.08000000000000002,0.09999999999999998,0.23
btc-updown-15m-1766644200,2.85,true,0,0.010000000000000007,0.03999999999999998,0.03999999999999998,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.07,0.18,0.24,0.26
btc-updown-15m-1766645100,2.26,true,0,0,0,0,0,0.03999999999999998,0.06,0.06,0.15000000000000002,0.35000000000000003,0.35000000000000003
btc-updown-15m-1766647800,2.36,true,0.04000000000000003,0.06,0.06,0.06,0.08000000000000002,0.10000000000000003,0.12,0.12,0.12,0.15000000000000002,0.16999999999999998
btc-updown-15m-1766648700,3.05,true,0,0.010000000000000007,0.010000000000000007,0.06,0.06,0.07,0.12,0.12,0.12,0.19,0.19
btc-updown-15m-1766649600,-7.74,false,0.04000000000000001,0.04000000000000001,0.06,0.06,0.06,0.11,0.20999999999999996,0.34,0.46,0.48999999999999994,0.48999999999999994
btc-updown-15m-1766651400,2.66,true,0.010000000000000007,0.02999999999999997,0.02999999999999997,0.07999999999999996,0.07999999999999996,0.07999999999999996,0.07999999999999996,0.07999999999999996,0.15999999999999998,0.24,0.26
btc-updown-15m-1766652300,-6.75,false,0,0.010000000000000007,0.020000000000000014,0.06,0.06,0.06999999999999995,0.06999999999999995,0.08999999999999997,0.25,0.28,0.28
btc-updown-15m-1766653200,2.66,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.02999999999999997,0.07,0.08000000000000002,0.24,0.25,0.25,0.25
btc-updown-15m-1766654100,-7.05,false,0,0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.05000000000000005,0.12,0.18,0.25,0.37,0.37
btc-updown-15m-1766655000,-6.95,false,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.06,0.18,0.33,0.34
btc-updown-15m-1766655900,2.66,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.03999999999999998,0.07,0.12,0.13,0.24,0.28,0.28
btc-updown-15m-1766657700,2.76,true,0,0.03999999999999998,0.03999999999999998,0.07,0.1,0.11999999999999995,0.17999999999999997,0.27,0.32000000000000006,0.32000000000000006,0.32000000000000006
btc-updown-15m-1766659500,2.26,true,0.00999999999999998,0.01999999999999999,0.01999999999999999,0.01999999999999999,0.03,0.03,0.07,0.07999999999999999,0.11,0.26,0.26
