slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1775692800,1775692800,2026-04,1,780,0.07,127,0.08,1231.59,559.74,1782.92,0.92,1231.59,0.93,127,1782.92,559.74,27,779.7
btc-updown-15m-1775692800,1775692800,2026-04,1,840,0.04,13.95,0.05,152.7,1803.72,1559.2,0.95,152.7,0.96,13.95,1559.2,1803.72,70,779.7
btc-updown-15m-1775692800,1775692800,2026-04,1,870,,,0.01,5102.91,0,6500.88,0.99,5102.91,,,6500.88,0,44,779.7
btc-updown-15m-1775692800,1775692800,2026-04,1,885,,,0.001,5052.13,0,5492.39,0.999,5052.13,,,5492.39,0,52,779.7
btc-updown-15m-1775692800,1775692800,2026-04,1,897,,,0.001,5074,0,5514.26,0.999,5074,,,5514.26,0,47,779.7
btc-updown-15m-1775692800,1775692800,2026-04,1,899,,,0.001,8460.26,0,8895.26,0.999,8460.26,,,8895.26,0,5,779.7
btc-updown-15m-1775693700,1775693700,2026-04,1,780,0.53,1111,0.54,38.05,1436,146.05,0.46,38.05,0.47,1111,146.05,1436,13,779.7
btc-updown-15m-1775693700,1775693700,2026-04,1,840,0.18,34,0.19,22.5,325.18,1093.5,0.81,22.5,0.82,34,1093.5,325.18,1,779.7
btc-updown-15m-1775693700,1775693700,2026-04,1,870,0.03,1.04,0.04,348.57,1906.23,1035.99,0.96,348.57,0.97,1.04,1035.99,1906.23,0,779.7
btc-updown-15m-1775693700,1775693700,2026-04,1,885,0.02,3.46,0.03,426.41,1103.98,682.78,0.97,426.41,0.98,3.46,682.78,1103.98,75,779.7
btc-updown-15m-1775693700,1775693700,2026-04,1,897,,,0.01,20215.54,0,20598.15,0.99,20215.54,,,20598.15,0,67,779.7
