slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1776875400,1776875400,2026-04,1,780,0.09,20,0.1,430.95,152.5,517.95,0.9,430.95,0.91,20,517.95,152.5,83,775.9
btc-updown-15m-1776875400,1776875400,2026-04,1,840,,,0.01,4075.99,0,5096.35,0.99,4075.99,,,5096.35,0,60,775.9
btc-updown-15m-1776875400,1776875400,2026-04,1,870,,,0.01,22192.85,0,22996.21,0.99,22192.85,,,22996.21,0,630,775.9
btc-updown-15m-1776875400,1776875400,2026-04,1,885,,,0.01,30593.68,0,31271.47,0.99,30593.68,,,31271.47,0,231,775.9
btc-updown-15m-1776875400,1776875400,2026-04,1,897,,,0.01,39804.22,0,40182.01,0.99,39804.22,,,40182.01,0,157,775.9
btc-updown-15m-1776875400,1776875400,2026-04,1,899,,,0.01,329436.44,0,329769.16,0.99,329436.44,,,329769.16,0,20,775.9
btc-updown-15m-1776876300,1776876300,2026-04,1,780,,,,,0,0,,,,,0,0,,776.4
btc-updown-15m-1776876300,1776876300,2026-04,1,840,,,0.01,3307,0,4594.72,0.99,3307,,,4594.72,0,43,776.4
btc-updown-15m-1776876300,1776876300,2026-04,1,870,0.01,2599.46,0.02,213.96,2599.46,729.94,0.98,213.96,0.99,2599.46,729.94,2599.46,858,776.4
btc-updown-15m-1776876300,1776876300,2026-04,1,885,,,0.01,4739.47,0,5234.77,0.99,4739.47,,,5234.77,0,395,776.4
btc-updown-15m-1776876300,1776876300,2026-04,1,897,,,0.01,18723.68,0,19278.98,0.99,18723.68,,,19278.98,0,195,776.4
btc-updown-15m-1776876300,1776876300,2026-04,1,899,,,0.01,18889.5,0,19434.8,0.99,18889.5,,,19434.8,0,418,776.4
btc-updown-15m-1776877200,1776877200,2026-04,0,780,0.99,22903.79,,,25956.27,0,,,0.01,22903.79,0,25956.27,322,775.9
btc-updown-15m-1776877200,1776877200,2026-04,0,840,0.99,47029.72,,,50211.6,0,,,0.01,47029.72,0,50211.6,282,775.9
btc-updown-15m-1776877200,1776877200,2026-04,0,870,0.99,51551.01,,,54407.57,0,,,0.01,51551.01,0,54407.57,366,775.9
btc-updown-15m-1776877200,1776877200,2026-04,0,885,0.99,61974.43,,,64424.99,0,,,0.01,61974.43,0,64424.99,32,775.9
btc-updown-15m-1776877200,1776877200,2026-04,0,897,0.99,62179.1,,,64164.66,0,,,0.01,62179.1,0,64164.66,160,775.9
btc-updown-15m-1776877200,1776877200,2026-04,0,899,0.99,62985.24,,,64970.8,0,,,0.01,62985.24,0,64970.8,533,775.9
btc-updown-15m-1776878100,1776878100,2026-04,1,780,0.04,255,0.041,5,315,175,0.959,5,0.96,255,175,315,1091,778.9
btc-updown-15m-1776878100,1776878100,2026-04,1,840,0.03,133.62,0.032,5,183.62,15,0.968,5,0.97,133.62,15,183.62,7377,778.9
btc-updown-15m-1776878100,1776878100,2026-04,1,870,,,0.001,1946.11,0,2031.11,0.999,1946.11,,,2031.11,0,2826,778.9
btc-updown-15m-1776878100,1776878100,2026-04,1,885,,,0.001,74,0,128.72,0.999,74,,,128.72,0,1603,778.9
btc-updown-15m-1776878100,1776878100,2026-04,1,897,0.002,8.99,0.009,494.52,8.99,14319.66,0.991,494.52,0.998,8.99,14319.66,8.99,2609,778.9
btc-updown-15m-1776878100,1776878100,2026-04,1,899,,,0.006,5,0,24.99,0.994,5,,,24.99,0,4592,778.9
btc-updown-15m-1776879000,1776879000,2026-04,1,780,0.63,126,0.64,393,956.72,1137,0.36,393,0.37,126,1137,956.72,1027,779
btc-updown-15m-1776879000,1776879000,2026-04,1,840,0.56,251.62,0.57,10,477.3,113,0.43,10,0.44,251.62,113,477.3,990,779
btc-updown-15m-1776879000,1776879000,2026-04,1,870,0.94,135.26,0.95,94.48,579.39,701.7,0.05,94.48,0.06,135.26,701.7,579.39,310,779
btc-updown-15m-1776879000,1776879000,2026-04,1,885,0.91,67.43,0.92,29.56,172.88,362.56,0.08,29.56,0.09,67.43,362.56,172.88,630,779
btc-updown-15m-1776879000,1776879000,2026-04,1,897,0.61,9,0.91,233,45.39,428.05,0.09,233,0.39,9,428.05,45.39,784,779
btc-updown-15m-1776879000,1776879000,2026-04,1,899,0.75,13.76,0.85,28,38.76,66,0.15,28,0.25,13.76,66,38.76,632,779
btc-updown-15m-1776879900,1776879900,2026-04,0,780,0.96,179.65,0.97,543.66,1016.64,2845.83,0.03,543.66,0.04,179.65,2845.83,1016.64,126,777.2
btc-updown-15m-1776879900,1776879900,2026-04,0,840,0.997,5,0.998,75,515,760,0.002,75,0.003,5,760,515,491,777.2
btc-updown-15m-1776879900,1776879900,2026-04,0,870,0.993,38.57,0.998,34.99,128.57,109.99,0.002,34.99,0.007,38.57,109.99,128.57,367,777.2
btc-updown-15m-1776879900,1776879900,2026-04,0,885,0.999,726,,,751,0,,,0.001,726,0,751,701,777.2
btc-updown-15m-1776879900,1776879900,2026-04,0,897,0.999,6835.36,,,6860.36,0,,,0.001,6835.36,0,6860.36,17,777.2
btc-updown-15m-1776879900,1776879900,2026-04,0,899,0.999,7288.69,,,7614.29,0,,,0.001,7288.69,0,7614.29,7,777.2
btc-updown-15m-1776880800,1776880800,2026-04,0,780,0.85,1136.43,0.86,30.12,2675.61,240.07,0.14,30.12,0.15,1136.43,240.07,2675.61,817,779.2
btc-updown-15m-1776880800,1776880800,2026-04,0,840,0.98,308.48,0.99,7768.57,2299.94,7768.57,0.01,7768.57,0.02,308.48,7768.57,2299.94,78,779.2
btc-updown-15m-1776880800,1776880800,2026-04,0,870,0.99,12750.97,,,13878.24,0,,,0.01,12750.97,0,13878.24,1097,779.2
btc-updown-15m-1776880800,1776880800,2026-04,0,885,0.99,23812.93,,,24719.2,0,,,0.01,23812.93,0,24719.2,323,779.2
btc-updown-15m-1776880800,1776880800,2026-04,0,897,0.99,24487.77,,,24856.04,0,,,0.01,24487.77,0,24856.04,7,779.2
btc-updown-15m-1776880800,1776880800,2026-04,0,899,0.99,24681.09,,,25049.36,0,,,0.01,24681.09,0,25049.36,476,779.2
btc-updown-15m-1776881700,1776881700,2026-04,1,780,,,,,0,0,,,,,0,0,,779.3
btc-updown-15m-1776881700,1776881700,2026-04,1,840,0.14,11,0.15,377.3,453.32,821.3,0.85,377.3,0.86,11,821.3,453.32,184,779.3
btc-updown-15m-1776881700,1776881700,2026-04,1,870,0.11,14.88,0.12,11.3,230.16,686.65,0.88,11.3,0.89,14.88,686.65,230.16,4428,779.3
btc-updown-15m-1776881700,1776881700,2026-04,1,885,0.04,246.92,0.05,152.85,2113.49,295.7,0.95,152.85,0.96,246.92,295.7,2113.49,11749,779.3
btc-updown-15m-1776881700,1776881700,2026-04,1,897,0.05,21.81,0.06,143.89,613.41,405.75,0.94,143.89,0.95,21.81,405.75,613.41,19141,779.3
btc-updown-15m-1776881700,1776881700,2026-04,1,899,0.03,116.66,0.04,118.3,2850.57,486.97,0.96,118.3,0.97,116.66,486.97,2850.57,2813,779.3
btc-updown-15m-1776882600,1776882600,2026-04,0,780,0.99,5064.28,,,6166.52,0,,,0.01,5064.28,0,6166.52,204,773.2
btc-updown-15m-1776882600,1776882600,2026-04,0,840,0.999,7612.35,,,7762.35,0,,,0.001,7612.35,0,7762.35,125,773.2
btc-updown-15m-1776882600,1776882600,2026-04,0,870,0.999,7160,,,7469,0,,,0.001,7160,0,7469,4,773.2
btc-updown-15m-1776882600,1776882600,2026-04,0,885,0.999,6985.72,,,7193.72,0,,,0.001,6985.72,0,7193.72,191,773.2
btc-updown-15m-1776882600,1776882600,2026-04,0,897,0.99,35.35,0.998,27.92,45.35,452.91,0.002,27.92,0.01,35.35,452.91,45.35,502,773.2
btc-updown-15m-1776882600,1776882600,2026-04,0,899,0.999,7792.12,,,8575.12,0,,,0.001,7792.12,0,8575.12,43,773.2
btc-updown-15m-1776883500,1776883500,2026-04,0,780,0.87,1156.08,0.88,5.99,2193.58,578.83,0.12,5.99,0.13,1156.08,578.83,2193.58,263,777.9
btc-updown-15m-1776883500,1776883500,2026-04,0,840,0.93,251.85,0.94,54.37,1385.22,399.99,0.06,54.37,0.07,251.85,399.99,1385.22,408,777.9
btc-updown-15m-1776883500,1776883500,2026-04,0,870,0.97,176.54,0.98,245.34,1296.19,5259.02,0.02,245.34,0.03,176.54,5259.02,1296.19,32,777.9
btc-updown-15m-1776883500,1776883500,2026-04,0,885,0.99,16688.45,,,17156.42,0,,,0.01,16688.45,0,17156.42,20,777.9
