slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1776776400,1776776400,2026-04,1,780,0.46,706.7,0.48,95.53,1166.58,456.53,0.52,95.53,0.54,706.7,456.53,1166.58,214,778.7
btc-updown-15m-1776776400,1776776400,2026-04,1,840,0.53,94.33,0.54,72.04,184.33,502.04,0.46,72.04,0.47,94.33,502.04,184.33,54,778.7
btc-updown-15m-1776776400,1776776400,2026-04,1,870,0.6,631.87,0.61,68.51,1211.51,150.51,0.39,68.51,0.4,631.87,150.51,1211.51,540,778.7
btc-updown-15m-1776776400,1776776400,2026-04,1,885,0.22,66.2,0.23,360.5,265,801.5,0.77,360.5,0.78,66.2,801.5,265,14,778.7
btc-updown-15m-1776776400,1776776400,2026-04,1,897,0.02,320.66,0.03,303.18,2663.04,541.74,0.97,303.18,0.98,320.66,541.74,2663.04,289,778.7
btc-updown-15m-1776776400,1776776400,2026-04,1,899,,,0.01,6762.11,0,6958.98,0.99,6762.11,,,6958.98,0,78,778.7
btc-updown-15m-1776777300,1776777300,2026-04,0,780,0.92,243.29,0.93,37.13,1184.22,441.24,0.07,37.13,0.08,243.29,441.24,1184.22,712,774.2
btc-updown-15m-1776777300,1776777300,2026-04,0,840,0.92,313.38,0.93,445.44,1134.36,697.44,0.07,445.44,0.08,313.38,697.44,1134.36,1,774.2
btc-updown-15m-1776777300,1776777300,2026-04,0,870,0.96,301.83,0.97,25.16,2093.68,2226.93,0.03,25.16,0.04,301.83,2226.93,2093.68,11,774.2
btc-updown-15m-1776777300,1776777300,2026-04,0,885,0.94,35,0.95,61.95,286.59,371.95,0.05,61.95,0.06,35,371.95,286.59,37,774.2
btc-updown-15m-1776777300,1776777300,2026-04,0,897,0.99,2235.48,,,2493.52,0,,,0.01,2235.48,0,2493.52,6,774.2
btc-updown-15m-1776777300,1776777300,2026-04,0,899,0.99,20779.62,,,21054.66,0,,,0.01,20779.62,0,21054.66,37,774.2
btc-updown-15m-1776778200,1776778200,2026-04,1,780,0.42,16.46,0.43,342,78.46,1523.36,0.57,342,0.58,16.46,1523.36,78.46,456,779.3
btc-updown-15m-1776778200,1776778200,2026-04,1,840,0.96,123.75,0.98,140,265.95,1705.84,0.02,140,0.04,123.75,1705.84,265.95,7,779.3
btc-updown-15m-1776778200,1776778200,2026-04,1,870,0.54,224.38,0.55,139,529.4,238,0.45,139,0.46,224.38,238,529.4,1249,779.3
btc-updown-15m-1776778200,1776778200,2026-04,1,885,0.64,107.81,0.65,136.07,173.99,544.4,0.35,136.07,0.36,107.81,544.4,173.99,3546,779.3
btc-updown-15m-1776778200,1776778200,2026-04,1,897,0.8,29.99,0.81,151.42,44.99,270.42,0.19,151.42,0.2,29.99,270.42,44.99,8550,779.3
btc-updown-15m-1776778200,1776778200,2026-04,1,899,0.31,284.75,0.43,30,316.75,120,0.57,30,0.69,284.75,120,316.75,10541,779.3
btc-updown-15m-1776779100,1776779100,2026-04,1,780,0.054,30.37,0.055,113,160.37,203,0.945,113,0.946,30.37,203,160.37,234,778.5
btc-updown-15m-1776779100,1776779100,2026-04,1,840,0.01,4060.45,0.016,1.82,4150.45,156.82,0.984,1.82,0.99,4060.45,156.82,4150.45,212,778.5
btc-updown-15m-1776779100,1776779100,2026-04,1,870,,,0.001,8031.5,0,8618.51,0.999,8031.5,,,8618.51,0,94,778.5
btc-updown-15m-1776779100,1776779100,2026-04,1,885,,,0.001,19982.51,0,20719.52,0.999,19982.51,,,20719.52,0,24,778.5
btc-updown-15m-1776779100,1776779100,2026-04,1,897,,,0.001,20083.52,0,20820.53,0.999,20083.52,,,20820.53,0,49,778.5
btc-updown-15m-1776779100,1776779100,2026-04,1,899,,,0.001,20648.76,0,21385.77,0.999,20648.76,,,21385.77,0,2,778.5
btc-updown-15m-1776780000,1776780000,2026-04,1,780,0.29,333.15,0.3,210.61,1200.05,911.13,0.7,210.61,0.71,333.15,911.13,1200.05,46,777.5
btc-updown-15m-1776780000,1776780000,2026-04,1,840,0.07,23.58,0.08,271.93,311.62,1241.34,0.92,271.93,0.93,23.58,1241.34,311.62,24,777.5
btc-updown-15m-1776780000,1776780000,2026-04,1,870,0.12,105,0.13,5.17,295.93,304.7,0.87,5.17,0.88,105,304.7,295.93,1,777.5
btc-updown-15m-1776780000,1776780000,2026-04,1,885,0.02,480.52,0.03,124,2796.43,711.25,0.97,124,0.98,480.52,711.25,2796.43,3,777.5
btc-updown-15m-1776780000,1776780000,2026-04,1,897,,,0.01,19260,0,19502.89,0.99,19260,,,19502.89,0,320,777.5
btc-updown-15m-1776780000,1776780000,2026-04,1,899,,,0.01,24091.56,0,24454.45,0.99,24091.56,,,24454.45,0,293,777.5
btc-updown-15m-1776781800,1776781800,2026-04,0,780,0.99,23703.65,,,25362.84,0,,,0.01,23703.65,0,25362.84,275,772.3
btc-updown-15m-1776781800,1776781800,2026-04,0,840,0.99,54708.13,,,56579.26,0,,,0.01,54708.13,0,56579.26,36,772.3
btc-updown-15m-1776781800,1776781800,2026-04,0,870,0.99,67856.14,,,69052.27,0,,,0.01,67856.14,0,69052.27,241,772.3
btc-updown-15m-1776781800,1776781800,2026-04,0,885,0.99,69828.21,,,70813.34,0,,,0.01,69828.21,0,70813.34,1092,772.3
btc-updown-15m-1776781800,1776781800,2026-04,0,897,0.99,70913.38,,,71288.51,0,,,0.01,70913.38,0,71288.51,15,772.3
btc-updown-15m-1776781800,1776781800,2026-04,0,899,0.99,71737.8,,,72112.93,0,,,0.01,71737.8,0,72112.93,64,772.3
btc-updown-15m-1776782700,1776782700,2026-04,1,780,,,0.001,27746.48,0,27881.48,0.999,27746.48,,,27881.48,0,418,777.8
btc-updown-15m-1776782700,1776782700,2026-04,1,840,,,0.001,33455.24,0,33540.24,0.999,33455.24,,,33540.24,0,21,777.8
btc-updown-15m-1776782700,1776782700,2026-04,1,870,,,0.001,33113.42,0,33198.42,0.999,33113.42,,,33198.42,0,97,777.8
