slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1770861600,1770861600,2026-02,1,780,0.09,449.96,0.11,165.74,1905.04,1132.14,0.89,165.74,0.91,449.96,1132.14,1905.04,5,776.1
btc-updown-15m-1770861600,1770861600,2026-02,1,840,0.01,15465.86,0.02,2166.32,15465.86,6070.61,0.98,2166.32,0.99,15465.86,6070.61,15465.86,0,776.1
btc-updown-15m-1770861600,1770861600,2026-02,1,870,,,0.01,23947.87,0,29806.52,0.99,23947.87,,,29806.52,0,9,776.1
btc-updown-15m-1770861600,1770861600,2026-02,1,885,,,0.002,81.08,0,101.08,0.998,81.08,,,101.08,0,139,776.1
btc-updown-15m-1770861600,1770861600,2026-02,1,897,,,0.001,75857.83,0,129407.81,0.999,75857.83,,,129407.81,0,17,776.1
btc-updown-15m-1770861600,1770861600,2026-02,1,899,,,0.001,76592.12,0,130603.85,0.999,76592.12,,,130603.85,0,62,776.1
btc-updown-15m-1770862500,1770862500,2026-02,0,780,0.66,189,0.67,236.25,1019.98,695.77,0.33,236.25,0.34,189,695.77,1019.98,26,778.8
btc-updown-15m-1770862500,1770862500,2026-02,0,840,0.19,54.05,0.2,93.15,640.46,605.5,0.8,93.15,0.81,54.05,605.5,640.46,6,778.8
btc-updown-15m-1770862500,1770862500,2026-02,0,870,0.35,293.23,0.36,328.17,605.68,422.76,0.64,328.17,0.65,293.23,422.76,605.68,7,778.8
btc-updown-15m-1770862500,1770862500,2026-02,0,885,0.45,3.18,0.5,20.8,12.25,33.99,0.5,20.8,0.55,3.18,33.99,12.25,20,778.8
btc-updown-15m-1770862500,1770862500,2026-02,0,897,0.38,33.85,0.39,36.27,144.35,572.8,0.61,36.27,0.62,33.85,572.8,144.35,4,778.8
btc-updown-15m-1770862500,1770862500,2026-02,0,899,0.41,262.39,0.42,511.53,302.39,587.17,0.58,511.53,0.59,262.39,587.17,302.39,55,778.8
btc-updown-15m-1770863400,1770863400,2026-02,0,780,0.992,1499.21,0.997,140,9750.53,10003.72,0.003,140,0.008,1499.21,10003.72,9750.53,35,774.3
btc-updown-15m-1770863400,1770863400,2026-02,0,840,0.998,3083.87,0.999,76.26,4701.95,76.26,0.001,76.26,0.002,3083.87,76.26,4701.95,59,774.3
btc-updown-15m-1770863400,1770863400,2026-02,0,870,0.999,23566.82,,,27431.27,0,,,0.001,23566.82,0,27431.27,74,774.3
btc-updown-15m-1770863400,1770863400,2026-02,0,885,0.999,23560.3,,,27424.75,0,,,0.001,23560.3,0,27424.75,23,774.3
btc-updown-15m-1770863400,1770863400,2026-02,0,897,0.999,76747.61,,,76911.19,0,,,0.001,76747.61,0,76911.19,64,774.3
btc-updown-15m-1770863400,1770863400,2026-02,0,899,0.999,76731.62,,,76895.2,0,,,0.001,76731.62,0,76895.2,91,774.3
btc-updown-15m-1770864300,1770864300,2026-02,1,780,0.001,3146.31,0.002,389.55,3146.31,6551.55,0.998,389.55,0.999,3146.31,6551.55,3146.31,44,769.4
btc-updown-15m-1770864300,1770864300,2026-02,1,840,,,0.001,33956.54,0,35318.54,0.999,33956.54,,,35318.54,0,122,769.4
btc-updown-15m-1770864300,1770864300,2026-02,1,870,,,0.001,43252.41,0,44614.41,0.999,43252.41,,,44614.41,0,70,769.4
btc-updown-15m-1770864300,1770864300,2026-02,1,885,,,0.001,43077.91,0,44439.91,0.999,43077.91,,,44439.91,0,353,769.4
btc-updown-15m-1770864300,1770864300,2026-02,1,897,,,0.001,84715.63,0,84933.69,0.999,84715.63,,,84933.69,0,118,769.4
btc-updown-15m-1770864300,1770864300,2026-02,1,899,,,0.001,84824.63,0,85042.69,0.999,84824.63,,,85042.69,0,21,769.4
btc-updown-15m-1770866100,1770866100,2026-02,1,780,0.01,22001.73,0.02,511.48,22001.73,3358.78,0.98,511.48,0.99,22001.73,3358.78,22001.73,6,778.4
btc-updown-15m-1770866100,1770866100,2026-02,1,840,0.01,12397.55,0.02,1540.16,12397.55,4189.61,0.98,1540.16,0.99,12397.55,4189.61,12397.55,20,778.4
btc-updown-15m-1770866100,1770866100,2026-02,1,870,0.001,2108.29,0.01,2312.47,2108.29,4366.45,0.99,2312.47,0.999,2108.29,4366.45,2108.29,18,778.4
btc-updown-15m-1770866100,1770866100,2026-02,1,885,,,0.001,1249.12,0,6691.7,0.999,1249.12,,,6691.7,0,99,778.4
btc-updown-15m-1770866100,1770866100,2026-02,1,897,,,0.001,1441.52,0,5532.1,0.999,1441.52,,,5532.1,0,146,778.4
btc-updown-15m-1770866100,1770866100,2026-02,1,899,,,0.001,40071.86,0,78413.99,0.999,40071.86,,,78413.99,0,16,778.4
btc-updown-15m-1770867000,1770867000,2026-02,0,780,0.97,181.33,0.98,7013.65,2149.64,30445.11,0.02,7013.65,0.03,181.33,30445.11,2149.64,13,775.8
btc-updown-15m-1770867000,1770867000,2026-02,0,840,0.99,11429.66,,,16452.05,0,,,0.01,11429.66,0,16452.05,50,775.8
btc-updown-15m-1770867000,1770867000,2026-02,0,870,0.99,8420.19,,,12236.86,0,,,0.01,8420.19,0,12236.86,344,775.8
btc-updown-15m-1770867000,1770867000,2026-02,0,885,0.97,244.7,0.98,534.71,1140.79,1165.71,0.02,534.71,0.03,244.7,1165.71,1140.79,10,775.8
btc-updown-15m-1770867000,1770867000,2026-02,0,897,0.99,1655,,,1730,0,,,0.01,1655,0,1730,71,775.8
btc-updown-15m-1770867000,1770867000,2026-02,0,899,0.99,37251.91,,,37386.91,0,,,0.01,37251.91,0,37386.91,1,775.8
btc-updown-15m-1770867900,1770867900,2026-02,0,780,0.8,231,0.81,182.52,1091.05,861.52,0.19,182.52,0.2,231,861.52,1091.05,24,777.8
btc-updown-15m-1770867900,1770867900,2026-02,0,840,0.96,500.11,0.97,2991.89,2664.28,35065.6,0.03,2991.89,0.04,500.11,35065.6,2664.28,40,777.8
btc-updown-15m-1770867900,1770867900,2026-02,0,870,0.97,1774.98,0.98,6997.02,5538.72,29412.15,0.02,6997.02,0.03,1774.98,29412.15,5538.72,46,777.8
btc-updown-15m-1770867900,1770867900,2026-02,0,885,0.97,905.16,0.98,1973.25,1434.16,26948.11,0.02,1973.25,0.03,905.16,26948.11,1434.16,23,777.8
btc-updown-15m-1770867900,1770867900,2026-02,0,897,0.98,1472.73,0.99,17863.44,2032.97,17863.44,0.01,17863.44,0.02,1472.73,17863.44,2032.97,2,777.8
btc-updown-15m-1770867900,1770867900,2026-02,0,899,0.99,21278.07,,,22008.01,0,,,0.01,21278.07,0,22008.01,134,777.8
btc-updown-15m-1770868800,1770868800,2026-02,1,780,0.79,30,0.8,417.11,339.29,1076.97,0.2,417.11,0.21,30,1076.97,339.29,2,778.4
btc-updown-15m-1770868800,1770868800,2026-02,1,840,0.69,926.3,0.7,8.04,1179.3,52.04,0.3,8.04,0.31,926.3,52.04,1179.3,5,778.4
btc-updown-15m-1770868800,1770868800,2026-02,1,870,0.21,6,0.22,15.6,38,34.47,0.78,15.6,0.79,6,34.47,38,2,778.4
btc-updown-15m-1770868800,1770868800,2026-02,1,885,0.22,68.31,0.23,50.65,160.31,210.05,0.77,50.65,0.78,68.31,210.05,160.31,21,778.4
btc-updown-15m-1770868800,1770868800,2026-02,1,897,0.16,20,0.17,196.59,56.4,258.32,0.83,196.59,0.84,20,258.32,56.4,32,778.4
btc-updown-15m-1770868800,1770868800,2026-02,1,899,0.1,226.96,0.11,3005,493.96,3141.25,0.89,3005,0.9,226.96,3141.25,493.96,60,778.4
btc-updown-15m-1770869700,1770869700,2026-02,1,780,0.002,4532.91,0.005,4000,10460.94,7510.83,0.995,4000,0.998,4532.91,7510.83,10460.94,14,779.7
btc-updown-15m-1770869700,1770869700,2026-02,1,840,,,0.001,20504.2,0,22752.58,0.999,20504.2,,,22752.58,0,119,779.7
btc-updown-15m-1770869700,1770869700,2026-02,1,870,,,0.001,28971.81,0,31220.19,0.999,28971.81,,,31220.19,0,28,779.7
btc-updown-15m-1770869700,1770869700,2026-02,1,885,,,0.001,34884.08,0,37132.46,0.999,34884.08,,,37132.46,0,87,779.7
btc-updown-15m-1770869700,1770869700,2026-02,1,897,,,0.001,69299.72,0,75866,0.999,69299.72,,,75866,0,120,779.7
btc-updown-15m-1770869700,1770869700,2026-02,1,899,,,0.001,71239.72,0,77806,0.999,71239.72,,,77806,0,43,779.7
btc-updown-15m-1770870600,1770870600,2026-02,0,780,0.69,1091.5,0.7,24.74,1301.61,226.67,0.3,24.74,0.31,1091.5,226.67,1301.61,3,778.8
btc-updown-15m-1770870600,1770870600,2026-02,0,840,0.2,108.77,0.21,246.62,226.89,564.36,0.79,246.62,0.8,108.77,564.36,226.89,29,778.8
btc-updown-15m-1770870600,1770870600,2026-02,0,870,0.6,35.9,0.61,340.49,270.9,391.49,0.39,340.49,0.4,35.9,391.49,270.9,10,778.8
btc-updown-15m-1770870600,1770870600,2026-02,0,885,0.54,80.15,0.55,4.3,125.15,26.3,0.45,4.3,0.46,80.15,26.3,125.15,23,778.8
btc-updown-15m-1770870600,1770870600,2026-02,0,897,0.89,5,0.96,30,104.91,27989.79,0.04,30,0.11,5,27989.79,104.91,10,778.8
btc-updown-15m-1770870600,1770870600,2026-02,0,899,0.98,174.09,0.99,19495.42,209.09,19495.42,0.01,19495.42,0.02,174.09,19495.42,209.09,12,778.8
btc-updown-15m-1770871500,1770871500,2026-02,1,780,0.01,15436.06,0.02,942.46,20772.06,1068.46,0.98,942.46,0.99,15436.06,1068.46,20772.06,20,775.5
btc-updown-15m-1770871500,1770871500,2026-02,1,840,0.001,4050.72,0.002,13330.95,4050.72,13788.95,0.998,13330.95,0.999,4050.72,13788.95,4050.72,26,775.5
btc-updown-15m-1770871500,1770871500,2026-02,1,870,,,0.001,36387.08,0,39089.27,0.999,36387.08,,,39089.27,0,48,775.5
btc-updown-15m-1770871500,1770871500,2026-02,1,885,,,0.001,44525.08,0,47227.27,0.999,44525.08,,,47227.27,0,46,775.5
btc-updown-15m-1770871500,1770871500,2026-02,1,897,,,0.001,83395.68,0,84507.35,0.999,83395.68,,,84507.35,0,19,775.5
btc-updown-15m-1770871500,1770871500,2026-02,1,899,,,0.001,133445.68,0,134557.35,0.999,133445.68,,,134557.35,0,68,775.5
btc-updown-15m-1770872400,1770872400,2026-02,1,780,0.04,451.54,0.05,394.37,2739.75,1972.31,0.95,394.37,0.96,451.54,1972.31,2739.75,87,773.1
btc-updown-15m-1770872400,1770872400,2026-02,1,840,,,0.01,8090.77,0,12958.26,0.99,8090.77,,,12958.26,0,149,773.1
btc-updown-15m-1770872400,1770872400,2026-02,1,870,,,0.01,22583.12,0,27372.11,0.99,22583.12,,,27372.11,0,15,773.1
btc-updown-15m-1770872400,1770872400,2026-02,1,885,,,0.01,26660.36,0,31715.02,0.99,26660.36,,,31715.02,0,102,773.1
btc-updown-15m-1770872400,1770872400,2026-02,1,897,,,0.01,67069.94,0,71506.6,0.99,67069.94,,,71506.6,0,8,773.1
btc-updown-15m-1770872400,1770872400,2026-02,1,899,,,0.01,67251.17,0,71687.83,0.99,67251.17,,,71687.83,0,29,773.1
btc-updown-15m-1770873300,1770873300,2026-02,0,780,0.89,989.72,0.9,195,1713.72,328.75,0.1,195,0.11,989.72,328.75,1713.72,11,779.4
btc-updown-15m-1770873300,1770873300,2026-02,0,840,0.9,212.98,0.91,80.18,404.95,767.2,0.09,80.18,0.1,212.98,767.2,404.95,19,779.4
btc-updown-15m-1770873300,1770873300,2026-02,0,870,0.97,171.33,0.98,10919.41,554.63,33148.93,0.02,10919.41,0.03,171.33,33148.93,554.63,13,779.4
btc-updown-15m-1770873300,1770873300,2026-02,0,885,0.98,100,0.99,18976.64,964.34,18976.64,0.01,18976.64,0.02,100,18976.64,964.34,13,779.4
btc-updown-15m-1770873300,1770873300,2026-02,0,897,0.99,10463.17,,,10859.17,0,,,0.01,10463.17,0,10859.17,113,779.4
btc-updown-15m-1770873300,1770873300,2026-02,0,899,0.99,14994.67,,,15402.67,0,,,0.01,14994.67,0,15402.67,118,779.4
btc-updown-15m-1770874200,1770874200,2026-02,0,780,0.992,819.49,0.996,178.67,8929.06,9530.5,0.004,178.67,0.008,819.49,9530.5,8929.06,53,778
btc-updown-15m-1770874200,1770874200,2026-02,0,840,0.999,34867.81,,,35765.81,0,,,0.001,34867.81,0,35765.81,73,778
