slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1760141700,1760141700,2025-10,0,780,0.03,100,0.16,16.3,369.33,2527.3,0.84,16.3,0.97,100,2527.3,369.33,104,775.3
btc-updown-15m-1760141700,1760141700,2025-10,0,840,0.05,23.4,0.12,28,150.19,70.2,0.88,28,0.95,23.4,70.2,150.19,189,775.3
btc-updown-15m-1760141700,1760141700,2025-10,0,870,0.16,5,0.22,5,41.99,38,0.78,5,0.84,5,38,41.99,0,775.3
btc-updown-15m-1760141700,1760141700,2025-10,0,885,0.54,21.2,0.67,5.09,31.2,15.09,0.33,5.09,0.46,21.2,15.09,31.2,3,775.3
btc-updown-15m-1760141700,1760141700,2025-10,0,897,0.67,530.67,0.97,62.92,540.67,217.92,0.03,62.92,0.33,530.67,217.92,540.67,71,775.3
btc-updown-15m-1760141700,1760141700,2025-10,0,899,0.67,530.67,0.97,49.68,540.67,204.68,0.03,49.68,0.33,530.67,204.68,540.67,124,775.3
btc-updown-15m-1760142600,1760142600,2025-10,0,780,0.73,64.49,0.82,5,2604.49,16.6,0.18,5,0.27,64.49,16.6,2604.49,131,771.6
btc-updown-15m-1760142600,1760142600,2025-10,0,840,0.91,28,0.96,266.91,2533,387.29,0.04,266.91,0.09,28,387.29,2533,1065,771.6
btc-updown-15m-1760142600,1760142600,2025-10,0,870,0.93,28,0.98,59.38,38,120.38,0.02,59.38,0.07,28,120.38,38,136,771.6
btc-updown-15m-1760142600,1760142600,2025-10,0,885,0.95,28,,,38,0,,,0.05,28,0,38,387,771.6
btc-updown-15m-1760142600,1760142600,2025-10,0,897,0.99,815,,,840,0,,,0.01,815,0,840,3997,771.6
btc-updown-15m-1760142600,1760142600,2025-10,0,899,0.99,802.32,,,827.32,0,,,0.01,802.32,0,827.32,453,771.6
btc-updown-15m-1760143500,1760143500,2025-10,1,780,0.65,5,0.67,0.41,27.8,33.41,0.33,0.41,0.35,5,33.41,27.8,779,765.7
btc-updown-15m-1760143500,1760143500,2025-10,1,840,0.25,5,0.33,5,20.9,38,0.67,5,0.75,5,38,20.9,122,765.7
btc-updown-15m-1760143500,1760143500,2025-10,1,870,0.17,14.9,0.29,5,61.9,38,0.71,5,0.83,14.9,38,61.9,198,765.7
btc-updown-15m-1760143500,1760143500,2025-10,1,885,0.01,6.98,0.03,38,6.98,48,0.97,38,0.99,6.98,48,6.98,366,765.7
btc-updown-15m-1760143500,1760143500,2025-10,1,897,,,0.01,318,0,361.1,0.99,318,,,361.1,0,416,765.7
btc-updown-15m-1760143500,1760143500,2025-10,1,899,,,0.01,318,0,361.1,0.99,318,,,361.1,0,2416,765.7
btc-updown-15m-1760144400,1760144400,2025-10,1,780,,,0.01,298.74,0,510.38,0.99,298.74,,,510.38,0,1450,715.6
btc-updown-15m-1760144400,1760144400,2025-10,1,840,,,0.01,723.74,0,765.38,0.99,723.74,,,765.38,0,6731,715.6
btc-updown-15m-1760144400,1760144400,2025-10,1,870,,,0.01,723.74,0,765.38,0.99,723.74,,,765.38,0,17381,715.6
btc-updown-15m-1760144400,1760144400,2025-10,1,885,,,0.01,763.74,0,975.38,0.99,763.74,,,975.38,0,2477,715.6
btc-updown-15m-1760144400,1760144400,2025-10,1,897,,,0.01,763.74,0,975.38,0.99,763.74,,,975.38,0,5915,715.6
btc-updown-15m-1760144400,1760144400,2025-10,1,899,,,0.01,863.74,0,1075.38,0.99,863.74,,,1075.38,0,1529,715.6
btc-updown-15m-1760146200,1760146200,2025-10,1,780,0.58,11.5,0.7,5,53.5,39,0.3,5,0.42,11.5,39,53.5,0,772.7
btc-updown-15m-1760146200,1760146200,2025-10,1,840,0.85,74,0.93,28,87.8,162.48,0.07,28,0.15,74,162.48,87.8,22,772.7
btc-updown-15m-1760146200,1760146200,2025-10,1,870,0.57,9.3,0.69,5,2539.3,2533,0.31,5,0.43,9.3,2533,2539.3,58,772.7
btc-updown-15m-1760146200,1760146200,2025-10,1,885,0.03,100,0.25,5,250,15,0.75,5,0.97,100,15,250,5,772.7
btc-updown-15m-1760146200,1760146200,2025-10,1,897,0.03,94.09,0.25,5,244.09,15,0.75,5,0.97,94.09,15,244.09,161,772.7
btc-updown-15m-1760146200,1760146200,2025-10,1,899,0.03,94.09,0.25,5,244.09,15,0.75,5,0.97,94.09,15,244.09,135,772.7
btc-updown-15m-1760147100,1760147100,2025-10,1,780,0.05,2500,0.11,10,2704.99,30,0.89,10,0.95,2500,30,2704.99,84,777.4
btc-updown-15m-1760147100,1760147100,2025-10,1,840,0.11,30,0.19,5,228.99,38,0.81,5,0.89,30,38,228.99,149,777.4
btc-updown-15m-1760147100,1760147100,2025-10,1,870,,,0.01,39.78,0,65.19,0.99,39.78,,,65.19,0,1092,777.4
btc-updown-15m-1760147100,1760147100,2025-10,1,885,,,0.01,39.78,0,65.19,0.99,39.78,,,65.19,0,1033,777.4
btc-updown-15m-1760147100,1760147100,2025-10,1,897,,,0.01,339.78,0,365.19,0.99,339.78,,,365.19,0,3365,777.4
btc-updown-15m-1760147100,1760147100,2025-10,1,899,,,0.01,169.13,0,194.54,0.99,169.13,,,194.54,0,39,777.4
btc-updown-15m-1760148000,1760148000,2025-10,0,780,0.99,149.83,,,226.66,0,,,0.01,149.83,0,226.66,74,740.3
btc-updown-15m-1760148000,1760148000,2025-10,0,840,0.99,324.89,,,499.26,0,,,0.01,324.89,0,499.26,2533,740.3
btc-updown-15m-1760148000,1760148000,2025-10,0,870,0.99,324.89,,,444.86,0,,,0.01,324.89,0,444.86,15350,740.3
btc-updown-15m-1760148000,1760148000,2025-10,0,885,0.99,324.89,,,444.86,0,,,0.01,324.89,0,444.86,2503,740.3
btc-updown-15m-1760148000,1760148000,2025-10,0,897,0.99,424.89,,,544.86,0,,,0.01,424.89,0,544.86,5210,740.3
btc-updown-15m-1760148000,1760148000,2025-10,0,899,0.99,424.89,,,497.02,0,,,0.01,424.89,0,497.02,1489,740.3
btc-updown-15m-1760148900,1760148900,2025-10,0,780,0.9,35,0.98,89.79,2549.6,170.52,0.02,89.79,0.1,35,170.52,2549.6,225,748
btc-updown-15m-1760148900,1760148900,2025-10,0,840,0.89,10.9,0.99,20,20.9,20,0.01,20,0.11,10.9,20,20.9,1534,748
btc-updown-15m-1760148900,1760148900,2025-10,0,870,0.99,200,,,210,0,,,0.01,200,0,210,303,748
btc-updown-15m-1760148900,1760148900,2025-10,0,885,0.99,625,,,635,0,,,0.01,625,0,635,2486,748
btc-updown-15m-1760148900,1760148900,2025-10,0,897,0.99,625,,,635,0,,,0.01,625,0,635,14486,748
btc-updown-15m-1760148900,1760148900,2025-10,0,899,0.99,725,,,735,0,,,0.01,725,0,735,749,748
btc-updown-15m-1760150700,1760150700,2025-10,0,780,0.61,28,0.71,15,76,35.23,0.29,15,0.39,28,35.23,76,908,765.4
btc-updown-15m-1760150700,1760150700,2025-10,0,840,0.26,6.9,0.27,10,16.9,35.5,0.73,10,0.74,6.9,35.5,16.9,214,765.4
btc-updown-15m-1760150700,1760150700,2025-10,0,870,0.42,11.3,0.55,28,2493.3,63,0.45,28,0.58,11.3,63,2493.3,13,765.4
btc-updown-15m-1760150700,1760150700,2025-10,0,885,0.8,44.69,0.88,58,79.67,658,0.12,58,0.2,44.69,658,79.67,0,765.4
btc-updown-15m-1760150700,1760150700,2025-10,0,897,0.9,30,0.97,99.05,1917.84,269.05,0.03,99.05,0.1,30,269.05,1917.84,766,765.4
btc-updown-15m-1760150700,1760150700,2025-10,0,899,0.9,30,0.97,99.05,1917.84,269.05,0.03,99.05,0.1,30,269.05,1917.84,2766,765.4
btc-updown-15m-1760181300,1760181300,2025-10,0,780,0.91,5,0.99,184.51,57,184.51,0.01,184.51,0.09,5,184.51,57,3090,708.2
btc-updown-15m-1760181300,1760181300,2025-10,0,840,0.99,446.3,,,498.3,0,,,0.01,446.3,0,498.3,14552,708.2
btc-updown-15m-1760181300,1760181300,2025-10,0,870,0.99,446.3,,,456.3,0,,,0.01,446.3,0,456.3,41,708.2
btc-updown-15m-1760181300,1760181300,2025-10,0,885,0.99,951.3,,,961.3,0,,,0.01,951.3,0,961.3,328,708.2
btc-updown-15m-1760181300,1760181300,2025-10,0,897,0.99,976.3,,,986.3,0,,,0.01,976.3,0,986.3,143,708.2
btc-updown-15m-1760181300,1760181300,2025-10,0,899,0.99,1426.3,,,1436.3,0,,,0.01,1426.3,0,1436.3,80,708.2
btc-updown-15m-1760182200,1760182200,2025-10,1,780,0.44,74,0.55,84,90,116,0.45,84,0.56,74,116,90,9,770.6
btc-updown-15m-1760182200,1760182200,2025-10,1,840,0.4,74,0.51,74,89,99,0.49,74,0.6,74,99,89,808,770.6
btc-updown-15m-1760182200,1760182200,2025-10,1,870,0.39,74,0.51,5,80.92,30,0.49,5,0.61,74,30,80.92,52,770.6
btc-updown-15m-1760182200,1760182200,2025-10,1,885,0.37,74,0.48,74,80.92,199,0.52,74,0.63,74,199,80.92,243,770.6
btc-updown-15m-1760182200,1760182200,2025-10,1,897,0.3,5,0.36,10,84,104,0.64,10,0.7,5,104,84,408,770.6
btc-updown-15m-1760182200,1760182200,2025-10,1,899,0.14,74,0.21,74,179,153,0.79,74,0.86,74,153,179,70,770.6
btc-updown-15m-1760184000,1760184000,2025-10,1,780,,,0.01,35,0,86.19,0.99,35,,,86.19,0,7574,644.3
btc-updown-15m-1760184000,1760184000,2025-10,1,840,,,0.01,385,0,411.62,0.99,385,,,411.62,0,10670,644.3
btc-updown-15m-1760184000,1760184000,2025-10,1,870,,,0.01,395,0,425.62,0.99,395,,,425.62,0,3873,644.3
btc-updown-15m-1760184000,1760184000,2025-10,1,885,,,0.01,400,0,430.62,0.99,400,,,430.62,0,8520,644.3
btc-updown-15m-1760184000,1760184000,2025-10,1,897,,,0.01,425,0,455.62,0.99,425,,,455.62,0,5985,644.3
btc-updown-15m-1760184000,1760184000,2025-10,1,899,,,0.01,775,0,805.62,0.99,775,,,805.62,0,455,644.3
btc-updown-15m-1760184900,1760184900,2025-10,0,780,0.99,1573.36,,,2061.99,0,,,0.01,1573.36,0,2061.99,12051,693.4
btc-updown-15m-1760184900,1760184900,2025-10,0,840,0.99,1469.42,,,1509.82,0,,,0.01,1469.42,0,1509.82,24653,693.4
btc-updown-15m-1760184900,1760184900,2025-10,0,870,0.99,1369.42,,,1409.82,0,,,0.01,1369.42,0,1409.82,29048,693.4
btc-updown-15m-1760184900,1760184900,2025-10,0,885,0.99,1374.42,,,1414.82,0,,,0.01,1374.42,0,1414.82,13067,693.4
btc-updown-15m-1760184900,1760184900,2025-10,0,897,0.99,1499.42,,,1539.82,0,,,0.01,1499.42,0,1539.82,5943,693.4
btc-updown-15m-1760184900,1760184900,2025-10,0,899,0.99,1849.42,,,1889.82,0,,,0.01,1849.42,0,1889.82,366,693.4
btc-updown-15m-1760185800,1760185800,2025-10,1,780,0.02,46.1,0.04,42.21,406.1,983.37,0.96,42.21,0.98,46.1,983.37,406.1,2022,643.1
btc-updown-15m-1760185800,1760185800,2025-10,1,840,,,0.01,146.91,0,234.12,0.99,146.91,,,234.12,0,9095,643.1
btc-updown-15m-1760185800,1760185800,2025-10,1,870,,,0.01,396.91,0,484.12,0.99,396.91,,,484.12,0,11947,643.1
btc-updown-15m-1760185800,1760185800,2025-10,1,885,,,0.01,375.75,0,462.96,0.99,375.75,,,462.96,0,5938,643.1
btc-updown-15m-1760185800,1760185800,2025-10,1,897,,,0.01,500.75,0,611.28,0.99,500.75,,,611.28,0,821,643.1
btc-updown-15m-1760185800,1760185800,2025-10,1,899,,,0.01,850.75,0,961.28,0.99,850.75,,,961.28,0,545,643.1
btc-updown-15m-1760186700,1760186700,2025-10,0,780,0.7,99,0.79,79,152,91,0.21,79,0.3,99,91,152,149,764.5
btc-updown-15m-1760186700,1760186700,2025-10,0,840,0.96,97.98,0.98,56.54,282.05,56.54,0.02,56.54,0.04,97.98,56.54,282.05,1596,764.5
btc-updown-15m-1760186700,1760186700,2025-10,0,870,0.99,53.43,,,87.41,0,,,0.01,53.43,0,87.41,141,764.5
btc-updown-15m-1760186700,1760186700,2025-10,0,885,0.99,353.43,,,387.41,0,,,0.01,353.43,0,387.41,148,764.5
btc-updown-15m-1760186700,1760186700,2025-10,0,897,0.99,378.43,,,412.41,0,,,0.01,378.43,0,412.41,253,764.5
btc-updown-15m-1760186700,1760186700,2025-10,0,899,0.99,478.43,,,512.41,0,,,0.01,478.43,0,512.41,244,764.5
btc-updown-15m-1760188500,1760188500,2025-10,1,780,,,0.15,5,0,15,0.85,5,,,15,0,3,729.4
btc-updown-15m-1760188500,1760188500,2025-10,1,840,,,0.01,1283.83,0,1295.83,0.99,1283.83,,,1295.83,0,16503,729.4
btc-updown-15m-1760188500,1760188500,2025-10,1,870,,,0.01,1553.83,0,1619.83,0.99,1553.83,,,1619.83,0,11317,729.4
btc-updown-15m-1760188500,1760188500,2025-10,1,885,,,0.01,1558.83,0,1624.83,0.99,1558.83,,,1624.83,0,13284,729.4
btc-updown-15m-1760188500,1760188500,2025-10,1,897,,,0.01,1683.83,0,1749.83,0.99,1683.83,,,1749.83,0,1028,729.4
