slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1777367700,1777367700,2026-04,1,780,,,0.01,466.59,0,1476.87,0.99,466.59,,,1476.87,0,29,777.8
btc-updown-15m-1777367700,1777367700,2026-04,1,840,0.002,65.72,0.004,184.27,1418.72,403.21,0.996,184.27,0.998,65.72,403.21,1418.72,68,777.8
btc-updown-15m-1777367700,1777367700,2026-04,1,870,0.001,141.63,0.003,75,141.63,413.01,0.997,75,0.999,141.63,413.01,141.63,559,777.8
btc-updown-15m-1777367700,1777367700,2026-04,1,885,0.001,555,0.006,1871.61,555,2393.21,0.994,1871.61,0.999,555,2393.21,555,493,777.8
btc-updown-15m-1777367700,1777367700,2026-04,1,897,,,0.001,164.73,0,5242.41,0.999,164.73,,,5242.41,0,290,777.8
btc-updown-15m-1777367700,1777367700,2026-04,1,899,,,0.001,274.51,0,17622.19,0.999,274.51,,,17622.19,0,22,777.8
btc-updown-15m-1777368600,1777368600,2026-04,1,780,,,0.01,166,0,2213.4,0.99,166,,,2213.4,0,78,770.1
btc-updown-15m-1777368600,1777368600,2026-04,1,840,,,0.01,4586.64,0,5747.37,0.99,4586.64,,,5747.37,0,86,770.1
btc-updown-15m-1777368600,1777368600,2026-04,1,870,,,0.001,1770,0,10138.37,0.999,1770,,,10138.37,0,83,770.1
btc-updown-15m-1777368600,1777368600,2026-04,1,885,,,0.001,2200.71,0,2232.71,0.999,2200.71,,,2232.71,0,92,770.1
btc-updown-15m-1777368600,1777368600,2026-04,1,897,,,,,0,0,,,,,0,0,4,770.1
btc-updown-15m-1777368600,1777368600,2026-04,1,899,,,0.001,610.5,0,6041.5,0.999,610.5,,,6041.5,0,7,770.1
btc-updown-15m-1777369500,1777369500,2026-04,1,780,0.014,6,0.018,5,1735.38,125,0.982,5,0.986,6,125,1735.38,94,768.9
btc-updown-15m-1777369500,1777369500,2026-04,1,840,0.003,373,0.006,142.94,2959,302.94,0.994,142.94,0.997,373,302.94,2959,31,768.9
btc-updown-15m-1777369500,1777369500,2026-04,1,870,0.002,1471.23,0.008,150,3024.23,1227.96,0.992,150,0.998,1471.23,1227.96,3024.23,86,768.9
btc-updown-15m-1777369500,1777369500,2026-04,1,885,0.002,984.22,0.01,646.53,2387.22,803.73,0.99,646.53,0.998,984.22,803.73,2387.22,1,768.9
btc-updown-15m-1777369500,1777369500,2026-04,1,897,,,0.001,1777.7,0,9172.51,0.999,1777.7,,,9172.51,0,286,768.9
btc-updown-15m-1777369500,1777369500,2026-04,1,899,,,0.001,2552.83,0,14502.36,0.999,2552.83,,,14502.36,0,58,768.9
btc-updown-15m-1777370400,1777370400,2026-04,1,780,0.03,426.05,0.04,33.9,5981.77,1606.66,0.96,33.9,0.97,426.05,1606.66,5981.77,294,767.2
btc-updown-15m-1777370400,1777370400,2026-04,1,840,,,0.01,2641.29,0,4431.35,0.99,2641.29,,,4431.35,0,87,767.2
btc-updown-15m-1777370400,1777370400,2026-04,1,870,,,0.01,2586.78,0,3132.81,0.99,2586.78,,,3132.81,0,294,767.2
btc-updown-15m-1777370400,1777370400,2026-04,1,885,,,0.01,9145.98,0,9320.01,0.99,9145.98,,,9320.01,0,302,767.2
btc-updown-15m-1777370400,1777370400,2026-04,1,897,,,0.01,2303,0,2485,0.99,2303,,,2485,0,95,767.2
btc-updown-15m-1777370400,1777370400,2026-04,1,899,,,0.01,8562.67,0,8744.67,0.99,8562.67,,,8744.67,0,42,767.2
btc-updown-15m-1777371300,1777371300,2026-04,0,780,0.76,525.21,0.77,20,1301.04,220,0.23,20,0.24,525.21,220,1301.04,186,769.3
btc-updown-15m-1777371300,1777371300,2026-04,0,840,0.75,81.77,0.76,84,264.9,161.6,0.24,84,0.25,81.77,161.6,264.9,65,769.3
btc-updown-15m-1777371300,1777371300,2026-04,0,870,0.88,287.78,0.89,160,525.47,1074.9,0.11,160,0.12,287.78,1074.9,525.47,103,769.3
btc-updown-15m-1777371300,1777371300,2026-04,0,885,0.92,231.11,0.93,1070.75,381.49,2917,0.07,1070.75,0.08,231.11,2917,381.49,1,769.3
btc-updown-15m-1777371300,1777371300,2026-04,0,897,0.98,5,,,70.2,0,,,0.02,5,0,70.2,35,769.3
btc-updown-15m-1777371300,1777371300,2026-04,0,899,0.87,186,0.99,4000,376.88,4000,0.01,4000,0.13,186,4000,376.88,52,769.3
btc-updown-15m-1777372200,1777372200,2026-04,0,780,0.99,1552.46,,,2684.72,0,,,0.01,1552.46,0,2684.72,45,747.7
btc-updown-15m-1777372200,1777372200,2026-04,0,840,0.994,73.79,0.997,150,298.79,719.98,0.003,150,0.006,73.79,719.98,298.79,104,747.7
btc-updown-15m-1777372200,1777372200,2026-04,0,870,0.999,2426.02,,,2858.18,0,,,0.001,2426.02,0,2858.18,6,747.7
btc-updown-15m-1777372200,1777372200,2026-04,0,885,0.999,2998.61,,,3220.77,0,,,0.001,2998.61,0,3220.77,48,747.7
btc-updown-15m-1777372200,1777372200,2026-04,0,897,0.999,193.81,,,328.75,0,,,0.001,193.81,0,328.75,14,747.7
btc-updown-15m-1777372200,1777372200,2026-04,0,899,0.999,712.6,,,6316.54,0,,,0.001,712.6,0,6316.54,29,747.7
btc-updown-15m-1777373100,1777373100,2026-04,0,780,0.21,30,0.22,170,376,996,0.78,170,0.79,30,996,376,11,776
btc-updown-15m-1777373100,1777373100,2026-04,0,840,0.3,584.1,0.31,10,642.1,423.5,0.69,10,0.7,584.1,423.5,642.1,280,776
btc-updown-15m-1777373100,1777373100,2026-04,0,870,0.25,420.77,0.26,68.6,925.77,78.85,0.74,68.6,0.75,420.77,78.85,925.77,113,776
btc-updown-15m-1777373100,1777373100,2026-04,0,885,0.59,55.51,0.6,10,66.35,58.85,0.4,10,0.41,55.51,58.85,66.35,20,776
btc-updown-15m-1777373100,1777373100,2026-04,0,897,,,,,0,0,,,,,0,0,7,776
btc-updown-15m-1777373100,1777373100,2026-04,0,899,0.9,50,,,5318.69,0,,,0.1,50,0,5318.69,17,776
btc-updown-15m-1777374900,1777374900,2026-04,1,780,0.48,90,0.49,71.77,271,129.27,0.51,71.77,0.52,90,129.27,271,28992,-906.8
btc-updown-15m-1777374900,1777374900,2026-04,1,840,0.48,90,0.49,71.77,271,129.27,0.51,71.77,0.52,90,129.27,271,88992,-906.8
btc-updown-15m-1777374900,1777374900,2026-04,1,870,0.48,90,0.49,71.77,271,129.27,0.51,71.77,0.52,90,129.27,271,118992,-906.8
btc-updown-15m-1777374900,1777374900,2026-04,1,885,0.48,90,0.49,71.77,271,129.27,0.51,71.77,0.52,90,129.27,271,133992,-906.8
btc-updown-15m-1777374900,1777374900,2026-04,1,897,0.48,90,0.49,71.77,271,129.27,0.51,71.77,0.52,90,129.27,271,145992,-906.8
btc-updown-15m-1777374900,1777374900,2026-04,1,899,0.48,90,0.49,71.77,271,129.27,0.51,71.77,0.52,90,129.27,271,147992,-906.8
btc-updown-15m-1777375800,1777375800,2026-04,1,780,0.48,90,0.52,25,215,150,0.48,25,0.52,90,150,215,239991,-599
btc-updown-15m-1777375800,1777375800,2026-04,1,840,0.48,90,0.52,25,215,150,0.48,25,0.52,90,150,215,299991,-599
btc-updown-15m-1777375800,1777375800,2026-04,1,870,0.48,90,0.52,25,215,150,0.48,25,0.52,90,150,215,329991,-599
btc-updown-15m-1777375800,1777375800,2026-04,1,885,0.48,90,0.52,25,215,150,0.48,25,0.52,90,150,215,344991,-599
btc-updown-15m-1777375800,1777375800,2026-04,1,897,0.48,90,0.52,25,215,150,0.48,25,0.52,90,150,215,356991,-599
btc-updown-15m-1777375800,1777375800,2026-04,1,899,0.48,90,0.52,25,215,150,0.48,25,0.52,90,150,215,358991,-599
btc-updown-15m-1777376700,1777376700,2026-04,1,780,0.48,115,0.52,38,291,206,0.48,38,0.52,115,206,291,590991,-1019
btc-updown-15m-1777376700,1777376700,2026-04,1,840,0.48,115,0.52,38,291,206,0.48,38,0.52,115,206,291,650991,-1019
btc-updown-15m-1777376700,1777376700,2026-04,1,870,0.48,115,0.52,38,291,206,0.48,38,0.52,115,206,291,680991,-1019
btc-updown-15m-1777376700,1777376700,2026-04,1,885,0.48,115,0.52,38,291,206,0.48,38,0.52,115,206,291,695991,-1019
btc-updown-15m-1777376700,1777376700,2026-04,1,897,0.48,115,0.52,38,291,206,0.48,38,0.52,115,206,291,707991,-1019
btc-updown-15m-1777376700,1777376700,2026-04,1,899,0.48,115,0.4,11.9,291,172.9,0.6,11.9,0.52,115,172.9,291,87,-1019
btc-updown-15m-1777377600,1777377600,2026-04,0,780,0.9,6.66,,,23.8,0,,,0.1,6.66,0,23.8,86,765.9
btc-updown-15m-1777377600,1777377600,2026-04,0,840,0.95,26.31,,,147.2,0,,,0.05,26.31,0,147.2,72,765.9
btc-updown-15m-1777377600,1777377600,2026-04,0,870,0.95,26.31,,,146.09,0,,,0.05,26.31,0,146.09,87,765.9
btc-updown-15m-1777377600,1777377600,2026-04,0,885,0.9,61.09,,,71.77,0,,,0.1,61.09,0,71.77,284,765.9
btc-updown-15m-1777377600,1777377600,2026-04,0,897,0.9,61.09,,,71.77,0,,,0.1,61.09,0,71.77,289,765.9
btc-updown-15m-1777377600,1777377600,2026-04,0,899,0.9,61.09,,,78.67,0,,,0.1,61.09,0,78.67,286,765.9
btc-updown-15m-1777378500,1777378500,2026-04,1,780,0.08,13,0.12,15.84,65,65.84,0.88,15.84,0.92,13,65.84,65,289,774
btc-updown-15m-1777378500,1777378500,2026-04,1,840,0.03,16,0.07,52.25,304,102.25,0.93,52.25,0.97,16,102.25,304,7,774
btc-updown-15m-1777378500,1777378500,2026-04,1,870,0.01,484.98,0.04,95.67,484.98,130.67,0.96,95.67,0.99,484.98,130.67,484.98,13,774
btc-updown-15m-1777378500,1777378500,2026-04,1,885,0.01,532.54,0.02,174.9,532.54,222.9,0.98,174.9,0.99,532.54,222.9,532.54,28,774
