slug,epoch,month,result_id,t_sec,up_bid,up_bid_sz,up_ask,up_ask_sz,up_top3_bid,up_top3_ask,down_bid,down_bid_sz,down_ask,down_ask_sz,down_top3_bid,down_top3_ask,age_ms,replay_start_off_s
btc-updown-15m-1774707300,1774707300,2026-03,0,780,0.89,276.22,0.9,2.63,676.64,842.05,0.1,2.63,0.11,276.22,842.05,676.64,25,777.3
btc-updown-15m-1774707300,1774707300,2026-03,0,840,0.95,220.72,0.96,185.84,837.22,1479.18,0.04,185.84,0.05,220.72,1479.18,837.22,75,777.3
btc-updown-15m-1774707300,1774707300,2026-03,0,870,0.97,429.65,0.98,78.13,1099.15,2515.07,0.02,78.13,0.03,429.65,2515.07,1099.15,5,777.3
btc-updown-15m-1774707300,1774707300,2026-03,0,885,0.98,1999.94,0.99,312.52,2570.43,312.52,0.01,312.52,0.02,1999.94,312.52,2570.43,85,777.3
btc-updown-15m-1774707300,1774707300,2026-03,0,897,0.99,10794.92,,,11668.27,0,,,0.01,10794.92,0,11668.27,108,777.3
btc-updown-15m-1774707300,1774707300,2026-03,0,899,0.99,20812.02,,,22930.37,0,,,0.01,20812.02,0,22930.37,13,777.3
btc-updown-15m-1774708200,1774708200,2026-03,0,780,0.96,57.84,0.97,1067.67,332.24,9220.3,0.03,1067.67,0.04,57.84,9220.3,332.24,30,778.4
btc-updown-15m-1774708200,1774708200,2026-03,0,840,0.98,691.3,0.99,465.14,3195.83,465.14,0.01,465.14,0.02,691.3,465.14,3195.83,90,778.4
btc-updown-15m-1774708200,1774708200,2026-03,0,870,0.99,323.79,,,1729.61,0,,,0.01,323.79,0,1729.61,14,778.4
btc-updown-15m-1774708200,1774708200,2026-03,0,885,0.99,13619.64,,,14904.46,0,,,0.01,13619.64,0,14904.46,63,778.4
btc-updown-15m-1774708200,1774708200,2026-03,0,897,0.99,12383.08,,,12698.08,0,,,0.01,12383.08,0,12698.08,51,778.4
btc-updown-15m-1774708200,1774708200,2026-03,0,899,0.99,22703.52,,,24269.52,0,,,0.01,22703.52,0,24269.52,86,778.4
btc-updown-15m-1774709100,1774709100,2026-03,1,780,0.002,1176.3,0.007,7,6993.01,730.97,0.993,7,0.998,1176.3,730.97,6993.01,63,778.3
btc-updown-15m-1774709100,1774709100,2026-03,1,840,0.002,203.51,0.005,213.16,6640.24,1188.16,0.995,213.16,0.998,203.51,1188.16,6640.24,5,778.3
btc-updown-15m-1774709100,1774709100,2026-03,1,870,,,0.001,13307.23,0,22215.81,0.999,13307.23,,,22215.81,0,137,778.3
btc-updown-15m-1774709100,1774709100,2026-03,1,885,,,0.001,13272.46,0,22181.04,0.999,13272.46,,,22181.04,0,77,778.3
btc-updown-15m-1774709100,1774709100,2026-03,1,897,,,0.001,15199.59,0,19953.64,0.999,15199.59,,,19953.64,0,57,778.3
btc-updown-15m-1774709100,1774709100,2026-03,1,899,,,0.001,15599.59,0,20353.64,0.999,15599.59,,,20353.64,0,0,778.3
btc-updown-15m-1774710900,1774710900,2026-03,0,780,0.99,5103.98,0.991,105.95,5140.87,705.95,0.009,105.95,0.01,5103.98,705.95,5140.87,7,778.4
btc-updown-15m-1774710900,1774710900,2026-03,0,840,0.996,162.39,0.999,7548.12,471.52,7548.12,0.001,7548.12,0.004,162.39,7548.12,471.52,73,778.4
btc-updown-15m-1774710900,1774710900,2026-03,0,870,0.998,537.29,0.999,5783.27,1024.57,5783.27,0.001,5783.27,0.002,537.29,5783.27,1024.57,150,778.4
btc-updown-15m-1774710900,1774710900,2026-03,0,885,0.999,185.68,,,318.82,0,,,0.001,185.68,0,318.82,201,778.4
btc-updown-15m-1774710900,1774710900,2026-03,0,897,0.999,554.8,,,26161.02,0,,,0.001,554.8,0,26161.02,124,778.4
btc-updown-15m-1774710900,1774710900,2026-03,0,899,0.999,859.8,,,26941.12,0,,,0.001,859.8,0,26941.12,42,778.4
btc-updown-15m-1774711800,1774711800,2026-03,0,780,0.28,46.5,0.29,23.9,130.5,1376.98,0.71,23.9,0.72,46.5,1376.98,130.5,24,775.5
btc-updown-15m-1774711800,1774711800,2026-03,0,840,0.28,146.01,0.29,17.6,278.5,78.6,0.71,17.6,0.72,146.01,78.6,278.5,5,775.5
btc-updown-15m-1774711800,1774711800,2026-03,0,870,0.85,21,0.86,7.67,119,216.13,0.14,7.67,0.15,21,216.13,119,227,775.5
btc-updown-15m-1774711800,1774711800,2026-03,0,885,0.97,88.26,0.98,319.37,251.58,8028.47,0.02,319.37,0.03,88.26,8028.47,251.58,33,775.5
btc-updown-15m-1774711800,1774711800,2026-03,0,897,0.98,36.26,0.99,411.29,156.26,411.29,0.01,411.29,0.02,36.26,411.29,156.26,62,775.5
btc-updown-15m-1774711800,1774711800,2026-03,0,899,0.99,6974.83,,,7141.09,0,,,0.01,6974.83,0,7141.09,26,775.5
btc-updown-15m-1774712700,1774712700,2026-03,1,780,0.01,168.22,0.02,2517.06,168.22,4968.12,0.98,2517.06,0.99,168.22,4968.12,168.22,29,779.7
btc-updown-15m-1774712700,1774712700,2026-03,1,840,0.01,321.01,0.02,1724.24,321.01,3986.29,0.98,1724.24,0.99,321.01,3986.29,321.01,29,779.7
btc-updown-15m-1774712700,1774712700,2026-03,1,870,,,0.01,231.94,0,2296.23,0.99,231.94,,,2296.23,0,5,779.7
btc-updown-15m-1774712700,1774712700,2026-03,1,885,0.01,572.74,0.02,391.88,572.74,2533.83,0.98,391.88,0.99,572.74,2533.83,572.74,34,779.7
btc-updown-15m-1774712700,1774712700,2026-03,1,897,,,0.01,10398.08,0,10942.24,0.99,10398.08,,,10942.24,0,122,779.7
btc-updown-15m-1774712700,1774712700,2026-03,1,899,,,0.01,11685.55,0,13504.71,0.99,11685.55,,,13504.71,0,60,779.7
btc-updown-15m-1774713600,1774713600,2026-03,0,780,0.9,88.54,0.91,457.1,210.54,1591,0.09,457.1,0.1,88.54,1591,210.54,1,774.4
btc-updown-15m-1774713600,1774713600,2026-03,0,840,0.59,57.93,0.6,13,317.39,540,0.4,13,0.41,57.93,540,317.39,20,774.4
btc-updown-15m-1774713600,1774713600,2026-03,0,870,0.68,10,0.69,235,65,767,0.31,235,0.32,10,767,65,21,774.4
btc-updown-15m-1774713600,1774713600,2026-03,0,885,0.94,256.99,0.95,37.62,736.99,194.9,0.05,37.62,0.06,256.99,194.9,736.99,16,774.4
btc-updown-15m-1774713600,1774713600,2026-03,0,897,0.97,127.96,0.99,388.34,209.8,388.34,0.01,388.34,0.03,127.96,388.34,209.8,2,774.4
btc-updown-15m-1774713600,1774713600,2026-03,0,899,0.99,7589.93,,,7826.89,0,,,0.01,7589.93,0,7826.89,94,774.4
btc-updown-15m-1774714500,1774714500,2026-03,0,780,0.93,41.76,0.94,492,1150.89,1853.83,0.06,492,0.07,41.76,1853.83,1150.89,64,777.1
btc-updown-15m-1774714500,1774714500,2026-03,0,840,0.97,1094.15,0.98,658.96,2822.19,3427.91,0.02,658.96,0.03,1094.15,3427.91,2822.19,84,777.1
btc-updown-15m-1774714500,1774714500,2026-03,0,870,0.99,4328.84,,,6659.78,0,,,0.01,4328.84,0,6659.78,81,777.1
btc-updown-15m-1774714500,1774714500,2026-03,0,885,0.991,605.18,0.998,97.99,7951.81,831.99,0.002,97.99,0.009,605.18,831.99,7951.81,362,777.1
btc-updown-15m-1774714500,1774714500,2026-03,0,897,0.999,2751.11,,,9010.56,0,,,0.001,2751.11,0,9010.56,122,777.1
btc-updown-15m-1774714500,1774714500,2026-03,0,899,0.999,8759.12,,,8859.12,0,,,0.001,8759.12,0,8859.12,50,777.1
btc-updown-15m-1774715400,1774715400,2026-03,1,780,0.001,7099.53,0.002,1515.29,7099.53,8483.11,0.998,1515.29,0.999,7099.53,8483.11,7099.53,11,764.6
btc-updown-15m-1774715400,1774715400,2026-03,1,840,,,0.001,19291.26,0,22950.78,0.999,19291.26,,,22950.78,0,121,764.6
btc-updown-15m-1774715400,1774715400,2026-03,1,870,,,0.001,25004.28,0,28663.8,0.999,25004.28,,,28663.8,0,61,764.6
btc-updown-15m-1774715400,1774715400,2026-03,1,885,,,0.001,25258.02,0,28917.54,0.999,25258.02,,,28917.54,0,403,764.6
btc-updown-15m-1774715400,1774715400,2026-03,1,897,,,0.001,32712.62,0,32812.62,0.999,32712.62,,,32812.62,0,104,764.6
btc-updown-15m-1774715400,1774715400,2026-03,1,899,,,0.001,33112.62,0,33212.62,0.999,33112.62,,,33212.62,0,71,764.6
btc-updown-15m-1774716300,1774716300,2026-03,0,780,0.78,253.64,0.79,117.55,2441.09,848.59,0.21,117.55,0.22,253.64,848.59,2441.09,34,772.2
btc-updown-15m-1774716300,1774716300,2026-03,0,840,0.89,12.72,0.9,885.38,516.44,1479.38,0.1,885.38,0.11,12.72,1479.38,516.44,51,772.2
btc-updown-15m-1774716300,1774716300,2026-03,0,870,0.97,100.7,0.98,709.84,545.97,8302.71,0.02,709.84,0.03,100.7,8302.71,545.97,10,772.2
btc-updown-15m-1774716300,1774716300,2026-03,0,885,0.98,360.21,0.99,1210.79,771.51,1210.79,0.01,1210.79,0.02,360.21,1210.79,771.51,2,772.2
btc-updown-15m-1774716300,1774716300,2026-03,0,897,0.99,2345.49,,,2881.15,0,,,0.01,2345.49,0,2881.15,100,772.2
btc-updown-15m-1774716300,1774716300,2026-03,0,899,0.99,8346.5,,,8782.16,0,,,0.01,8346.5,0,8782.16,76,772.2
