month,t_sec,band_c,n,n_up_wins,p_up,med_spread
2026-02,897,22,1,0,0.0,0.01
2026-02,897,26,1,1,1.0,0.06
2026-02,897,46,1,0,0.0,0.28
2026-02,897,52,2,2,1.0,0.015
2026-02,897,54,1,0,0.0,0.01
2026-02,897,56,1,1,1.0,0.41
2026-02,897,66,1,0,0.0,0.01
2026-02,897,76,1,1,1.0,0.03
2026-02,897,78,1,0,0.0,0.19
2026-02,897,82,3,2,0.6667,0.06
2026-02,897,84,1,1,1.0,0.01
2026-02,897,88,3,2,0.6667,0.02
2026-02,897,90,1,1,1.0,0.01
2026-02,897,92,2,2,1.0,0.015
2026-02,897,96,5,5,1.0,0.01
2026-02,897,98,7,7,1.0,0.01
2026-02,899,0,3,0,0.0,0.01
2026-02,899,2,8,0,0.0,0.01
2026-02,899,6,1,0,0.0,0.11
2026-02,899,14,1,0,0.0,0.08
2026-02,899,16,1,0,0.0,0.03
2026-02,899,20,1,0,0.0,0.14
2026-02,899,24,1,0,0.0,0.39
2026-02,899,26,1,0,0.0,0.48
2026-02,899,30,1,0,0.0,0.03
2026-02,899,34,1,0,0.0,0.1
2026-02,899,40,1,0,0.0,0.1
2026-02,899,52,2,1,0.5,0.06
2026-02,899,54,1,0,0.0,0.09
2026-02,899,62,1,1,1.0,0.48
2026-02,899,78,1,1,1.0,0.04
2026-02,899,84,1,1,1.0,0.07
2026-02,899,86,1,1,1.0,0.05
2026-02,899,88,2,1,0.5,0.025
2026-02,899,90,2,2,1.0,0.015
2026-02,899,92,2,2,1.0,0.01
2026-02,899,94,1,1,1.0,0.01
2026-02,899,96,3,3,1.0,0.01
2026-02,899,98,6,6,1.0,0.01
2026-02,900,0,4,0,0.0,0.01
2026-02,900,2,2,0,0.0,0.035
2026-02,900,4,1,0,0.0,0.04
2026-02,900,8,2,0,0.0,0.05
2026-02,900,10,1,0,0.0,0.01
2026-02,900,14,2,0,0.0,0.055
2026-02,900,26,2,0,0.0,0.085
2026-02,900,32,1,0,0.0,0.32
2026-02,900,52,1,1,1.0,0.02
2026-02,900,66,1,1,1.0,0.47
2026-02,900,80,1,0,0.0,0.23
2026-02,900,86,1,1,1.0,0.01
2026-02,900,90,1,1,1.0,0.02
2026-02,900,92,2,2,1.0,0.03
2026-02,900,94,2,2,1.0,0.025
2026-02,900,96,3,3,1.0,0.01
2026-02,900,98,2,2,1.0,0.01
2026-03,840,0,28,0,0.0,0.0045
2026-03,840,2,6,1,0.1667,0.01
2026-03,840,4,2,0,0.0,0.01
2026-03,840,6,4,0,0.0,0.01
2026-03,840,8,5,2,0.4,0.01
2026-03,840,10,1,0,0.0,0.02
2026-03,840,12,2,0,0.0,0.01
2026-03,840,14,1,1,1.0,0.01
2026-03,840,16,4,0,0.0,0.01
2026-03,840,18,3,1,0.3333,0.01
2026-03,840,20,3,1,0.3333,0.01
2026-03,840,24,3,2,0.6667,0.01
2026-03,840,26,2,0,0.0,0.01
2026-03,840,28,4,2,0.5,0.01
2026-03,840,30,1,0,0.0,0.01
2026-03,840,32,1,1,1.0,0.01
2026-03,840,34,1,0,0.0,0.01
2026-03,840,38,1,0,0.0,0.01
2026-03,840,40,3,2,0.6667,0.01
2026-03,840,42,2,1,0.5,0.015
2026-03,840,44,2,2,1.0,0.01
2026-03,840,46,1,0,0.0,0.01
2026-03,840,48,1,0,0.0,0.01
2026-03,840,54,2,1,0.5,0.01
2026-03,840,56,3,1,0.3333,0.01
2026-03,840,58,4,2,0.5,0.01
2026-03,840,60,1,0,0.0,0.04
2026-03,840,62,1,0,0.0,0.01
2026-03,840,64,1,1,1.0,0.01
2026-03,840,66,1,1,1.0,0.01
2026-03,840,68,2,1,0.5,0.05
2026-03,840,70,1,1,1.0,0.01
2026-03,840,72,3,3,1.0,0.01
2026-03,840,76,1,1,1.0,0.01
2026-03,840,80,2,0,0.0,0.01
2026-03,840,84,2,2,1.0,0.01
2026-03,840,86,2,2,1.0,0.01
2026-03,840,88,3,3,1.0,0.01
2026-03,840,90,4,4,1.0,0.01
2026-03,840,92,7,7,1.0,0.01
2026-03,840,94,7,7,1.0,0.01
2026-03,840,96,9,9,1.0,0.01
2026-03,840,98,30,30,1.0,0.0015
2026-03,845,0,24,0,0.0,0.0025
2026-03,845,2,6,1,0.1667,0.01
2026-03,845,4,2,0,0.0,0.01
2026-03,845,8,2,0,0.0,0.01
2026-03,845,10,3,0,0.0,0.01
2026-03,845,12,4,1,0.25,0.01
2026-03,845,16,2,1,0.5,0.01
2026-03,845,18,5,1,0.2,0.01
2026-03,845,20,1,0,0.0,0.02
2026-03,845,22,1,0,0.0,0.01
2026-03,845,24,4,1,0.25,0.025
2026-03,845,26,4,1,0.25,0.01
2026-03,845,30,2,0,0.0,0.02
2026-03,845,34,1,1,1.0,0.05
2026-03,845,36,1,0,0.0,0.01
2026-03,845,38,3,3,1.0,0.02
2026-03,845,40,3,2,0.6667,0.02
2026-03,845,44,4,2,0.5,0.01
2026-03,845,46,1,1,1.0,0.02
2026-03,845,48,1,1,1.0,0.01
2026-03,845,50,1,0,0.0,0.03
2026-03,845,52,2,0,0.0,0.01
2026-03,845,54,4,2,0.5,0.01
2026-03,845,56,1,1,1.0,0.01
2026-03,845,58,1,0,0.0,0.01
2026-03,845,62,2,0,0.0,0.01
2026-03,845,64,2,1,0.5,0.01
2026-03,845,66,1,1,1.0,0.01
2026-03,845,72,2,2,1.0,0.01
2026-03,845,76,2,2,1.0,0.01
2026-03,845,80,1,0,0.0,0.02
2026-03,845,82,3,3,1.0,0.01
2026-03,845,84,1,1,1.0,0.01
2026-03,845,86,4,4,1.0,0.015
2026-03,845,88,3,3,1.0,0.01
2026-03,845,90,3,3,1.0,0.01
2026-03,845,92,3,3,1.0,0.01
2026-03,845,94,6,6,1.0,0.01
2026-03,845,96,11,11,1.0,0.01
2026-03,845,98,28,28,1.0,0.005
2026-03,850,0,23,0,0.0,0.002
2026-03,850,2,3,0,0.0,0.01
2026-03,850,4,5,1,0.2,0.01
2026-03,850,6,2,0,0.0,0.015
2026-03,850,8,2,0,0.0,0.01
2026-03,850,10,3,0,0.0,0.01
2026-03,850,12,2,1,0.5,0.01
2026-03,850,14,1,0,0.0,0.01
2026-03,850,16,4,1,0.25,0.01
2026-03,850,18,2,0,0.0,0.035
2026-03,850,20,3,1,0.3333,0.01
2026-03,850,22,2,1,0.5,0.01
2026-03,850,24,3,0,0.0,0.05
2026-03,850,26,2,0,0.0,0.01
2026-03,850,30,2,2,1.0,0.03
2026-03,850,32,1,1,1.0,0.007
2026-03,850,34,2,1,0.5,0.02
2026-03,850,36,1,0,0.0,0.03
2026-03,850,38,2,1,0.5,0.015
2026-03,850,40,2,1,0.5,0.015
2026-03,850,42,1,0,0.0,0.01
2026-03,850,44,3,2,0.6667,0.01
2026-03,850,46,1,0,0.0,0.01
2026-03,850,48,1,1,1.0,0.01
2026-03,850,52,1,1,1.0,0.01
2026-03,850,54,3,0,0.0,0.01
2026-03,850,56,1,0,0.0,0.01
2026-03,850,58,1,0,0.0,0.01
2026-03,850,60,1,1,1.0,0.01
2026-03,850,62,1,0,0.0,0.01
2026-03,850,64,1,1,1.0,0.01
2026-03,850,70,4,4,1.0,0.01
2026-03,850,74,1,1,1.0,0.01
2026-03,850,76,2,1,0.5,0.025
2026-03,850,82,2,1,0.5,0.01
2026-03,850,84,3,3,1.0,0.02
2026-03,850,86,1,1,1.0,0.01
2026-03,850,88,3,3,1.0,0.01
2026-03,850,90,5,5,1.0,0.01
2026-03,850,92,6,6,1.0,0.01
2026-03,850,94,4,4,1.0,0.01
2026-03,850,96,10,10,1.0,0.01
2026-03,850,98,28,28,1.0,0.006
2026-03,855,0,20,0,0.0,0.0045
2026-03,855,2,3,0,0.0,0.01
2026-03,855,4,1,0,0.0,0.01
2026-03,855,6,2,0,0.0,0.015
2026-03,855,8,3,0,0.0,0.01
2026-03,855,10,6,2,0.3333,0.01
2026-03,855,12,2,0,0.0,0.01
2026-03,855,14,2,2,1.0,0.01
2026-03,855,16,1,0,0.0,0.01
2026-03,855,18,2,2,1.0,0.01
2026-03,855,20,4,0,0.0,0.015
2026-03,855,24,3,1,0.3333,0.01
2026-03,855,26,1,0,0.0,0.002
2026-03,855,28,4,0,0.0,0.01
2026-03,855,30,1,1,1.0,0.01
2026-03,855,34,2,0,0.0,0.06
2026-03,855,36,1,1,1.0,0.01
2026-03,855,38,1,0,0.0,0.01
2026-03,855,40,3,2,0.6667,0.01
2026-03,855,42,2,0,0.0,0.01
2026-03,855,44,1,1,1.0,0.01
2026-03,855,46,1,1,1.0,0.02
2026-03,855,48,3,2,0.6667,0.01
2026-03,855,50,1,0,0.0,0.01
2026-03,855,52,1,1,1.0,0.01
2026-03,855,56,1,0,0.0,0.01
2026-03,855,58,4,1,0.25,0.01
2026-03,855,64,1,1,1.0,0.03
2026-03,855,66,1,1,1.0,0.01
2026-03,855,68,1,1,1.0,0.01
2026-03,855,70,2,2,1.0,0.01
2026-03,855,72,1,0,0.0,0.01
2026-03,855,78,1,0,0.0,0.01
2026-03,855,80,3,3,1.0,0.01
2026-03,855,86,2,1,0.5,0.01
2026-03,855,88,3,3,1.0,0.01
2026-03,855,90,4,4,1.0,0.01
2026-03,855,92,5,5,1.0,0.01
2026-03,855,94,4,4,1.0,0.01
2026-03,855,96,13,13,1.0,0.01
2026-03,855,98,29,29,1.0,0.006
2026-03,860,0,18,0,0.0,0.001
2026-03,860,2,5,0,0.0,0.01
2026-03,860,4,3,0,0.0,0.01
2026-03,860,6,1,0,0.0,0.01
2026-03,860,8,6,1,0.1667,0.01
2026-03,860,10,3,0,0.0,0.01
2026-03,860,12,3,1,0.3333,0.01
2026-03,860,14,2,1,0.5,0.01
2026-03,860,16,3,3,1.0,0.02
2026-03,860,20,2,0,0.0,0.015
2026-03,860,26,1,0,0.0,0.02
2026-03,860,30,4,2,0.5,0.01
2026-03,860,32,3,1,0.3333,0.01
2026-03,860,36,2,0,0.0,0.03
2026-03,860,38,1,0,0.0,0.01
2026-03,860,40,3,1,0.3333,0.01
2026-03,860,42,2,1,0.5,0.04
2026-03,860,44,2,1,0.5,0.01
2026-03,860,46,1,0,0.0,0.01
2026-03,860,48,1,1,1.0,0.02
2026-03,860,50,1,0,0.0,0.01
2026-03,860,52,1,1,1.0,0.01
2026-03,860,54,1,0,0.0,0.01
2026-03,860,56,2,1,0.5,0.01
2026-03,860,58,1,0,0.0,0.01
2026-03,860,60,2,1,0.5,0.01
2026-03,860,62,1,1,1.0,0.02
2026-03,860,64,1,1,1.0,0.01
2026-03,860,66,1,1,1.0,0.01
2026-03,860,68,1,1,1.0,0.01
2026-03,860,70,2,2,1.0,0.01
2026-03,860,72,2,1,0.5,0.01
2026-03,860,74,1,0,0.0,0.01
2026-03,860,80,2,1,0.5,0.015
2026-03,860,82,1,1,1.0,0.02
2026-03,860,86,1,0,0.0,0.01
2026-03,860,88,1,1,1.0,0.01
2026-03,860,90,5,5,1.0,0.01
2026-03,860,92,4,4,1.0,0.01
2026-03,860,94,4,4,1.0,0.01
2026-03,860,96,12,12,1.0,0.01
2026-03,860,98,28,28,1.0,0.0065
2026-03,865,0,17,0,0.0,0.002
2026-03,865,2,6,0,0.0,0.01
2026-03,865,4,3,0,0.0,0.01
2026-03,865,6,4,1,0.25,0.01
2026-03,865,8,4,1,0.25,0.01
2026-03,865,10,2,0,0.0,0.01
2026-03,865,12,1,0,0.0,0.01
2026-03,865,14,2,0,0.0,0.015
2026-03,865,20,3,2,0.6667,0.02
2026-03,865,22,2,0,0.0,0.01
2026-03,865,24,3,2,0.6667,0.01
2026-03,865,28,1,0,0.0,0.02
2026-03,865,30,1,0,0.0,0.01
2026-03,865,32,1,0,0.0,0.01
2026-03,865,34,2,2,1.0,0.015
2026-03,865,36,5,2,0.4,0.01
2026-03,865,38,1,0,0.0,0.01
2026-03,865,42,1,0,0.0,0.01
2026-03,865,46,1,0,0.0,0.01
2026-03,865,48,1,1,1.0,0.01
2026-03,865,52,1,0,0.0,0.01
2026-03,865,54,3,1,0.3333,0.01
2026-03,865,56,2,1,0.5,0.025
2026-03,865,58,3,2,0.6667,0.01
2026-03,865,60,1,0,0.0,0.01
2026-03,865,64,1,1,1.0,0.01
2026-03,865,68,3,2,0.6667,0.01
2026-03,865,70,3,3,1.0,0.01
2026-03,865,72,1,0,0.0,0.02
2026-03,865,74,1,1,1.0,0.01
2026-03,865,78,1,1,1.0,0.02
2026-03,865,82,1,0,0.0,0.02
2026-03,865,84,3,3,1.0,0.01
2026-03,865,88,4,3,0.75,0.01
2026-03,865,90,1,1,1.0,0.01
2026-03,865,92,2,2,1.0,0.01
2026-03,865,94,6,6,1.0,0.01
2026-03,865,96,8,8,1.0,0.01
2026-03,865,98,31,31,1.0,0.008
2026-03,870,0,16,0,0.0,0.001
2026-03,870,2,8,0,0.0,0.01
2026-03,870,4,3,2,0.6667,0.01
2026-03,870,6,4,0,0.0,0.01
2026-03,870,8,2,0,0.0,0.01
2026-03,870,10,2,0,0.0,0.015
2026-03,870,12,1,0,0.0,0.01
2026-03,870,14,1,0,0.0,0.04
2026-03,870,18,4,0,0.0,0.01
2026-03,870,20,2,1,0.5,0.01
2026-03,870,22,1,0,0.0,0.01
2026-03,870,24,1,0,0.0,0.03
2026-03,870,26,3,0,0.0,0.01
2026-03,870,28,2,0,0.0,0.01
2026-03,870,30,1,0,0.0,0.01
2026-03,870,32,1,1,1.0,0.02
2026-03,870,34,1,1,1.0,0.01
2026-03,870,36,1,0,0.0,0.04
2026-03,870,42,1,0,0.0,0.01
2026-03,870,44,1,1,1.0,0.01
2026-03,870,46,2,0,0.0,0.01
2026-03,870,48,1,1,1.0,0.02
2026-03,870,50,2,1,0.5,0.015
2026-03,870,58,1,1,1.0,0.01
2026-03,870,60,2,0,0.0,0.01
2026-03,870,62,1,1,1.0,0.01
2026-03,870,66,3,3,1.0,0.01
2026-03,870,68,3,3,1.0,0.01
2026-03,870,70,1,1,1.0,0.02
2026-03,870,72,5,2,0.4,0.01
2026-03,870,76,2,1,0.5,0.01
2026-03,870,80,3,3,1.0,0.01
2026-03,870,82,1,1,1.0,0.01
2026-03,870,84,1,1,1.0,0.01
2026-03,870,86,1,1,1.0,0.01
2026-03,870,88,1,1,1.0,0.01
2026-03,870,90,1,1,1.0,0.01
2026-03,870,92,3,3,1.0,0.01
2026-03,870,94,3,3,1.0,0.01
2026-03,870,96,15,15,1.0,0.01
2026-03,870,98,23,23,1.0,0.006
2026-03,875,0,15,0,0.0,0.006
2026-03,875,2,5,1,0.2,0.01
2026-03,875,4,6,1,0.1667,0.01
2026-03,875,6,3,0,0.0,0.01
2026-03,875,8,4,0,0.0,0.01
2026-03,875,10,6,0,0.0,0.01
2026-03,875,14,2,0,0.0,0.03
2026-03,875,16,2,1,0.5,0.01
2026-03,875,20,1,0,0.0,0.01
2026-03,875,24,3,0,0.0,0.03
2026-03,875,26,1,0,0.0,0.04
2026-03,875,32,2,0,0.0,0.025
2026-03,875,36,1,1,1.0,0.01
2026-03,875,38,1,0,0.0,0.05
2026-03,875,40,1,1,1.0,0.01
2026-03,875,42,1,0,0.0,0.03
2026-03,875,46,1,1,1.0,0.01
2026-03,875,48,3,2,0.6667,0.01
2026-03,875,50,1,0,0.0,0.01
2026-03,875,56,1,1,1.0,0.01
2026-03,875,60,1,0,0.0,0.01
2026-03,875,62,1,1,1.0,0.02
2026-03,875,66,1,1,1.0,0.01
2026-03,875,68,4,3,0.75,0.01
2026-03,875,72,1,1,1.0,0.06
2026-03,875,76,3,2,0.6667,0.01
2026-03,875,78,2,2,1.0,0.01
2026-03,875,80,2,0,0.0,0.015
2026-03,875,82,1,1,1.0,0.01
2026-03,875,84,3,3,1.0,0.04
2026-03,875,86,2,2,1.0,0.04
2026-03,875,92,5,5,1.0,0.01
2026-03,875,94,4,4,1.0,0.01
2026-03,875,96,13,13,1.0,0.01
2026-03,875,98,21,21,1.0,0.009
2026-03,880,0,14,1,0.0714,0.007
2026-03,880,2,9,1,0.1111,0.01
2026-03,880,4,5,0,0.0,0.01
2026-03,880,6,2,0,0.0,0.015
2026-03,880,8,7,1,0.1429,0.01
2026-03,880,10,3,0,0.0,0.01
2026-03,880,12,2,0,0.0,0.015
2026-03,880,14,1,0,0.0,0.02
2026-03,880,16,2,0,0.0,0.01
2026-03,880,20,2,0,0.0,0.02
2026-03,880,22,1,1,1.0,0.01
2026-03,880,24,1,0,0.0,0.01
2026-03,880,30,1,0,0.0,0.01
2026-03,880,32,1,1,1.0,0.01
2026-03,880,40,2,1,0.5,0.02
2026-03,880,44,2,0,0.0,0.01
2026-03,880,52,1,1,1.0,0.01
2026-03,880,56,1,1,1.0,0.02
2026-03,880,58,2,0,0.0,0.03
2026-03,880,62,2,1,0.5,0.015
2026-03,880,66,2,2,1.0,0.02
2026-03,880,68,1,0,0.0,0.01
2026-03,880,70,1,1,1.0,0.01
2026-03,880,72,2,2,1.0,0.025
2026-03,880,74,1,1,1.0,0.01
2026-03,880,78,1,1,1.0,0.01
2026-03,880,80,1,0,0.0,0.01
2026-03,880,82,2,2,1.0,0.03
2026-03,880,84,1,1,1.0,0.01
2026-03,880,86,1,1,1.0,0.02
2026-03,880,88,2,1,0.5,0.01
2026-03,880,90,2,2,1.0,0.015
2026-03,880,92,2,2,1.0,0.01
2026-03,880,94,4,4,1.0,0.01
2026-03,880,96,12,12,1.0,0.01
2026-03,880,98,24,24,1.0,0.0095
2026-03,885,0,16,0,0.0,0.004
2026-03,885,2,12,1,0.0833,0.01
2026-03,885,4,4,1,0.25,0.01
2026-03,885,6,3,0,0.0,0.01
2026-03,885,8,2,1,0.5,0.02
2026-03,885,12,1,0,0.0,0.01
2026-03,885,14,2,0,0.0,0.015
2026-03,885,16,1,0,0.0,0.01
2026-03,885,18,1,0,0.0,0.03
2026-03,885,20,3,0,0.0,0.01
2026-03,885,22,3,0,0.0,0.02
2026-03,885,24,3,1,0.3333,0.01
2026-03,885,30,2,1,0.5,0.02
2026-03,885,44,1,1,1.0,0.01
2026-03,885,46,1,0,0.0,0.02
2026-03,885,48,1,0,0.0,0.01
2026-03,885,54,2,1,0.5,0.015
2026-03,885,56,3,2,0.6667,0.01
2026-03,885,66,1,1,1.0,0.03
2026-03,885,68,1,1,1.0,0.02
2026-03,885,70,1,1,1.0,0.01
2026-03,885,72,1,0,0.0,0.01
2026-03,885,74,1,1,1.0,0.01
2026-03,885,76,1,1,1.0,0.03
2026-03,885,78,2,2,1.0,0.025
2026-03,885,80,1,1,1.0,0.01
2026-03,885,82,2,1,0.5,0.02
2026-03,885,84,1,1,1.0,0.01
2026-03,885,86,1,1,1.0,0.05
2026-03,885,88,1,1,1.0,0.01
2026-03,885,90,1,0,0.0,0.01
2026-03,885,92,3,3,1.0,0.02
2026-03,885,94,4,4,1.0,0.01
2026-03,885,96,9,9,1.0,0.01
2026-03,885,98,21,21,1.0,0.01
2026-03,890,0,15,0,0.0,0.009
2026-03,890,2,8,1,0.125,0.01
2026-03,890,4,3,0,0.0,0.01
2026-03,890,6,5,1,0.2,0.01
2026-03,890,8,1,0,0.0,0.01
2026-03,890,10,2,0,0.0,0.025
2026-03,890,12,3,0,0.0,0.02
2026-03,890,16,1,0,0.0,0.02
2026-03,890,18,1,1,1.0,0.02
2026-03,890,20,2,0,0.0,0.01
2026-03,890,22,2,1,0.5,0.035
2026-03,890,24,1,0,0.0,0.01
2026-03,890,26,1,0,0.0,0.01
2026-03,890,28,1,0,0.0,0.05
2026-03,890,36,1,0,0.0,0.01
2026-03,890,42,1,0,0.0,0.02
2026-03,890,46,1,1,1.0,0.05
2026-03,890,48,1,0,0.0,0.01
2026-03,890,52,2,1,0.5,0.02
2026-03,890,58,1,1,1.0,0.05
2026-03,890,62,1,1,1.0,0.01
2026-03,890,68,2,1,0.5,0.01
2026-03,890,72,1,1,1.0,0.01
2026-03,890,74,1,1,1.0,0.01
2026-03,890,76,2,2,1.0,0.015
2026-03,890,78,1,1,1.0,0.02
2026-03,890,80,3,3,1.0,0.01
2026-03,890,82,1,1,1.0,0.01
2026-03,890,84,2,2,1.0,0.085
2026-03,890,86,1,0,0.0,0.01
2026-03,890,88,1,1,1.0,0.01
2026-03,890,90,1,1,1.0,0.01
2026-03,890,92,1,0,0.0,0.02
2026-03,890,94,2,2,1.0,0.01
2026-03,890,96,10,10,1.0,0.01
2026-03,890,98,18,18,1.0,0.01
2026-03,895,0,12,0,0.0,0.0085
2026-03,895,2,6,0,0.0,0.01
2026-03,895,4,5,0,0.0,0.01
2026-03,895,8,2,0,0.0,0.025
2026-03,895,10,1,1,1.0,0.01
2026-03,895,14,3,0,0.0,0.01
2026-03,895,16,2,2,1.0,0.03
2026-03,895,18,1,0,0.0,0.01
2026-03,895,24,2,0,0.0,0.01
2026-03,895,28,1,0,0.0,0.02
2026-03,895,30,1,0,0.0,0.01
2026-03,895,32,2,0,0.0,0.01
2026-03,895,36,2,1,0.5,0.015
2026-03,895,44,1,0,0.0,0.01
2026-03,895,48,2,1,0.5,0.03
2026-03,895,54,1,1,1.0,0.01
2026-03,895,56,1,0,0.0,0.05
2026-03,895,60,1,1,1.0,0.07
2026-03,895,66,1,1,1.0,0.01
2026-03,895,70,1,1,1.0,0.1
2026-03,895,78,1,1,1.0,0.01
2026-03,895,82,1,1,1.0,0.01
2026-03,895,84,1,1,1.0,0.02
2026-03,895,86,1,1,1.0,0.03
2026-03,895,90,1,1,1.0,0.01
2026-03,895,92,4,4,1.0,0.01
2026-03,895,94,1,1,1.0,0.01
2026-03,895,96,6,6,1.0,0.01
2026-03,895,98,14,14,1.0,0.01
2026-03,897,0,8,0,0.0,0.0075
2026-03,897,2,3,0,0.0,0.01
2026-03,897,4,5,0,0.0,0.02
2026-03,897,6,1,0,0.0,0.02
2026-03,897,8,1,1,1.0,0.01
2026-03,897,10,4,1,0.25,0.015
2026-03,897,12,1,0,0.0,0.04
2026-03,897,18,2,0,0.0,0.01
2026-03,897,24,1,0,0.0,0.12
2026-03,897,28,1,0,0.0,0.01
2026-03,897,30,1,0,0.0,0.02
2026-03,897,32,1,0,0.0,0.04
2026-03,897,38,1,0,0.0,0.03
2026-03,897,42,2,0,0.0,0.01
2026-03,897,52,1,0,0.0,0.02
2026-03,897,54,2,2,1.0,0.06
2026-03,897,60,1,0,0.0,0.07
2026-03,897,68,1,1,1.0,0.06
2026-03,897,70,1,1,1.0,0.08
2026-03,897,78,1,1,1.0,0.05
2026-03,897,80,1,1,1.0,0.02
2026-03,897,82,2,2,1.0,0.065
2026-03,897,84,1,1,1.0,0.1
2026-03,897,90,1,1,1.0,0.01
2026-03,897,92,3,3,1.0,0.05
2026-03,897,94,3,3,1.0,0.01
2026-03,897,96,5,5,1.0,0.01
2026-03,897,98,10,10,1.0,0.01
2026-03,899,0,4,0,0.0,0.004
2026-03,899,2,3,0,0.0,0.02
2026-03,899,4,1,0,0.0,0.07
2026-03,899,8,4,0,0.0,0.02
2026-03,899,10,2,0,0.0,0.04
2026-03,899,12,1,0,0.0,0.01
2026-03,899,18,1,0,0.0,0.1
2026-03,899,20,1,0,0.0,0.02
2026-03,899,32,1,0,0.0,0.04
2026-03,899,40,1,1,1.0,0.01
2026-03,899,42,2,0,0.0,0.115
2026-03,899,44,1,1,1.0,0.01
2026-03,899,52,1,0,0.0,0.01
2026-03,899,76,1,1,1.0,0.08
2026-03,899,78,2,2,1.0,0.08
2026-03,899,84,1,1,1.0,0.01
2026-03,899,86,1,1,1.0,0.11
2026-03,899,88,2,2,1.0,0.01
2026-03,899,92,1,1,1.0,0.04
2026-03,899,94,1,1,1.0,0.02
2026-03,899,96,5,5,1.0,0.01
2026-03,899,98,2,2,1.0,0.013
2026-03,900,0,6,0,0.0,0.01
2026-03,900,4,2,0,0.0,0.03
2026-03,900,8,1,0,0.0,0.01
2026-03,900,38,1,0,0.0,0.09
2026-03,900,48,1,0,0.0,0.1
2026-03,900,58,1,1,1.0,0.08
2026-03,900,68,1,1,1.0,0.05
2026-03,900,84,1,1,1.0,0.1
2026-03,900,90,1,1,1.0,0.01
2026-03,900,96,2,2,1.0,0.01
2026-03,900,98,1,1,1.0,0.01
2026-04,840,0,22,0,0.0,0.0035
2026-04,840,2,11,1,0.0909,0.01
2026-04,840,4,4,0,0.0,0.01
2026-04,840,6,2,0,0.0,0.01
2026-04,840,8,1,0,0.0,0.02
2026-04,840,10,3,1,0.3333,0.01
2026-04,840,12,1,0,0.0,0.02
2026-04,840,14,3,2,0.6667,0.01
2026-04,840,16,1,0,0.0,0.01
2026-04,840,18,3,1,0.3333,0.01
2026-04,840,22,1,0,0.0,0.01
2026-04,840,26,2,0,0.0,0.02
2026-04,840,30,1,0,0.0,0.01
2026-04,840,32,1,0,0.0,0.01
2026-04,840,36,1,1,1.0,0.01
2026-04,840,38,1,1,1.0,0.01
2026-04,840,44,1,0,0.0,0.01
2026-04,840,46,1,0,0.0,0.01
2026-04,840,50,3,2,0.6667,0.01
2026-04,840,52,3,2,0.6667,0.01
2026-04,840,54,4,3,0.75,0.01
2026-04,840,56,5,2,0.4,0.01
2026-04,840,58,4,3,0.75,0.01
2026-04,840,60,2,1,0.5,0.01
2026-04,840,62,1,0,0.0,0.01
2026-04,840,64,1,1,1.0,0.01
2026-04,840,66,1,0,0.0,0.02
2026-04,840,68,1,1,1.0,0.02
2026-04,840,70,2,1,0.5,0.01
2026-04,840,74,1,1,1.0,0.01
2026-04,840,76,1,1,1.0,0.01
2026-04,840,78,2,2,1.0,0.01
2026-04,840,82,2,2,1.0,0.01
2026-04,840,84,5,5,1.0,0.01
2026-04,840,86,2,1,0.5,0.01
2026-04,840,88,2,1,0.5,0.015
2026-04,840,90,3,2,0.6667,0.01
2026-04,840,92,4,3,0.75,0.01
2026-04,840,94,10,10,1.0,0.01
2026-04,840,96,17,17,1.0,0.01
2026-04,840,98,21,20,0.9524,0.002
2026-04,845,0,26,0,0.0,0.0065
2026-04,845,2,8,1,0.125,0.01
2026-04,845,4,3,0,0.0,0.01
2026-04,845,6,5,1,0.2,0.01
2026-04,845,10,3,0,0.0,0.01
2026-04,845,12,1,0,0.0,0.01
2026-04,845,14,3,0,0.0,0.01
2026-04,845,16,1,0,0.0,0.01
2026-04,845,18,3,1,0.3333,0.01
2026-04,845,20,1,1,1.0,0.01
2026-04,845,26,2,0,0.0,0.01
2026-04,845,28,2,1,0.5,0.01
2026-04,845,32,1,0,0.0,0.01
2026-04,845,34,2,1,0.5,0.01
2026-04,845,36,1,1,1.0,0.02
2026-04,845,42,1,1,1.0,0.12
2026-04,845,46,1,1,1.0,0.01
2026-04,845,48,2,1,0.5,0.01
2026-04,845,52,3,2,0.6667,0.01
2026-04,845,54,1,1,1.0,0.01
2026-04,845,56,4,3,0.75,0.015
2026-04,845,58,3,2,0.6667,0.02
2026-04,845,62,2,1,0.5,0.01
2026-04,845,64,4,2,0.5,0.01
2026-04,845,68,2,1,0.5,0.01
2026-04,845,70,1,1,1.0,0.01
2026-04,845,72,1,0,0.0,0.01
2026-04,845,74,1,1,1.0,0.01
2026-04,845,76,3,2,0.6667,0.01
2026-04,845,78,1,1,1.0,0.01
2026-04,845,80,1,1,1.0,0.01
2026-04,845,84,6,6,1.0,0.01
2026-04,845,86,3,2,0.6667,0.01
2026-04,845,88,4,2,0.5,0.01
2026-04,845,90,3,2,0.6667,0.01
2026-04,845,92,4,3,0.75,0.01
2026-04,845,94,5,5,1.0,0.01
2026-04,845,96,16,16,1.0,0.01
2026-04,845,98,22,22,1.0,0.003
2026-04,850,0,22,0,0.0,0.004
2026-04,850,2,8,1,0.125,0.01
2026-04,850,4,4,0,0.0,0.01
2026-04,850,6,6,1,0.1667,0.01
2026-04,850,8,3,0,0.0,0.01
