month,t_sec,token,state,bid_band,n,n_wins,p_win,avg_bid,med_bid_sz,med_top3_bid
2025-11,897,down,bid_only,94,2,2,1.0,0.945,317.5,475.0
2025-11,897,down,bid_only,96,1,1,1.0,0.96,50.1,89.1
2025-11,897,down,bid_only,98,902,902,1.0,0.9903,4011.8,4772.7
2025-11,897,down,two_sided,0,57,2,0.0351,0.0098,791.6,792.9
2025-11,897,down,two_sided,2,28,3,0.1071,0.025,85.7,1553.8
2025-11,897,down,two_sided,4,9,2,0.2222,0.0456,26.4,558.1
2025-11,897,down,two_sided,6,8,0,0.0,0.065,69.0,241.6
2025-11,897,down,two_sided,8,7,1,0.1429,0.0857,12.9,410.0
2025-11,897,down,two_sided,10,2,0,0.0,0.1,30.0,146.2
2025-11,897,down,two_sided,12,2,1,0.5,0.12,12.9,102.3
2025-11,897,down,two_sided,14,4,0,0.0,0.145,18.2,390.9
2025-11,897,down,two_sided,16,5,0,0.0,0.162,17.0,110.0
2025-11,897,down,two_sided,18,1,0,0.0,0.18,3.0,33.0
2025-11,897,down,two_sided,20,2,0,0.0,0.205,31.5,55.0
2025-11,897,down,two_sided,22,1,0,0.0,0.22,772.4,812.4
2025-11,897,down,two_sided,24,2,1,0.5,0.245,27.5,64.0
2025-11,897,down,two_sided,26,2,0,0.0,0.27,4.2,20.7
2025-11,897,down,two_sided,28,2,0,0.0,0.28,30.5,123.0
2025-11,897,down,two_sided,30,1,1,1.0,0.31,25.0,264.3
2025-11,897,down,two_sided,32,2,0,0.0,0.325,36.8,917.8
2025-11,897,down,two_sided,34,5,1,0.2,0.35,12.0,40.0
2025-11,897,down,two_sided,36,1,0,0.0,0.37,4.2,159.2
2025-11,897,down,two_sided,38,1,1,1.0,0.39,58.0,876.3
2025-11,897,down,two_sided,40,4,1,0.25,0.405,56.5,154.5
2025-11,897,down,two_sided,42,2,1,0.5,0.425,99.0,737.5
2025-11,897,down,two_sided,44,1,0,0.0,0.45,50.0,65.0
2025-11,897,down,two_sided,46,3,1,0.3333,0.4667,8.0,306.3
2025-11,897,down,two_sided,48,20,10,0.5,0.49,72925.7,111638.2
2025-11,897,down,two_sided,50,12,7,0.5833,0.5017,179.4,128710.4
2025-11,897,down,two_sided,52,1,1,1.0,0.53,10.0,36.0
2025-11,897,down,two_sided,54,5,4,0.8,0.546,6.0,21.0
2025-11,897,down,two_sided,56,4,3,0.75,0.575,60.5,1013.2
2025-11,897,down,two_sided,60,3,2,0.6667,0.6,10.0,87.0
2025-11,897,down,two_sided,62,2,2,1.0,0.625,10.5,165.0
2025-11,897,down,two_sided,64,1,1,1.0,0.65,780.0,858.0
2025-11,897,down,two_sided,66,5,4,0.8,0.662,16.0,48.5
2025-11,897,down,two_sided,68,1,1,1.0,0.68,25.0,424.0
2025-11,897,down,two_sided,70,2,2,1.0,0.705,9.0,145.7
2025-11,897,down,two_sided,72,3,2,0.6667,0.73,15.0,47.4
2025-11,897,down,two_sided,74,1,1,1.0,0.74,23.4,33.4
2025-11,897,down,two_sided,76,1,1,1.0,0.76,50.0,61.8
2025-11,897,down,two_sided,78,3,3,1.0,0.7833,50.0,297.8
2025-11,897,down,two_sided,80,5,5,1.0,0.804,30.9,87.1
2025-11,897,down,two_sided,82,3,3,1.0,0.8267,50.0,183.9
2025-11,897,down,two_sided,84,1,0,0.0,0.84,679.0,707.6
2025-11,897,down,two_sided,86,5,5,1.0,0.866,67.1,110.0
2025-11,897,down,two_sided,88,6,6,1.0,0.885,17.0,352.3
2025-11,897,down,two_sided,90,5,5,1.0,0.902,84.2,120.3
2025-11,897,down,two_sided,92,8,8,1.0,0.925,10.0,109.5
2025-11,897,down,two_sided,94,13,13,1.0,0.9446,25.0,125.0
2025-11,897,down,two_sided,96,14,14,1.0,0.9664,91.5,185.8
2025-11,897,down,two_sided,98,23,23,1.0,0.9818,95.0,817.8
2025-11,897,up,bid_only,96,1,1,1.0,0.97,40.0,120.0
2025-11,897,up,bid_only,98,913,912,0.9989,0.9902,3967.5,4775.3
2025-11,897,up,two_sided,0,39,0,0.0,0.0093,609.9,609.9
2025-11,897,up,two_sided,2,26,1,0.0385,0.0242,207.0,1455.4
2025-11,897,up,two_sided,4,16,1,0.0625,0.0425,46.7,421.1
2025-11,897,up,two_sided,6,4,0,0.0,0.065,85.5,545.1
2025-11,897,up,two_sided,8,5,0,0.0,0.084,13.0,422.3
2025-11,897,up,two_sided,10,6,1,0.1667,0.105,55.0,196.8
2025-11,897,up,two_sided,12,5,0,0.0,0.124,30.0,447.9
2025-11,897,up,two_sided,14,5,1,0.2,0.144,30.0,80.0
2025-11,897,up,two_sided,18,1,0,0.0,0.19,50.0,105.0
2025-11,897,up,two_sided,20,1,1,1.0,0.21,25.0,169.6
2025-11,897,up,two_sided,24,2,0,0.0,0.25,343.5,377.5
2025-11,897,up,two_sided,26,3,2,0.6667,0.2633,14.9,200.0
2025-11,897,up,two_sided,28,2,0,0.0,0.285,6.0,79.0
2025-11,897,up,two_sided,32,3,0,0.0,0.3233,25.6,94.5
2025-11,897,up,two_sided,34,2,1,0.5,0.35,17.5,110.0
2025-11,897,up,two_sided,36,2,1,0.5,0.37,35.0,703.5
2025-11,897,up,two_sided,38,1,0,0.0,0.39,25.0,50.5
2025-11,897,up,two_sided,40,8,5,0.625,0.4025,57.0,151.1
2025-11,897,up,two_sided,44,1,0,0.0,0.45,111.0,471.0
2025-11,897,up,two_sided,46,1,1,1.0,0.47,67.0,87.0
2025-11,897,up,two_sided,48,24,12,0.5,0.4896,73079.7,111792.9
2025-11,897,up,two_sided,50,7,4,0.5714,0.5,254.7,4410.3
2025-11,897,up,two_sided,52,5,4,0.8,0.524,5.0,61.0
2025-11,897,up,two_sided,54,1,0,0.0,0.54,20.0,60.0
2025-11,897,up,two_sided,56,6,6,1.0,0.5733,18.5,50.5
2025-11,897,up,two_sided,58,1,1,1.0,0.59,13.0,93.0
2025-11,897,up,two_sided,60,2,1,0.5,0.605,47.5,338.5
2025-11,897,up,two_sided,62,1,1,1.0,0.63,25.0,73.1
2025-11,897,up,two_sided,64,2,2,1.0,0.64,17.9,55.4
2025-11,897,up,two_sided,66,3,3,1.0,0.6667,10.0,147.0
2025-11,897,up,two_sided,68,2,2,1.0,0.68,29.6,71.1
2025-11,897,up,two_sided,70,1,1,1.0,0.71,24.0,42.0
2025-11,897,up,two_sided,72,6,4,0.6667,0.7267,7.5,46.5
2025-11,897,up,two_sided,74,2,1,0.5,0.745,27.5,676.0
2025-11,897,up,two_sided,76,2,1,0.5,0.765,9.0,39.3
2025-11,897,up,two_sided,80,3,3,1.0,0.8033,25.0,74.0
2025-11,897,up,two_sided,82,3,3,1.0,0.8267,25.0,87.0
2025-11,897,up,two_sided,84,6,6,1.0,0.845,17.5,62.3
2025-11,897,up,two_sided,86,5,5,1.0,0.86,45.0,120.0
2025-11,897,up,two_sided,88,6,6,1.0,0.88,56.6,110.7
2025-11,897,up,two_sided,90,8,7,0.875,0.9025,21.2,200.9
2025-11,897,up,two_sided,92,7,6,0.8571,0.9257,10.0,52.5
2025-11,897,up,two_sided,94,7,7,1.0,0.9443,20.0,61.7
2025-11,897,up,two_sided,96,23,23,1.0,0.9643,70.0,184.0
2025-11,897,up,two_sided,98,33,33,1.0,0.981,110.0,465.0
2025-11,899,down,bid_only,54,1,1,1.0,0.55,10.0,40.0
2025-11,899,down,bid_only,78,1,1,1.0,0.79,50.0,67.4
2025-11,899,down,bid_only,80,1,1,1.0,0.8,20.0,110.0
2025-11,899,down,bid_only,98,936,936,1.0,0.9903,4553.1,5402.4
2025-11,899,down,two_sided,0,38,2,0.0526,0.0098,680.8,680.8
2025-11,899,down,two_sided,2,23,1,0.0435,0.0239,177.0,1422.3
2025-11,899,down,two_sided,4,9,1,0.1111,0.0433,43.7,627.0
2025-11,899,down,two_sided,6,2,0,0.0,0.065,42.5,198.4
2025-11,899,down,two_sided,8,5,1,0.2,0.086,215.0,1065.0
2025-11,899,down,two_sided,10,4,0,0.0,0.1025,34.7,66.9
2025-11,899,down,two_sided,12,1,1,1.0,0.12,1.1,241.0
2025-11,899,down,two_sided,16,2,1,0.5,0.17,33.0,584.3
2025-11,899,down,two_sided,18,2,0,0.0,0.185,28.5,150.7
2025-11,899,down,two_sided,22,4,1,0.25,0.225,30.0,236.7
2025-11,899,down,two_sided,24,1,0,0.0,0.24,5.0,26.0
2025-11,899,down,two_sided,28,1,0,0.0,0.28,3.7,693.4
2025-11,899,down,two_sided,30,1,0,0.0,0.31,12.0,37.0
2025-11,899,down,two_sided,32,1,0,0.0,0.32,25.0,997.0
2025-11,899,down,two_sided,34,4,1,0.25,0.3475,138.8,175.3
2025-11,899,down,two_sided,38,2,1,0.5,0.39,33.0,451.2
2025-11,899,down,two_sided,40,1,0,0.0,0.4,5.0,65.0
2025-11,899,down,two_sided,42,1,0,0.0,0.42,190.0,1438.0
2025-11,899,down,two_sided,44,1,1,1.0,0.44,31.5,125.9
2025-11,899,down,two_sided,46,1,0,0.0,0.47,83.0,500.0
2025-11,899,down,two_sided,48,21,11,0.5238,0.4895,72925.6,111627.8
2025-11,899,down,two_sided,50,11,5,0.4545,0.5018,119.0,128741.2
2025-11,899,down,two_sided,54,3,3,1.0,0.5433,57.0,146.1
2025-11,899,down,two_sided,56,3,3,1.0,0.5733,55.0,779.0
2025-11,899,down,two_sided,58,1,0,0.0,0.59,926.0,1151.1
2025-11,899,down,two_sided,60,2,0,0.0,0.605,31.2,141.2
2025-11,899,down,two_sided,64,1,1,1.0,0.64,16.0,37.0
2025-11,899,down,two_sided,66,2,2,1.0,0.66,12.5,156.4
2025-11,899,down,two_sided,68,2,2,1.0,0.685,6.5,54.3
2025-11,899,down,two_sided,70,2,2,1.0,0.705,8.5,126.2
2025-11,899,down,two_sided,72,1,0,0.0,0.73,85.0,459.5
2025-11,899,down,two_sided,74,3,3,1.0,0.7433,28.4,45.0
2025-11,899,down,two_sided,76,1,1,1.0,0.76,7.0,31.0
2025-11,899,down,two_sided,78,1,1,1.0,0.78,5.0,74.0
2025-11,899,down,two_sided,80,2,2,1.0,0.805,11.4,62.7
2025-11,899,down,two_sided,84,1,1,1.0,0.84,10.0,40.0
2025-11,899,down,two_sided,86,6,6,1.0,0.8633,37.5,97.5
2025-11,899,down,two_sided,88,6,6,1.0,0.8833,10.5,83.5
2025-11,899,down,two_sided,90,5,5,1.0,0.902,36.0,76.7
2025-11,899,down,two_sided,92,2,2,1.0,0.925,52.2,72.2
2025-11,899,down,two_sided,94,6,6,1.0,0.9483,18.3,102.4
2025-11,899,down,two_sided,96,16,16,1.0,0.9662,83.7,250.9
2025-11,899,down,two_sided,98,17,17,1.0,0.9816,75.0,470.5
2025-11,899,up,bid_only,34,1,0,0.0,0.35,211.7,381.7
2025-11,899,up,bid_only,82,1,1,1.0,0.83,349.0,454.0
2025-11,899,up,bid_only,90,1,1,1.0,0.9,60.0,93.8
2025-11,899,up,bid_only,94,1,1,1.0,0.94,5.0,115.0
2025-11,899,up,bid_only,98,956,954,0.9979,0.9902,4540.2,5390.5
2025-11,899,up,two_sided,0,34,0,0.0,0.0095,552.3,552.3
2025-11,899,up,two_sided,2,27,1,0.037,0.0241,196.6,1700.5
2025-11,899,up,two_sided,4,6,0,0.0,0.045,36.5,601.3
2025-11,899,up,two_sided,6,1,0,0.0,0.07,42.3,122.3
2025-11,899,up,two_sided,8,1,0,0.0,0.08,50.0,244.5
2025-11,899,up,two_sided,10,6,0,0.0,0.1033,46.0,176.6
2025-11,899,up,two_sided,12,1,0,0.0,0.12,30.0,2583.3
2025-11,899,up,two_sided,18,2,1,0.5,0.185,14.2,388.7
2025-11,899,up,two_sided,22,1,1,1.0,0.22,11.9,36.9
2025-11,899,up,two_sided,24,1,0,0.0,0.25,80.3,105.3
2025-11,899,up,two_sided,26,3,1,0.3333,0.26,14.9,113.4
2025-11,899,up,two_sided,30,2,0,0.0,0.3,12.5,55.5
2025-11,899,up,two_sided,34,3,2,0.6667,0.3467,12.2,40.2
2025-11,899,up,two_sided,36,2,1,0.5,0.37,31.0,652.9
2025-11,899,up,two_sided,38,1,0,0.0,0.38,30.0,100.0
2025-11,899,up,two_sided,40,6,4,0.6667,0.4067,126.3,441.0
2025-11,899,up,two_sided,44,2,1,0.5,0.45,58.0,314.6
2025-11,899,up,two_sided,46,2,2,1.0,0.465,29.4,60.5
2025-11,899,up,two_sided,48,22,10,0.4545,0.4895,73090.9,111801.3
2025-11,899,up,two_sided,50,10,6,0.6,0.501,149.0,3541.3
2025-11,899,up,two_sided,52,1,1,1.0,0.53,32.0,111.0
2025-11,899,up,two_sided,54,2,2,1.0,0.55,9.0,66.5
2025-11,899,up,two_sided,56,1,1,1.0,0.56,28.0,272.8
2025-11,899,up,two_sided,60,2,1,0.5,0.6,65.0,395.8
2025-11,899,up,two_sided,62,1,1,1.0,0.63,25.0,44.8
2025-11,899,up,two_sided,64,1,1,1.0,0.64,5.0,36.0
2025-11,899,up,two_sided,66,1,1,1.0,0.67,347.0,1127.8
2025-11,899,up,two_sided,68,3,3,1.0,0.68,6.0,32.0
2025-11,899,up,two_sided,70,1,1,1.0,0.7,15.0,588.9
2025-11,899,up,two_sided,72,2,2,1.0,0.72,20.5,93.9
2025-11,899,up,two_sided,76,1,1,1.0,0.76,20.0,85.0
2025-11,899,up,two_sided,78,2,1,0.5,0.79,16.0,36.5
2025-11,899,up,two_sided,80,1,1,1.0,0.81,25.0,41.7
2025-11,899,up,two_sided,82,1,1,1.0,0.82,62.0,84.4
2025-11,899,up,two_sided,84,2,2,1.0,0.845,20.5,47.6
2025-11,899,up,two_sided,86,2,2,1.0,0.865,23.0,91.1
2025-11,899,up,two_sided,88,3,3,1.0,0.8833,62.0,552.9
2025-11,899,up,two_sided,90,6,6,1.0,0.9017,47.3,65.1
2025-11,899,up,two_sided,92,3,3,1.0,0.9267,18.0,92.6
2025-11,899,up,two_sided,94,8,8,1.0,0.9463,22.5,67.4
2025-11,899,up,two_sided,96,12,12,1.0,0.965,50.0,134.5
2025-11,899,up,two_sided,98,30,29,0.9667,0.9811,50.0,144.2
2025-12,780,down,bid_only,30,1,0,0.0,0.31,1748.1,1748.1
2025-12,780,down,bid_only,98,384,381,0.9922,0.99,6181.1,8695.4
2025-12,780,down,two_sided,0,186,1,0.0054,0.0095,3086.3,3086.3
2025-12,780,down,two_sided,2,152,5,0.0329,0.0238,431.2,6374.6
2025-12,780,down,two_sided,4,68,3,0.0441,0.0453,171.3,2418.4
2025-12,780,down,two_sided,6,52,3,0.0577,0.0646,108.3,1353.8
2025-12,780,down,two_sided,8,34,3,0.0882,0.0865,91.4,746.7
2025-12,780,down,two_sided,10,38,5,0.1316,0.1039,79.8,1194.0
2025-12,780,down,two_sided,12,24,0,0.0,0.1258,48.5,846.0
2025-12,780,down,two_sided,14,30,3,0.1,0.1447,98.1,661.5
2025-12,780,down,two_sided,16,23,3,0.1304,0.1648,139.5,795.8
2025-12,780,down,two_sided,18,24,6,0.25,0.1842,66.4,374.9
2025-12,780,down,two_sided,20,13,6,0.4615,0.2046,103.1,397.4
2025-12,780,down,two_sided,22,22,2,0.0909,0.2245,105.0,522.8
2025-12,780,down,two_sided,24,19,2,0.1053,0.2458,42.3,437.3
2025-12,780,down,two_sided,26,15,3,0.2,0.2647,86.4,520.6
2025-12,780,down,two_sided,28,17,4,0.2353,0.2859,100.0,436.2
2025-12,780,down,two_sided,30,21,5,0.2381,0.3057,97.0,681.0
2025-12,780,down,two_sided,32,11,3,0.2727,0.3245,70.0,592.2
2025-12,780,down,two_sided,34,13,3,0.2308,0.3454,84.6,372.7
2025-12,780,down,two_sided,36,12,3,0.25,0.3675,45.3,457.2
2025-12,780,down,two_sided,38,12,4,0.3333,0.3842,18.0,365.9
2025-12,780,down,two_sided,40,20,6,0.3,0.4035,47.7,776.9
2025-12,780,down,two_sided,42,12,6,0.5,0.425,25.3,671.4
2025-12,780,down,two_sided,44,13,7,0.5385,0.4469,43.1,520.0
2025-12,780,down,two_sided,46,28,14,0.5,0.465,75.6,419.5
2025-12,780,down,two_sided,48,97,52,0.5361,0.4891,1225.0,3357.4
2025-12,780,down,two_sided,50,61,33,0.541,0.502,83.2,2583.0
2025-12,780,down,two_sided,52,17,12,0.7059,0.5235,199.9,529.8
2025-12,780,down,two_sided,54,15,12,0.8,0.546,55.0,518.5
2025-12,780,down,two_sided,56,22,15,0.6818,0.5691,122.6,774.2
2025-12,780,down,two_sided,58,6,2,0.3333,0.59,107.9,683.0
2025-12,780,down,two_sided,60,10,9,0.9,0.606,227.9,802.1
2025-12,780,down,two_sided,62,13,10,0.7692,0.6269,50.1,407.2
2025-12,780,down,two_sided,64,20,15,0.75,0.6445,32.6,485.5
2025-12,780,down,two_sided,66,25,15,0.6,0.6648,69.3,423.9
2025-12,780,down,two_sided,68,23,19,0.8261,0.6852,138.8,708.0
2025-12,780,down,two_sided,70,17,11,0.6471,0.7076,105.0,353.8
2025-12,780,down,two_sided,72,12,10,0.8333,0.7233,32.2,308.7
2025-12,780,down,two_sided,74,13,10,0.7692,0.7438,155.0,634.1
2025-12,780,down,two_sided,76,20,19,0.95,0.766,54.6,600.8
2025-12,780,down,two_sided,78,16,13,0.8125,0.7863,75.9,280.6
2025-12,780,down,two_sided,80,23,18,0.7826,0.8048,52.7,438.0
2025-12,780,down,two_sided,82,30,26,0.8667,0.8247,52.7,573.3
2025-12,780,down,two_sided,84,23,19,0.8261,0.8439,110.0,676.9
2025-12,780,down,two_sided,86,31,29,0.9355,0.8652,106.2,545.5
2025-12,780,down,two_sided,88,45,43,0.9556,0.8858,118.3,523.4
2025-12,780,down,two_sided,90,56,53,0.9464,0.9052,113.7,660.6
2025-12,780,down,two_sided,92,63,62,0.9841,0.9251,98.5,666.9
2025-12,780,down,two_sided,94,83,80,0.9639,0.9465,111.9,742.9
2025-12,780,down,two_sided,96,112,110,0.9821,0.9655,173.5,1242.2
2025-12,780,down,two_sided,98,138,137,0.9928,0.9806,543.2,1736.2
2025-12,780,up,bid_only,96,1,1,1.0,0.97,136.2,2397.2
2025-12,780,up,bid_only,98,434,432,0.9954,0.9899,5314.6,8079.7
2025-12,780,up,two_sided,0,154,1,0.0065,0.0097,2853.2,2858.3
2025-12,780,up,two_sided,2,118,2,0.0169,0.0244,643.3,6698.5
2025-12,780,up,two_sided,4,82,3,0.0366,0.0441,223.3,2730.2
2025-12,780,up,two_sided,6,63,1,0.0159,0.0657,112.9,1555.7
2025-12,780,up,two_sided,8,51,3,0.0588,0.0851,99.4,1058.2
2025-12,780,up,two_sided,10,36,2,0.0556,0.1036,69.2,812.6
2025-12,780,up,two_sided,12,32,3,0.0938,0.1247,74.1,955.6
2025-12,780,up,two_sided,14,25,3,0.12,0.1424,91.9,803.5
2025-12,780,up,two_sided,16,26,5,0.1923,0.1608,52.5,637.0
2025-12,780,up,two_sided,18,19,4,0.2105,0.1853,42.8,388.6
2025-12,780,up,two_sided,20,28,4,0.1429,0.2036,107.0,652.7
2025-12,780,up,two_sided,22,10,1,0.1,0.224,90.7,653.2
2025-12,780,up,two_sided,24,15,3,0.2,0.246,115.2,677.4
2025-12,780,up,two_sided,26,17,5,0.2941,0.2647,138.9,514.8
2025-12,780,up,two_sided,28,16,3,0.1875,0.2838,85.8,664.7
2025-12,780,up,two_sided,30,25,7,0.28,0.3052,70.0,667.1
2025-12,780,up,two_sided,32,22,8,0.3636,0.3245,72.5,553.3
2025-12,780,up,two_sided,34,19,5,0.2632,0.3453,55.0,479.4
2025-12,780,up,two_sided,36,11,2,0.1818,0.3664,60.2,358.2
2025-12,780,up,two_sided,38,10,5,0.5,0.386,109.4,315.7
2025-12,780,up,two_sided,40,16,4,0.25,0.4056,82.4,524.7
2025-12,780,up,two_sided,42,13,2,0.1538,0.4238,70.0,541.6
2025-12,780,up,two_sided,44,12,4,0.3333,0.4433,52.1,474.9
2025-12,780,up,two_sided,46,17,7,0.4118,0.4641,61.0,500.8
2025-12,780,up,two_sided,48,101,45,0.4455,0.4888,1202.0,3148.8
2025-12,780,up,two_sided,50,59,30,0.5085,0.5014,67.4,2565.9
2025-12,780,up,two_sided,52,28,13,0.4643,0.5243,117.3,511.7
2025-12,780,up,two_sided,54,11,3,0.2727,0.5455,106.9,559.1
2025-12,780,up,two_sided,56,25,17,0.68,0.5724,70.0,380.1
2025-12,780,up,two_sided,58,10,6,0.6,0.59,103.1,235.6
2025-12,780,up,two_sided,60,11,8,0.7273,0.6073,90.0,585.8
2025-12,780,up,two_sided,62,9,8,0.8889,0.6233,74.5,351.0
2025-12,780,up,two_sided,64,14,10,0.7143,0.6436,93.2,343.1
2025-12,780,up,two_sided,66,15,12,0.8,0.6667,90.0,637.0
2025-12,780,up,two_sided,68,20,13,0.65,0.685,40.0,318.3
2025-12,780,up,two_sided,70,18,15,0.8333,0.705,98.3,396.8
2025-12,780,up,two_sided,72,16,12,0.75,0.7262,43.9,423.2
2025-12,780,up,two_sided,74,17,16,0.9412,0.7441,70.0,289.0
2025-12,780,up,two_sided,76,21,19,0.9048,0.7643,101.9,390.6
2025-12,780,up,two_sided,78,15,9,0.6,0.786,111.3,475.0
2025-12,780,up,two_sided,80,24,20,0.8333,0.8054,50.5,529.8
2025-12,780,up,two_sided,82,27,24,0.8889,0.8237,63.0,479.6
2025-12,780,up,two_sided,84,27,24,0.8889,0.8441,120.0,443.3
2025-12,780,up,two_sided,86,24,24,1.0,0.8642,178.8,693.0
2025-12,780,up,two_sided,88,40,34,0.85,0.8853,82.1,554.7
2025-12,780,up,two_sided,90,43,39,0.907,0.9044,101.0,556.9
2025-12,780,up,two_sided,92,52,51,0.9808,0.9246,111.9,611.3
2025-12,780,up,two_sided,94,61,58,0.9508,0.9451,104.0,800.8
2025-12,780,up,two_sided,96,154,149,0.9675,0.966,168.7,1169.4
2025-12,780,up,two_sided,98,171,170,0.9942,0.9808,528.5,2087.3
2025-12,840,down,bid_only,96,2,2,1.0,0.97,129.8,584.5
2025-12,840,down,bid_only,98,624,624,1.0,0.9901,6856.1,9102.3
2025-12,840,down,two_sided,0,137,2,0.0146,0.0095,2251.5,2339.8
2025-12,840,down,two_sided,2,105,4,0.0381,0.0248,409.8,5932.5
2025-12,840,down,two_sided,4,52,1,0.0192,0.0452,78.5,2066.8
2025-12,840,down,two_sided,6,47,0,0.0,0.064,77.9,700.3
2025-12,840,down,two_sided,8,30,5,0.1667,0.086,63.5,667.7
2025-12,840,down,two_sided,10,17,1,0.0588,0.1041,49.7,376.0
2025-12,840,down,two_sided,12,8,0,0.0,0.125,115.9,771.7
2025-12,840,down,two_sided,14,11,1,0.0909,0.1464,157.5,685.6
2025-12,840,down,two_sided,16,19,6,0.3158,0.1637,54.4,260.2
2025-12,840,down,two_sided,18,12,4,0.3333,0.1842,95.9,486.4
2025-12,840,down,two_sided,20,20,2,0.1,0.206,48.5,244.2
2025-12,840,down,two_sided,22,13,1,0.0769,0.2269,180.6,367.0
2025-12,840,down,two_sided,24,11,8,0.7273,0.2482,63.6,259.8
2025-12,840,down,two_sided,26,16,2,0.125,0.265,59.4,265.4
2025-12,840,down,two_sided,28,15,2,0.1333,0.282,49.0,326.8
2025-12,840,down,two_sided,30,14,3,0.2143,0.305,61.0,411.5
2025-12,840,down,two_sided,32,9,2,0.2222,0.3233,90.8,502.7
2025-12,840,down,two_sided,34,8,2,0.25,0.3438,67.1,122.1
2025-12,840,down,two_sided,36,10,4,0.4,0.363,45.0,425.8
2025-12,840,down,two_sided,38,6,2,0.3333,0.3883,21.0,294.5
2025-12,840,down,two_sided,40,7,5,0.7143,0.4057,38.0,902.1
2025-12,840,down,two_sided,42,6,3,0.5,0.4283,111.5,230.1
2025-12,840,down,two_sided,44,12,4,0.3333,0.4467,11.0,316.7
2025-12,840,down,two_sided,46,11,7,0.6364,0.4664,20.0,385.0
2025-12,840,down,two_sided,48,92,50,0.5435,0.4892,1234.7,3423.2
2025-12,840,down,two_sided,50,52,29,0.5577,0.501,75.0,2643.2
2025-12,840,down,two_sided,52,10,5,0.5,0.525,58.2,434.1
2025-12,840,down,two_sided,54,7,4,0.5714,0.5429,34.0,613.0
2025-12,840,down,two_sided,56,16,10,0.625,0.5675,20.0,229.1
2025-12,840,down,two_sided,58,6,4,0.6667,0.59,24.7,396.6
2025-12,840,down,two_sided,60,7,7,1.0,0.6057,44.5,364.5
2025-12,840,down,two_sided,62,10,7,0.7,0.626,60.4,247.8
2025-12,840,down,two_sided,64,14,10,0.7143,0.645,40.0,303.5
2025-12,840,down,two_sided,66,7,6,0.8571,0.6686,20.0,466.0
2025-12,840,down,two_sided,68,14,7,0.5,0.6829,92.8,406.0
2025-12,840,down,two_sided,70,10,9,0.9,0.703,38.8,261.7
2025-12,840,down,two_sided,72,7,6,0.8571,0.7229,50.9,238.9
2025-12,840,down,two_sided,74,15,13,0.8667,0.7427,35.8,237.0
2025-12,840,down,two_sided,76,8,5,0.625,0.765,84.7,394.6
2025-12,840,down,two_sided,78,11,9,0.8182,0.7836,106.9,212.9
2025-12,840,down,two_sided,80,12,11,0.9167,0.8058,98.6,421.5
2025-12,840,down,two_sided,82,16,15,0.9375,0.825,22.0,433.5
2025-12,840,down,two_sided,84,18,14,0.7778,0.8444,94.4,245.0
2025-12,840,down,two_sided,86,22,20,0.9091,0.8673,106.1,438.1
2025-12,840,down,two_sided,88,23,22,0.9565,0.887,55.0,306.6
2025-12,840,down,two_sided,90,32,31,0.9688,0.9041,96.6,396.0
2025-12,840,down,two_sided,92,44,41,0.9318,0.9261,82.5,387.2
2025-12,840,down,two_sided,94,48,46,0.9583,0.9454,82.8,398.2
2025-12,840,down,two_sided,96,128,125,0.9766,0.966,126.0,720.4
2025-12,840,down,two_sided,98,112,112,1.0,0.9812,500.3,1800.2
2025-12,840,up,bid_only,96,2,2,1.0,0.97,97.3,1062.0
2025-12,840,up,bid_only,98,705,703,0.9972,0.9901,7524.1,9692.4
2025-12,840,up,two_sided,0,137,0,0.0,0.0092,2210.6,2210.6
2025-12,840,up,two_sided,2,124,3,0.0242,0.0236,309.6,5061.9
2025-12,840,up,two_sided,4,47,3,0.0638,0.0455,171.6,1574.9
2025-12,840,up,two_sided,6,45,2,0.0444,0.0631,96.5,873.5
2025-12,840,up,two_sided,8,25,1,0.04,0.0844,80.5,530.8
2025-12,840,up,two_sided,10,21,4,0.1905,0.1033,98.9,453.7
2025-12,840,up,two_sided,12,15,0,0.0,0.122,36.3,411.0
2025-12,840,up,two_sided,14,24,4,0.1667,0.145,63.7,409.5
2025-12,840,up,two_sided,16,14,1,0.0714,0.1664,42.6,404.7
2025-12,840,up,two_sided,18,9,0,0.0,0.1833,44.4,253.2
2025-12,840,up,two_sided,20,9,3,0.3333,0.2056,43.5,241.9
2025-12,840,up,two_sided,22,11,4,0.3636,0.2255,20.1,237.9
2025-12,840,up,two_sided,24,16,2,0.125,0.2456,100.5,376.5
2025-12,840,up,two_sided,26,5,0,0.0,0.268,27.0,341.0
2025-12,840,up,two_sided,28,9,2,0.2222,0.2844,105.0,409.8
2025-12,840,up,two_sided,30,17,6,0.3529,0.3053,37.9,299.5
2025-12,840,up,two_sided,32,9,3,0.3333,0.3233,85.0,429.3
2025-12,840,up,two_sided,34,7,2,0.2857,0.3443,30.0,211.0
2025-12,840,up,two_sided,36,11,2,0.1818,0.3627,68.3,816.5
2025-12,840,up,two_sided,38,8,1,0.125,0.3825,95.2,243.6
2025-12,840,up,two_sided,40,7,2,0.2857,0.4029,30.0,285.0
2025-12,840,up,two_sided,42,12,6,0.5,0.4258,86.0,422.0
2025-12,840,up,two_sided,44,9,5,0.5556,0.4444,122.6,516.1
2025-12,840,up,two_sided,46,9,3,0.3333,0.4678,76.4,511.5
