month,t_sec,token,state,bid_band,n,n_wins,p_win,avg_bid,med_bid_sz,med_top3_bid
2025-12,450,up,two_sided,14,55,5,0.0909,0.1445,156.9,1171.9
2025-12,450,up,two_sided,16,53,13,0.2453,0.1643,122.9,1130.7
2025-12,450,up,two_sided,18,48,2,0.0417,0.1854,153.0,1359.1
2025-12,450,up,two_sided,20,54,8,0.1481,0.2044,115.0,1133.4
2025-12,450,up,two_sided,22,63,17,0.2698,0.2254,93.0,934.8
2025-12,450,up,two_sided,24,69,17,0.2464,0.2459,86.0,758.7
2025-12,450,up,two_sided,26,43,10,0.2326,0.266,114.6,1093.8
2025-12,450,up,two_sided,28,44,10,0.2273,0.2848,80.8,1293.7
2025-12,450,up,two_sided,30,44,13,0.2955,0.3045,102.5,877.5
2025-12,450,up,two_sided,32,49,10,0.2041,0.3243,90.0,744.8
2025-12,450,up,two_sided,34,56,22,0.3929,0.3437,54.0,967.7
2025-12,450,up,two_sided,36,38,10,0.2632,0.365,78.3,684.6
2025-12,450,up,two_sided,38,38,12,0.3158,0.3853,127.2,995.0
2025-12,450,up,two_sided,40,41,16,0.3902,0.4046,107.0,874.4
2025-12,450,up,two_sided,42,38,14,0.3684,0.4239,141.7,890.7
2025-12,450,up,two_sided,44,39,12,0.3077,0.4441,106.9,835.1
2025-12,450,up,two_sided,46,43,19,0.4419,0.4647,111.9,813.1
2025-12,450,up,two_sided,48,114,51,0.4474,0.4882,1149.3,2920.1
2025-12,450,up,two_sided,50,104,53,0.5096,0.5033,73.0,1343.2
2025-12,450,up,two_sided,52,43,24,0.5581,0.5242,70.0,852.0
2025-12,450,up,two_sided,54,35,25,0.7143,0.544,116.9,918.6
2025-12,450,up,two_sided,56,74,50,0.6757,0.5703,75.9,943.0
2025-12,450,up,two_sided,58,21,15,0.7143,0.59,146.0,778.9
2025-12,450,up,two_sided,60,48,26,0.5417,0.6052,60.5,731.2
2025-12,450,up,two_sided,62,53,39,0.7358,0.624,132.7,678.0
2025-12,450,up,two_sided,64,43,28,0.6512,0.6453,70.0,851.8
2025-12,450,up,two_sided,66,41,24,0.5854,0.6639,106.9,887.9
2025-12,450,up,two_sided,68,51,36,0.7059,0.6851,116.1,818.4
2025-12,450,up,two_sided,70,69,45,0.6522,0.7049,127.1,890.5
2025-12,450,up,two_sided,72,64,48,0.75,0.7258,138.9,839.8
2025-12,450,up,two_sided,74,57,49,0.8596,0.744,92.0,797.6
2025-12,450,up,two_sided,76,60,47,0.7833,0.7652,113.4,891.0
2025-12,450,up,two_sided,78,62,53,0.8548,0.784,119.5,912.3
2025-12,450,up,two_sided,80,61,51,0.8361,0.8052,101.0,1018.3
2025-12,450,up,two_sided,82,56,49,0.875,0.8246,87.3,871.6
2025-12,450,up,two_sided,84,61,51,0.8361,0.8448,122.0,943.4
2025-12,450,up,two_sided,86,46,41,0.8913,0.8657,133.6,1113.2
2025-12,450,up,two_sided,88,61,55,0.9016,0.8852,116.9,957.0
2025-12,450,up,two_sided,90,71,66,0.9296,0.9046,169.9,1166.0
2025-12,450,up,two_sided,92,70,66,0.9429,0.9257,161.1,1029.6
2025-12,450,up,two_sided,94,67,64,0.9552,0.9442,151.0,1344.0
2025-12,450,up,two_sided,96,52,52,1.0,0.9652,206.4,2114.9
2025-12,450,up,two_sided,98,13,13,1.0,0.9807,187.0,1702.8
2025-12,600,down,bid_only,98,35,35,1.0,0.9903,6300.3,9506.6
2025-12,600,down,two_sided,0,85,1,0.0118,0.0099,4323.4,4323.4
2025-12,600,down,two_sided,2,145,1,0.0069,0.0248,771.2,8087.6
2025-12,600,down,two_sided,4,111,1,0.009,0.0447,194.4,3673.9
2025-12,600,down,two_sided,6,82,3,0.0366,0.0657,223.9,2745.5
2025-12,600,down,two_sided,8,67,5,0.0746,0.0858,177.1,1869.1
2025-12,600,down,two_sided,10,67,9,0.1343,0.1051,116.8,1355.8
2025-12,600,down,two_sided,12,62,5,0.0806,0.1248,144.0,1555.7
2025-12,600,down,two_sided,14,41,9,0.2195,0.1441,122.9,1151.5
2025-12,600,down,two_sided,16,44,4,0.0909,0.165,129.5,893.2
2025-12,600,down,two_sided,18,39,10,0.2564,0.1838,91.7,1113.7
2025-12,600,down,two_sided,20,39,8,0.2051,0.2054,113.9,879.7
2025-12,600,down,two_sided,22,41,11,0.2683,0.2249,100.0,873.6
2025-12,600,down,two_sided,24,39,8,0.2051,0.2446,106.0,748.5
2025-12,600,down,two_sided,26,31,10,0.3226,0.2648,81.9,646.3
2025-12,600,down,two_sided,28,41,6,0.1463,0.2863,128.2,1321.4
2025-12,600,down,two_sided,30,41,9,0.2195,0.3044,167.6,1017.7
2025-12,600,down,two_sided,32,39,14,0.359,0.3251,88.3,1062.3
2025-12,600,down,two_sided,34,30,9,0.3,0.345,201.3,869.0
2025-12,600,down,two_sided,36,27,7,0.2593,0.3652,59.6,703.2
2025-12,600,down,two_sided,38,28,6,0.2143,0.385,131.4,998.9
2025-12,600,down,two_sided,40,35,11,0.3143,0.404,79.0,850.8
2025-12,600,down,two_sided,42,28,14,0.5,0.4254,118.1,753.9
2025-12,600,down,two_sided,44,35,17,0.4857,0.4443,136.0,830.1
2025-12,600,down,two_sided,46,39,17,0.4359,0.4646,93.0,747.4
2025-12,600,down,two_sided,48,119,66,0.5546,0.4883,1112.3,2872.6
2025-12,600,down,two_sided,50,77,40,0.5195,0.5023,62.0,2290.0
2025-12,600,down,two_sided,52,37,21,0.5676,0.5249,75.0,736.9
2025-12,600,down,two_sided,54,21,15,0.7143,0.5452,88.0,799.8
2025-12,600,down,two_sided,56,47,29,0.617,0.5702,129.0,886.1
2025-12,600,down,two_sided,58,10,6,0.6,0.59,101.4,981.8
2025-12,600,down,two_sided,60,37,27,0.7297,0.6057,85.0,541.8
2025-12,600,down,two_sided,62,31,21,0.6774,0.6248,119.8,630.7
2025-12,600,down,two_sided,64,25,17,0.68,0.6448,106.9,909.8
2025-12,600,down,two_sided,66,26,19,0.7308,0.6654,95.5,968.5
2025-12,600,down,two_sided,68,46,35,0.7609,0.685,122.4,726.3
2025-12,600,down,two_sided,70,34,25,0.7353,0.7053,75.9,659.6
2025-12,600,down,two_sided,72,40,29,0.725,0.727,87.4,650.8
2025-12,600,down,two_sided,74,45,38,0.8444,0.7449,120.0,907.0
2025-12,600,down,two_sided,76,35,29,0.8286,0.7631,82.4,838.8
2025-12,600,down,two_sided,78,38,34,0.8947,0.7845,94.5,779.8
2025-12,600,down,two_sided,80,42,37,0.881,0.8048,149.7,828.9
2025-12,600,down,two_sided,82,39,33,0.8462,0.8244,75.0,764.2
2025-12,600,down,two_sided,84,42,38,0.9048,0.8462,85.6,641.5
2025-12,600,down,two_sided,86,44,35,0.7955,0.8661,97.5,854.8
2025-12,600,down,two_sided,88,67,62,0.9254,0.8852,115.9,905.8
2025-12,600,down,two_sided,90,70,64,0.9143,0.9053,116.8,1164.2
2025-12,600,down,two_sided,92,88,86,0.9773,0.925,101.0,1055.0
2025-12,600,down,two_sided,94,78,73,0.9359,0.9456,164.6,1226.1
2025-12,600,down,two_sided,96,131,129,0.9847,0.9656,257.0,1581.3
2025-12,600,down,two_sided,98,80,79,0.9875,0.9801,536.1,2449.6
2025-12,600,up,bid_only,98,50,50,1.0,0.9897,4197.5,7292.2
2025-12,600,up,two_sided,0,90,1,0.0111,0.01,3609.2,3609.2
2025-12,600,up,two_sided,2,135,2,0.0148,0.0244,844.8,7911.2
2025-12,600,up,two_sided,4,72,5,0.0694,0.0451,222.9,3974.4
2025-12,600,up,two_sided,6,92,2,0.0217,0.0647,169.3,2543.8
2025-12,600,up,two_sided,8,68,7,0.1029,0.0849,112.9,1626.7
2025-12,600,up,two_sided,10,68,5,0.0735,0.1043,158.1,1417.6
2025-12,600,up,two_sided,12,39,8,0.2051,0.1238,133.4,1293.2
2025-12,600,up,two_sided,14,43,6,0.1395,0.1437,108.0,1110.2
2025-12,600,up,two_sided,16,46,5,0.1087,0.1654,161.2,1194.7
2025-12,600,up,two_sided,18,34,4,0.1176,0.1859,74.5,867.5
2025-12,600,up,two_sided,20,33,4,0.1212,0.2048,114.0,1030.9
2025-12,600,up,two_sided,22,46,8,0.1739,0.2246,164.7,1054.1
2025-12,600,up,two_sided,24,47,7,0.1489,0.2466,141.9,1015.7
2025-12,600,up,two_sided,26,36,10,0.2778,0.2639,105.6,953.0
2025-12,600,up,two_sided,28,27,8,0.2963,0.2856,75.0,902.9
2025-12,600,up,two_sided,30,51,15,0.2941,0.3043,64.0,1035.8
2025-12,600,up,two_sided,32,22,4,0.1818,0.3264,37.2,709.9
2025-12,600,up,two_sided,34,28,8,0.2857,0.3454,51.7,781.3
2025-12,600,up,two_sided,36,34,12,0.3529,0.3659,98.2,720.0
2025-12,600,up,two_sided,38,36,8,0.2222,0.3844,99.5,653.5
2025-12,600,up,two_sided,40,28,11,0.3929,0.4064,115.3,764.1
2025-12,600,up,two_sided,42,25,11,0.44,0.4256,116.0,631.2
2025-12,600,up,two_sided,44,22,6,0.2727,0.4459,75.0,906.0
2025-12,600,up,two_sided,46,35,15,0.4286,0.4649,91.0,806.2
2025-12,600,up,two_sided,48,117,56,0.4786,0.4882,1122.8,2878.0
2025-12,600,up,two_sided,50,83,40,0.4819,0.5023,74.9,2189.8
2025-12,600,up,two_sided,52,37,20,0.5405,0.5254,133.4,654.4
2025-12,600,up,two_sided,54,35,19,0.5429,0.546,63.4,857.0
2025-12,600,up,two_sided,56,42,23,0.5476,0.5698,62.4,767.5
2025-12,600,up,two_sided,58,19,12,0.6316,0.59,110.0,1540.7
2025-12,600,up,two_sided,60,32,26,0.8125,0.6044,72.5,688.0
2025-12,600,up,two_sided,62,24,15,0.625,0.625,43.5,520.2
2025-12,600,up,two_sided,64,31,25,0.8065,0.6445,122.9,676.0
2025-12,600,up,two_sided,66,39,24,0.6154,0.6644,109.1,761.3
2025-12,600,up,two_sided,68,43,34,0.7907,0.684,102.5,498.3
2025-12,600,up,two_sided,70,40,35,0.875,0.704,81.4,691.6
2025-12,600,up,two_sided,72,30,20,0.6667,0.7257,106.0,812.6
2025-12,600,up,two_sided,74,42,34,0.8095,0.7457,71.5,720.6
2025-12,600,up,two_sided,76,42,26,0.619,0.765,152.1,848.5
2025-12,600,up,two_sided,78,37,33,0.8919,0.7854,115.5,800.0
2025-12,600,up,two_sided,80,38,30,0.7895,0.805,171.7,925.1
2025-12,600,up,two_sided,82,44,39,0.8864,0.8243,82.0,621.5
2025-12,600,up,two_sided,84,47,37,0.7872,0.8453,100.0,738.8
2025-12,600,up,two_sided,86,63,59,0.9365,0.8652,88.2,858.4
2025-12,600,up,two_sided,88,61,52,0.8525,0.8849,98.0,784.5
2025-12,600,up,two_sided,90,74,69,0.9324,0.9049,126.7,1180.8
2025-12,600,up,two_sided,92,77,75,0.974,0.9252,138.6,1078.0
2025-12,600,up,two_sided,94,112,111,0.9911,0.9454,186.4,1118.3
2025-12,600,up,two_sided,96,141,140,0.9929,0.9651,255.0,1738.8
2025-12,600,up,two_sided,98,78,77,0.9872,0.9802,618.6,2977.3
2025-12,690,down,bid_only,98,162,162,1.0,0.9898,4194.4,7227.0
2025-12,690,down,two_sided,0,153,0,0.0,0.0097,2842.9,2845.3
2025-12,690,down,two_sided,2,164,6,0.0366,0.0248,495.6,6689.8
2025-12,690,down,two_sided,4,99,6,0.0606,0.0444,235.8,3429.4
2025-12,690,down,two_sided,6,90,0,0.0,0.0657,171.2,2124.0
2025-12,690,down,two_sided,8,54,2,0.037,0.0844,113.5,1215.7
2025-12,690,down,two_sided,10,58,5,0.0862,0.1043,96.0,1135.3
2025-12,690,down,two_sided,12,37,3,0.0811,0.1262,240.0,1219.8
2025-12,690,down,two_sided,14,42,4,0.0952,0.1448,87.5,760.8
2025-12,690,down,two_sided,16,43,6,0.1395,0.1635,131.8,860.0
2025-12,690,down,two_sided,18,31,8,0.2581,0.1858,105.0,838.6
2025-12,690,down,two_sided,20,32,6,0.1875,0.2056,125.7,902.6
2025-12,690,down,two_sided,22,29,7,0.2414,0.2248,82.0,756.2
2025-12,690,down,two_sided,24,28,6,0.2143,0.2446,127.2,690.5
2025-12,690,down,two_sided,26,29,7,0.2414,0.2659,106.9,945.4
2025-12,690,down,two_sided,28,24,7,0.2917,0.2842,101.8,826.3
2025-12,690,down,two_sided,30,29,6,0.2069,0.3062,130.0,1146.3
2025-12,690,down,two_sided,32,17,5,0.2941,0.3253,80.0,764.0
2025-12,690,down,two_sided,34,21,8,0.381,0.3429,88.1,430.0
2025-12,690,down,two_sided,36,22,5,0.2273,0.365,61.5,1078.3
2025-12,690,down,two_sided,38,27,9,0.3333,0.3844,134.9,671.9
2025-12,690,down,two_sided,40,30,13,0.4333,0.4047,81.0,537.6
2025-12,690,down,two_sided,42,24,8,0.3333,0.4246,18.5,523.6
2025-12,690,down,two_sided,44,24,12,0.5,0.4454,57.8,442.3
2025-12,690,down,two_sided,46,25,12,0.48,0.464,77.7,459.7
2025-12,690,down,two_sided,48,107,60,0.5607,0.489,1139.4,2932.2
2025-12,690,down,two_sided,50,68,37,0.5441,0.5024,101.4,2390.9
2025-12,690,down,two_sided,52,25,11,0.44,0.5256,51.2,781.6
2025-12,690,down,two_sided,54,23,13,0.5652,0.5443,80.0,671.2
2025-12,690,down,two_sided,56,25,13,0.52,0.5696,105.3,425.7
2025-12,690,down,two_sided,58,8,7,0.875,0.59,40.9,821.1
2025-12,690,down,two_sided,60,19,10,0.5263,0.6037,49.2,463.5
2025-12,690,down,two_sided,62,24,17,0.7083,0.6279,67.8,615.4
2025-12,690,down,two_sided,64,14,11,0.7857,0.6443,189.6,1046.7
2025-12,690,down,two_sided,66,22,16,0.7273,0.6686,71.5,535.5
2025-12,690,down,two_sided,68,31,23,0.7419,0.6842,106.9,486.1
2025-12,690,down,two_sided,70,31,27,0.871,0.7052,68.0,526.8
2025-12,690,down,two_sided,72,22,20,0.9091,0.7241,110.3,628.8
2025-12,690,down,two_sided,74,35,30,0.8571,0.7449,35.4,531.7
2025-12,690,down,two_sided,76,29,24,0.8276,0.7648,80.0,723.1
2025-12,690,down,two_sided,78,38,32,0.8421,0.7837,131.0,584.6
2025-12,690,down,two_sided,80,28,23,0.8214,0.805,88.1,585.3
2025-12,690,down,two_sided,82,36,36,1.0,0.8247,109.4,565.8
2025-12,690,down,two_sided,84,40,34,0.85,0.8465,118.8,736.4
2025-12,690,down,two_sided,86,50,45,0.9,0.8652,84.8,748.2
2025-12,690,down,two_sided,88,44,40,0.9091,0.8859,132.2,706.5
2025-12,690,down,two_sided,90,59,56,0.9492,0.9044,85.2,693.9
2025-12,690,down,two_sided,92,68,66,0.9706,0.9254,107.6,826.3
2025-12,690,down,two_sided,94,90,86,0.9556,0.944,114.7,1091.5
2025-12,690,down,two_sided,96,147,146,0.9932,0.9657,234.5,1562.0
2025-12,690,down,two_sided,98,122,120,0.9836,0.9803,751.6,2860.6
2025-12,690,up,bid_only,98,171,170,0.9942,0.9898,4721.9,6769.0
2025-12,690,up,two_sided,0,134,2,0.0149,0.0099,2913.9,2913.9
2025-12,690,up,two_sided,2,149,3,0.0201,0.0243,471.2,6674.8
2025-12,690,up,two_sided,4,92,2,0.0217,0.0455,177.1,2669.3
2025-12,690,up,two_sided,6,68,4,0.0588,0.0643,126.2,1729.8
2025-12,690,up,two_sided,8,54,2,0.037,0.0852,105.8,1612.6
2025-12,690,up,two_sided,10,44,5,0.1136,0.1039,166.9,1310.3
2025-12,690,up,two_sided,12,53,5,0.0943,0.124,113.0,1409.7
2025-12,690,up,two_sided,14,36,4,0.1111,0.1447,93.1,768.8
2025-12,690,up,two_sided,16,34,0,0.0,0.1656,97.3,890.2
2025-12,690,up,two_sided,18,27,7,0.2593,0.1833,117.9,848.7
2025-12,690,up,two_sided,20,34,4,0.1176,0.2041,143.4,868.5
2025-12,690,up,two_sided,22,32,6,0.1875,0.2247,84.0,688.9
2025-12,690,up,two_sided,24,34,5,0.1471,0.2438,125.0,894.9
2025-12,690,up,two_sided,26,28,3,0.1071,0.2657,70.2,700.6
2025-12,690,up,two_sided,28,25,3,0.12,0.2832,219.0,1107.1
2025-12,690,up,two_sided,30,34,7,0.2059,0.305,60.4,757.7
2025-12,690,up,two_sided,32,16,7,0.4375,0.3219,101.7,542.0
2025-12,690,up,two_sided,34,20,6,0.3,0.3445,63.5,638.9
2025-12,690,up,two_sided,36,20,7,0.35,0.364,115.8,733.9
2025-12,690,up,two_sided,38,22,8,0.3636,0.3859,108.6,710.6
2025-12,690,up,two_sided,40,16,7,0.4375,0.405,78.4,940.9
2025-12,690,up,two_sided,42,18,8,0.4444,0.4239,54.6,852.7
2025-12,690,up,two_sided,44,22,9,0.4091,0.445,84.0,560.3
2025-12,690,up,two_sided,46,25,11,0.44,0.4644,63.4,595.0
2025-12,690,up,two_sided,48,107,49,0.4579,0.4886,1154.2,3082.0
2025-12,690,up,two_sided,50,65,28,0.4308,0.5017,60.0,2453.9
2025-12,690,up,two_sided,52,27,15,0.5556,0.5252,133.4,872.0
2025-12,690,up,two_sided,54,24,15,0.625,0.5446,108.5,714.5
2025-12,690,up,two_sided,56,39,24,0.6154,0.5695,99.0,635.0
2025-12,690,up,two_sided,58,16,7,0.4375,0.59,83.6,383.8
2025-12,690,up,two_sided,60,25,20,0.8,0.606,102.7,763.1
2025-12,690,up,two_sided,62,22,16,0.7273,0.625,82.5,575.2
2025-12,690,up,two_sided,64,20,13,0.65,0.6465,51.0,494.9
2025-12,690,up,two_sided,66,16,10,0.625,0.6638,63.3,635.0
2025-12,690,up,two_sided,68,30,24,0.8,0.6827,51.1,539.7
2025-12,690,up,two_sided,70,28,19,0.6786,0.7043,75.0,487.2
2025-12,690,up,two_sided,72,27,20,0.7407,0.7241,74.0,501.9
2025-12,690,up,two_sided,74,28,24,0.8571,0.7446,75.7,551.2
2025-12,690,up,two_sided,76,31,24,0.7742,0.7655,40.0,542.9
2025-12,690,up,two_sided,78,31,24,0.7742,0.7852,120.0,681.6
2025-12,690,up,two_sided,80,36,28,0.7778,0.8058,83.6,644.4
2025-12,690,up,two_sided,82,39,34,0.8718,0.8259,77.8,513.8
2025-12,690,up,two_sided,84,44,39,0.8864,0.845,102.1,633.7
2025-12,690,up,two_sided,86,39,37,0.9487,0.8649,93.0,626.8
2025-12,690,up,two_sided,88,60,54,0.9,0.8848,127.3,656.5
2025-12,690,up,two_sided,90,59,59,1.0,0.9053,164.9,949.8
2025-12,690,up,two_sided,92,80,79,0.9875,0.9243,144.2,1030.0
2025-12,690,up,two_sided,94,99,94,0.9495,0.9452,125.9,1032.1
2025-12,690,up,two_sided,96,159,153,0.9623,0.9653,200.0,1398.8
2025-12,690,up,two_sided,98,149,149,1.0,0.9806,744.0,2808.3
2026-01,300,down,two_sided,2,4,0,0.0,0.0275,1618.5,20660.2
2026-01,300,down,two_sided,4,10,0,0.0,0.046,828.8,7185.1
2026-01,300,down,two_sided,6,18,2,0.1111,0.0667,438.0,3600.1
2026-01,300,down,two_sided,8,33,2,0.0606,0.0852,369.6,2638.8
2026-01,300,down,two_sided,10,38,5,0.1316,0.1055,319.0,3015.3
2026-01,300,down,two_sided,12,40,8,0.2,0.125,389.4,2731.3
2026-01,300,down,two_sided,14,30,6,0.2,0.1453,282.6,2452.5
2026-01,300,down,two_sided,16,44,8,0.1818,0.1659,203.8,1648.1
2026-01,300,down,two_sided,18,50,10,0.2,0.1846,219.0,2141.0
2026-01,300,down,two_sided,20,52,12,0.2308,0.2046,179.7,1838.4
2026-01,300,down,two_sided,22,67,19,0.2836,0.2246,214.1,1879.5
2026-01,300,down,two_sided,24,73,18,0.2466,0.2449,231.3,1366.9
2026-01,300,down,two_sided,26,69,20,0.2899,0.2659,232.3,2140.5
2026-01,300,down,two_sided,28,50,17,0.34,0.2844,293.3,2290.9
2026-01,300,down,two_sided,30,72,18,0.25,0.3046,235.1,1674.0
2026-01,300,down,two_sided,32,85,30,0.3529,0.3261,249.0,1920.3
2026-01,300,down,two_sided,34,54,19,0.3519,0.3444,215.6,1583.7
2026-01,300,down,two_sided,36,62,27,0.4355,0.3642,158.6,1672.6
2026-01,300,down,two_sided,38,61,22,0.3607,0.3849,288.3,1646.9
2026-01,300,down,two_sided,40,60,26,0.4333,0.4055,235.8,1347.0
2026-01,300,down,two_sided,42,55,20,0.3636,0.4238,203.0,1728.8
2026-01,300,down,two_sided,44,74,34,0.4595,0.4449,233.3,1963.6
2026-01,300,down,two_sided,46,58,27,0.4655,0.4638,229.0,2065.4
2026-01,300,down,two_sided,48,202,100,0.495,0.4881,1184.0,3224.8
2026-01,300,down,two_sided,50,107,57,0.5327,0.5027,248.0,2623.6
2026-01,300,down,two_sided,52,62,35,0.5645,0.5253,200.4,1399.1
2026-01,300,down,two_sided,54,64,37,0.5781,0.5445,264.1,1857.6
2026-01,300,down,two_sided,56,90,50,0.5556,0.5699,252.5,1729.2
2026-01,300,down,two_sided,58,37,25,0.6757,0.59,205.6,1557.4
2026-01,300,down,two_sided,60,67,36,0.5373,0.6051,204.1,1458.3
2026-01,300,down,two_sided,62,57,41,0.7193,0.6239,152.5,1574.3
2026-01,300,down,two_sided,64,67,43,0.6418,0.6445,203.6,1532.6
2026-01,300,down,two_sided,66,57,38,0.6667,0.6651,248.8,1894.3
2026-01,300,down,two_sided,68,56,42,0.75,0.6859,204.4,1616.8
2026-01,300,down,two_sided,70,65,52,0.8,0.7051,246.8,1362.0
2026-01,300,down,two_sided,72,48,34,0.7083,0.7252,158.2,1399.8
2026-01,300,down,two_sided,74,63,49,0.7778,0.7437,244.5,2039.6
2026-01,300,down,two_sided,76,54,46,0.8519,0.7656,222.8,1798.0
2026-01,300,down,two_sided,78,62,46,0.7419,0.7855,281.5,2004.8
2026-01,300,down,two_sided,80,52,42,0.8077,0.8063,247.9,1842.9
2026-01,300,down,two_sided,82,49,41,0.8367,0.8251,130.1,1486.8
2026-01,300,down,two_sided,84,41,36,0.878,0.8446,365.2,2648.5
2026-01,300,down,two_sided,86,37,36,0.973,0.8627,223.8,2105.4
2026-01,300,down,two_sided,88,27,26,0.963,0.8844,297.8,2370.7
2026-01,300,down,two_sided,90,20,19,0.95,0.904,440.1,3008.3
2026-01,300,down,two_sided,92,21,21,1.0,0.9238,389.4,3166.7
2026-01,300,down,two_sided,94,16,16,1.0,0.9463,588.4,3335.2
2026-01,300,down,two_sided,96,6,6,1.0,0.9617,202.0,2959.5
2026-01,300,up,two_sided,2,8,0,0.0,0.0288,949.4,21007.5
2026-01,300,up,two_sided,4,15,0,0.0,0.0447,170.1,6367.4
2026-01,300,up,two_sided,6,22,0,0.0,0.0659,374.2,4508.7
2026-01,300,up,two_sided,8,19,1,0.0526,0.0863,411.7,2513.9
2026-01,300,up,two_sided,10,28,1,0.0357,0.1061,456.4,3099.9
2026-01,300,up,two_sided,12,37,1,0.027,0.1273,278.0,2263.5
2026-01,300,up,two_sided,14,43,6,0.1395,0.1453,140.6,2519.9
2026-01,300,up,two_sided,16,48,7,0.1458,0.1648,204.2,2508.4
2026-01,300,up,two_sided,18,50,10,0.2,0.1834,252.0,1978.9
2026-01,300,up,two_sided,20,63,16,0.254,0.2043,378.6,2121.6
2026-01,300,up,two_sided,22,55,9,0.1636,0.2245,237.0,1846.8
2026-01,300,up,two_sided,24,64,15,0.2344,0.2464,227.3,1980.8
2026-01,300,up,two_sided,26,44,12,0.2727,0.2645,245.5,1822.6
2026-01,300,up,two_sided,28,68,15,0.2206,0.285,235.8,1793.2
2026-01,300,up,two_sided,30,56,12,0.2143,0.3039,185.3,1502.6
2026-01,300,up,two_sided,32,55,19,0.3455,0.3251,168.3,2039.7
2026-01,300,up,two_sided,34,67,24,0.3582,0.3452,250.8,2006.2
2026-01,300,up,two_sided,36,59,18,0.3051,0.3664,290.1,2069.3
2026-01,300,up,two_sided,38,69,29,0.4203,0.3851,197.0,1272.2
2026-01,300,up,two_sided,40,67,27,0.403,0.4046,288.7,1553.8
2026-01,300,up,two_sided,42,57,26,0.4561,0.4261,190.4,1685.1
2026-01,300,up,two_sided,44,66,27,0.4091,0.4459,267.3,1955.3
2026-01,300,up,two_sided,46,59,26,0.4407,0.4649,261.1,2055.2
2026-01,300,up,two_sided,48,153,72,0.4706,0.488,1175.0,3103.1
2026-01,300,up,two_sided,50,161,83,0.5155,0.5023,172.0,2876.1
2026-01,300,up,two_sided,52,54,30,0.5556,0.5263,223.0,1676.3
2026-01,300,up,two_sided,54,72,39,0.5417,0.5453,163.9,1562.2
2026-01,300,up,two_sided,56,90,58,0.6444,0.5708,196.1,1411.6
2026-01,300,up,two_sided,58,24,9,0.375,0.59,365.6,1599.6
2026-01,300,up,two_sided,60,63,42,0.6667,0.6051,209.3,1305.8
2026-01,300,up,two_sided,62,61,33,0.541,0.6259,216.4,1582.6
2026-01,300,up,two_sided,64,56,37,0.6607,0.6459,288.2,1776.8
2026-01,300,up,two_sided,66,82,52,0.6341,0.6639,196.6,1832.0
2026-01,300,up,two_sided,68,72,54,0.75,0.6853,230.6,1798.6
2026-01,300,up,two_sided,70,56,39,0.6964,0.7057,185.0,1377.1
2026-01,300,up,two_sided,72,70,50,0.7143,0.7243,185.1,2130.9
2026-01,300,up,two_sided,74,67,49,0.7313,0.7448,133.2,1603.7
2026-01,300,up,two_sided,76,69,49,0.7101,0.7651,246.0,1841.2
2026-01,300,up,two_sided,78,52,41,0.7885,0.7852,290.4,1675.3
2026-01,300,up,two_sided,80,50,39,0.78,0.8052,263.4,2095.9
2026-01,300,up,two_sided,82,43,36,0.8372,0.8237,190.9,1746.3
2026-01,300,up,two_sided,84,33,27,0.8182,0.8448,163.5,2676.7
2026-01,300,up,two_sided,86,38,30,0.7895,0.865,173.8,2169.7
2026-01,300,up,two_sided,88,40,35,0.875,0.885,418.8,2676.8
2026-01,300,up,two_sided,90,30,28,0.9333,0.9047,269.2,2023.8
2026-01,300,up,two_sided,92,17,15,0.8824,0.9229,774.3,4057.5
2026-01,300,up,two_sided,94,11,11,1.0,0.9445,932.0,4574.9
2026-01,300,up,two_sided,96,3,3,1.0,0.9663,422.3,1720.6
2026-01,450,down,two_sided,0,14,0,0.0,0.0099,11599.3,11599.3
2026-01,450,down,two_sided,2,41,0,0.0,0.0246,1485.4,16744.5
2026-01,450,down,two_sided,4,51,2,0.0392,0.0457,544.2,6320.1
2026-01,450,down,two_sided,6,53,3,0.0566,0.0632,226.0,3083.2
2026-01,450,down,two_sided,8,49,7,0.1429,0.0859,281.9,2195.3
2026-01,450,down,two_sided,10,69,3,0.0435,0.1046,320.5,2718.5
2026-01,450,down,two_sided,12,74,11,0.1486,0.1253,331.4,2334.9
2026-01,450,down,two_sided,14,54,9,0.1667,0.1446,240.7,1877.4
2026-01,450,down,two_sided,16,51,9,0.1765,0.1651,184.8,1731.2
2026-01,450,down,two_sided,18,52,9,0.1731,0.1844,202.8,1391.1
2026-01,450,down,two_sided,20,57,13,0.2281,0.2046,176.0,2092.9
2026-01,450,down,two_sided,22,60,18,0.3,0.2247,203.5,1720.9
2026-01,450,down,two_sided,24,44,10,0.2273,0.2439,273.8,1612.4
2026-01,450,down,two_sided,26,39,11,0.2821,0.2656,209.9,1131.8
2026-01,450,down,two_sided,28,44,20,0.4545,0.2836,250.6,2114.5
2026-01,450,down,two_sided,30,59,23,0.3898,0.3047,201.4,1586.4
2026-01,450,down,two_sided,32,51,15,0.2941,0.3247,138.3,1619.8
2026-01,450,down,two_sided,34,47,20,0.4255,0.3443,166.2,1660.7
2026-01,450,down,two_sided,36,36,13,0.3611,0.3647,188.3,1490.7
2026-01,450,down,two_sided,38,50,20,0.4,0.3846,247.4,1336.9
2026-01,450,down,two_sided,40,40,15,0.375,0.4053,221.8,1603.8
