month,t_sec,token,state,ask_band,n,n_wins,p_win,avg_ask,med_ask_sz,med_top3_ask
2025-11,885,up,two_sided,64,2,2,1.0,0.64,22.5,204.5
2025-11,885,up,two_sided,66,6,2,0.3333,0.665,82.7,412.5
2025-11,885,up,two_sided,68,4,4,1.0,0.6825,25.3,521.5
2025-11,885,up,two_sided,70,4,3,0.75,0.705,12.5,56.3
2025-11,885,up,two_sided,72,7,4,0.5714,0.7257,10.0,45.0
2025-11,885,up,two_sided,74,8,7,0.875,0.745,17.5,47.5
2025-11,885,up,two_sided,76,4,4,1.0,0.765,7.5,398.1
2025-11,885,up,two_sided,78,1,1,1.0,0.79,5.0,16.0
2025-11,885,up,two_sided,80,10,10,1.0,0.805,19.0,56.4
2025-11,885,up,two_sided,82,7,7,1.0,0.8257,140.0,232.7
2025-11,885,up,two_sided,84,5,3,0.6,0.842,12.0,452.0
2025-11,885,up,two_sided,86,7,5,0.7143,0.8657,20.0,165.5
2025-11,885,up,two_sided,88,12,12,1.0,0.885,11.7,104.1
2025-11,885,up,two_sided,90,14,13,0.9286,0.9071,87.3,259.4
2025-11,885,up,two_sided,92,13,10,0.7692,0.9269,60.0,555.3
2025-11,885,up,two_sided,94,18,18,1.0,0.9461,49.0,660.1
2025-11,885,up,two_sided,96,25,25,1.0,0.9656,108.0,1488.0
2025-11,885,up,two_sided,98,89,89,1.0,0.9876,439.3,865.5
2025-11,897,down,ask_only,0,910,1,0.0011,0.0097,3969.4,4781.3
2025-11,897,down,ask_only,2,4,0,0.0,0.0225,88.4,391.5
2025-11,897,down,two_sided,0,3,0,0.0,0.009,2402.4,4398.1
2025-11,897,down,two_sided,2,40,0,0.0,0.0225,107.4,422.8
2025-11,897,down,two_sided,4,16,0,0.0,0.0419,45.0,162.6
2025-11,897,down,two_sided,6,8,1,0.125,0.065,22.0,104.1
2025-11,897,down,two_sided,8,5,0,0.0,0.084,10.0,39.0
2025-11,897,down,two_sided,10,6,1,0.1667,0.1,35.5,376.0
2025-11,897,down,two_sided,12,6,0,0.0,0.12,56.6,110.7
2025-11,897,down,two_sided,14,8,0,0.0,0.1438,25.0,91.5
2025-11,897,down,two_sided,16,5,0,0.0,0.164,25.0,68.7
2025-11,897,down,two_sided,18,2,0,0.0,0.185,17.5,89.0
2025-11,897,down,two_sided,20,2,0,0.0,0.2,177.0,199.5
2025-11,897,down,two_sided,22,1,0,0.0,0.23,10.0,26.0
2025-11,897,down,two_sided,24,2,1,0.5,0.245,29.0,681.3
2025-11,897,down,two_sided,26,5,3,0.6,0.268,7.0,47.0
2025-11,897,down,two_sided,28,3,0,0.0,0.2833,15.0,42.0
2025-11,897,down,two_sided,32,4,0,0.0,0.325,29.6,111.6
2025-11,897,down,two_sided,34,1,0,0.0,0.34,10.0,35.0
2025-11,897,down,two_sided,36,3,0,0.0,0.3633,20.0,73.1
2025-11,897,down,two_sided,38,1,0,0.0,0.39,5.0,56.1
2025-11,897,down,two_sided,40,2,1,0.5,0.405,51.5,357.0
2025-11,897,down,two_sided,42,5,0,0.0,0.424,12.0,50.0
2025-11,897,down,two_sided,44,1,0,0.0,0.44,28.0,272.8
2025-11,897,down,two_sided,46,3,1,0.3333,0.4667,20.0,61.0
2025-11,897,down,two_sided,48,3,1,0.3333,0.48,5.0,59.6
2025-11,897,down,two_sided,50,30,15,0.5,0.5077,72799.6,111781.7
2025-11,897,down,two_sided,52,2,0,0.0,0.525,76.0,121.0
2025-11,897,down,two_sided,54,1,1,1.0,0.55,111.0,471.0
2025-11,897,down,two_sided,58,2,2,1.0,0.59,466.8,1850.3
2025-11,897,down,two_sided,60,7,2,0.2857,0.6014,25.0,128.0
2025-11,897,down,two_sided,62,2,1,0.5,0.63,35.0,703.5
2025-11,897,down,two_sided,64,2,1,0.5,0.65,17.5,110.0
2025-11,897,down,two_sided,66,1,1,1.0,0.67,25.6,104.6
2025-11,897,down,two_sided,68,2,2,1.0,0.68,40.0,67.3
2025-11,897,down,two_sided,70,1,1,1.0,0.71,5.0,76.0
2025-11,897,down,two_sided,72,2,1,0.5,0.725,16.5,141.0
2025-11,897,down,two_sided,74,4,3,0.75,0.745,11.6,410.1
2025-11,897,down,two_sided,78,1,0,0.0,0.79,25.0,169.6
2025-11,897,down,two_sided,80,1,1,1.0,0.81,50.0,105.0
2025-11,897,down,two_sided,84,2,1,0.5,0.85,4046.5,4116.5
2025-11,897,down,two_sided,86,5,5,1.0,0.864,20.0,100.0
2025-11,897,down,two_sided,88,6,6,1.0,0.885,50.0,288.5
2025-11,897,down,two_sided,90,5,4,0.8,0.904,26.0,264.5
2025-11,897,down,two_sided,92,5,5,1.0,0.924,154.0,369.8
2025-11,897,down,two_sided,94,6,6,1.0,0.9467,54.6,534.5
2025-11,897,down,two_sided,96,23,22,0.9565,0.9648,46.0,888.9
2025-11,897,down,two_sided,98,54,53,0.9815,0.9877,434.9,740.6
2025-11,897,up,ask_only,0,901,0,0.0,0.0097,4017.1,4773.1
2025-11,897,up,ask_only,2,1,0,0.0,0.02,60.0,170.0
2025-11,897,up,ask_only,4,2,0,0.0,0.045,337.5,507.0
2025-11,897,up,ask_only,6,1,0,0.0,0.06,10.0,25.0
2025-11,897,up,two_sided,0,3,0,0.0,0.0063,200.0,3284.6
2025-11,897,up,two_sided,2,29,0,0.0,0.0231,95.0,511.4
2025-11,897,up,two_sided,4,11,0,0.0,0.0455,36.1,169.7
2025-11,897,up,two_sided,6,11,0,0.0,0.0636,25.0,111.0
2025-11,897,up,two_sided,8,5,0,0.0,0.082,8.0,120.3
2025-11,897,up,two_sided,10,7,0,0.0,0.1043,25.0,96.7
2025-11,897,up,two_sided,12,6,0,0.0,0.125,44.3,371.5
2025-11,897,up,two_sided,14,2,0,0.0,0.14,60.0,79.5
2025-11,897,up,two_sided,16,3,1,0.3333,0.1667,80.2,707.6
2025-11,897,up,two_sided,18,3,0,0.0,0.1867,11.4,87.1
2025-11,897,up,two_sided,20,4,0,0.0,0.2025,52.5,190.3
2025-11,897,up,two_sided,22,2,0,0.0,0.22,37.5,183.4
2025-11,897,up,two_sided,24,1,0,0.0,0.24,50.0,61.8
2025-11,897,up,two_sided,26,4,1,0.25,0.2675,19.2,40.5
2025-11,897,up,two_sided,28,1,0,0.0,0.29,12.0,192.4
2025-11,897,up,two_sided,30,1,0,0.0,0.3,6.0,99.0
2025-11,897,up,two_sided,32,2,0,0.0,0.325,20.5,235.0
2025-11,897,up,two_sided,34,5,1,0.2,0.342,50.0,65.0
2025-11,897,up,two_sided,36,1,0,0.0,0.37,16.0,26.0
2025-11,897,up,two_sided,38,1,0,0.0,0.38,5.0,304.0
2025-11,897,up,two_sided,40,3,1,0.3333,0.4,10.0,87.0
2025-11,897,up,two_sided,42,4,1,0.25,0.425,60.5,1013.2
2025-11,897,up,two_sided,44,3,1,0.3333,0.45,5.0,16.0
2025-11,897,up,two_sided,46,3,0,0.0,0.4633,12.0,101.0
2025-11,897,up,two_sided,48,2,1,0.5,0.49,90.4,145.7
2025-11,897,up,two_sided,50,30,14,0.4667,0.5067,62968.6,111654.3
2025-11,897,up,two_sided,52,2,1,0.5,0.53,45.1,403.1
2025-11,897,up,two_sided,54,2,2,1.0,0.545,29.0,53.0
2025-11,897,up,two_sided,56,2,1,0.5,0.575,99.0,737.5
2025-11,897,up,two_sided,58,2,1,0.5,0.59,33.0,68.0
2025-11,897,up,two_sided,60,3,2,0.6667,0.6033,62.9,338.3
2025-11,897,up,two_sided,62,1,1,1.0,0.63,4.2,159.2
2025-11,897,up,two_sided,64,5,4,0.8,0.65,12.0,40.0
2025-11,897,up,two_sided,66,1,1,1.0,0.67,48.5,838.6
2025-11,897,up,two_sided,68,2,1,0.5,0.685,25.0,630.6
2025-11,897,up,two_sided,72,4,4,1.0,0.725,5.0,26.7
2025-11,897,up,two_sided,74,1,1,1.0,0.75,50.0,109.8
2025-11,897,up,two_sided,76,1,0,0.0,0.76,5.0,18.3
2025-11,897,up,two_sided,78,2,2,1.0,0.785,392.7,420.7
2025-11,897,up,two_sided,80,1,1,1.0,0.8,50.0,81.0
2025-11,897,up,two_sided,82,2,2,1.0,0.825,26.5,364.1
2025-11,897,up,two_sided,84,6,6,1.0,0.8433,16.7,335.7
2025-11,897,up,two_sided,86,2,2,1.0,0.86,12.5,138.1
2025-11,897,up,two_sided,88,2,1,0.5,0.88,12.9,102.3
2025-11,897,up,two_sided,90,6,5,0.8333,0.9067,12.5,191.1
2025-11,897,up,two_sided,92,7,7,1.0,0.9257,58.0,436.0
2025-11,897,up,two_sided,94,9,8,0.8889,0.9456,41.1,369.2
2025-11,897,up,two_sided,96,18,14,0.7778,0.9678,39.0,1567.4
2025-11,897,up,two_sided,98,71,69,0.9718,0.9882,634.0,795.8
2025-11,899,down,ask_only,0,952,2,0.0021,0.0097,4560.5,5414.3
2025-11,899,down,ask_only,2,4,0,0.0,0.02,139.7,465.5
2025-11,899,down,ask_only,6,1,0,0.0,0.06,5.0,115.0
2025-11,899,down,ask_only,10,1,0,0.0,0.1,60.0,93.8
2025-11,899,down,ask_only,16,1,0,0.0,0.17,349.0,454.0
2025-11,899,down,ask_only,64,1,1,1.0,0.65,211.7,381.7
2025-11,899,down,two_sided,0,3,0,0.0,0.009,3289.4,4775.1
2025-11,899,down,two_sided,2,33,1,0.0303,0.0218,50.0,132.3
2025-11,899,down,two_sided,4,11,0,0.0,0.0445,50.0,86.2
2025-11,899,down,two_sided,6,5,0,0.0,0.064,18.0,45.0
2025-11,899,down,two_sided,8,2,0,0.0,0.085,55.1,76.8
2025-11,899,down,two_sided,10,6,0,0.0,0.1017,51.3,253.6
2025-11,899,down,two_sided,12,3,0,0.0,0.1233,30.0,225.1
2025-11,899,down,two_sided,14,2,0,0.0,0.145,16.0,39.0
2025-11,899,down,two_sided,16,1,0,0.0,0.16,25.0,43.2
2025-11,899,down,two_sided,18,2,0,0.0,0.185,43.5,63.1
2025-11,899,down,two_sided,20,2,1,0.5,0.21,16.0,36.5
2025-11,899,down,two_sided,24,1,0,0.0,0.24,20.0,85.0
2025-11,899,down,two_sided,28,2,0,0.0,0.28,20.5,93.9
2025-11,899,down,two_sided,30,1,0,0.0,0.3,15.0,588.9
2025-11,899,down,two_sided,32,4,0,0.0,0.3225,7.0,42.5
2025-11,899,down,two_sided,36,2,0,0.0,0.365,15.0,40.4
2025-11,899,down,two_sided,40,2,1,0.5,0.4,65.0,395.8
2025-11,899,down,two_sided,44,3,0,0.0,0.4467,13.0,95.0
2025-11,899,down,two_sided,46,1,0,0.0,0.47,32.0,111.0
2025-11,899,down,two_sided,48,1,0,0.0,0.49,25.0,43.0
2025-11,899,down,two_sided,50,30,16,0.5333,0.507,72799.6,111781.7
2025-11,899,down,two_sided,52,2,0,0.0,0.525,52.5,103.6
2025-11,899,down,two_sided,54,3,1,0.3333,0.5467,38.7,158.3
2025-11,899,down,two_sided,58,4,2,0.5,0.59,13.0,1850.3
2025-11,899,down,two_sided,60,2,0,0.0,0.6,244.8,262.5
2025-11,899,down,two_sided,62,3,2,0.6667,0.6267,30.0,100.0
2025-11,899,down,two_sided,64,2,1,0.5,0.65,16.7,61.7
2025-11,899,down,two_sided,66,1,0,0.0,0.66,6.0,33.0
2025-11,899,down,two_sided,70,2,2,1.0,0.7,12.5,55.5
2025-11,899,down,two_sided,74,4,3,0.75,0.7425,32.4,109.3
2025-11,899,down,two_sided,78,1,0,0.0,0.78,11.9,36.9
2025-11,899,down,two_sided,80,1,0,0.0,0.81,22.3,52.3
2025-11,899,down,two_sided,82,1,1,1.0,0.82,6.0,725.0
2025-11,899,down,two_sided,88,3,3,1.0,0.8867,62.0,1887.0
2025-11,899,down,two_sided,90,4,4,1.0,0.9,23.0,112.5
2025-11,899,down,two_sided,92,2,2,1.0,0.925,46.2,183.4
2025-11,899,down,two_sided,94,3,3,1.0,0.95,51.9,623.7
2025-11,899,down,two_sided,96,14,14,1.0,0.9679,74.5,1273.1
2025-11,899,down,two_sided,98,50,49,0.98,0.9872,415.5,710.5
2025-11,899,up,ask_only,0,936,0,0.0,0.0097,4553.1,5402.4
2025-11,899,up,ask_only,20,2,0,0.0,0.205,35.0,88.7
2025-11,899,up,ask_only,44,1,0,0.0,0.45,10.0,40.0
2025-11,899,up,two_sided,0,2,0,0.0,0.006,2068.9,4670.2
2025-11,899,up,two_sided,2,25,0,0.0,0.024,81.5,356.0
2025-11,899,up,two_sided,4,11,0,0.0,0.0445,47.1,119.0
2025-11,899,up,two_sided,6,2,0,0.0,0.065,30.0,996.0
2025-11,899,up,two_sided,8,2,0,0.0,0.085,36.1,72.6
2025-11,899,up,two_sided,10,6,0,0.0,0.1033,22.5,76.7
2025-11,899,up,two_sided,12,6,0,0.0,0.1233,13.5,159.2
2025-11,899,up,two_sided,14,4,0,0.0,0.14,37.5,97.5
2025-11,899,up,two_sided,16,1,0,0.0,0.16,10.0,40.0
2025-11,899,up,two_sided,18,1,0,0.0,0.19,6.8,33.4
2025-11,899,up,two_sided,20,1,0,0.0,0.2,16.0,92.0
2025-11,899,up,two_sided,22,1,0,0.0,0.22,5.0,74.0
2025-11,899,up,two_sided,24,2,0,0.0,0.245,18.5,38.5
2025-11,899,up,two_sided,26,3,1,0.3333,0.2633,28.4,45.0
2025-11,899,up,two_sided,28,1,0,0.0,0.29,12.0,192.4
2025-11,899,up,two_sided,30,2,0,0.0,0.305,6.5,41.9
2025-11,899,up,two_sided,32,1,0,0.0,0.32,5.0,84.9
2025-11,899,up,two_sided,34,2,0,0.0,0.34,12.5,156.4
2025-11,899,up,two_sided,36,1,0,0.0,0.36,16.0,37.0
2025-11,899,up,two_sided,38,1,1,1.0,0.39,57.4,99.5
2025-11,899,up,two_sided,40,2,2,1.0,0.405,465.5,667.1
2025-11,899,up,two_sided,42,3,0,0.0,0.4267,55.0,779.0
2025-11,899,up,two_sided,44,1,0,0.0,0.45,57.0,146.1
2025-11,899,up,two_sided,46,2,0,0.0,0.46,310.0,1082.0
2025-11,899,up,two_sided,48,2,2,1.0,0.49,27.0,314.4
2025-11,899,up,two_sided,50,29,14,0.4828,0.5069,72474.3,111654.6
2025-11,899,up,two_sided,52,2,1,0.5,0.525,63.7,397.9
2025-11,899,up,two_sided,56,2,1,0.5,0.57,110.8,782.0
2025-11,899,up,two_sided,60,3,2,0.6667,0.6067,8.0,65.0
2025-11,899,up,two_sided,64,3,3,1.0,0.65,142.0,197.0
2025-11,899,up,two_sided,66,1,0,0.0,0.66,5.0,5.0
2025-11,899,up,two_sided,68,2,2,1.0,0.685,18.5,517.0
2025-11,899,up,two_sided,72,1,1,1.0,0.72,3.7,693.4
2025-11,899,up,two_sided,76,3,2,0.6667,0.7667,5.0,26.0
2025-11,899,up,two_sided,78,2,2,1.0,0.78,374.8,394.8
2025-11,899,up,two_sided,80,1,1,1.0,0.81,7.0,220.4
2025-11,899,up,two_sided,82,3,2,0.6667,0.8267,50.0,81.0
2025-11,899,up,two_sided,88,2,1,0.5,0.885,27.7,152.7
2025-11,899,up,two_sided,90,6,5,0.8333,0.905,14.0,65.2
2025-11,899,up,two_sided,92,3,3,1.0,0.9233,215.0,1065.0
2025-11,899,up,two_sided,94,4,3,0.75,0.9475,25.0,534.0
2025-11,899,up,two_sided,96,15,14,0.9333,0.966,50.0,992.6
2025-11,899,up,two_sided,98,52,50,0.9615,0.9875,491.7,877.2
2025-12,780,down,ask_only,0,429,2,0.0047,0.01,5363.9,8106.5
2025-12,780,down,ask_only,2,6,0,0.0,0.0217,614.3,2310.0
2025-12,780,down,two_sided,0,11,0,0.0,0.0083,3258.5,8397.3
2025-12,780,down,two_sided,2,252,2,0.0079,0.0236,317.0,1521.1
2025-12,780,down,two_sided,4,93,7,0.0753,0.0433,160.9,984.1
2025-12,780,down,two_sided,6,54,0,0.0,0.0644,99.6,637.5
2025-12,780,down,two_sided,8,47,3,0.0638,0.084,106.9,577.6
2025-12,780,down,two_sided,10,45,2,0.0444,0.1047,75.2,556.9
2025-12,780,down,two_sided,12,29,6,0.2069,0.1234,121.6,652.3
2025-12,780,down,two_sided,14,25,1,0.04,0.1444,146.9,460.4
2025-12,780,down,two_sided,16,26,3,0.1154,0.1638,98.0,417.3
2025-12,780,down,two_sided,18,30,3,0.1,0.1843,41.1,414.5
2025-12,780,down,two_sided,20,20,7,0.35,0.2045,111.2,587.9
2025-12,780,down,two_sided,22,15,2,0.1333,0.226,101.9,592.6
2025-12,780,down,two_sided,24,19,2,0.1053,0.2437,86.0,370.8
2025-12,780,down,two_sided,26,20,3,0.15,0.265,48.6,453.0
2025-12,780,down,two_sided,28,15,2,0.1333,0.286,100.0,368.8
2025-12,780,down,two_sided,30,19,6,0.3158,0.3053,25.3,448.3
2025-12,780,down,two_sided,32,20,5,0.25,0.325,82.9,361.0
2025-12,780,down,two_sided,34,10,3,0.3,0.345,98.1,538.9
2025-12,780,down,two_sided,36,12,4,0.3333,0.3625,118.4,433.8
2025-12,780,down,two_sided,38,14,3,0.2143,0.3857,82.3,438.8
2025-12,780,down,two_sided,40,13,4,0.3077,0.4077,64.2,361.6
2025-12,780,down,two_sided,42,17,5,0.2941,0.4218,70.0,380.1
2025-12,780,down,two_sided,44,14,7,0.5,0.4443,102.0,548.3
2025-12,780,down,two_sided,46,17,11,0.6471,0.4671,120.0,494.7
2025-12,780,down,two_sided,48,24,11,0.4583,0.4833,132.1,714.0
2025-12,780,down,two_sided,50,140,78,0.5571,0.5064,982.0,3145.6
2025-12,780,down,two_sided,52,19,8,0.4211,0.5237,121.9,975.0
2025-12,780,down,two_sided,54,14,9,0.6429,0.5429,51.7,593.0
2025-12,780,down,two_sided,56,21,16,0.7619,0.57,57.0,530.4
2025-12,780,down,two_sided,58,9,6,0.6667,0.59,111.9,480.4
2025-12,780,down,two_sided,60,13,9,0.6923,0.6046,63.8,359.5
2025-12,780,down,two_sided,62,11,7,0.6364,0.6264,60.2,337.8
2025-12,780,down,two_sided,64,14,10,0.7143,0.6471,83.1,403.6
2025-12,780,down,two_sided,66,19,16,0.8421,0.6653,36.5,339.9
2025-12,780,down,two_sided,68,25,14,0.56,0.6852,100.7,758.1
2025-12,780,down,two_sided,70,18,14,0.7778,0.7033,53.9,574.0
2025-12,780,down,two_sided,72,18,14,0.7778,0.7244,92.8,699.2
2025-12,780,down,two_sided,74,18,15,0.8333,0.745,86.3,448.4
2025-12,780,down,two_sided,76,10,7,0.7,0.764,132.4,699.2
2025-12,780,down,two_sided,78,16,15,0.9375,0.7863,98.8,631.9
2025-12,780,down,two_sided,80,28,23,0.8214,0.8036,107.3,621.9
2025-12,780,down,two_sided,82,11,9,0.8182,0.8218,26.2,334.1
2025-12,780,down,two_sided,84,30,24,0.8,0.842,102.0,709.1
2025-12,780,down,two_sided,86,34,30,0.8824,0.8644,61.6,803.7
2025-12,780,down,two_sided,88,30,28,0.9333,0.8843,97.6,700.0
2025-12,780,down,two_sided,90,49,48,0.9796,0.9053,79.0,884.7
2025-12,780,down,two_sided,92,61,58,0.9508,0.9259,109.6,1380.4
2025-12,780,down,two_sided,94,61,60,0.9836,0.9456,156.5,2077.7
2025-12,780,down,two_sided,96,100,96,0.96,0.9652,279.5,5537.4
2025-12,780,down,two_sided,98,220,218,0.9909,0.9872,1962.6,3820.2
2025-12,780,up,ask_only,0,377,3,0.008,0.0098,6267.3,8740.8
2025-12,780,up,ask_only,2,7,0,0.0,0.02,1083.5,2474.8
2025-12,780,up,ask_only,68,1,1,1.0,0.69,1748.1,1748.1
2025-12,780,up,two_sided,0,7,0,0.0,0.0076,50.0,2891.5
2025-12,780,up,two_sided,2,193,1,0.0052,0.0232,413.9,1664.5
2025-12,780,up,two_sided,4,104,5,0.0481,0.0452,125.0,833.5
2025-12,780,up,two_sided,6,61,1,0.0164,0.0652,107.9,757.0
2025-12,780,up,two_sided,8,60,2,0.0333,0.0848,89.0,625.3
2025-12,780,up,two_sided,10,53,2,0.0377,0.1049,116.9,612.8
2025-12,780,up,two_sided,12,35,2,0.0571,0.1246,111.9,521.0
2025-12,780,up,two_sided,14,24,2,0.0833,0.1438,118.8,773.7
2025-12,780,up,two_sided,16,28,3,0.1071,0.165,39.1,417.0
2025-12,780,up,two_sided,18,27,6,0.2222,0.1841,60.0,572.3
2025-12,780,up,two_sided,20,22,5,0.2273,0.2045,41.9,411.3
2025-12,780,up,two_sided,22,18,2,0.1111,0.2267,82.8,518.5
2025-12,780,up,two_sided,24,13,1,0.0769,0.2438,30.5,324.4
2025-12,780,up,two_sided,26,12,3,0.25,0.2633,160.0,671.7
2025-12,780,up,two_sided,28,21,6,0.2857,0.2862,71.0,381.2
2025-12,780,up,two_sided,30,16,3,0.1875,0.3075,127.4,577.0
2025-12,780,up,two_sided,32,23,9,0.3913,0.3252,76.1,708.0
2025-12,780,up,two_sided,34,22,4,0.1818,0.3441,46.1,423.5
2025-12,780,up,two_sided,36,20,5,0.25,0.3645,55.9,355.3
2025-12,780,up,two_sided,38,10,3,0.3,0.386,53.1,494.7
2025-12,780,up,two_sided,40,10,4,0.4,0.406,227.9,802.1
2025-12,780,up,two_sided,42,13,5,0.3846,0.4246,122.3,837.5
2025-12,780,up,two_sided,44,18,4,0.2222,0.445,40.5,570.9
2025-12,780,up,two_sided,46,12,2,0.1667,0.465,70.7,523.2
2025-12,780,up,two_sided,48,23,12,0.5217,0.4852,214.0,1466.3
2025-12,780,up,two_sided,50,137,59,0.4307,0.5064,1073.2,3129.4
2025-12,780,up,two_sided,52,23,14,0.6087,0.5261,42.0,399.9
2025-12,780,up,two_sided,54,23,11,0.4783,0.5439,120.0,533.7
2025-12,780,up,two_sided,56,16,7,0.4375,0.5713,18.8,586.4
2025-12,780,up,two_sided,58,7,5,0.7143,0.59,25.9,446.7
2025-12,780,up,two_sided,60,18,13,0.7222,0.6028,57.9,604.5
2025-12,780,up,two_sided,62,16,12,0.75,0.6256,16.0,404.6
2025-12,780,up,two_sided,64,10,6,0.6,0.647,61.0,316.2
2025-12,780,up,two_sided,66,11,8,0.7273,0.6645,124.7,764.9
2025-12,780,up,two_sided,68,18,13,0.7222,0.6867,72.0,664.0
2025-12,780,up,two_sided,70,19,15,0.7895,0.7053,97.0,552.0
2025-12,780,up,two_sided,72,14,13,0.9286,0.725,74.0,422.4
2025-12,780,up,two_sided,74,19,15,0.7895,0.7458,75.0,437.3
2025-12,780,up,two_sided,76,18,15,0.8333,0.7656,46.9,497.1
2025-12,780,up,two_sided,78,18,14,0.7778,0.7833,114.5,663.6
2025-12,780,up,two_sided,80,17,13,0.7647,0.8059,61.9,241.3
2025-12,780,up,two_sided,82,25,19,0.76,0.8244,139.5,673.3
2025-12,780,up,two_sided,84,26,23,0.8846,0.8454,104.7,728.0
2025-12,780,up,two_sided,86,30,29,0.9667,0.8647,58.1,760.6
2025-12,780,up,two_sided,88,25,23,0.92,0.886,51.3,804.0
2025-12,780,up,two_sided,90,45,39,0.8667,0.9049,84.4,753.3
2025-12,780,up,two_sided,92,36,34,0.9444,0.9267,110.0,1218.9
2025-12,780,up,two_sided,94,64,63,0.9844,0.9456,140.7,1580.2
2025-12,780,up,two_sided,96,89,82,0.9213,0.9664,196.9,5059.5
2025-12,780,up,two_sided,98,281,279,0.9929,0.9869,1700.2,4232.6
2025-12,840,down,ask_only,0,699,2,0.0029,0.0098,7561.9,9779.6
2025-12,840,down,ask_only,2,8,0,0.0,0.0225,169.3,1636.5
2025-12,840,down,two_sided,0,10,0,0.0,0.0095,2783.0,7076.6
2025-12,840,down,two_sided,2,159,3,0.0189,0.0229,181.6,1225.5
2025-12,840,down,two_sided,4,79,3,0.038,0.0433,140.2,698.0
2025-12,840,down,two_sided,6,53,0,0.0,0.0647,91.9,356.6
2025-12,840,down,two_sided,8,41,1,0.0244,0.0834,70.0,334.8
2025-12,840,down,two_sided,10,29,5,0.1724,0.1052,100.0,463.2
2025-12,840,down,two_sided,12,13,0,0.0,0.1254,66.3,308.3
2025-12,840,down,two_sided,14,12,0,0.0,0.1433,13.6,158.5
2025-12,840,down,two_sided,16,11,2,0.1818,0.1655,49.6,299.9
2025-12,840,down,two_sided,18,16,7,0.4375,0.1825,55.0,309.7
2025-12,840,down,two_sided,20,13,2,0.1538,0.2062,58.1,533.0
2025-12,840,down,two_sided,22,19,2,0.1053,0.2258,40.0,279.1
2025-12,840,down,two_sided,24,10,1,0.1,0.243,70.3,304.2
2025-12,840,down,two_sided,26,13,6,0.4615,0.2638,40.0,211.7
2025-12,840,down,two_sided,28,17,3,0.1765,0.2859,25.2,311.5
2025-12,840,down,two_sided,30,13,2,0.1538,0.3069,66.0,273.3
2025-12,840,down,two_sided,32,16,3,0.1875,0.3238,35.0,433.9
2025-12,840,down,two_sided,34,12,3,0.25,0.3467,91.0,397.1
2025-12,840,down,two_sided,36,6,1,0.1667,0.3633,124.1,1011.6
2025-12,840,down,two_sided,38,8,4,0.5,0.3838,99.3,332.2
2025-12,840,down,two_sided,40,11,6,0.5455,0.4036,121.0,551.9
2025-12,840,down,two_sided,42,6,3,0.5,0.42,69.4,242.3
2025-12,840,down,two_sided,44,3,1,0.3333,0.4433,81.5,450.8
2025-12,840,down,two_sided,46,10,4,0.4,0.465,74.9,870.5
2025-12,840,down,two_sided,48,22,12,0.5455,0.4836,92.2,409.7
2025-12,840,down,two_sided,50,128,73,0.5703,0.5064,1088.0,3195.7
2025-12,840,down,two_sided,52,14,5,0.3571,0.525,116.0,1000.6
2025-12,840,down,two_sided,54,6,4,0.6667,0.5467,208.8,873.1
2025-12,840,down,two_sided,56,17,8,0.4706,0.57,83.1,430.0
2025-12,840,down,two_sided,58,2,1,0.5,0.59,158.3,614.7
2025-12,840,down,two_sided,60,7,6,0.8571,0.6029,30.0,207.9
2025-12,840,down,two_sided,62,9,6,0.6667,0.6233,85.5,419.1
2025-12,840,down,two_sided,64,11,11,1.0,0.6427,58.0,475.9
2025-12,840,down,two_sided,66,7,5,0.7143,0.6643,56.0,211.0
2025-12,840,down,two_sided,68,15,11,0.7333,0.686,85.0,447.1
2025-12,840,down,two_sided,70,12,7,0.5833,0.7033,88.5,340.2
2025-12,840,down,two_sided,72,9,7,0.7778,0.7244,30.6,341.0
2025-12,840,down,two_sided,74,10,8,0.8,0.749,145.8,376.5
2025-12,840,down,two_sided,76,13,11,0.8462,0.7646,20.0,273.4
2025-12,840,down,two_sided,78,10,7,0.7,0.785,34.3,233.7
2025-12,840,down,two_sided,80,7,5,0.7143,0.8043,44.4,424.0
2025-12,840,down,two_sided,82,15,14,0.9333,0.826,40.1,242.3
2025-12,840,down,two_sided,84,17,15,0.8824,0.8471,63.9,444.2
2025-12,840,down,two_sided,86,15,13,0.8667,0.862,56.0,536.0
2025-12,840,down,two_sided,88,19,17,0.8947,0.8837,46.3,411.0
2025-12,840,down,two_sided,90,25,23,0.92,0.9044,87.3,532.6
2025-12,840,down,two_sided,92,28,27,0.9643,0.925,94.4,659.5
2025-12,840,down,two_sided,94,57,54,0.9474,0.9446,139.0,1045.1
2025-12,840,down,two_sided,96,66,64,0.9697,0.9669,216.9,4542.7
2025-12,840,down,two_sided,98,216,213,0.9861,0.9868,1058.5,3304.2
2025-12,840,up,ask_only,0,619,0,0.0,0.0098,6976.3,9193.8
2025-12,840,up,ask_only,2,7,0,0.0,0.0229,223.0,849.6
2025-12,840,up,two_sided,0,12,0,0.0,0.0088,3458.4,7213.4
2025-12,840,up,two_sided,2,178,3,0.0169,0.0244,291.2,1212.6
2025-12,840,up,two_sided,4,76,1,0.0132,0.0434,102.6,471.5
2025-12,840,up,two_sided,6,49,4,0.0816,0.0655,78.0,410.0
2025-12,840,up,two_sided,8,30,0,0.0,0.0843,81.1,357.0
2025-12,840,up,two_sided,10,35,1,0.0286,0.1046,86.5,502.5
