slug,epoch,t_sec,jump_size,mid_at_jump,drift_30s,drift_60s,drift_120s
btc-updown-15m-1770875100,1770875100,680.4,0.03,0.745,-0.08,-0.13,0.09
btc-updown-15m-1770875100,1770875100,690.5,-0.03,0.715,-0.11,0.02,0.15
btc-updown-15m-1770875100,1770875100,700.5,-0.05,0.665,0.02,-0.02,0.23
btc-updown-15m-1770875100,1770875100,719.2,-0.03,0.625,0.04,0.12,0.26
btc-updown-15m-1770875100,1770875100,729.2,0.1,0.725,-0.07,0.12,0.17
btc-updown-15m-1770875100,1770875100,739.2,-0.11,0.615,-0.01,0.195,0.28
btc-updown-15m-1770875100,1770875100,749.2,0.05,0.665,0.08,0.2,0.29
btc-updown-15m-1770875100,1770875100,759.8,-0.03,0.645,0.2,0.25,0.32
btc-updown-15m-1770875100,1770875100,769.8,-0.04,0.605,0.225,0.325,0.37
btc-updown-15m-1770875100,1770875100,779.8,0.14,0.745,0.12,0.095,0.23
btc-updown-15m-1770875100,1770875100,789.8,0.1,0.845,0.05,0.05,
btc-updown-15m-1770875100,1770875100,800.5,0.04,0.835,0.1,0.06,
btc-updown-15m-1770875100,1770875100,810.5,0.03,0.865,-0.01,0.09,
btc-updown-15m-1770875100,1770875100,820.5,0.03,0.895,0,0.07,
btc-updown-15m-1770875100,1770875100,830.5,0.04,0.935,-0.04,0.04,
btc-updown-15m-1770875100,1770875100,840.6,-0.08,0.855,0.1,,
btc-updown-15m-1770875100,1770875100,850.6,0.04,0.895,0.07,,
btc-updown-15m-1770875100,1770875100,866.3,0.03,0.925,0.05,,
btc-updown-15m-1770875100,1770875100,876.6,0.035,0.965,,,
btc-updown-15m-1770885000,1770885000,5.9,0.03,0.555,0.01,0.04,-0.005
btc-updown-15m-1770885000,1770885000,26.2,-0.03,0.525,0.09,0.08,0.07
btc-updown-15m-1770885000,1770885000,36.2,0.04,0.565,0.03,0.07,-0.045
btc-updown-15m-1770885000,1770885000,49.6,0.03,0.595,-0.035,-0.06,-0.07
btc-updown-15m-1770885000,1770885000,59.7,0.03,0.625,0.01,-0.09,-0.06
btc-updown-15m-1770885000,1770885000,69.7,-0.03,0.595,-0.02,-0.03,0.025
btc-updown-15m-1770885000,1770885000,79.8,-0.035,0.56,-0.025,0.01,0.085
btc-updown-15m-1770885000,1770885000,89.8,0.075,0.635,-0.1,-0.1,0.06
btc-updown-15m-1770885000,1770885000,99.8,-0.06,0.575,-0.01,-0.07,0.07
btc-updown-15m-1770885000,1770885000,109.8,-0.04,0.535,0.04,-0.01,0.14
btc-updown-15m-1770885000,1770885000,121.7,0.03,0.535,0,0.05,0.15
btc-updown-15m-1770885000,1770885000,136.9,-0.035,0.545,-0.03,0.1,0.16
btc-updown-15m-1770885000,1770885000,146.9,0.04,0.585,0,0.1,0.11
btc-updown-15m-1770885000,1770885000,156.9,-0.075,0.51,0.065,0.135,0.225
btc-updown-15m-1770885000,1770885000,168.3,0.03,0.535,0.11,0.14,0.2
btc-updown-15m-1770885000,1770885000,179.2,0.04,0.565,0.13,0.11,0.12
btc-updown-15m-1770885000,1770885000,189.2,0.04,0.605,0.04,0.11,0.14
btc-updown-15m-1770885000,1770885000,199.3,0.035,0.645,0.03,0.06,0.12
btc-updown-15m-1770885000,1770885000,209.3,0.05,0.695,-0.02,0.01,0.05
btc-updown-15m-1770885000,1770885000,219.3,-0.05,0.645,0.07,0.09,0.05
btc-updown-15m-1770885000,1770885000,229.3,0.03,0.675,0.03,0.06,0.05
btc-updown-15m-1770885000,1770885000,248,0.035,0.71,0.025,0.025,0.005
btc-updown-15m-1770885000,1770885000,272.2,0.03,0.735,-0.07,-0.05,-0.03
btc-updown-15m-1770885000,1770885000,289.9,-0.03,0.735,0.03,0.01,0
btc-updown-15m-1770885000,1770885000,299.9,-0.07,0.665,0.08,0.1,0.15
btc-updown-15m-1770885000,1770885000,309.9,0.08,0.745,-0.05,-0.03,0.08
btc-updown-15m-1770885000,1770885000,330.9,-0.03,0.735,0.03,-0.02,0.09
btc-updown-15m-1770885000,1770885000,344.2,0.035,0.715,0.04,-0.01,0.12
btc-updown-15m-1770885000,1770885000,354.2,0.05,0.765,-0.05,0.02,-0.02
btc-updown-15m-1770885000,1770885000,364.3,-0.05,0.715,-0.02,0.13,-0.07
btc-updown-15m-1770885000,1770885000,374.3,0.04,0.755,-0.05,0.08,-0.16
btc-updown-15m-1770885000,1770885000,384.3,-0.04,0.715,0.07,0.07,-0.06
btc-updown-15m-1770885000,1770885000,395.2,-0.04,0.685,0.16,0.15,0.06
btc-updown-15m-1770885000,1770885000,405.2,0.045,0.73,0.105,0.075,0.005
btc-updown-15m-1770885000,1770885000,415.2,0.065,0.795,0,-0.05,-0.09
btc-updown-15m-1770885000,1770885000,425.3,0.05,0.845,-0.01,-0.21,-0.16
btc-updown-15m-1770885000,1770885000,442.4,-0.04,0.785,-0.02,-0.21,-0.14
btc-updown-15m-1770885000,1770885000,452.5,0.04,0.825,-0.13,-0.12,-0.15
btc-updown-15m-1770885000,1770885000,468.1,-0.035,0.8,-0.245,-0.085,-0.115
btc-updown-15m-1770885000,1770885000,478.1,-0.095,0.705,-0.04,0,0.05
btc-updown-15m-1770885000,1770885000,488.1,-0.09,0.615,0.135,0.05,0.24
btc-updown-15m-1770885000,1770885000,498.2,-0.06,0.555,0.16,0.12,0.37
btc-updown-15m-1770885000,1770885000,508.2,0.115,0.665,0.04,0.01,0.27
btc-updown-15m-1770885000,1770885000,518.2,0.085,0.75,-0.085,-0.075,0.185
btc-updown-15m-1770885000,1770885000,528.2,-0.035,0.715,-0.04,-0.03,0.245
btc-updown-15m-1770885000,1770885000,545.4,-0.035,0.67,0.005,0.085,0.29
btc-updown-15m-1770885000,1770885000,561.7,-0.035,0.645,0.04,0.29,0.32
btc-updown-15m-1770885000,1770885000,571.7,0.03,0.675,0.09,0.25,0.27
btc-updown-15m-1770885000,1770885000,592.3,0.035,0.7,0.235,0.255,0.245
btc-updown-15m-1770885000,1770885000,602.3,0.06,0.76,0.165,0.205,0.195
btc-updown-15m-1770885000,1770885000,612.4,0.145,0.9,0.055,0.035,0.085
btc-updown-15m-1770885000,1770885000,622.4,0.03,0.935,0.02,0.01,0.05
btc-updown-15m-1770885000,1770885000,643.1,0.035,0.965,-0.03,-0.02,0.02
btc-updown-15m-1770885000,1770885000,668.8,-0.035,0.93,0.025,0.045,0.055
btc-updown-15m-1770885000,1770885000,678.8,0.035,0.965,-0.01,0.02,-0.03
btc-updown-15m-1770885000,1770885000,722.4,0.03,0.975,0.01,0.01,0
btc-updown-15m-1770885000,1770885000,797,-0.03,0.955,-0.0265,0.02,
btc-updown-15m-1770885000,1770885000,807,-0.06,0.895,0.0745,0.09,
btc-updown-15m-1770885000,1770885000,817,0.04,0.935,0.025,0.064,
btc-updown-15m-1770885000,1770885000,832.7,0.034,0.935,0.05,0.0635,
btc-updown-15m-1770885000,1770885000,842.7,0.04,0.975,0.0235,,
btc-updown-15m-1770894900,1770894900,1.1,-0.03,0.485,-0.13,-0.04,-0.11
btc-updown-15m-1770894900,1770894900,11.1,-0.04,0.445,-0.07,-0.02,0.025
btc-updown-15m-1770894900,1770894900,21.1,-0.03,0.415,0,-0.03,0.16
btc-updown-15m-1770894900,1770894900,31.1,-0.06,0.355,0.09,0.04,0.28
btc-updown-15m-1770894900,1770894900,41.4,0.03,0.385,0.04,0.01,0.3
btc-updown-15m-1770894900,1770894900,51.6,0.035,0.42,-0.035,-0.025,0.215
btc-updown-15m-1770894900,1770894900,78.8,-0.035,0.39,0.005,0.175,0.195
btc-updown-15m-1770894900,1770894900,97.8,0.03,0.405,0.05,0.28,0.15
btc-updown-15m-1770894900,1770894900,125,0.035,0.43,0.215,0.225,0.265
btc-updown-15m-1770894900,1770894900,135,0.09,0.525,0.12,0.1,0.12
btc-updown-15m-1770894900,1770894900,145,0.08,0.605,0.07,-0.02,-0.01
btc-updown-15m-1770894900,1770894900,155,0.04,0.645,0.01,-0.09,-0.03
btc-updown-15m-1770894900,1770894900,166.8,-0.03,0.635,-0.01,-0.04,0.01
btc-updown-15m-1770894900,1770894900,181.6,0.03,0.665,-0.11,0.06,-0.06
btc-updown-15m-1770894900,1770894900,194.4,-0.03,0.625,-0.045,0.02,0.02
btc-updown-15m-1770894900,1770894900,204.4,-0.04,0.585,0.04,0.01,0.12
btc-updown-15m-1770894900,1770894900,225.1,0.035,0.59,0.055,0.035,0.155
btc-updown-15m-1770894900,1770894900,235.1,0.045,0.635,-0.04,-0.04,0.12
btc-updown-15m-1770894900,1770894900,245.2,0.06,0.695,-0.08,-0.08,0.1
btc-updown-15m-1770894900,1770894900,262.1,-0.03,0.63,-0.035,0.075,0.185
btc-updown-15m-1770894900,1770894900,279.2,0.03,0.625,-0.01,0.12,0.17
btc-updown-15m-1770894900,1770894900,289.2,-0.03,0.595,0.1,0.15,0.15
btc-updown-15m-1770894900,1770894900,303.4,0.03,0.625,0.09,0.16,0.17
btc-updown-15m-1770894900,1770894900,313.8,0.03,0.645,0.1,0.18,0.19
btc-updown-15m-1770894900,1770894900,323.8,0.06,0.705,0.05,0.11,0.13
btc-updown-15m-1770894900,1770894900,336.4,0.03,0.745,0.05,0.06,0.13
btc-updown-15m-1770894900,1770894900,358.2,0.03,0.775,0.07,-0.02,0.09
btc-updown-15m-1770894900,1770894900,368.2,0.03,0.805,-0.01,-0.01,0.08
btc-updown-15m-1770894900,1770894900,387.6,0.03,0.845,-0.09,0.02,0.01
btc-updown-15m-1770894900,1770894900,397.7,-0.05,0.795,0,0.08,0.1
btc-updown-15m-1770894900,1770894900,407.7,-0.04,0.755,0.07,0.12,0.15
btc-updown-15m-1770894900,1770894900,419.1,0.03,0.775,0.09,0.1,0.14
btc-updown-15m-1770894900,1770894900,429.8,0.03,0.805,0.07,0.08,0.14
btc-updown-15m-1770894900,1770894900,446.5,0.03,0.865,0,0.01,0.08
btc-updown-15m-1770894900,1770894900,510.3,-0.03,0.845,0.08,0.1,0.1
btc-updown-15m-1770894900,1770894900,520.4,0.05,0.895,0.05,0.06,0.05
btc-updown-15m-1770894900,1770894900,531,0.03,0.925,0.02,0.05,0.03
btc-updown-15m-1770894900,1770894900,588.7,0.03,0.975,-0.03,-0.02,0.01
btc-updown-15m-1770894900,1770894900,618,-0.03,0.945,0.01,0.03,0.04
btc-updown-15m-1770903900,1770903900,10.1,0.035,0.5,0.015,-0.135,-0.09
btc-updown-15m-1770903900,1770903900,20.4,-0.035,0.485,0.01,-0.09,-0.08
btc-updown-15m-1770903900,1770903900,36.8,0.03,0.515,-0.14,-0.05,-0.13
btc-updown-15m-1770903900,1770903900,49.2,-0.03,0.495,-0.11,-0.05,-0.14
btc-updown-15m-1770903900,1770903900,59.2,-0.05,0.445,0.01,-0.04,-0.1
btc-updown-15m-1770903900,1770903900,69.2,-0.07,0.375,0.09,0.03,-0.03
btc-updown-15m-1770903900,1770903900,79.6,0.03,0.395,0.05,0,0.03
btc-updown-15m-1770903900,1770903900,89.8,0.06,0.455,-0.05,-0.1,-0.02
btc-updown-15m-1770903900,1770903900,100.2,0.04,0.495,-0.085,-0.09,-0.08
btc-updown-15m-1770903900,1770903900,110.2,-0.05,0.445,-0.04,-0.09,-0.03
btc-updown-15m-1770903900,1770903900,120.2,-0.05,0.395,-0.04,-0.05,-0.05
btc-updown-15m-1770903900,1770903900,147.6,-0.03,0.365,-0.01,0.07,-0.17
btc-updown-15m-1770903900,1770903900,157.6,0.03,0.395,-0.07,0.02,-0.19
btc-updown-15m-1770903900,1770903900,167.6,-0.04,0.355,0.05,0.06,-0.095
btc-updown-15m-1770903900,1770903900,183.8,-0.035,0.32,0.095,-0.005,-0.075
btc-updown-15m-1770903900,1770903900,193.8,0.055,0.375,0.04,-0.16,-0.1
btc-updown-15m-1770903900,1770903900,203.8,0.07,0.445,-0.06,-0.25,-0.175
btc-updown-15m-1770903900,1770903900,213.8,-0.03,0.415,-0.1,-0.2,-0.14
btc-updown-15m-1770903900,1770903900,233.2,-0.035,0.38,-0.195,-0.125,-0.145
btc-updown-15m-1770903900,1770903900,243.2,-0.06,0.315,-0.095,-0.07,-0.08
btc-updown-15m-1770903900,1770903900,253.2,-0.09,0.225,-0.02,0.05,0
btc-updown-15m-1770903900,1770903900,263.4,-0.04,0.185,0.07,0.09,0
btc-updown-15m-1770903900,1770903900,286.6,0.03,0.235,0.05,0.01,0
btc-updown-15m-1770903900,1770903900,299.2,-0.03,0.24,0.025,0.015,-0.035
btc-updown-15m-1770903900,1770903900,309.2,0.03,0.265,0.01,-0.04,-0.07
btc-updown-15m-1770903900,1770903900,343.3,-0.03,0.245,-0.035,-0.035,0.06
btc-updown-15m-1770903900,1770903900,367.8,-0.03,0.225,-0.06,-0.03,0.05
btc-updown-15m-1770903900,1770903900,377.8,-0.04,0.185,0.04,0.07,0.08
btc-updown-15m-1770903900,1770903900,392,-0.03,0.155,0.06,0.17,0.295
btc-updown-15m-1770903900,1770903900,402,0.07,0.225,0.005,0.08,0.08
btc-updown-15m-1770903900,1770903900,427,-0.03,0.195,0.11,0.08,0.24
btc-updown-15m-1770903900,1770903900,437,0.04,0.235,0.08,0.03,0.16
btc-updown-15m-1770903900,1770903900,447,0.05,0.285,0.04,0.14,0.13
btc-updown-15m-1770903900,1770903900,479.3,-0.03,0.285,0.19,0.06,-0.02
btc-updown-15m-1770903900,1770903900,498.7,-0.03,0.245,0.15,0.15,0.24
btc-updown-15m-1770903900,1770903900,508.7,0.21,0.455,-0.13,-0.03,-0.02
btc-updown-15m-1770903900,1770903900,518.7,-0.045,0.41,-0.005,-0.025,0.045
btc-updown-15m-1770903900,1770903900,530.1,0.045,0.395,0,-0.15,0.15
btc-updown-15m-1770903900,1770903900,540.1,-0.04,0.355,0.07,-0.09,0.17
btc-updown-15m-1770903900,1770903900,550.1,0.05,0.405,-0.05,0.08,0.19
btc-updown-15m-1770903900,1770903900,575.1,-0.035,0.38,-0.115,0.075,0.235
btc-updown-15m-1770903900,1770903900,585.1,-0.08,0.295,0.195,0.26,0.26
btc-updown-15m-1770903900,1770903900,607,0.035,0.31,0.145,0.235,0.365
btc-updown-15m-1770903900,1770903900,617,0.16,0.485,0.07,0.08,0.29
btc-updown-15m-1770903900,1770903900,627,-0.05,0.435,0.09,0.17,0.38
btc-updown-15m-1770903900,1770903900,638.9,0.03,0.455,0.145,0.16,0.47
btc-updown-15m-1770903900,1770903900,648.9,0.09,0.545,0.02,0.01,0.42
btc-updown-15m-1770903900,1770903900,661.8,-0.03,0.515,0.09,0.11,0.46
btc-updown-15m-1770903900,1770903900,672,0.09,0.595,-0.06,0.12,0.39
btc-updown-15m-1770903900,1770903900,682.1,-0.03,0.565,0,0.225,0.425
btc-updown-15m-1770903900,1770903900,692.1,0.04,0.605,0.02,0.24,0.385
btc-updown-15m-1770903900,1770903900,702.1,-0.07,0.535,0.18,0.41,0.455
btc-updown-15m-1770903900,1770903900,712.3,0.04,0.565,0.225,0.38,0.425
btc-updown-15m-1770903900,1770903900,722.3,0.06,0.625,0.225,0.35,0.365
btc-updown-15m-1770903900,1770903900,732.3,0.095,0.72,0.225,0.265,0.27
btc-updown-15m-1770903900,1770903900,742.3,0.075,0.79,0.155,0.2,0.2
btc-updown-15m-1770903900,1770903900,752.3,0.055,0.85,0.125,0.14,0.14
btc-updown-15m-1770903900,1770903900,762.4,0.095,0.945,0.04,0.045,0.045
btc-updown-15m-1770903900,1770903900,782.1,0.03,0.975,0.015,0.015,
btc-updown-15m-1770913800,1770913800,5,-0.03,0.525,-0.015,0.04,-0.05
btc-updown-15m-1770913800,1770913800,17.9,-0.03,0.52,0.025,-0.01,-0.04
btc-updown-15m-1770913800,1770913800,38.4,-0.03,0.505,0.04,0.085,0.01
btc-updown-15m-1770913800,1770913800,48.4,0.04,0.545,-0.03,0.015,-0.02
btc-updown-15m-1770913800,1770913800,58.5,0.08,0.625,-0.105,-0.105,-0.085
btc-updown-15m-1770913800,1770913800,68.5,-0.08,0.545,0.045,-0.095,-0.035
btc-updown-15m-1770913800,1770913800,78.5,-0.03,0.515,0.045,-0.02,0
btc-updown-15m-1770913800,1770913800,89,0.04,0.52,0,-0.045,0.005
btc-updown-15m-1770913800,1770913800,99.1,0.065,0.585,-0.125,-0.07,-0.06
btc-updown-15m-1770913800,1770913800,109.3,-0.035,0.55,-0.055,-0.035,-0.035
btc-updown-15m-1770913800,1770913800,120.7,-0.045,0.505,0.03,0.04,-0.045
btc-updown-15m-1770913800,1770913800,130.8,-0.08,0.425,0.05,0.125,0.095
btc-updown-15m-1770913800,1770913800,140.8,0.04,0.465,0.04,0.05,0.035
btc-updown-15m-1770913800,1770913800,150.8,0.07,0.535,0.01,-0.03,0.09
btc-updown-15m-1770913800,1770913800,160.9,-0.065,0.475,0.07,0.04,0.12
btc-updown-15m-1770913800,1770913800,171.1,0.03,0.505,0,-0.06,0.11
btc-updown-15m-1770913800,1770913800,181.1,0.035,0.54,-0.045,-0.075,0.135
btc-updown-15m-1770913800,1770913800,191.2,0.035,0.575,-0.05,-0.06,0.17
btc-updown-15m-1770913800,1770913800,201.2,-0.07,0.505,-0.055,-0.005,0.3
btc-updown-15m-1770913800,1770913800,214.3,-0.03,0.475,-0.04,0.12,0.34
btc-updown-15m-1770913800,1770913800,225,0.03,0.505,-0.02,0.14,0.325
btc-updown-15m-1770913800,1770913800,235.1,-0.08,0.445,0.09,0.2,0.37
btc-updown-15m-1770913800,1770913800,246.4,0.035,0.49,0.095,0.255,0.325
btc-updown-15m-1770913800,1770913800,256.5,-0.03,0.475,0.14,0.275,0.38
btc-updown-15m-1770913800,1770913800,266.5,0.1,0.575,0.08,0.2,0.27
btc-updown-15m-1770913800,1770913800,280,-0.03,0.595,0.165,0.195,0.27
btc-updown-15m-1770913800,1770913800,291.1,0.03,0.625,0.185,0.22,0.28
btc-updown-15m-1770913800,1770913800,301.1,0.05,0.675,0.12,0.16,0.27
btc-updown-15m-1770913800,1770913800,311.1,0.07,0.745,0.06,0.09,0.19
btc-updown-15m-1770913800,1770913800,321.1,0.065,0.81,0.035,0.025,0.115
btc-updown-15m-1770913800,1770913800,335.8,0.04,0.815,0,0.01,0.1
btc-updown-15m-1770913800,1770913800,346,0.03,0.845,0.01,0.02,0.07
btc-updown-15m-1770913800,1770913800,356,-0.03,0.815,0.01,0.11,0.1
btc-updown-15m-1770913800,1770913800,369.4,0.035,0.84,0.015,0.095,0.075
btc-updown-15m-1770913800,1770913800,384.2,-0.03,0.825,0.1,0.1,0.08
btc-updown-15m-1770913800,1770913800,396.8,-0.035,0.82,0.125,0.095,0.015
btc-updown-15m-1770913800,1770913800,406.8,0.055,0.875,0.04,0.04,-0.01
btc-updown-15m-1770913800,1770913800,416.9,0.05,0.935,0,-0.02,-0.07
btc-updown-15m-1770913800,1770913800,459.9,-0.03,0.905,0.01,-0.04,0.04
btc-updown-15m-1770913800,1770913800,505.9,-0.03,0.895,-0.03,0.04,0.07
btc-updown-15m-1770913800,1770913800,515.9,-0.06,0.835,0.08,0.095,0.13
btc-updown-15m-1770913800,1770913800,526,0.03,0.865,0.05,0.06,0.09
btc-updown-15m-1770913800,1770913800,540.5,0.03,0.885,0.06,0.04,0.08
btc-updown-15m-1770913800,1770913800,550.6,0.03,0.915,0.03,0.04,0.06
btc-updown-15m-1770913800,1770913800,564.4,0.035,0.945,-0.01,0.01,0.03
btc-updown-15m-1770913800,1770913800,576.3,-0.03,0.905,0.05,0.06,0.08
btc-updown-15m-1770913800,1770913800,593.6,0.035,0.945,0.01,0.02,0.04
btc-updown-15m-1770913800,1770913800,630.8,0.03,0.975,0,0.01,0.022
btc-updown-15m-1770923700,1770923700,29.4,0.03,0.535,0.08,-0.025,0.06
btc-updown-15m-1770923700,1770923700,39.4,0.05,0.585,-0.02,-0.02,0.05
btc-updown-15m-1770923700,1770923700,49.4,0.05,0.635,-0.09,-0.08,0.01
btc-updown-15m-1770923700,1770923700,60.7,-0.03,0.605,-0.08,-0.12,0.03
btc-updown-15m-1770923700,1770923700,70.7,-0.04,0.565,0,-0.11,0.09
btc-updown-15m-1770923700,1770923700,81.6,-0.035,0.53,0.015,0.035,0.17
btc-updown-15m-1770923700,1770923700,92.5,0.03,0.535,-0.06,0.09,0.16
btc-updown-15m-1770923700,1770923700,113.7,-0.03,0.525,0.06,0.16,0.17
btc-updown-15m-1770923700,1770923700,123.7,-0.05,0.475,0.14,0.19,0.26
btc-updown-15m-1770923700,1770923700,137.9,0.03,0.515,0.13,0.18,0.22
btc-updown-15m-1770923700,1770923700,147.9,0.08,0.595,0.08,0.07,0.13
btc-updown-15m-1770923700,1770923700,158,0.03,0.625,0.05,0.1,0.14
btc-updown-15m-1770923700,1770923700,173.1,0.03,0.675,0.03,0.02,0.12
btc-updown-15m-1770923700,1770923700,195,0.035,0.7,0.005,0.035,0.125
btc-updown-15m-1770923700,1770923700,206.2,-0.035,0.67,0.055,0.065,0.165
btc-updown-15m-1770923700,1770923700,216.2,0.05,0.715,0.02,0.05,0.12
btc-updown-15m-1770923700,1770923700,227.2,-0.03,0.695,0.04,0.1,0.19
btc-updown-15m-1770923700,1770923700,237.2,0.03,0.725,0,0.05,0.17
btc-updown-15m-1770923700,1770923700,248,0.035,0.745,0.02,0.06,0.18
btc-updown-15m-1770923700,1770923700,259.2,-0.03,0.735,0.06,0.08,0.18
btc-updown-15m-1770923700,1770923700,270.1,-0.03,0.725,0.05,0.11,0.17
btc-updown-15m-1770923700,1770923700,280.1,0.04,0.765,0.04,0.09,0.11
btc-updown-15m-1770923700,1770923700,290.1,0.03,0.795,0.02,0.09,0.11
btc-updown-15m-1770923700,1770923700,301,-0.03,0.765,0.07,0.14,0.17
btc-updown-15m-1770923700,1770923700,311,0.04,0.805,0.05,0.12,0.14
btc-updown-15m-1770923700,1770923700,342.4,0.03,0.865,0.05,0.02,0.11
btc-updown-15m-1770923700,1770923700,352.4,0.03,0.895,0.03,0.01,0.08
btc-updown-15m-1770923700,1770923700,367.3,0.03,0.925,-0.05,0.02,0.05
btc-updown-15m-1770923700,1770923700,386.4,-0.03,0.905,0.03,0.06,0.07
btc-updown-15m-1770923700,1770923700,396.4,-0.03,0.875,0.07,0.1,0.1
btc-updown-15m-1770923700,1770923700,406.4,0.03,0.905,0.04,0.07,0.07
btc-updown-15m-1770923700,1770923700,416.4,0.03,0.935,0.03,0.04,0.05
btc-updown-15m-1770933600,1770933600,1.8,-0.03,0.48,-0.045,-0.115,-0.055
btc-updown-15m-1770933600,1770933600,17.5,0.03,0.455,-0.07,-0.12,-0.07
btc-updown-15m-1770933600,1770933600,27.6,-0.03,0.435,-0.08,-0.05,-0.03
btc-updown-15m-1770933600,1770933600,37.6,-0.05,0.385,-0.05,0.05,-0.01
btc-updown-15m-1770933600,1770933600,55.6,-0.03,0.365,0.03,0.1,0.06
