slug,epoch,t_sec,jump_size,mid_at_jump,drift_30s,drift_60s,drift_120s
btc-updown-15m-1778269500,1778269500,650.6,-0.16,0.325,-0.06,-0.12,0.2
btc-updown-15m-1778269500,1778269500,661,-0.03,0.345,-0.14,-0.17,0.18
btc-updown-15m-1778269500,1778269500,673.1,-0.045,0.3,-0.095,-0.075,0.425
btc-updown-15m-1778269500,1778269500,683.1,-0.035,0.265,-0.07,-0.01,0.46
btc-updown-15m-1778269500,1778269500,693.2,-0.07,0.195,0.04,0.28,0.58
btc-updown-15m-1778269500,1778269500,706.9,0.03,0.205,0.01,0.32,0.65
btc-updown-15m-1778269500,1778269500,720.1,-0.03,0.175,0.35,0.35,0.68
btc-updown-15m-1778269500,1778269500,730.1,0.065,0.24,0.265,0.485,0.655
btc-updown-15m-1778269500,1778269500,742.1,0.03,0.255,0.27,0.47,0.4
btc-updown-15m-1778269500,1778269500,752.2,0.225,0.48,0.08,0.295,0.055
btc-updown-15m-1778269500,1778269500,762.2,0.07,0.535,0.19,0.28,0.445
btc-updown-15m-1778269500,1778269500,782.1,0.03,0.555,0.22,0.26,
btc-updown-15m-1778269500,1778269500,792.1,0.17,0.725,0.09,0.14,
btc-updown-15m-1778269500,1778269500,807,0.03,0.755,0.11,-0.145,
btc-updown-15m-1778269500,1778269500,817,0.05,0.805,0.08,-0.505,
btc-updown-15m-1778269500,1778269500,827,0.05,0.855,-0.09,0.125,
btc-updown-15m-1778269500,1778269500,841.3,-0.03,0.855,-0.165,,
btc-updown-15m-1778269500,1778269500,851.3,0.05,0.905,0.075,,
btc-updown-15m-1778269500,1778269500,861.4,-0.225,0.68,0.3,,
btc-updown-15m-1778269500,1778269500,871.4,-0.03,0.655,,,
btc-updown-15m-1778274000,1778274000,34.1,-0.03,0.485,-0.02,-0.02,0.06
btc-updown-15m-1778274000,1778274000,44.1,-0.04,0.445,0.02,0.05,0.1
btc-updown-15m-1778274000,1778274000,137.4,0.03,0.535,0.01,0.09,0.15
btc-updown-15m-1778274000,1778274000,188,0.035,0.58,0.055,0.105,0.175
btc-updown-15m-1778274000,1778274000,198,0.045,0.625,0.04,0.065,0.13
btc-updown-15m-1778274000,1778274000,222.1,0.03,0.665,0.02,0.09,0.09
btc-updown-15m-1778274000,1778274000,269.1,0.03,0.725,0.03,0.03,0.09
btc-updown-15m-1778274000,1778274000,343.7,0.03,0.785,0.03,-0.06,-0.02
btc-updown-15m-1778274000,1778274000,353.8,0.04,0.825,-0.01,-0.08,-0.06
btc-updown-15m-1778274000,1778274000,394.5,-0.04,0.775,-0.03,-0.03,-0.15
btc-updown-15m-1778274000,1778274000,404.5,-0.05,0.725,0.02,0.04,-0.1
btc-updown-15m-1778274000,1778274000,481.1,0.04,0.805,-0.18,-0.185,-0.47
btc-updown-15m-1778274000,1778274000,498.5,-0.04,0.795,-0.17,-0.34,-0.47
btc-updown-15m-1778274000,1778274000,508.5,-0.155,0.625,0.01,-0.23,-0.31
btc-updown-15m-1778274000,1778274000,542.9,-0.04,0.585,-0.22,-0.25,-0.3
btc-updown-15m-1778274000,1778274000,553,-0.11,0.455,-0.12,-0.14,-0.17
btc-updown-15m-1778274000,1778274000,567.5,-0.03,0.425,-0.09,-0.1,-0.14
btc-updown-15m-1778274000,1778274000,577.5,-0.09,0.335,-0.03,-0.02,-0.03
btc-updown-15m-1778274000,1778274000,607.1,-0.03,0.305,0.01,-0.02,0.1
btc-updown-15m-1778274000,1778274000,648.2,-0.03,0.285,0,0.1,0.12
btc-updown-15m-1778274000,1778274000,702.8,0.03,0.335,0.07,0.07,0.6
btc-updown-15m-1778274000,1778274000,712.8,0.13,0.465,-0.06,-0.06,0.41
btc-updown-15m-1778274000,1778274000,722.8,-0.04,0.425,-0.01,-0.005,0.275
btc-updown-15m-1778274000,1778274000,783,0.04,0.445,0.47,0.255,
btc-updown-15m-1778274000,1778274000,793,0.37,0.825,0.11,-0.16,
btc-updown-15m-1778274000,1778274000,803,0.04,0.865,0.01,-0.33,
btc-updown-15m-1778274000,1778274000,813.1,0.05,0.915,-0.215,-0.33,
btc-updown-15m-1778274000,1778274000,829.8,-0.035,0.91,-0.315,-0.21,
btc-updown-15m-1778274000,1778274000,839.8,-0.135,0.775,-0.23,0.215,
btc-updown-15m-1778274000,1778274000,849.8,-0.13,0.645,-0.04,,
btc-updown-15m-1778274000,1778274000,859.8,-0.05,0.595,0.105,,
btc-updown-15m-1778274000,1778274000,869.8,-0.05,0.545,0.445,,
btc-updown-15m-1778274000,1778274000,880,0.05,0.605,,,
btc-updown-15m-1778274000,1778274000,890,0.075,0.68,,,
btc-updown-15m-1778278500,1778278500,53.1,0.035,0.5,0.055,-0.085,-0.165
btc-updown-15m-1778278500,1778278500,63.2,-0.03,0.485,0.02,-0.08,-0.16
btc-updown-15m-1778278500,1778278500,76.2,-0.04,0.435,-0.02,-0.02,-0.11
btc-updown-15m-1778278500,1778278500,86.3,0.12,0.555,-0.14,-0.14,-0.23
btc-updown-15m-1778278500,1778278500,96.3,-0.06,0.495,-0.09,-0.13,-0.27
btc-updown-15m-1778278500,1778278500,106.4,-0.08,0.415,0,-0.05,-0.21
btc-updown-15m-1778278500,1778278500,148.8,-0.035,0.38,-0.045,-0.055,-0.175
btc-updown-15m-1778278500,1778278500,174.1,-0.04,0.325,0,-0.1,-0.08
btc-updown-15m-1778278500,1778278500,211.3,-0.03,0.295,-0.01,-0.09,-0.175
btc-updown-15m-1778278500,1778278500,221.3,-0.08,0.215,0.01,-0.05,-0.04
btc-updown-15m-1778278500,1778278500,235.5,0.03,0.235,-0.03,0.01,-0.11
btc-updown-15m-1778278500,1778278500,245.6,0.045,0.285,-0.1,-0.07,-0.14
btc-updown-15m-1778278500,1778278500,255.6,-0.06,0.225,-0.06,-0.01,-0.08
btc-updown-15m-1778278500,1778278500,271.6,-0.03,0.175,0.04,-0.05,-0.11
btc-updown-15m-1778278500,1778278500,290.8,0.03,0.195,-0.01,-0.08,-0.13
btc-updown-15m-1778278500,1778278500,302.4,-0.03,0.215,-0.08,-0.09,-0.15
btc-updown-15m-1778278500,1778278500,319.5,-0.03,0.185,-0.055,-0.06,-0.13
btc-updown-15m-1778278500,1778278500,330.7,-0.03,0.155,-0.03,-0.09,-0.08
btc-updown-15m-1778278500,1778278500,340.9,0.03,0.175,-0.03,-0.11,-0.11
btc-updown-15m-1778278500,1778278500,350.9,-0.06,0.115,0.01,-0.05,-0.05
btc-updown-15m-1778278500,1778278500,381,-0.035,0.11,-0.045,-0.055,-0.045
btc-updown-15m-1778278500,1778278500,391,-0.045,0.065,0.01,0.01,0
btc-updown-15m-1778278500,1778278500,578.6,0.03,0.075,0.01,-0.01,0.03
btc-updown-15m-1778278500,1778278500,588.6,0.04,0.115,0,-0.06,-0.02
btc-updown-15m-1778278500,1778278500,598.6,0.12,0.235,-0.16,-0.18,-0.13
btc-updown-15m-1778278500,1778278500,608.7,-0.15,0.085,-0.02,-0.03,0.04
btc-updown-15m-1778278500,1778278500,618.8,0.03,0.115,-0.06,-0.03,0
btc-updown-15m-1778278500,1778278500,628.8,-0.04,0.075,-0.02,0.03,0.09
btc-updown-15m-1778278500,1778278500,675.3,0.03,0.085,0.01,0.03,-0.02
btc-updown-15m-1778278500,1778278500,688.7,0.03,0.115,-0.01,0.05,-0.05
btc-updown-15m-1778278500,1778278500,720.1,0.03,0.125,0.04,-0.03,-0.09
btc-updown-15m-1778278500,1778278500,740.5,0.03,0.155,-0.02,-0.09,-0.14
btc-updown-15m-1778278500,1778278500,764,-0.03,0.135,-0.08,-0.09,-0.12
btc-updown-15m-1778278500,1778278500,779.2,-0.03,0.105,-0.04,-0.07,-0.095
btc-updown-15m-1778278500,1778278500,789.2,-0.055,0.045,0,-0.03,
btc-updown-15m-1778278500,1778278500,812,-0.03,0.035,-0.01,-0.02,
btc-updown-15m-1778283000,1778283000,8,-0.03,0.475,-0.1,-0.2,-0.18
btc-updown-15m-1778283000,1778283000,18,-0.1,0.375,0,-0.08,-0.07
btc-updown-15m-1778283000,1778283000,62.5,-0.03,0.345,-0.06,-0.05,0.04
btc-updown-15m-1778283000,1778283000,72.5,-0.05,0.295,-0.01,0.01,0.09
btc-updown-15m-1778283000,1778283000,107,-0.035,0.25,0.055,0.165,0.025
btc-updown-15m-1778283000,1778283000,121.4,0.03,0.275,0.15,0.11,0
btc-updown-15m-1778283000,1778283000,141.6,0.03,0.325,0.09,0.04,-0.06
btc-updown-15m-1778283000,1778283000,151.6,0.1,0.425,-0.04,-0.06,-0.16
btc-updown-15m-1778283000,1778283000,174.5,-0.035,0.38,-0.015,-0.105,0.025
btc-updown-15m-1778283000,1778283000,212.9,-0.035,0.33,-0.065,-0.065,0.065
btc-updown-15m-1778283000,1778283000,222.9,-0.055,0.275,-0.02,0.06,0.11
btc-updown-15m-1778283000,1778283000,275.2,0.035,0.3,0.115,0.095,-0.15
btc-updown-15m-1778283000,1778283000,285.3,0.04,0.335,0.08,0.05,-0.17
btc-updown-15m-1778283000,1778283000,295.3,0.07,0.405,-0.02,-0.02,-0.24
btc-updown-15m-1778283000,1778283000,308.8,-0.03,0.415,-0.03,-0.08,-0.27
btc-updown-15m-1778283000,1778283000,323.7,-0.035,0.38,0.005,-0.115,-0.275
btc-updown-15m-1778283000,1778283000,364.1,-0.03,0.355,-0.19,-0.2,-0.21
btc-updown-15m-1778283000,1778283000,374.1,-0.11,0.245,-0.08,-0.1,-0.1
btc-updown-15m-1778283000,1778283000,387.4,-0.03,0.235,-0.07,-0.135,-0.13
btc-updown-15m-1778283000,1778283000,397.4,-0.085,0.145,0,-0.06,-0.05
btc-updown-15m-1778283000,1778283000,442.3,-0.035,0.11,0.035,0.005,-0.015
btc-updown-15m-1778283000,1778283000,452.4,-0.035,0.075,0.07,0.02,0.02
btc-updown-15m-1778283000,1778283000,462.4,0.04,0.115,0.03,-0.02,-0.02
btc-updown-15m-1778283000,1778283000,507,-0.03,0.105,-0.01,-0.01,0.01
btc-updown-15m-1778283000,1778283000,616,0.04,0.135,-0.03,-0.04,-0.11
btc-updown-15m-1778283000,1778283000,679.4,-0.035,0.06,-0.005,-0.035,0.035
btc-updown-15m-1778283000,1778283000,729.2,-0.03,0.025,0.05,0.06,0.07
btc-updown-15m-1778283000,1778283000,747.6,0.03,0.055,0.04,0.02,0.3
btc-updown-15m-1778283000,1778283000,835.1,0.03,0.115,0.19,-0.105,
btc-updown-15m-1778283000,1778283000,846.5,-0.03,0.095,-0.08,,
btc-updown-15m-1778283000,1778283000,856.5,0.035,0.13,-0.12,,
btc-updown-15m-1778283000,1778283000,866.5,0.225,0.355,-0.345,,
btc-updown-15m-1778283000,1778283000,876.5,-0.34,0.015,,,
btc-updown-15m-1778287500,1778287500,1.6,0.03,0.555,0.03,0.07,0.09
btc-updown-15m-1778287500,1778287500,11.6,0.04,0.595,0.03,0.05,0.03
btc-updown-15m-1778287500,1778287500,21.7,-0.03,0.565,0.06,0.07,0.06
btc-updown-15m-1778287500,1778287500,35.5,0.03,0.595,0.03,0.04,0.06
btc-updown-15m-1778287500,1778287500,45.5,0.03,0.625,0.01,0.02,0.04
btc-updown-15m-1778287500,1778287500,68.3,0.03,0.655,-0.01,-0.1,-0.06
btc-updown-15m-1778287500,1778287500,122.6,-0.03,0.615,0.04,-0.01,0.16
btc-updown-15m-1778287500,1778287500,134.4,0.03,0.625,0.04,-0.03,0.16
btc-updown-15m-1778287500,1778287500,149.9,0.03,0.655,0.01,0.05,0.15
btc-updown-15m-1778287500,1778287500,180.1,-0.03,0.635,0.07,0.14,-0.03
btc-updown-15m-1778287500,1778287500,190.2,-0.03,0.595,0.13,0.19,-0.02
btc-updown-15m-1778287500,1778287500,200.2,0.07,0.665,0.11,0.12,-0.08
btc-updown-15m-1778287500,1778287500,210.2,0.04,0.705,0.07,0.1,-0.12
btc-updown-15m-1778287500,1778287500,225.4,0.03,0.745,0.04,0.05,-0.16
btc-updown-15m-1778287500,1778287500,235.4,0.03,0.775,0.02,-0.18,-0.15
btc-updown-15m-1778287500,1778287500,287.8,-0.03,0.765,-0.18,-0.25,0.07
btc-updown-15m-1778287500,1778287500,297.8,-0.17,0.595,-0.01,0.12,0.24
btc-updown-15m-1778287500,1778287500,310,-0.035,0.575,0.02,0.15,0.12
btc-updown-15m-1778287500,1778287500,346.7,-0.035,0.55,0.165,0.265,0.295
btc-updown-15m-1778287500,1778287500,356.7,0.15,0.685,0.02,0.15,0.16
btc-updown-15m-1778287500,1778287500,395,0.03,0.735,-0.03,0.11,0.03
btc-updown-15m-1778287500,1778287500,405,0.08,0.815,-0.12,0.03,-0.03
btc-updown-15m-1778287500,1778287500,420.2,-0.035,0.8,0.075,0.045,0.035
btc-updown-15m-1778287500,1778287500,430.2,-0.11,0.695,0.15,0.13,0.21
btc-updown-15m-1778287500,1778287500,440.6,0.04,0.735,0.11,0.1,0.17
btc-updown-15m-1778287500,1778287500,450.7,0.075,0.875,-0.03,-0.11,0.04
btc-updown-15m-1778287500,1778287500,460.7,-0.03,0.845,-0.02,-0.06,0.07
btc-updown-15m-1778287500,1778287500,505,-0.035,0.79,0.045,0.125,0.105
btc-updown-15m-1778287500,1778287500,517,0.03,0.785,0.09,0.13,0.14
btc-updown-15m-1778287500,1778287500,529.7,0.035,0.82,0.085,0.095,0.005
btc-updown-15m-1778287500,1778287500,544.5,0.035,0.87,0.045,0.035,-0.045
btc-updown-15m-1778287500,1778287500,554.6,0.04,0.905,0.02,0,-0.08
btc-updown-15m-1778287500,1778287500,594.9,-0.03,0.895,0,-0.07,-0.04
btc-updown-15m-1778287500,1778287500,633.8,0.03,0.925,-0.1,-0.06,0
btc-updown-15m-1778287500,1778287500,643.8,-0.11,0.815,0.01,0.06,0.15
btc-updown-15m-1778287500,1778287500,682.1,0.03,0.855,0,0.04,0.13
btc-updown-15m-1778287500,1778287500,728.9,0.03,0.885,0.06,0.1,0.105
btc-updown-15m-1778287500,1778287500,752.1,0.03,0.925,0.06,0.06,0.065
btc-updown-15m-1778287500,1778287500,762.1,0.04,0.965,0.02,0.02,0.025
btc-updown-15m-1778292000,1778292000,7.9,0.03,0.525,0.1,0.08,-0.01
btc-updown-15m-1778292000,1778292000,18,0.04,0.565,0.06,0.03,-0.01
btc-updown-15m-1778292000,1778292000,28,0.05,0.615,-0.01,0,0.06
btc-updown-15m-1778292000,1778292000,115.1,-0.03,0.575,0.07,0.26,0.19
btc-updown-15m-1778292000,1778292000,125.1,-0.04,0.535,0.14,0.28,0.24
btc-updown-15m-1778292000,1778292000,136.4,0.03,0.545,0.26,0.27,0.28
btc-updown-15m-1778292000,1778292000,146.4,0.13,0.675,0.16,0.19,0.17
btc-updown-15m-1778292000,1778292000,164.4,0.055,0.73,0.085,0.095,0.165
btc-updown-15m-1778292000,1778292000,174.4,0.115,0.845,0.03,-0.08,0.06
btc-updown-15m-1778292000,1778292000,184.5,-0.03,0.815,0.03,-0.04,0.1
btc-updown-15m-1778292000,1778292000,200.1,0.035,0.85,-0.045,-0.025,0.055
btc-updown-15m-1778292000,1778292000,213.8,-0.03,0.845,-0.07,0,0.05
btc-updown-15m-1778292000,1778292000,225.3,-0.03,0.815,-0.02,0.09,0.04
btc-updown-15m-1778292000,1778292000,235.3,-0.05,0.765,0.08,0.14,0.09
btc-updown-15m-1778292000,1778292000,255.4,0.03,0.805,0.1,0.09,0.1
btc-updown-15m-1778292000,1778292000,265.4,0.04,0.845,0.06,0.06,0.07
btc-updown-15m-1778292000,1778292000,277.9,0.03,0.875,0.03,-0.01,0.04
btc-updown-15m-1778292000,1778292000,287.9,0.03,0.905,0.01,-0.04,0
btc-updown-15m-1778292000,1778292000,311.3,-0.03,0.895,-0.03,0.01,0.06
btc-updown-15m-1778292000,1778292000,337.7,-0.03,0.875,0.02,0.04,0.09
btc-updown-15m-1778292000,1778292000,362,0.03,0.895,0.035,0.01,0.07
btc-updown-15m-1778292000,1778292000,378.9,0.03,0.925,-0.03,0.02,0.04
btc-updown-15m-1778292000,1778292000,391.2,0.035,0.95,-0.045,0.005,0.025
btc-updown-15m-1778292000,1778292000,401.2,-0.04,0.915,0.04,0.05,0.06
btc-updown-15m-1778292000,1778292000,424.3,0.03,0.935,0.02,0.03,0.05
btc-updown-15m-1778296500,1778296500,3,0.03,0.505,0.09,0.1,0.13
btc-updown-15m-1778296500,1778296500,13,0.07,0.575,0.05,0.06,0.04
btc-updown-15m-1778296500,1778296500,28.9,0.03,0.605,0,0.03,-0.07
btc-updown-15m-1778296500,1778296500,41.1,0.03,0.625,-0.01,0.01,-0.05
btc-updown-15m-1778296500,1778296500,53.5,-0.03,0.605,0.04,0.03,-0.02
btc-updown-15m-1778296500,1778296500,72.8,0.03,0.635,0,-0.02,-0.01
btc-updown-15m-1778296500,1778296500,133.7,-0.03,0.605,-0.02,0.02,0.16
btc-updown-15m-1778296500,1778296500,143.7,-0.07,0.535,0.05,0.09,0.29
btc-updown-15m-1778296500,1778296500,161,0.035,0.57,0.055,0.055,0.305
btc-updown-15m-1778296500,1778296500,187.4,0.03,0.615,0.01,0.13,0.26
btc-updown-15m-1778296500,1778296500,226.4,0.03,0.655,0.11,0.22,0.23
btc-updown-15m-1778296500,1778296500,236.5,0.05,0.705,0.13,0.13,0.18
btc-updown-15m-1778296500,1778296500,246.5,0.04,0.745,0.13,0.13,0.14
btc-updown-15m-1778296500,1778296500,258.8,0.03,0.775,0.08,0.1,0.13
btc-updown-15m-1778296500,1778296500,268.8,0.11,0.885,-0.05,0,0.02
btc-updown-15m-1778296500,1778296500,291.5,-0.03,0.845,0.03,0.04,0.08
btc-updown-15m-1778296500,1778296500,303.1,0.03,0.865,0.02,0.02,0.07
btc-updown-15m-1778296500,1778296500,437.1,-0.03,0.905,0.03,0.03,0.04
btc-updown-15m-1778296500,1778296500,533.1,0.03,0.985,-0.02,-0.1,-0.19
btc-updown-15m-1778296500,1778296500,543.1,-0.04,0.945,-0.02,-0.06,-0.2
btc-updown-15m-1778296500,1778296500,573,-0.035,0.93,-0.045,-0.105,-0.515
btc-updown-15m-1778296500,1778296500,583.8,-0.03,0.885,0.01,-0.05,-0.71
btc-updown-15m-1778296500,1778296500,621.1,-0.03,0.865,-0.05,-0.34,-0.63
btc-updown-15m-1778296500,1778296500,632.7,-0.03,0.825,-0.08,-0.39,-0.57
btc-updown-15m-1778296500,1778296500,651.6,-0.035,0.8,-0.275,-0.415,-0.335
btc-updown-15m-1778296500,1778296500,661.7,-0.05,0.745,-0.32,-0.47,-0.11
btc-updown-15m-1778296500,1778296500,671.7,-0.07,0.675,-0.5,-0.39,-0.07
btc-updown-15m-1778296500,1778296500,681.7,-0.15,0.525,-0.14,-0.29,0.05
btc-updown-15m-1778296500,1778296500,691.7,-0.09,0.435,-0.16,-0.2,0.18
btc-updown-15m-1778296500,1778296500,701.7,-0.26,0.175,0.11,0.24,0.43
btc-updown-15m-1778296500,1778296500,711.8,0.21,0.385,-0.145,0.08,0.24
btc-updown-15m-1778296500,1778296500,721.9,-0.11,0.275,-0.04,0.36,0.32
btc-updown-15m-1778296500,1778296500,735,-0.03,0.245,0.14,0.34,-0.16
btc-updown-15m-1778296500,1778296500,755.2,0.035,0.28,0.355,0.335,0.575
btc-updown-15m-1778296500,1778296500,765.4,0.08,0.385,0.2,0.24,0.47
btc-updown-15m-1778296500,1778296500,775.4,0.06,0.445,0.16,0.15,0.43
btc-updown-15m-1778296500,1778296500,785.5,0.19,0.635,-0.02,-0.015,
btc-updown-15m-1778296500,1778296500,795.5,-0.05,0.585,0.04,-0.28,
btc-updown-15m-1778296500,1778296500,806.7,0.03,0.615,-0.02,0.08,
btc-updown-15m-1778296500,1778296500,834.8,-0.03,0.595,0.02,0.29,
btc-updown-15m-1778296500,1778296500,844.8,0.03,0.625,0.23,,
btc-updown-15m-1778296500,1778296500,854.8,-0.57,0.055,0.81,,
btc-updown-15m-1778296500,1778296500,864.8,0.56,0.615,0.27,,
btc-updown-15m-1778296500,1778296500,874.8,0.24,0.855,,,
btc-updown-15m-1778296500,1778296500,885.5,-0.075,0.855,,,
btc-updown-15m-1778296500,1778296500,896.2,0.03,0.885,,,
btc-updown-15m-1778301000,1778301000,11.3,0.03,0.525,0.01,-0.04,-0.09
btc-updown-15m-1778301000,1778301000,47.4,-0.03,0.505,-0.02,-0.07,-0.13
btc-updown-15m-1778301000,1778301000,81.5,-0.035,0.45,-0.015,0.015,-0.055
btc-updown-15m-1778301000,1778301000,93.9,-0.035,0.39,0.045,-0.005,0.005
btc-updown-15m-1778301000,1778301000,103.9,0.055,0.445,-0.01,-0.06,-0.07
btc-updown-15m-1778301000,1778301000,137,0.03,0.465,-0.09,-0.07,0.02
btc-updown-15m-1778301000,1778301000,147.8,-0.03,0.435,-0.06,-0.04,0
btc-updown-15m-1778301000,1778301000,157.8,-0.05,0.385,0.03,-0.01,0.1
btc-updown-15m-1778301000,1778301000,175.1,-0.03,0.355,0.04,0.02,0.15
btc-updown-15m-1778301000,1778301000,185.1,0.05,0.385,0.01,0,0.12
btc-updown-15m-1778301000,1778301000,196.4,-0.03,0.375,0,0.11,0.08
btc-updown-15m-1778301000,1778301000,246.2,0.03,0.405,0.08,0.1,0.04
btc-updown-15m-1778301000,1778301000,256.2,0.08,0.485,0.01,-0.03,-0.04
btc-updown-15m-1778301000,1778301000,266.2,-0.05,0.435,0.07,0.02,0.02
btc-updown-15m-1778301000,1778301000,276.2,0.05,0.485,0.02,-0.01,-0.03
btc-updown-15m-1778301000,1778301000,310.5,-0.03,0.475,-0.03,-0.03,-0.01
btc-updown-15m-1778301000,1778301000,443.3,-0.03,0.435,-0.18,-0.17,-0.22
btc-updown-15m-1778301000,1778301000,453.3,-0.12,0.315,-0.05,0.01,-0.09
btc-updown-15m-1778301000,1778301000,463.3,-0.16,0.155,0.12,0.16,0.07
btc-updown-15m-1778301000,1778301000,473.3,0.1,0.255,0.01,0.05,-0.01
btc-updown-15m-1778301000,1778301000,512.2,0.04,0.305,0.01,-0.08,-0.08
btc-updown-15m-1778301000,1778301000,534.4,-0.035,0.28,-0.065,-0.035,-0.175
btc-updown-15m-1778301000,1778301000,544.4,-0.035,0.245,-0.02,0,-0.18
btc-updown-15m-1778301000,1778301000,559.8,-0.03,0.215,0.03,0.02,-0.05
btc-updown-15m-1778301000,1778301000,594.3,0.03,0.245,-0.02,-0.14,-0.18
btc-updown-15m-1778301000,1778301000,652.5,-0.05,0.175,-0.04,-0.11,-0.1
btc-updown-15m-1778301000,1778301000,662.5,-0.08,0.065,0.07,0.01,-0.03
btc-updown-15m-1778301000,1778301000,672.6,0.1,0.165,-0.11,-0.07,-0.14
btc-updown-15m-1778301000,1778301000,682.6,-0.03,0.135,-0.07,-0.04,-0.11
btc-updown-15m-1778301000,1778301000,700.4,-0.03,0.105,0.01,-0.02,-0.095
btc-updown-15m-1778301000,1778301000,710.4,-0.05,0.055,0.04,0.02,-0.045
btc-updown-15m-1778301000,1778301000,729.7,0.03,0.105,-0.02,-0.08,-0.095
btc-updown-15m-1778301000,1778301000,775.2,-0.03,0.055,-0.04,-0.045,-0.051
btc-updown-15m-1778301000,1778301000,787.4,-0.03,0.025,-0.015,-0.015,
btc-updown-15m-1778301000,1778301000,860.1,0.03,0.04,-0.035,,
btc-updown-15m-1778305500,1778305500,85.7,-0.035,0.46,-0.165,-0.215,-0.315
btc-updown-15m-1778305500,1778305500,95.7,-0.06,0.365,-0.09,-0.12,-0.22
btc-updown-15m-1778305500,1778305500,114.4,-0.04,0.325,-0.08,-0.12,-0.18
btc-updown-15m-1778305500,1778305500,124.4,-0.05,0.275,-0.03,-0.07,-0.15
btc-updown-15m-1778305500,1778305500,137,-0.03,0.245,-0.04,-0.1,-0.12
btc-updown-15m-1778305500,1778305500,156.4,-0.03,0.215,-0.02,-0.07,-0.13
btc-updown-15m-1778305500,1778305500,193.3,-0.03,0.175,-0.03,-0.05,-0.09
btc-updown-15m-1778305500,1778305500,263.5,-0.03,0.095,-0.01,-0.02,-0.02
btc-updown-15m-1778305500,1778305500,398.5,-0.03,0.045,-0.01,-0.02,-0.035
btc-updown-15m-1778310000,1778310000,11.8,-0.03,0.515,-0.12,-0.05,-0.07
btc-updown-15m-1778310000,1778310000,24.5,0.03,0.505,-0.08,-0.04,-0.07
btc-updown-15m-1778310000,1778310000,35.9,-0.045,0.46,0.005,0.005,-0.025
btc-updown-15m-1778310000,1778310000,46,-0.03,0.425,0.04,0.04,-0.11
btc-updown-15m-1778310000,1778310000,62.5,0.03,0.455,0.01,-0.01,-0.22
btc-updown-15m-1778310000,1778310000,162.6,-0.035,0.4,-0.115,-0.085,-0.105
btc-updown-15m-1778310000,1778310000,172.7,-0.16,0.235,0.05,0.08,0.06
btc-updown-15m-1778310000,1778310000,189.5,0.03,0.275,0.03,0.02,-0.08
