slug,epoch,t_sec,jump_size,mid_at_jump,drift_30s,drift_60s,drift_120s
btc-updown-15m-1777823100,1777823100,73.8,-0.03,0.505,-0.01,0.07,0.06
btc-updown-15m-1777823100,1777823100,117.4,0.03,0.525,0.06,0.04,0.03
btc-updown-15m-1777823100,1777823100,133.6,0.035,0.57,0.015,-0.005,0.045
btc-updown-15m-1777823100,1777823100,178,-0.035,0.55,0.025,0.005,-0.255
btc-updown-15m-1777823100,1777823100,190.5,0.04,0.565,-0.01,0.04,-0.27
btc-updown-15m-1777823100,1777823100,242.2,0.035,0.59,-0.065,-0.315,-0.475
btc-updown-15m-1777823100,1777823100,252.3,0.05,0.615,-0.11,-0.32,-0.4
btc-updown-15m-1777823100,1777823100,271.6,-0.03,0.585,-0.31,-0.39,-0.45
btc-updown-15m-1777823100,1777823100,281.7,-0.05,0.505,-0.21,-0.35,-0.39
btc-updown-15m-1777823100,1777823100,291.7,-0.2,0.305,-0.01,-0.18,-0.18
btc-updown-15m-1777823100,1777823100,328.8,-0.035,0.26,-0.135,-0.115,-0.155
btc-updown-15m-1777823100,1777823100,338.8,-0.09,0.165,0.05,-0.05,0.07
btc-updown-15m-1777823100,1777823100,348.9,-0.03,0.135,0.05,-0.01,0.09
btc-updown-15m-1777823100,1777823100,365.5,0.03,0.155,-0.01,-0.04,0.02
btc-updown-15m-1777823100,1777823100,375.5,0.04,0.195,-0.06,-0.08,-0.07
btc-updown-15m-1777823100,1777823100,385.5,-0.03,0.165,-0.04,-0.06,-0.04
btc-updown-15m-1777823100,1777823100,396.4,-0.03,0.135,-0.02,0.11,-0.01
btc-updown-15m-1777823100,1777823100,412,0.03,0.125,-0.02,0.06,0.14
btc-updown-15m-1777823100,1777823100,453.7,0.03,0.135,0.04,-0.01,0.11
btc-updown-15m-1777823100,1777823100,463.7,0.08,0.235,-0.09,-0.12,0.04
btc-updown-15m-1777823100,1777823100,473.8,-0.05,0.185,-0.06,0.08,-0.04
btc-updown-15m-1777823100,1777823100,492,-0.03,0.145,-0.03,0.09,0
btc-updown-15m-1777823100,1777823100,527.1,0.03,0.155,0.08,0.05,-0.04
btc-updown-15m-1777823100,1777823100,537.2,0.1,0.255,-0.02,-0.1,-0.15
btc-updown-15m-1777823100,1777823100,574.5,0.03,0.265,-0.11,-0.14,-0.16
btc-updown-15m-1777823100,1777823100,586.5,-0.03,0.245,-0.1,-0.13,-0.08
btc-updown-15m-1777823100,1777823100,596.6,-0.09,0.155,-0.02,-0.04,-0.04
btc-updown-15m-1777823100,1777823100,642.3,0.03,0.155,-0.02,0,-0.1
btc-updown-15m-1777823100,1777823100,652.4,-0.04,0.115,0.02,0.02,-0.06
btc-updown-15m-1777823100,1777823100,668.4,0.03,0.135,-0.03,-0.03,-0.09
btc-updown-15m-1777823100,1777823100,701.1,0.035,0.15,-0.045,-0.095,-0.125
btc-updown-15m-1777823100,1777823100,712.8,-0.03,0.135,-0.08,-0.08,-0.11
btc-updown-15m-1777823100,1777823100,723.1,-0.03,0.105,-0.04,-0.07,-0.09
btc-updown-15m-1777823100,1777823100,738.3,-0.03,0.075,-0.02,-0.03,-0.06
btc-updown-15m-1777823100,1777823100,886.3,0.494,0.509,,,
btc-updown-15m-1777827600,1777827600,6.3,-0.035,0.47,-0.115,-0.145,-0.295
btc-updown-15m-1777827600,1777827600,16.3,-0.09,0.355,0.01,-0.08,-0.17
btc-updown-15m-1777827600,1777827600,61.6,-0.035,0.33,-0.115,-0.125,-0.165
btc-updown-15m-1777827600,1777827600,71.6,-0.035,0.285,-0.08,-0.14,-0.12
btc-updown-15m-1777827600,1777827600,81.7,-0.035,0.25,-0.045,-0.055,-0.115
btc-updown-15m-1777827600,1777827600,92.5,-0.03,0.205,-0.01,-0.02,-0.09
btc-updown-15m-1777827600,1777827600,126.1,-0.03,0.175,0.02,0.01,-0.07
btc-updown-15m-1777827600,1777827600,136.9,0.03,0.185,-0.02,-0.04,-0.09
btc-updown-15m-1777827600,1777827600,164.7,-0.03,0.165,0,-0.05,-0.05
btc-updown-15m-1777827600,1777827600,182.2,0.03,0.165,-0.05,-0.06,-0.07
btc-updown-15m-1777827600,1777827600,196,-0.03,0.155,-0.04,-0.05,-0.09
btc-updown-15m-1777827600,1777827600,302.2,-0.03,0.095,0.03,0.13,0.18
btc-updown-15m-1777827600,1777827600,315.9,-0.03,0.065,0.11,0.24,0.25
btc-updown-15m-1777827600,1777827600,330.3,0.035,0.1,0.125,0.235,0.315
btc-updown-15m-1777827600,1777827600,340.4,0.06,0.175,0.11,0.11,0.23
btc-updown-15m-1777827600,1777827600,352.5,0.04,0.215,0.12,0.07,0.12
btc-updown-15m-1777827600,1777827600,364.3,-0.035,0.225,0.11,0.06,0.11
btc-updown-15m-1777827600,1777827600,374.3,0.06,0.285,0,0.04,0.03
btc-updown-15m-1777827600,1777827600,384.3,0.05,0.335,-0.05,0,0
btc-updown-15m-1777827600,1777827600,397.2,-0.035,0.3,-0.015,0.105,0.035
btc-updown-15m-1777827600,1777827600,428,0.035,0.31,0.095,0.025,0.035
btc-updown-15m-1777827600,1777827600,446,0.04,0.355,0.01,-0.02,-0.02
btc-updown-15m-1777827600,1777827600,456,0.04,0.405,-0.07,-0.07,-0.05
btc-updown-15m-1777827600,1777827600,466,-0.09,0.315,0.01,0,-0.03
btc-updown-15m-1777827600,1777827600,476.1,0.05,0.365,-0.03,0,-0.08
btc-updown-15m-1777827600,1777827600,489.7,-0.035,0.33,0.005,0.015,-0.065
btc-updown-15m-1777827600,1777827600,509.5,0.03,0.335,0.03,0,0.14
btc-updown-15m-1777827600,1777827600,532.7,0.035,0.355,-0.02,-0.07,0.29
btc-updown-15m-1777827600,1777827600,575.2,0.045,0.38,-0.115,0.215,0.565
btc-updown-15m-1777827600,1777827600,585.3,-0.095,0.285,-0.01,0.41,0.66
btc-updown-15m-1777827600,1777827600,616.1,0.035,0.3,0.395,0.465,0.655
btc-updown-15m-1777827600,1777827600,626.1,0.165,0.49,0.165,0.305,0.405
btc-updown-15m-1777827600,1777827600,636.1,0.145,0.635,0.02,0.31,0.27
btc-updown-15m-1777827600,1777827600,646.1,0.06,0.695,0.07,0.25,0.21
btc-updown-15m-1777827600,1777827600,656.1,-0.04,0.655,0.14,0.3,0.26
btc-updown-15m-1777827600,1777827600,675.4,0.03,0.685,0.26,0.27,0.25
btc-updown-15m-1777827600,1777827600,686.1,0.03,0.795,0.16,0.1,0.14
btc-updown-15m-1777827600,1777827600,696.1,0.15,0.945,0.01,-0.04,0
btc-updown-15m-1777827600,1777827600,739.4,-0.035,0.92,-0.015,0.015,0.045
btc-updown-15m-1777827600,1777827600,790.6,0.03,0.935,0.01,0.02,
btc-updown-15m-1777827600,1777827600,885.7,-0.03,0.945,,,
btc-updown-15m-1777827600,1777827600,895.7,-0.61,0.335,,,
btc-updown-15m-1777832100,1777832100,5.6,-0.03,0.505,-0.07,-0.11,-0.23
btc-updown-15m-1777832100,1777832100,15.6,-0.06,0.445,0,-0.03,-0.12
btc-updown-15m-1777832100,1777832100,49.4,-0.035,0.4,0.015,-0.125,0.005
btc-updown-15m-1777832100,1777832100,96.4,-0.035,0.38,-0.105,-0.035,0.125
btc-updown-15m-1777832100,1777832100,106.4,-0.095,0.285,0.04,0.05,0.22
btc-updown-15m-1777832100,1777832100,132.5,0.04,0.315,0.02,0.06,0.19
btc-updown-15m-1777832100,1777832100,149.9,0.035,0.35,0.055,0.145,0.165
btc-updown-15m-1777832100,1777832100,167.8,0.04,0.375,0,0.13,0.35
btc-updown-15m-1777832100,1777832100,177.8,0.03,0.405,0.08,0.12,0.36
btc-updown-15m-1777832100,1777832100,192.5,-0.03,0.375,0.13,0.13,0.3
btc-updown-15m-1777832100,1777832100,204,0.03,0.405,0.1,0.1,0.26
btc-updown-15m-1777832100,1777832100,214,0.09,0.495,0.01,0.02,0.18
btc-updown-15m-1777832100,1777832100,238.5,0.03,0.535,-0.02,0.23,0.18
btc-updown-15m-1777832100,1777832100,248.6,-0.03,0.505,0.1,0.17,0.14
btc-updown-15m-1777832100,1777832100,274.3,0.03,0.535,0.14,0.14,0.09
btc-updown-15m-1777832100,1777832100,284.4,0.16,0.695,-0.02,0.01,-0.06
btc-updown-15m-1777832100,1777832100,294.4,0.07,0.765,-0.1,-0.05,-0.13
btc-updown-15m-1777832100,1777832100,304.4,-0.09,0.675,0,-0.03,-0.05
btc-updown-15m-1777832100,1777832100,335.5,0.04,0.705,-0.06,-0.08,-0.04
btc-updown-15m-1777832100,1777832100,364,-0.045,0.67,-0.045,-0.045,0.045
btc-updown-15m-1777832100,1777832100,478.1,0.035,0.71,0.105,0.145,0.145
btc-updown-15m-1777832100,1777832100,488.2,0.06,0.775,0.06,0.07,0.12
btc-updown-15m-1777832100,1777832100,498.2,0.04,0.815,0.04,0.01,0.08
btc-updown-15m-1777832100,1777832100,519.7,0.03,0.845,0,-0.01,0.05
btc-updown-15m-1777832100,1777832100,542.3,-0.03,0.845,-0.01,0.05,0.08
btc-updown-15m-1777832100,1777832100,598.8,0.03,0.875,0.02,0.04,0.1
btc-updown-15m-1777832100,1777832100,608.9,0.03,0.895,0,0.06,0.09
btc-updown-15m-1777832100,1777832100,667.2,0.035,0.95,0.025,0.025,0.04
btc-updown-15m-1777836600,1777836600,0.1,0.03,0.56,-0.045,0.055,0.045
btc-updown-15m-1777836600,1777836600,58.5,0.035,0.53,0.085,0.075,0.335
btc-updown-15m-1777836600,1777836600,68.5,0.085,0.615,0,0.04,0.31
btc-updown-15m-1777836600,1777836600,126.3,0.03,0.635,0.17,0.29,0.3
btc-updown-15m-1777836600,1777836600,136.3,0.07,0.705,0.12,0.23,0.23
btc-updown-15m-1777836600,1777836600,146.3,0.07,0.775,0.1,0.17,0.17
btc-updown-15m-1777836600,1777836600,156.6,0.03,0.805,0.12,0.14,0.17
btc-updown-15m-1777836600,1777836600,166.7,0.035,0.84,0.095,0.095,0.115
btc-updown-15m-1777836600,1777836600,176.8,0.03,0.875,0.07,0.06,0.08
btc-updown-15m-1777836600,1777836600,186.8,0.05,0.925,0.02,0.01,0.05
btc-updown-15m-1777836600,1777836600,274.8,0.03,0.975,0,0,-0.02
btc-updown-15m-1777841100,1777841100,31.2,0.03,0.465,-0.015,-0.16,-0.2
btc-updown-15m-1777841100,1777841100,47.5,0.03,0.465,-0.13,-0.15,-0.17
btc-updown-15m-1777841100,1777841100,61.4,-0.03,0.435,-0.13,-0.13,-0.18
btc-updown-15m-1777841100,1777841100,71.4,-0.05,0.385,-0.06,-0.08,-0.15
btc-updown-15m-1777841100,1777841100,81.5,-0.05,0.335,-0.02,-0.07,-0.19
btc-updown-15m-1777841100,1777841100,92.5,0.03,0.335,-0.03,-0.05,-0.2
btc-updown-15m-1777841100,1777841100,139.6,-0.035,0.27,-0.005,-0.105,-0.185
btc-updown-15m-1777841100,1777841100,158,0.035,0.3,-0.055,-0.165,-0.225
btc-updown-15m-1777841100,1777841100,169.5,-0.035,0.27,-0.105,-0.185,-0.205
btc-updown-15m-1777841100,1777841100,188.8,-0.03,0.235,-0.1,-0.14,-0.14
btc-updown-15m-1777841100,1777841100,198.8,-0.07,0.165,-0.07,-0.08,-0.04
btc-updown-15m-1777841100,1777841100,209.1,-0.03,0.135,-0.06,-0.06,-0.03
btc-updown-15m-1777841100,1777841100,228.6,-0.03,0.105,-0.02,-0.04,0.01
btc-updown-15m-1777841100,1777841100,238.6,-0.03,0.075,0,-0.01,0.05
btc-updown-15m-1777841100,1777841100,249.2,0.03,0.105,-0.03,-0.01,-0.03
btc-updown-15m-1777841100,1777841100,259.7,-0.04,0.085,-0.02,0.02,0
btc-updown-15m-1777841100,1777841100,285.9,-0.03,0.065,0.06,0.05,0.02
btc-updown-15m-1777841100,1777841100,305.2,0.03,0.095,0.01,-0.02,0
btc-updown-15m-1777841100,1777841100,316.6,0.03,0.125,-0.01,-0.04,-0.04
btc-updown-15m-1777841100,1777841100,363.5,-0.03,0.095,-0.01,-0.01,-0.03
btc-updown-15m-1777841100,1777841100,381.4,-0.03,0.085,0,-0.03,-0.03
btc-updown-15m-1777841100,1777841100,437.7,-0.03,0.055,0.01,0,-0.02
btc-updown-15m-1777841100,1777841100,467.5,0.03,0.065,-0.01,-0.03,-0.05
btc-updown-15m-1777845600,1777845600,0.9,0.04,0.545,0.17,0.28,0.28
btc-updown-15m-1777845600,1777845600,13.2,0.035,0.58,0.285,0.295,0.275
btc-updown-15m-1777845600,1777845600,23.2,0.08,0.665,0.175,0.05,0.17
btc-updown-15m-1777845600,1777845600,33.2,0.095,0.76,0.065,-0.005,0.065
btc-updown-15m-1777845600,1777845600,43.2,0.105,0.865,0.01,-0.11,-0.04
btc-updown-15m-1777845600,1777845600,53.2,-0.03,0.835,-0.12,-0.05,0.05
btc-updown-15m-1777845600,1777845600,66.5,0.03,0.865,-0.11,-0.04,0.1
btc-updown-15m-1777845600,1777845600,76.5,-0.04,0.825,-0.04,0.01,0.13
btc-updown-15m-1777845600,1777845600,86.5,-0.08,0.745,0.04,0.09,0.21
btc-updown-15m-1777845600,1777845600,106.5,0.03,0.785,0.05,-0.03,0.15
btc-updown-15m-1777845600,1777845600,120.8,0.035,0.82,0.005,0.135,0.115
btc-updown-15m-1777845600,1777845600,130.8,0.03,0.855,-0.03,0.1,0.06
btc-updown-15m-1777845600,1777845600,164.1,-0.035,0.79,0.175,0.145,0.165
btc-updown-15m-1777845600,1777845600,174.1,0.1,0.885,0.07,0.05,0.08
btc-updown-15m-1777845600,1777845600,184.2,0.07,0.955,-0.01,-0.04,0.01
btc-updown-15m-1777845600,1777845600,272.9,-0.1,0.815,0.15,0.11,0.07
btc-updown-15m-1777845600,1777845600,282.9,0.25,0.945,0.02,-0.015,-0.06
btc-updown-15m-1777845600,1777845600,324.8,-0.035,0.93,0.015,-0.025,-0.08
btc-updown-15m-1777845600,1777845600,337.1,-0.035,0.92,0.045,-0.045,-0.035
btc-updown-15m-1777845600,1777845600,368,-0.115,0.83,0.035,0.055,0.015
btc-updown-15m-1777845600,1777845600,378,0.22,0.915,-0.06,-0.045,-0.07
btc-updown-15m-1777845600,1777845600,391.1,-0.03,0.885,0,-0.03,-0.03
btc-updown-15m-1777845600,1777845600,404.7,-0.03,0.855,0.01,-0.02,0.01
btc-updown-15m-1777845600,1777845600,414.7,0.03,0.885,-0.04,-0.05,-0.02
btc-updown-15m-1777845600,1777845600,433.1,-0.03,0.865,-0.03,-0.01,0.04
btc-updown-15m-1777845600,1777845600,465.2,-0.03,0.825,0.03,0.045,0.1
btc-updown-15m-1777845600,1777845600,482.1,0.03,0.865,-0.01,0.02,0.08
btc-updown-15m-1777845600,1777845600,494,0.03,0.855,0.01,0.05,0.11
btc-updown-15m-1777845600,1777845600,539.8,0.03,0.905,0.02,0.03,0.08
btc-updown-15m-1777845600,1777845600,557.4,0.03,0.925,0,0.05,0.065
btc-updown-15m-1777845600,1777845600,567.5,-0.05,0.925,0,0.05,0.065
btc-updown-15m-1777845600,1777845600,603.6,0.035,0.96,0.015,0.025,0.03
btc-updown-15m-1777850100,1777850100,0.7,0.03,0.555,-0.14,-0.2,-0.275
btc-updown-15m-1777850100,1777850100,10.7,-0.085,0.525,-0.17,-0.18,-0.24
btc-updown-15m-1777850100,1777850100,20.8,-0.1,0.425,-0.12,-0.09,-0.15
btc-updown-15m-1777850100,1777850100,40.1,-0.035,0.38,-0.035,-0.015,-0.035
btc-updown-15m-1777850100,1777850100,50.1,-0.065,0.305,0.03,0.15,-0.04
btc-updown-15m-1777850100,1777850100,60.1,0.05,0.355,-0.05,-0.075,-0.11
btc-updown-15m-1777850100,1777850100,77.4,0.03,0.375,0.04,-0.1,-0.12
btc-updown-15m-1777850100,1777850100,87.4,-0.08,0.295,-0.02,0.01,-0.05
btc-updown-15m-1777850100,1777850100,97.5,0.03,0.325,-0.04,0.02,-0.09
btc-updown-15m-1777850100,1777850100,107.5,0.115,0.44,-0.165,-0.175,-0.185
btc-updown-15m-1777850100,1777850100,117.6,-0.17,0.275,0.03,-0.02,-0.02
btc-updown-15m-1777850100,1777850100,150.6,0.035,0.31,-0.065,-0.065,-0.085
btc-updown-15m-1777850100,1777850100,165.5,-0.03,0.305,-0.05,-0.09,-0.11
btc-updown-15m-1777850100,1777850100,175.7,-0.05,0.255,0.01,0,-0.06
btc-updown-15m-1777850100,1777850100,213.7,-0.03,0.235,0.02,-0.01,-0.13
btc-updown-15m-1777850100,1777850100,223.8,-0.04,0.195,0.03,0,-0.1
btc-updown-15m-1777850100,1777850100,233.8,0.06,0.255,-0.03,-0.06,-0.17
btc-updown-15m-1777850100,1777850100,249.2,-0.03,0.225,-0.03,-0.05,-0.14
btc-updown-15m-1777850100,1777850100,278.4,-0.03,0.195,-0.01,-0.1,-0.12
btc-updown-15m-1777850100,1777850100,332,-0.03,0.135,-0.05,0,-0.11
btc-updown-15m-1777850100,1777850100,384.1,0.03,0.115,-0.07,-0.09,-0.105
btc-updown-15m-1777850100,1777850100,394.1,-0.03,0.085,-0.05,-0.07,-0.075
btc-updown-15m-1777850100,1777850100,405,-0.03,0.065,-0.04,-0.05,-0.055
btc-updown-15m-1777850100,1777850100,415.7,-0.03,0.035,-0.01,-0.025,-0.02
btc-updown-15m-1777850100,1777850100,526.8,0.07,0.08,-0.065,-0.065,-0.0785
btc-updown-15m-1777850100,1777850100,536.9,-0.14,0.015,0.04,0,-0.0135
btc-updown-15m-1777850100,1777850100,561.9,0.075,0.085,-0.07,-0.075,-0.0835
btc-updown-15m-1777850100,1777850100,571.9,-0.14,0.015,-0.005,-0.0135,-0.0135
btc-updown-15m-1777850100,1777850100,747.9,0.039,0.0405,-0.0395,-0.0395,-0.039
btc-updown-15m-1777850100,1777850100,757.9,-0.083,0.0015,-0.0005,0,0
btc-updown-15m-1777854600,1777854600,10,-0.035,0.575,-0.05,-0.03,0.18
btc-updown-15m-1777854600,1777854600,20.1,-0.035,0.535,0.01,0.01,0.16
btc-updown-15m-1777854600,1777854600,32.2,0.03,0.555,-0.04,0.02,0.12
btc-updown-15m-1777854600,1777854600,42.9,0.07,0.575,-0.03,0.1,0.17
btc-updown-15m-1777854600,1777854600,52.9,-0.04,0.535,0.04,0.15,0.23
btc-updown-15m-1777854600,1777854600,71,0.03,0.545,0.11,0.21,0.14
btc-updown-15m-1777854600,1777854600,83.7,0.035,0.58,0.115,0.115,0.105
btc-updown-15m-1777854600,1777854600,100.4,0.03,0.615,0.14,0.12,0.05
btc-updown-15m-1777854600,1777854600,110.5,0.05,0.675,0.02,0.09,-0.01
btc-updown-15m-1777854600,1777854600,125.5,0.03,0.725,-0.05,-0.04,-0.02
btc-updown-15m-1777854600,1777854600,138.3,-0.03,0.715,0.05,-0.03,-0.01
btc-updown-15m-1777854600,1777854600,156.1,0.03,0.725,-0.04,-0.05,0.03
btc-updown-15m-1777854600,1777854600,166.9,0.03,0.765,-0.07,-0.1,0.01
btc-updown-15m-1777854600,1777854600,177,-0.03,0.735,-0.05,-0.05,0.03
btc-updown-15m-1777854600,1777854600,187,-0.05,0.685,-0.01,0.02,0
btc-updown-15m-1777854600,1777854600,238.2,0.035,0.7,0.025,0.065,0.015
btc-updown-15m-1777854600,1777854600,248.2,0.03,0.735,0.03,-0.04,-0.05
btc-updown-15m-1777854600,1777854600,258.2,-0.03,0.705,0.07,0.01,0.04
btc-updown-15m-1777854600,1777854600,268.3,0.065,0.725,0.04,0,0.08
btc-updown-15m-1777854600,1777854600,278.4,0.04,0.765,-0.07,-0.04,-0.07
btc-updown-15m-1777854600,1777854600,300.7,-0.03,0.745,-0.02,-0.05,-0.03
btc-updown-15m-1777854600,1777854600,310.8,-0.05,0.695,0.03,-0.01,-0.08
btc-updown-15m-1777854600,1777854600,320.9,0.03,0.725,0.02,0.02,-0.13
btc-updown-15m-1777854600,1777854600,331.6,0.03,0.755,-0.07,0.05,-0.21
btc-updown-15m-1777854600,1777854600,341.6,-0.03,0.725,-0.04,-0.02,-0.21
btc-updown-15m-1777854600,1777854600,355,-0.03,0.715,0.09,-0.02,-0.23
btc-updown-15m-1777854600,1777854600,376.8,0.035,0.72,-0.015,-0.125,-0.285
btc-updown-15m-1777854600,1777854600,386.9,0.07,0.805,-0.11,-0.21,-0.35
btc-updown-15m-1777854600,1777854600,396.9,-0.12,0.685,-0.03,-0.21,-0.25
btc-updown-15m-1777854600,1777854600,426.5,-0.035,0.66,-0.185,-0.235,-0.245
btc-updown-15m-1777854600,1777854600,436.5,-0.06,0.595,-0.08,-0.16,-0.19
btc-updown-15m-1777854600,1777854600,450.9,-0.035,0.56,-0.075,-0.115,-0.005
btc-updown-15m-1777854600,1777854600,460.9,-0.03,0.515,-0.09,-0.08,0.02
btc-updown-15m-1777854600,1777854600,470.9,-0.03,0.485,0.035,-0.07,-0.1
btc-updown-15m-1777854600,1777854600,480.9,-0.035,0.45,-0.005,-0.035,-0.055
btc-updown-15m-1777854600,1777854600,497.3,0.03,0.455,-0.04,-0.05,0.08
btc-updown-15m-1777854600,1777854600,507.7,-0.06,0.455,-0.04,0.09,0.09
btc-updown-15m-1777854600,1777854600,565.7,0.04,0.445,-0.1,0.17,0.07
btc-updown-15m-1777854600,1777854600,575.7,0.035,0.515,-0.17,-0.02,-0.03
btc-updown-15m-1777854600,1777854600,585.8,-0.03,0.495,0.01,0.06,0
btc-updown-15m-1777854600,1777854600,596.1,-0.15,0.345,0.26,0.22,0.18
btc-updown-15m-1777854600,1777854600,606.1,0.03,0.375,0.12,0.13,0.23
btc-updown-15m-1777854600,1777854600,616.1,0.13,0.505,0,-0.01,0.1
btc-updown-15m-1777854600,1777854600,626.6,0.09,0.605,-0.04,-0.09,-0.06
btc-updown-15m-1777854600,1777854600,636.6,-0.11,0.495,0.01,-0.01,0.15
btc-updown-15m-1777854600,1777854600,646.9,-0.03,0.505,-0.01,-0.01,0.19
btc-updown-15m-1777854600,1777854600,657,0.06,0.565,-0.05,-0.04,0.12
btc-updown-15m-1777854600,1777854600,667,-0.06,0.505,-0.02,0.1,0.23
btc-updown-15m-1777854600,1777854600,688.8,-0.03,0.485,0.04,0.14,0.31
btc-updown-15m-1777854600,1777854600,707.7,0.03,0.515,0.08,0.2,0.26
btc-updown-15m-1777854600,1777854600,719.2,0.03,0.555,0.07,0.12,0.21
btc-updown-15m-1777854600,1777854600,729.2,0.12,0.675,-0.03,0.06,-0.05
btc-updown-15m-1777854600,1777854600,739.2,-0.12,0.555,0.125,0.27,0.26
btc-updown-15m-1777854600,1777854600,749.2,0.07,0.625,0.05,0.17,0.35
btc-updown-15m-1777854600,1777854600,765.8,0.03,0.675,0.14,0.1,0.31
btc-updown-15m-1777854600,1777854600,778,-0.035,0.68,0.13,0.08,-0.135
btc-updown-15m-1777854600,1777854600,788.1,0.06,0.735,0.07,-0.03,
btc-updown-15m-1777854600,1777854600,798.2,0.09,0.825,-0.06,0.04,
btc-updown-15m-1777854600,1777854600,808.8,-0.035,0.795,-0.03,0.18,
btc-updown-15m-1777854600,1777854600,821.7,0.04,0.845,-0.225,0.14,
btc-updown-15m-1777854600,1777854600,831.7,-0.065,0.805,0.11,-0.78,
btc-updown-15m-1777854600,1777854600,841.8,-0.04,0.765,0.2,,
btc-updown-15m-1777854600,1777854600,851.8,-0.145,0.62,0.365,,
btc-updown-15m-1777854600,1777854600,861.8,0.295,0.915,-0.89,,
btc-updown-15m-1777854600,1777854600,872,0.05,0.965,,,
btc-updown-15m-1777854600,1777854600,882.2,0.03,0.985,,,
btc-updown-15m-1777854600,1777854600,892.3,-0.945,0.04,,,
btc-updown-15m-1777859100,1777859100,19.1,0.03,0.515,0.1,0.12,0.18
btc-updown-15m-1777859100,1777859100,29.2,0.07,0.585,0.04,0.03,0.11
btc-updown-15m-1777859100,1777859100,39.2,0.07,0.655,-0.01,-0.04,0.06
btc-updown-15m-1777859100,1777859100,49.2,-0.04,0.615,0.02,0.08,0.1
btc-updown-15m-1777859100,1777859100,64.6,0.03,0.645,-0.06,0.05,0.11
btc-updown-15m-1777859100,1777859100,86.5,-0.03,0.615,0.09,0.06,0.07
btc-updown-15m-1777859100,1777859100,96.5,-0.04,0.575,0.13,0.13,0.13
btc-updown-15m-1777859100,1777859100,106.5,0.12,0.695,0,0.02,0.06
btc-updown-15m-1777859100,1777859100,118.7,0.03,0.725,-0.02,0.02,0.06
btc-updown-15m-1777859100,1777859100,129.7,-0.03,0.695,0.02,0.05,0.11
btc-updown-15m-1777859100,1777859100,152.9,0.04,0.705,0.05,-0.02,0.14
btc-updown-15m-1777859100,1777859100,175.8,0.03,0.745,-0.06,0.04,0.2
btc-updown-15m-1777859100,1777859100,189.8,-0.03,0.715,0,0.09,0.22
btc-updown-15m-1777859100,1777859100,223.7,0.045,0.73,0.075,0.165,0.215
