slug,epoch,t_sec,jump_size,mid_at_jump,drift_30s,drift_60s,drift_120s
btc-updown-15m-1777332600,1777332600,121.9,0.03,0.685,0.13,0.16,0.14
btc-updown-15m-1777332600,1777332600,132.1,0.05,0.735,0.09,0.11,0.13
btc-updown-15m-1777332600,1777332600,142.1,0.08,0.815,0.02,-0.01,0.03
btc-updown-15m-1777332600,1777332600,159.1,0.03,0.845,0,-0.03,0
btc-updown-15m-1777332600,1777332600,200.2,-0.03,0.815,0,0.03,0.09
btc-updown-15m-1777332600,1777332600,246.7,0.03,0.845,0,0.05,0.04
btc-updown-15m-1777332600,1777332600,294.6,0.03,0.875,0.03,0.02,0.04
btc-updown-15m-1777332600,1777332600,305.2,-0.03,0.895,-0.01,-0.02,0.06
btc-updown-15m-1777332600,1777332600,316.3,0.03,0.925,-0.03,-0.03,0.02
btc-updown-15m-1777332600,1777332600,326.3,-0.03,0.895,0,0,0.03
btc-updown-15m-1777332600,1777332600,415.9,0.03,0.925,0,0.01,0.02
btc-updown-15m-1777332600,1777332600,892.8,-0.07,0.915,,,
btc-updown-15m-1777343400,1777343400,3.6,-0.03,0.485,0.11,0.04,-0.02
btc-updown-15m-1777343400,1777343400,13.6,0.16,0.645,-0.12,-0.16,-0.2
btc-updown-15m-1777343400,1777343400,23.6,-0.04,0.605,-0.09,-0.12,-0.14
btc-updown-15m-1777343400,1777343400,34.4,-0.035,0.57,-0.045,-0.055,-0.125
btc-updown-15m-1777343400,1777343400,44.4,-0.03,0.525,-0.04,0.05,-0.07
btc-updown-15m-1777343400,1777343400,56.4,0.03,0.515,0,-0.04,0.02
btc-updown-15m-1777343400,1777343400,66.5,-0.04,0.475,0.07,0.02,0.04
btc-updown-15m-1777343400,1777343400,84.7,0.03,0.515,-0.04,-0.05,0.01
btc-updown-15m-1777343400,1777343400,95.9,0.03,0.545,-0.04,-0.09,-0.04
btc-updown-15m-1777343400,1777343400,106.8,-0.03,0.515,-0.05,-0.06,-0.02
btc-updown-15m-1777343400,1777343400,116.8,-0.04,0.475,-0.01,0.06,-0.05
btc-updown-15m-1777343400,1777343400,126.9,0.04,0.495,-0.04,0.02,-0.185
btc-updown-15m-1777343400,1777343400,147.6,-0.03,0.435,0.1,0.09,-0.23
btc-updown-15m-1777343400,1777343400,157.7,0.03,0.455,0.06,0.05,-0.23
btc-updown-15m-1777343400,1777343400,169.9,0.035,0.49,0.035,-0.005,-0.135
btc-updown-15m-1777343400,1777343400,179.9,0.03,0.525,-0.02,-0.1,-0.2
btc-updown-15m-1777343400,1777343400,219.4,0.03,0.545,-0.28,-0.29,-0.33
btc-updown-15m-1777343400,1777343400,229.4,-0.06,0.485,-0.21,-0.13,-0.26
btc-updown-15m-1777343400,1777343400,239.5,-0.06,0.425,-0.23,-0.1,-0.22
btc-updown-15m-1777343400,1777343400,249.5,-0.16,0.265,-0.01,-0.05,-0.09
btc-updown-15m-1777343400,1777343400,260.4,0.04,0.285,0.07,-0.07,-0.11
btc-updown-15m-1777343400,1777343400,270.5,-0.09,0.195,0.13,0.04,0.01
btc-updown-15m-1777343400,1777343400,280.5,0.06,0.265,-0.05,-0.05,-0.04
btc-updown-15m-1777343400,1777343400,290.5,0.09,0.355,-0.14,-0.14,-0.09
btc-updown-15m-1777343400,1777343400,302.6,-0.035,0.32,-0.085,-0.125,-0.105
btc-updown-15m-1777343400,1777343400,321.2,-0.03,0.205,0.01,-0.03,-0.07
btc-updown-15m-1777343400,1777343400,331.2,0.03,0.235,-0.04,-0.03,0
btc-updown-15m-1777343400,1777343400,366.3,-0.03,0.175,0.07,-0.01,-0.06
btc-updown-15m-1777343400,1777343400,376.7,0.04,0.175,0.06,-0.03,-0.07
btc-updown-15m-1777343400,1777343400,386.8,0.03,0.205,0,0,-0.11
btc-updown-15m-1777343400,1777343400,396.8,0.05,0.255,-0.09,0.01,-0.19
btc-updown-15m-1777343400,1777343400,407.9,-0.03,0.235,-0.09,-0.09,-0.195
btc-updown-15m-1777343400,1777343400,418,-0.03,0.205,0,-0.08,-0.18
btc-updown-15m-1777343400,1777343400,428,-0.05,0.155,0.11,-0.05,-0.145
btc-updown-15m-1777343400,1777343400,441.9,-0.03,0.135,0.01,-0.03,-0.12
btc-updown-15m-1777343400,1777343400,451.9,0.1,0.235,-0.12,-0.15,-0.2
btc-updown-15m-1777343400,1777343400,461.9,-0.08,0.155,-0.05,-0.09,-0.14
btc-updown-15m-1777343400,1777343400,488.4,-0.03,0.105,-0.03,-0.095,-0.09
btc-updown-15m-1777343400,1777343400,516.3,-0.03,0.065,-0.05,-0.05,-0.05
btc-updown-15m-1777343400,1777343400,526.3,-0.03,0.035,-0.025,-0.02,-0.02
btc-updown-15m-1777353300,1777353300,0,-0.04,0.445,0.05,0.01,0.045
btc-updown-15m-1777353300,1777353300,10,0.05,0.495,-0.01,-0.01,-0.06
btc-updown-15m-1777353300,1777353300,44.7,-0.035,0.45,0.035,0.055,-0.075
btc-updown-15m-1777353300,1777353300,62.8,0.03,0.505,-0.07,-0.07,-0.21
btc-updown-15m-1777353300,1777353300,73,-0.035,0.485,0.02,-0.08,-0.15
btc-updown-15m-1777353300,1777353300,84.4,-0.035,0.45,0.035,-0.055,-0.165
btc-updown-15m-1777353300,1777353300,97.7,0.03,0.465,-0.03,-0.07,-0.13
btc-updown-15m-1777353300,1777353300,109.4,-0.03,0.485,-0.1,-0.11,-0.12
btc-updown-15m-1777353300,1777353300,120.4,-0.045,0.44,-0.045,-0.135,-0.075
btc-updown-15m-1777353300,1777353300,133,-0.035,0.4,-0.025,-0.065,-0.055
btc-updown-15m-1777353300,1777353300,177.7,-0.03,0.345,-0.07,0.02,0.2
btc-updown-15m-1777353300,1777353300,187.7,-0.04,0.305,0.03,0.04,0.28
btc-updown-15m-1777353300,1777353300,197.8,0.03,0.335,0.03,0.02,0.23
btc-updown-15m-1777353300,1777353300,207.8,-0.06,0.275,0.09,0.18,0.31
btc-updown-15m-1777353300,1777353300,217.8,0.06,0.335,0.01,0.09,0.19
btc-updown-15m-1777353300,1777353300,262.3,0.03,0.375,0.15,0.2,0.17
btc-updown-15m-1777353300,1777353300,272.3,0.06,0.435,0.11,0.13,0.12
btc-updown-15m-1777353300,1777353300,286.2,0.03,0.465,0.11,0.05,0.13
btc-updown-15m-1777353300,1777353300,296.3,0.06,0.535,0.03,-0.03,0.07
btc-updown-15m-1777353300,1777353300,306.3,0.04,0.575,-0.01,-0.08,-0.02
btc-updown-15m-1777353300,1777353300,323.2,-0.035,0.55,-0.045,-0.005,-0.055
btc-updown-15m-1777353300,1777353300,337.4,-0.035,0.55,-0.055,0.015,-0.025
btc-updown-15m-1777353300,1777353300,371.2,0.03,0.535,0.04,0.01,-0.01
btc-updown-15m-1777353300,1777353300,398.4,0.04,0.565,-0.01,-0.04,-0.06
btc-updown-15m-1777353300,1777353300,408.4,0.03,0.595,-0.08,-0.1,-0.11
btc-updown-15m-1777353300,1777353300,423,0.03,0.625,-0.1,-0.12,-0.12
btc-updown-15m-1777353300,1777353300,433.1,-0.1,0.525,0,-0.03,-0.01
btc-updown-15m-1777353300,1777353300,443.1,-0.03,0.495,0,0.01,-0.07
btc-updown-15m-1777353300,1777353300,453.1,0.03,0.525,-0.02,-0.01,-0.11
btc-updown-15m-1777353300,1777353300,466.4,-0.03,0.495,-0.01,0.01,-0.12
btc-updown-15m-1777353300,1777353300,484.2,0.03,0.515,0,-0.01,0.33
btc-updown-15m-1777353300,1777353300,494.2,-0.03,0.485,0.02,0.03,0.32
btc-updown-15m-1777353300,1777353300,532.7,-0.03,0.475,-0.05,-0.1,0.45
btc-updown-15m-1777353300,1777353300,542.8,0.03,0.505,-0.09,0.34,0.45
btc-updown-15m-1777353300,1777353300,556.7,-0.03,0.485,-0.11,0.31,0.48
btc-updown-15m-1777353300,1777353300,566.7,-0.07,0.415,0.32,0.37,0.56
btc-updown-15m-1777353300,1777353300,581.5,-0.035,0.38,0.425,0.485,0.605
btc-updown-15m-1777353300,1777353300,595.8,0.075,0.45,0.335,0.495,0.535
btc-updown-15m-1777353300,1777353300,605.8,0.285,0.805,0,0.16,0.18
btc-updown-15m-1777353300,1777353300,624.1,-0.03,0.775,0.16,0.2,0.21
btc-updown-15m-1777353300,1777353300,634.3,0.04,0.805,0.16,0.18,0.18
btc-updown-15m-1777353300,1777353300,644.3,0.12,0.925,0.04,0.06,0.06
btc-updown-15m-1777353300,1777353300,662.9,0.035,0.96,0.025,0.025,0.025
btc-updown-15m-1777364100,1777364100,2.5,-0.03,0.51,-0.005,0.115,0.245
btc-updown-15m-1777364100,1777364100,14.5,0.03,0.515,0.015,0.18,0.23
btc-updown-15m-1777364100,1777364100,25.7,-0.03,0.495,0.04,0.26,0.24
btc-updown-15m-1777364100,1777364100,44.8,0.035,0.53,0.175,0.245,0.225
btc-updown-15m-1777364100,1777364100,59,0.04,0.575,0.18,0.21,0.23
btc-updown-15m-1777364100,1777364100,69,0.07,0.645,0.12,0.11,0.21
btc-updown-15m-1777364100,1777364100,79,0.12,0.765,0.01,-0.03,0.05
btc-updown-15m-1777364100,1777364100,123.7,-0.03,0.755,-0.02,0.08,0
btc-updown-15m-1777364100,1777364100,163.2,0.03,0.755,0.07,0.02,-0.12
btc-updown-15m-1777364100,1777364100,173.2,0.05,0.805,0.02,-0.03,-0.12
btc-updown-15m-1777364100,1777364100,184.2,0.035,0.84,-0.065,-0.085,-0.155
btc-updown-15m-1777364100,1777364100,194.2,-0.03,0.815,-0.04,-0.08,-0.13
btc-updown-15m-1777364100,1777364100,212.8,-0.035,0.79,-0.025,-0.055,0.005
btc-updown-15m-1777364100,1777364100,244.7,-0.03,0.745,-0.02,-0.06,0.08
btc-updown-15m-1777364100,1777364100,276.3,-0.03,0.705,-0.02,0.13,0.16
btc-updown-15m-1777364100,1777364100,287.7,0.035,0.71,0.005,0.155,0.105
btc-updown-15m-1777364100,1777364100,297.7,-0.04,0.675,0.08,0.14,0.08
btc-updown-15m-1777364100,1777364100,320.1,0.035,0.72,0.145,0.115,0.025
btc-updown-15m-1777364100,1777364100,330.3,0.05,0.775,0.05,0.08,0.03
btc-updown-15m-1777364100,1777364100,340.3,0.08,0.855,-0.01,0.01,-0.09
btc-updown-15m-1777364100,1777364100,355.9,-0.03,0.835,0.02,-0.08,-0.07
btc-updown-15m-1777364100,1777364100,367.3,0.03,0.845,0.025,-0.09,-0.09
btc-updown-15m-1777364100,1777364100,405,-0.03,0.835,-0.13,-0.04,-0.13
btc-updown-15m-1777364100,1777364100,415.1,-0.08,0.755,0.05,0.03,-0.02
btc-updown-15m-1777364100,1777364100,429.2,-0.035,0.72,0.075,0.045,0.005
btc-updown-15m-1777364100,1777364100,439.3,0.04,0.745,0.07,0.03,-0.03
btc-updown-15m-1777364100,1777364100,449.3,0.06,0.805,-0.07,-0.06,-0.09
btc-updown-15m-1777364100,1777364100,459.6,-0.03,0.775,0,-0.07,-0.05
btc-updown-15m-1777364100,1777364100,470,0.05,0.815,-0.04,-0.08,-0.2
btc-updown-15m-1777364100,1777364100,480,-0.08,0.735,0.01,-0.03,-0.12
btc-updown-15m-1777364100,1777364100,490,0.04,0.775,-0.07,-0.05,-0.12
btc-updown-15m-1777364100,1777364100,506.2,-0.03,0.745,-0.01,-0.02,-0.18
btc-updown-15m-1777364100,1777364100,516.9,-0.03,0.715,0.01,0.01,-0.18
btc-updown-15m-1777364100,1777364100,527.9,0.03,0.735,-0.02,-0.08,-0.17
btc-updown-15m-1777364100,1777364100,538.8,-0.03,0.705,0.01,-0.08,-0.04
btc-updown-15m-1777364100,1777364100,550.3,0.03,0.735,-0.01,-0.08,-0.07
btc-updown-15m-1777364100,1777364100,569.9,-0.03,0.705,-0.09,-0.15,-0.05
btc-updown-15m-1777364100,1777364100,585.8,-0.04,0.685,-0.04,-0.17,-0.02
btc-updown-15m-1777364100,1777364100,595.9,-0.06,0.625,-0.06,0.04,0.2
btc-updown-15m-1777364100,1777364100,605.9,0.03,0.655,-0.12,0.02,0.2
btc-updown-15m-1777364100,1777364100,625.4,-0.03,0.615,0.05,0.05,0.36
btc-updown-15m-1777364100,1777364100,635.4,-0.07,0.535,0.13,0.12,0.455
btc-updown-15m-1777364100,1777364100,647.5,0.04,0.565,0.12,0.1,0.425
btc-updown-15m-1777364100,1777364100,657.5,0.1,0.665,0,0.17,0.325
btc-updown-15m-1777364100,1777364100,688.8,-0.03,0.655,0.18,0.32,0.335
btc-updown-15m-1777364100,1777364100,712,0.035,0.7,0.235,0.29,0.29
btc-updown-15m-1777364100,1777364100,722,0.145,0.845,0.145,0.145,0.145
btc-updown-15m-1777364100,1777364100,737.5,0.03,0.885,0.105,0.105,0.105
btc-updown-15m-1777364100,1777364100,747.6,0.08,0.975,0.015,0.015,0.015
btc-updown-15m-1777374000,1777374000,8.3,0.03,0.535,0.045,0.03,0.03
btc-updown-15m-1777374000,1777374000,19.7,-0.04,0.545,0.035,0.02,0.02
btc-updown-15m-1777374000,1777374000,32,0.03,0.535,0.045,0.03,0.03
btc-updown-15m-1777384800,1777384800,7.3,-0.035,0.46,-0.005,-0.005,-0.145
btc-updown-15m-1777384800,1777384800,34,0.03,0.465,-0.03,-0.06,-0.255
btc-updown-15m-1777384800,1777384800,44,-0.04,0.425,0.02,-0.07,-0.23
btc-updown-15m-1777384800,1777384800,56.6,0.03,0.455,-0.08,-0.085,-0.17
btc-updown-15m-1777384800,1777384800,75.7,-0.03,0.425,-0.07,-0.12,-0.11
btc-updown-15m-1777384800,1777384800,85.7,-0.05,0.375,0.02,-0.09,-0.1
btc-updown-15m-1777384800,1777384800,96,0.03,0.405,-0.09,-0.2,-0.12
btc-updown-15m-1777384800,1777384800,106.3,-0.05,0.355,-0.05,-0.14,-0.07
btc-updown-15m-1777384800,1777384800,116.3,0.04,0.395,-0.11,-0.11,-0.11
btc-updown-15m-1777384800,1777384800,126.3,-0.08,0.315,-0.11,-0.03,0.06
btc-updown-15m-1777384800,1777384800,137.4,-0.03,0.285,-0.065,0.02,0.05
btc-updown-15m-1777384800,1777384800,150.1,-0.035,0.25,0.035,0.045,0.045
btc-updown-15m-1777384800,1777384800,160.1,-0.05,0.195,0.1,0.09,0.1
btc-updown-15m-1777384800,1777384800,170.1,0.06,0.255,0.03,0.02,0.04
btc-updown-15m-1777384800,1777384800,193.4,0.03,0.315,-0.03,0.1,-0.02
btc-updown-15m-1777384800,1777384800,203.4,-0.04,0.275,0.01,0.02,0.02
btc-updown-15m-1777384800,1777384800,238.6,0.035,0.31,-0.015,-0.035,0.075
btc-updown-15m-1777384800,1777384800,248.6,0.1,0.415,-0.13,-0.12,0.01
btc-updown-15m-1777384800,1777384800,258.6,-0.08,0.335,-0.04,-0.04,0.1
btc-updown-15m-1777384800,1777384800,268.6,-0.04,0.295,-0.02,-0.01,0.19
btc-updown-15m-1777384800,1777384800,304.7,0.03,0.315,-0.02,0.11,0.16
btc-updown-15m-1777384800,1777384800,335.4,0.03,0.315,0.13,0.17,0.13
btc-updown-15m-1777384800,1777384800,345.4,0.05,0.365,0.03,0.06,0.155
btc-updown-15m-1777384800,1777384800,356.6,0.04,0.385,0.05,0.08,0.05
btc-updown-15m-1777384800,1777384800,366.6,0.07,0.455,0.03,0.04,-0.05
btc-updown-15m-1777384800,1777384800,376.7,-0.07,0.385,0.04,0.06,-0.05
btc-updown-15m-1777384800,1777384800,386.7,0.05,0.435,0.03,-0.06,-0.05
btc-updown-15m-1777384800,1777384800,396.7,0.05,0.485,0.01,-0.01,-0.19
btc-updown-15m-1777384800,1777384800,406.7,-0.06,0.425,0.02,0.07,-0.15
btc-updown-15m-1777384800,1777384800,416.7,0.04,0.465,-0.09,-0.03,-0.2
btc-updown-15m-1777384800,1777384800,427,0.035,0.495,-0.02,-0.09,-0.24
btc-updown-15m-1777384800,1777384800,437,-0.05,0.445,0.05,-0.13,-0.15
btc-updown-15m-1777384800,1777384800,447,-0.06,0.385,0.05,0,-0.12
btc-updown-15m-1777384800,1777384800,457,0.09,0.475,-0.07,-0.18,-0.25
btc-updown-15m-1777384800,1777384800,468.3,-0.03,0.495,-0.17,-0.23,-0.28
btc-updown-15m-1777384800,1777384800,478.3,-0.06,0.435,-0.07,-0.17,-0.25
btc-updown-15m-1777384800,1777384800,489.5,-0.04,0.395,-0.1,-0.14,-0.2
btc-updown-15m-1777384800,1777384800,499.5,-0.055,0.34,-0.085,-0.045,-0.075
btc-updown-15m-1777384800,1777384800,514.8,-0.035,0.32,-0.055,-0.095,-0.105
btc-updown-15m-1777384800,1777384800,524.8,-0.035,0.285,0.04,-0.03,-0.09
btc-updown-15m-1777384800,1777384800,554.3,0.035,0.3,-0.045,-0.025,-0.215
btc-updown-15m-1777384800,1777384800,564.3,-0.04,0.265,-0.08,-0.04,-0.19
btc-updown-15m-1777384800,1777384800,574.4,-0.04,0.225,-0.02,0,-0.14
btc-updown-15m-1777384800,1777384800,584.4,0.03,0.255,0.02,-0.06,-0.18
btc-updown-15m-1777384800,1777384800,594.4,-0.07,0.185,0.04,0.01,-0.13
btc-updown-15m-1777384800,1777384800,606.6,-0.03,0.155,0.07,-0.07,-0.1
btc-updown-15m-1777384800,1777384800,616.6,0.115,0.265,-0.06,-0.18,-0.22
btc-updown-15m-1777384800,1777384800,626.6,-0.05,0.215,-0.025,-0.14,-0.17
btc-updown-15m-1777384800,1777384800,644.1,-0.03,0.195,-0.11,-0.12,-0.14
btc-updown-15m-1777384800,1777384800,657.2,-0.03,0.175,-0.11,-0.125,-0.14
btc-updown-15m-1777384800,1777384800,667.2,-0.08,0.095,0.01,-0.04,-0.04
btc-updown-15m-1777384800,1777384800,696.3,0.03,0.105,-0.05,-0.05,-0.095
btc-updown-15m-1777384800,1777384800,706.3,-0.03,0.075,-0.03,-0.02,-0.065
btc-updown-15m-1777384800,1777384800,716.7,-0.03,0.045,0,-0.01,-0.035
btc-updown-15m-1777384800,1777384800,734.6,-0.03,0.045,0.01,0.03,-0.035
btc-updown-15m-1777384800,1777384800,778.8,0.03,0.075,-0.06,-0.065,-0.065
btc-updown-15m-1777384800,1777384800,790.7,-0.05,0.065,-0.055,-0.055,
btc-updown-15m-1777384800,1777384800,800.7,-0.04,0.025,-0.015,-0.015,
btc-updown-15m-1777394700,1777394700,9.3,-0.03,0.525,0.08,0.17,0.05
btc-updown-15m-1777394700,1777394700,25.4,0.03,0.535,0.1,0.06,-0.08
btc-updown-15m-1777394700,1777394700,36.8,0.035,0.59,0.105,-0.015,-0.135
btc-updown-15m-1777394700,1777394700,46.9,0.03,0.615,0.09,-0.04,-0.16
btc-updown-15m-1777394700,1777394700,58.3,-0.03,0.595,0.005,-0.08,-0.16
btc-updown-15m-1777394700,1777394700,68.4,0.1,0.695,-0.12,-0.11,-0.23
btc-updown-15m-1777394700,1777394700,78.7,-0.04,0.655,-0.08,-0.1,-0.17
btc-updown-15m-1777394700,1777394700,88.7,-0.045,0.605,-0.09,-0.15,-0.15
btc-updown-15m-1777394700,1777394700,98.7,-0.03,0.575,0.01,-0.12,-0.01
btc-updown-15m-1777394700,1777394700,115,-0.035,0.54,-0.065,-0.095,0.035
btc-updown-15m-1777394700,1777394700,125,-0.03,0.515,-0.06,-0.14,0.11
btc-updown-15m-1777394700,1777394700,135,0.03,0.545,-0.09,-0.06,-0.01
btc-updown-15m-1777394700,1777394700,145,-0.07,0.475,-0.03,-0.06,-0.02
btc-updown-15m-1777394700,1777394700,178.5,-0.03,0.425,0.03,0.16,0.07
btc-updown-15m-1777394700,1777394700,188.7,0.05,0.465,0.1,0.16,0.01
btc-updown-15m-1777394700,1777394700,203.4,-0.03,0.435,0.14,0.02,0.1
btc-updown-15m-1777394700,1777394700,213.8,0.05,0.475,0.15,-0.03,0.03
btc-updown-15m-1777394700,1777394700,223.8,0.16,0.635,-0.06,-0.19,-0.08
btc-updown-15m-1777394700,1777394700,233.8,-0.06,0.575,-0.12,-0.07,-0.02
btc-updown-15m-1777394700,1777394700,243.9,0.05,0.625,-0.18,-0.15,-0.09
btc-updown-15m-1777394700,1777394700,253.9,-0.05,0.575,-0.13,-0.11,-0.05
btc-updown-15m-1777394700,1777394700,264,-0.12,0.455,0.05,0.08,0.08
btc-updown-15m-1777394700,1777394700,291.5,0.035,0.48,0.05,0.085,0.185
btc-updown-15m-1777394700,1777394700,301.8,-0.04,0.475,0.04,0.03,0.27
btc-updown-15m-1777394700,1777394700,317.5,0.03,0.505,0.07,0.04,0.35
btc-updown-15m-1777394700,1777394700,327.9,-0.09,0.525,0.04,0.06,0.29
btc-updown-15m-1777394700,1777394700,342.4,0.03,0.535,-0.03,0.11,0.35
btc-updown-15m-1777394700,1777394700,357.7,-0.03,0.565,0.02,0.18,0.32
btc-updown-15m-1777394700,1777394700,373.1,-0.03,0.505,0.14,0.24,0.39
btc-updown-15m-1777394700,1777394700,383.2,0.03,0.535,0.15,0.33,0.39
btc-updown-15m-1777394700,1777394700,393.3,0.1,0.635,0.11,0.2,0.3
btc-updown-15m-1777394700,1777394700,405,0.03,0.655,0.15,0.23,0.31
btc-updown-15m-1777394700,1777394700,415,0.09,0.745,0.06,0.14,0.23
btc-updown-15m-1777394700,1777394700,434.4,0.03,0.775,0.11,0.13,0.21
btc-updown-15m-1777394700,1777394700,444.4,0.03,0.805,0.07,0.12,0.17
btc-updown-15m-1777394700,1777394700,454.4,0.04,0.845,0.08,0.09,0.13
btc-updown-15m-1777394700,1777394700,464.4,0.04,0.885,0.02,0.08,0.09
btc-updown-15m-1777394700,1777394700,483.2,0.03,0.905,0.03,0.07,0.08
btc-updown-15m-1777394700,1777394700,500,0.03,0.925,0.05,0.05,0.065
btc-updown-15m-1777394700,1777394700,517.9,0.035,0.96,0.015,0.015,0.03
btc-updown-15m-1777405500,1777405500,0.7,-0.035,0.4,0.055,0.125,-0.005
btc-updown-15m-1777405500,1777405500,11.1,0.03,0.455,0.06,0.17,-0.01
btc-updown-15m-1777405500,1777405500,36.4,0.03,0.515,0.12,-0.15,-0.18
btc-updown-15m-1777405500,1777405500,63.9,0.03,0.545,-0.18,-0.11,-0.25
btc-updown-15m-1777405500,1777405500,73.9,0.06,0.605,-0.22,-0.16,-0.3
btc-updown-15m-1777405500,1777405500,83.9,-0.11,0.495,-0.1,-0.13,-0.2
btc-updown-15m-1777405500,1777405500,93.9,-0.13,0.365,0.07,-0.03,-0.11
btc-updown-15m-1777405500,1777405500,106.7,0.03,0.375,0.07,-0.03,-0.11
btc-updown-15m-1777405500,1777405500,122,0.035,0.43,-0.095,-0.125,-0.165
btc-updown-15m-1777405500,1777405500,141.5,-0.04,0.405,-0.08,-0.1,-0.16
btc-updown-15m-1777405500,1777405500,151.5,-0.06,0.335,-0.03,-0.08,-0.07
btc-updown-15m-1777405500,1777405500,182.1,-0.035,0.29,-0.035,-0.025,0.065
btc-updown-15m-1777405500,1777405500,209.4,-0.04,0.265,0,-0.01,0.07
btc-updown-15m-1777405500,1777405500,273.2,0.03,0.275,0.07,0.06,0.3
btc-updown-15m-1777405500,1777405500,285.6,-0.03,0.245,0.11,0.03,0.34
btc-updown-15m-1777405500,1777405500,296,0.03,0.275,0.1,0.1,0.3
btc-updown-15m-1777405500,1777405500,306,0.07,0.345,-0.01,0.12,0.21
btc-updown-15m-1777405500,1777405500,317.4,0.03,0.375,-0.1,0.12,0.33
btc-updown-15m-1777405500,1777405500,329.2,-0.03,0.345,0.09,0.23,0.34
btc-updown-15m-1777405500,1777405500,339.3,-0.06,0.275,0.2,0.3,0.29
btc-updown-15m-1777405500,1777405500,355.5,0.06,0.335,0.25,0.24,0.31
btc-updown-15m-1777405500,1777405500,365.5,0.13,0.465,0.11,0.1,0.18
btc-updown-15m-1777405500,1777405500,380.4,0.03,0.505,0.08,0.14,0.13
btc-updown-15m-1777405500,1777405500,390.4,0.07,0.575,-0.01,0.1,-0.01
btc-updown-15m-1777405500,1777405500,406.2,0.05,0.585,0.12,-0.01,-0.05
btc-updown-15m-1777405500,1777405500,417.3,-0.035,0.55,0.135,0.095,-0.135
btc-updown-15m-1777405500,1777405500,427.5,0.03,0.555,0.01,0.1,-0.23
btc-updown-15m-1777405500,1777405500,437.5,0.145,0.705,-0.13,-0.04,-0.45
btc-updown-15m-1777405500,1777405500,450.3,0.03,0.675,-0.03,-0.11,-0.35
btc-updown-15m-1777405500,1777405500,460.3,-0.12,0.555,0.1,0.02,-0.21
btc-updown-15m-1777405500,1777405500,470.3,0.045,0.6,0.035,-0.095,-0.265
btc-updown-15m-1777405500,1777405500,480.5,0.045,0.65,-0.085,-0.255,-0.1
btc-updown-15m-1777405500,1777405500,501.9,-0.04,0.605,-0.185,-0.31,-0.115
btc-updown-15m-1777405500,1777405500,512.2,-0.045,0.555,-0.19,-0.23,-0.05
btc-updown-15m-1777405500,1777405500,523.8,-0.04,0.545,-0.29,-0.21,0.13
btc-updown-15m-1777405500,1777405500,533.8,-0.13,0.415,-0.1,-0.02,0.18
btc-updown-15m-1777405500,1777405500,543.8,-0.09,0.325,0,0.17,0.26
btc-updown-15m-1777405500,1777405500,553.9,-0.07,0.255,0.08,0.17,0.31
btc-updown-15m-1777405500,1777405500,563.9,0.06,0.315,0.08,0.18,0.36
btc-updown-15m-1777405500,1777405500,580.4,0.035,0.36,0.125,0.305,0.315
btc-updown-15m-1777405500,1777405500,590.5,-0.035,0.34,0.15,0.205,0.315
btc-updown-15m-1777405500,1777405500,600.5,0.195,0.55,-0.055,0.055,0.195
btc-updown-15m-1777405500,1777405500,610.6,-0.06,0.485,0.18,0.16,0.43
btc-updown-15m-1777405500,1777405500,622.2,0.035,0.495,0.09,0.1,0.37
btc-updown-15m-1777405500,1777405500,632.4,0.035,0.53,0.055,0.085,0.385
btc-updown-15m-1777405500,1777405500,642.4,0.145,0.675,-0.03,0.01,0.27
btc-updown-15m-1777405500,1777405500,652.4,-0.09,0.585,0.01,-0.03,0.345
btc-updown-15m-1777405500,1777405500,670.4,0.03,0.635,0.04,0.28,0.24
btc-updown-15m-1777405500,1777405500,680.4,-0.05,0.585,0.075,0.26,0.29
btc-updown-15m-1777405500,1777405500,690.9,0.03,0.615,0.13,0.3,0.165
btc-updown-15m-1777405500,1777405500,700.9,0.06,0.675,0.24,0.27,0.235
btc-updown-15m-1777405500,1777405500,711.9,-0.035,0.65,0.215,0.285,0.305
btc-updown-15m-1777405500,1777405500,721.9,0.1,0.75,0.165,0.175,0.195
btc-updown-15m-1777405500,1777405500,731.9,0.155,0.905,0.04,-0.06,0
btc-updown-15m-1777405500,1777405500,741.9,-0.04,0.865,0.07,0.02,0.11
btc-updown-15m-1777405500,1777405500,751.9,0.05,0.915,0.01,-0.13,-0.175
btc-updown-15m-1777405500,1777405500,789.7,-0.03,0.895,0,0,
btc-updown-15m-1777405500,1777405500,801.1,0.03,0.885,0.08,0.09,
btc-updown-15m-1777405500,1777405500,811.2,-0.11,0.775,0.18,-0.015,
btc-updown-15m-1777405500,1777405500,821.2,0.13,0.905,0,-0.2,
btc-updown-15m-1777405500,1777405500,831.2,0.06,0.965,0.01,-0.64,
btc-updown-15m-1777405500,1777405500,843.7,-0.035,0.91,-0.335,,
btc-updown-15m-1777405500,1777405500,857.5,0.035,0.95,-0.215,,
btc-updown-15m-1777405500,1777405500,867.5,-0.085,0.865,-0.365,,
btc-updown-15m-1777405500,1777405500,877.5,-0.13,0.725,,,
btc-updown-15m-1777405500,1777405500,888.3,-0.03,0.705,,,
btc-updown-15m-1777415400,1777415400,3.6,0.03,0.535,0.08,-0.04,0.04
btc-updown-15m-1777415400,1777415400,13.6,0.055,0.605,0.01,-0.18,-0.03
btc-updown-15m-1777415400,1777415400,39.1,0.03,0.645,-0.22,-0.09,-0.14
