slug,epoch,t_sec,jump_size,mid_at_jump,drift_30s,drift_60s,drift_120s
btc-updown-15m-1767787200,1767787200,662.1,0.03,0.555,0.02,0.22,0.11
btc-updown-15m-1767787200,1767787200,695.2,0.035,0.59,0.205,0.115,0.005
btc-updown-15m-1767787200,1767787200,705.2,0.105,0.695,0.1,-0.4,-0.29
btc-updown-15m-1767787200,1767787200,716.1,0.05,0.745,0,-0.08,-0.34
btc-updown-15m-1767787200,1767787200,726.9,0.05,0.795,-0.135,-0.11,-0.39
btc-updown-15m-1767787200,1767787200,748.9,-0.09,0.725,-0.055,-0.04,-0.71
btc-updown-15m-1767787200,1767787200,760,-0.045,0.66,0.065,-0.235,-0.645
btc-updown-15m-1767787200,1767787200,770,-0.345,0.315,0.39,0.08,-0.29
btc-updown-15m-1767787200,1767787200,780,0.36,0.665,0.02,-0.25,
btc-updown-15m-1767787200,1767787200,790.1,0.06,0.725,-0.3,-0.34,
btc-updown-15m-1767787200,1767787200,815.1,-0.03,0.645,-0.24,-0.63,
btc-updown-15m-1767787200,1767787200,825.1,-0.19,0.405,-0.28,-0.39,
btc-updown-15m-1767787200,1767787200,853,-0.03,0.375,-0.36,,
btc-updown-15m-1767787200,1767787200,863.2,-0.2,0.035,-0.01,,
btc-updown-15m-1767797100,1767797100,4.2,-0.03,0.495,-0.02,0.13,0.18
btc-updown-15m-1767797100,1767797100,26.1,-0.035,0.45,0.145,0.205,0.245
btc-updown-15m-1767797100,1767797100,36.1,0.06,0.505,0.11,0.2,0.18
btc-updown-15m-1767797100,1767797100,46.6,0.07,0.585,0.06,0.06,0.09
btc-updown-15m-1767797100,1767797100,60.7,0.03,0.625,0.06,0.02,0.08
btc-updown-15m-1767797100,1767797100,72.4,0.035,0.65,0.04,0.015,0.025
btc-updown-15m-1767797100,1767797100,87.8,0.03,0.665,-0.02,0.04,-0.04
btc-updown-15m-1767797100,1767797100,97.8,0.04,0.705,-0.06,-0.03,-0.1
btc-updown-15m-1767797100,1767797100,107.8,-0.06,0.645,0.05,0.03,0.03
btc-updown-15m-1767797100,1767797100,120.6,0.03,0.645,0.05,0.06,0.03
btc-updown-15m-1767797100,1767797100,131.7,0.03,0.665,0.03,0.01,0.05
btc-updown-15m-1767797100,1767797100,192.5,-0.035,0.67,-0.045,0.025,-0.115
btc-updown-15m-1767797100,1767797100,202.6,-0.04,0.625,0.07,0.06,-0.16
btc-updown-15m-1767797100,1767797100,212.6,-0.04,0.585,0.08,0.09,0.02
btc-updown-15m-1767797100,1767797100,223.3,0.04,0.625,0.04,0.045,-0.01
btc-updown-15m-1767797100,1767797100,233.3,0.07,0.695,0.01,-0.13,-0.05
btc-updown-15m-1767797100,1767797100,244.5,-0.05,0.665,0.02,-0.11,0.01
btc-updown-15m-1767797100,1767797100,255.4,-0.03,0.645,-0.02,-0.14,-0.01
btc-updown-15m-1767797100,1767797100,265.4,0.07,0.715,-0.14,-0.2,-0.12
btc-updown-15m-1767797100,1767797100,275.8,-0.04,0.685,-0.13,-0.12,-0.16
btc-updown-15m-1767797100,1767797100,285.9,-0.07,0.615,-0.12,0,-0.19
btc-updown-15m-1767797100,1767797100,295.9,-0.04,0.575,-0.04,0.07,-0.04
btc-updown-15m-1767797100,1767797100,313.8,-0.03,0.525,0.09,0.1,0.1
btc-updown-15m-1767797100,1767797100,325.8,0.03,0.525,0.12,0.06,0.13
btc-updown-15m-1767797100,1767797100,340.1,0.03,0.595,0.03,-0.14,0.02
btc-updown-15m-1767797100,1767797100,352.3,0.03,0.645,-0.06,-0.15,0.05
btc-updown-15m-1767797100,1767797100,363.5,0.03,0.675,-0.12,-0.1,0
btc-updown-15m-1767797100,1767797100,374.1,-0.05,0.625,-0.2,0,0.05
btc-updown-15m-1767797100,1767797100,384.1,-0.03,0.595,-0.08,0.04,0.07
btc-updown-15m-1767797100,1767797100,394.4,-0.05,0.545,0.06,0.11,0.11
btc-updown-15m-1767797100,1767797100,405,-0.11,0.425,0.2,0.17,0.35
btc-updown-15m-1767797100,1767797100,415,0.09,0.515,0.14,0.18,0.31
btc-updown-15m-1767797100,1767797100,429.8,-0.05,0.555,0.06,0.15,0.25
btc-updown-15m-1767797100,1767797100,439.9,0.11,0.665,0.02,0.01,0.13
btc-updown-15m-1767797100,1767797100,456.8,-0.03,0.625,0.05,0.03,0.13
btc-updown-15m-1767797100,1767797100,466.9,0.03,0.645,0.03,0.15,0.07
btc-updown-15m-1767797100,1767797100,477.5,0.05,0.705,-0.05,0.13,0.04
btc-updown-15m-1767797100,1767797100,492.2,-0.03,0.705,-0.01,0.1,0.1
btc-updown-15m-1767797100,1767797100,502.2,-0.04,0.665,0.15,0.14,0.23
btc-updown-15m-1767797100,1767797100,517.6,-0.03,0.625,0.18,0.11,0.32
btc-updown-15m-1767797100,1767797100,527.7,0.19,0.805,0,-0.09,0.17
btc-updown-15m-1767797100,1767797100,539.2,0.035,0.835,-0.06,-0.09,0.15
btc-updown-15m-1767797100,1767797100,549.4,-0.035,0.8,-0.065,-0.005,0.185
btc-updown-15m-1767797100,1767797100,566.7,-0.03,0.77,0.005,0.125,0.215
btc-updown-15m-1767797100,1767797100,576.9,-0.03,0.74,0.035,0.205,0.235
btc-updown-15m-1767797100,1767797100,588.3,-0.03,0.715,0.17,0.26,0.27
btc-updown-15m-1767797100,1767797100,603,0.03,0.755,0.16,0.23,0.23
btc-updown-15m-1767797100,1767797100,613.4,0.05,0.815,0.14,0.17,0.17
btc-updown-15m-1767797100,1767797100,623.7,0.07,0.895,0.08,0.09,0.09
btc-updown-15m-1767797100,1767797100,635.1,0.03,0.925,0.06,0.05,0.06
btc-updown-15m-1767797100,1767797100,645.1,0.04,0.965,0.02,0.01,0.02
btc-updown-15m-1767797100,1767797100,786.3,-0.03,0.955,0.03,0.035,
btc-updown-15m-1767797100,1767797100,799,0.03,0.975,0,0.015,
btc-updown-15m-1767807900,1767807900,18.5,0.03,0.505,-0.02,-0.07,-0.02
btc-updown-15m-1767807900,1767807900,29.3,0.09,0.595,-0.15,-0.15,-0.1
btc-updown-15m-1767807900,1767807900,39.3,-0.03,0.565,-0.13,-0.14,-0.06
btc-updown-15m-1767807900,1767807900,49.6,-0.09,0.475,-0.03,-0.06,0.02
btc-updown-15m-1767807900,1767807900,59.6,-0.04,0.435,0.01,0.03,0.02
btc-updown-15m-1767807900,1767807900,70.8,0.03,0.465,-0.04,-0.02,-0.02
btc-updown-15m-1767807900,1767807900,86.2,0.03,0.445,0.01,0.02,-0.01
btc-updown-15m-1767807900,1767807900,96.2,-0.03,0.415,0.04,0.07,-0.01
btc-updown-15m-1767807900,1767807900,114.3,0.035,0.44,0.015,0.015,-0.185
btc-updown-15m-1767807900,1767807900,139,0.04,0.485,0.01,-0.05,-0.23
btc-updown-15m-1767807900,1767807900,152.4,0.06,0.495,-0.04,-0.08,-0.25
btc-updown-15m-1767807900,1767807900,170.1,-0.03,0.475,-0.04,-0.19,-0.25
btc-updown-15m-1767807900,1767807900,191.3,-0.03,0.425,-0.07,-0.21,-0.25
btc-updown-15m-1767807900,1767807900,216.7,-0.035,0.4,-0.205,-0.195,-0.335
btc-updown-15m-1767807900,1767807900,226.7,-0.085,0.315,-0.07,-0.08,-0.26
btc-updown-15m-1767807900,1767807900,236.7,-0.09,0.225,0.03,-0.03,-0.19
btc-updown-15m-1767807900,1767807900,247,-0.04,0.195,0.01,-0.01,-0.16
btc-updown-15m-1767807900,1767807900,257.2,0.06,0.255,-0.03,-0.1,-0.22
btc-updown-15m-1767807900,1767807900,274.9,-0.03,0.215,-0.03,-0.15,-0.19
btc-updown-15m-1767807900,1767807900,285.4,0.03,0.235,-0.08,-0.18,-0.21
btc-updown-15m-1767807900,1767807900,295.5,-0.04,0.195,-0.08,-0.16,-0.17
btc-updown-15m-1767807900,1767807900,314.9,-0.03,0.155,-0.1,-0.12,-0.14
btc-updown-15m-1767807900,1767807900,327.1,-0.04,0.115,-0.08,-0.09,-0.1
btc-updown-15m-1767807900,1767807900,338.4,-0.03,0.065,-0.03,-0.04,-0.04
btc-updown-15m-1767818700,1767818700,15.4,0.03,0.555,-0.11,-0.13,0.09
btc-updown-15m-1767818700,1767818700,26.4,-0.06,0.425,0.01,0.04,0.23
btc-updown-15m-1767818700,1767818700,37.1,0.035,0.445,-0.07,0.14,0.2
btc-updown-15m-1767818700,1767818700,58.6,-0.03,0.415,0.08,0.19,0.12
btc-updown-15m-1767818700,1767818700,70.2,0.035,0.42,0.175,0.265,0.085
btc-updown-15m-1767818700,1767818700,80.7,-0.05,0.375,0.19,0.28,0.11
btc-updown-15m-1767818700,1767818700,92.2,0.06,0.495,0.145,0.14,0
btc-updown-15m-1767818700,1767818700,102.3,0.1,0.595,0.07,0.015,-0.08
btc-updown-15m-1767818700,1767818700,112.3,-0.03,0.565,0.09,0,-0.05
btc-updown-15m-1767818700,1767818700,122.3,0.07,0.635,0,-0.12,-0.11
btc-updown-15m-1767818700,1767818700,132.4,0.03,0.665,-0.055,-0.17,-0.15
btc-updown-15m-1767818700,1767818700,147.2,0.03,0.655,-0.11,-0.12,-0.24
btc-updown-15m-1767818700,1767818700,164.5,-0.03,0.605,-0.11,-0.09,-0.17
btc-updown-15m-1767818700,1767818700,174.6,-0.07,0.535,0,-0.02,0.04
btc-updown-15m-1767818700,1767818700,186.9,-0.03,0.515,0.01,0.01,0.17
btc-updown-15m-1767818700,1767818700,201.5,0.03,0.525,-0.01,-0.12,0.2
btc-updown-15m-1767818700,1767818700,212.9,-0.03,0.495,0.03,-0.05,0.3
btc-updown-15m-1767818700,1767818700,254.9,-0.03,0.495,-0.06,0.19,0.33
btc-updown-15m-1767818700,1767818700,265.5,-0.075,0.41,0.175,0.325,0.365
btc-updown-15m-1767818700,1767818700,275.5,0.035,0.445,0.23,0.34,0.32
btc-updown-15m-1767818700,1767818700,292,0.03,0.465,0.26,0.37,0.28
btc-updown-15m-1767818700,1767818700,302.2,0.155,0.675,0.12,0.17,0.02
btc-updown-15m-1767818700,1767818700,320.4,0.035,0.72,0.085,0.085,0.065
btc-updown-15m-1767818700,1767818700,330.4,0.05,0.755,0.09,0,0.02
btc-updown-15m-1767818700,1767818700,340.5,0.04,0.815,0,-0.08,-0.04
btc-updown-15m-1767818700,1767818700,352.9,0.035,0.84,-0.065,-0.095,0.005
btc-updown-15m-1767818700,1767818700,366.4,-0.03,0.815,-0.05,-0.07,0.02
btc-updown-15m-1767818700,1767818700,381.5,-0.035,0.78,-0.035,0.015,0.07
btc-updown-15m-1767818700,1767818700,416.5,-0.035,0.72,0.055,0.135,0.105
btc-updown-15m-1767818700,1767818700,426.7,0.06,0.745,0.01,0.09,0.12
btc-updown-15m-1767818700,1767818700,436.7,0.04,0.785,0.04,0.07,0.11
btc-updown-15m-1767818700,1767818700,451.7,-0.03,0.765,0.09,0.08,0.12
btc-updown-15m-1767818700,1767818700,463.8,0.06,0.815,0.02,0.01,0.05
btc-updown-15m-1767818700,1767818700,473.8,0.04,0.855,0,-0.03,-0.08
btc-updown-15m-1767818700,1767818700,514.1,-0.03,0.825,0.04,0.05,0.03
btc-updown-15m-1767818700,1767818700,537.7,0.03,0.845,0.04,-0.07,0.03
btc-updown-15m-1767818700,1767818700,554.8,0.03,0.895,-0.04,-0.1,-0.07
btc-updown-15m-1767818700,1767818700,587.7,-0.03,0.835,0.01,-0.02,-0.13
btc-updown-15m-1767818700,1767818700,598.5,-0.05,0.775,0.07,0.1,-0.07
btc-updown-15m-1767818700,1767818700,608.9,0.04,0.815,0.06,0.03,-0.1
btc-updown-15m-1767818700,1767818700,620.1,0.03,0.845,-0.06,-0.03,-0.18
btc-updown-15m-1767818700,1767818700,636.1,0.03,0.875,-0.03,-0.06,-0.23
btc-updown-15m-1767818700,1767818700,646.9,-0.03,0.845,-0.02,-0.1,-0.13
btc-updown-15m-1767818700,1767818700,659.1,0.08,0.875,-0.05,-0.17,-0.04
btc-updown-15m-1767818700,1767818700,669.1,-0.03,0.845,-0.02,-0.13,-0.15
btc-updown-15m-1767818700,1767818700,682.5,-0.04,0.815,-0.09,-0.15,-0.23
btc-updown-15m-1767818700,1767818700,699.8,-0.035,0.8,-0.085,-0.115,-0.165
btc-updown-15m-1767818700,1767818700,709.8,-0.07,0.725,-0.06,0,-0.16
btc-updown-15m-1767818700,1767818700,737.4,-0.035,0.67,0.045,0.015,-0.105
btc-updown-15m-1767818700,1767818700,753.2,-0.03,0.655,0.04,-0.01,-0.09
btc-updown-15m-1767818700,1767818700,763.2,0.03,0.685,0.01,-0.12,-0.12
btc-updown-15m-1767818700,1767818700,773.5,0.04,0.725,-0.17,-0.16,-0.16
btc-updown-15m-1767818700,1767818700,783.6,-0.03,0.695,-0.055,-0.13,
btc-updown-15m-1767818700,1767818700,799.1,-0.035,0.66,-0.095,-0.095,
btc-updown-15m-1767818700,1767818700,809.2,0.11,0.715,-0.15,-0.15,
btc-updown-15m-1767818700,1767818700,820.7,-0.07,0.635,-0.07,-0.07,
btc-updown-15m-1767835800,1767835800,33.6,-0.03,0.435,-0.03,-0.16,-0.09
btc-updown-15m-1767835800,1767835800,45.7,0.03,0.445,-0.01,-0.18,-0.12
btc-updown-15m-1767835800,1767835800,67.1,-0.04,0.405,-0.13,-0.12,-0.05
btc-updown-15m-1767835800,1767835800,79.1,0.035,0.44,-0.185,-0.075,-0.145
btc-updown-15m-1767835800,1767835800,94.8,-0.18,0.275,0.01,0.07,-0.01
btc-updown-15m-1767835800,1767835800,122.8,0.03,0.28,0.065,0.075,-0.075
btc-updown-15m-1767835800,1767835800,132.9,0.03,0.315,0.01,0.03,-0.11
btc-updown-15m-1767835800,1767835800,196.5,-0.035,0.32,-0.065,-0.115,-0.155
btc-updown-15m-1767835800,1767835800,230.8,-0.03,0.225,0,-0.03,-0.115
btc-updown-15m-1767835800,1767835800,321.4,-0.03,0.135,-0.03,-0.03,-0.08
btc-updown-15m-1767835800,1767835800,342.4,-0.03,0.095,0,0.02,-0.05
btc-updown-15m-1767835800,1767835800,384.2,0.03,0.115,-0.01,-0.06,-0.08
btc-updown-15m-1767835800,1767835800,425.1,-0.03,0.075,-0.02,-0.04,-0.03
btc-updown-15m-1767845700,1767845700,51.8,0.05,0.565,0,-0.02,0
btc-updown-15m-1767845700,1767845700,61.9,0.03,0.595,-0.06,-0.06,0.05
btc-updown-15m-1767845700,1767845700,71.9,0.03,0.625,-0.1,-0.06,0.02
btc-updown-15m-1767845700,1767845700,85.1,0.03,0.665,-0.11,-0.1,0
btc-updown-15m-1767845700,1767845700,95.3,-0.14,0.535,0.02,0.03,0.16
btc-updown-15m-1767845700,1767845700,112.9,0.03,0.555,-0.01,0.02,0.19
btc-updown-15m-1767845700,1767845700,135.8,0.04,0.585,-0.02,0.06,0.07
btc-updown-15m-1767845700,1767845700,177,0.035,0.58,0.085,0.135,0.155
btc-updown-15m-1767845700,1767845700,187,0.05,0.645,-0.04,-0.01,0.12
btc-updown-15m-1767845700,1767845700,210.9,0.03,0.685,-0.01,0.07,0.07
btc-updown-15m-1767845700,1767845700,221,-0.03,0.655,-0.01,0.08,0.05
btc-updown-15m-1767845700,1767845700,231.4,0.06,0.705,0.05,0.05,-0.01
btc-updown-15m-1767845700,1767845700,241.7,-0.06,0.675,0.09,0.07,0.05
btc-updown-15m-1767845700,1767845700,252.3,-0.03,0.645,0.1,0.11,0.1
btc-updown-15m-1767845700,1767845700,263.3,0.11,0.755,-0.01,0.04,-0.01
btc-updown-15m-1767845700,1767845700,273.3,-0.04,0.715,0.04,-0.01,0.04
btc-updown-15m-1767845700,1767845700,283.8,0.03,0.745,0.01,-0.05,0.01
btc-updown-15m-1767845700,1767845700,294.7,-0.03,0.735,0.04,-0.04,0.01
btc-updown-15m-1767845700,1767845700,305.8,0.03,0.765,-0.07,-0.02,-0.01
btc-updown-15m-1767845700,1767845700,317.7,0.03,0.795,-0.1,-0.05,-0.01
btc-updown-15m-1767845700,1767845700,328.9,-0.03,0.755,-0.04,0.01,-0.01
btc-updown-15m-1767845700,1767845700,338.9,-0.05,0.705,0.04,0.05,0.06
btc-updown-15m-1767845700,1767845700,360.8,0.03,0.725,0.04,0.04,0.16
btc-updown-15m-1767845700,1767845700,435.9,0.04,0.785,0.06,0.11,0.17
btc-updown-15m-1767845700,1767845700,446.6,-0.04,0.745,0.14,0.15,0.22
btc-updown-15m-1767845700,1767845700,460.4,0.04,0.745,0.15,0.14,0.23
btc-updown-15m-1767845700,1767845700,470.4,0.13,0.875,0.05,-0.01,0.11
btc-updown-15m-1767845700,1767845700,482.1,0.03,0.905,-0.02,-0.04,0.07
btc-updown-15m-1767845700,1767845700,496.5,0.03,0.905,-0.04,0.055,0.08
btc-updown-15m-1767845700,1767845700,510.9,-0.04,0.895,-0.03,0.07,0.09
btc-updown-15m-1767845700,1767845700,523.6,-0.03,0.865,0.09,0.11,0.125
btc-updown-15m-1767845700,1767845700,547.4,0.03,0.895,0.08,0.09,0.095
btc-updown-15m-1767855600,1767855600,4.8,0.035,0.58,-0.05,0.095,-0.25
btc-updown-15m-1767855600,1767855600,15.8,-0.03,0.585,0.05,0,-0.26
btc-updown-15m-1767855600,1767855600,25.8,-0.05,0.535,0.13,-0.01,-0.24
btc-updown-15m-1767855600,1767855600,38.5,0.035,0.56,0.09,-0.215,-0.165
btc-updown-15m-1767855600,1767855600,49.6,0.07,0.645,-0.09,-0.32,-0.19
btc-updown-15m-1767855600,1767855600,60.5,0.04,0.685,-0.19,-0.395,-0.14
btc-updown-15m-1767855600,1767855600,70.6,-0.06,0.625,-0.28,-0.32,-0.14
btc-updown-15m-1767855600,1767855600,80.7,-0.065,0.555,-0.23,-0.24,-0.01
btc-updown-15m-1767855600,1767855600,91.7,-0.05,0.495,-0.2,-0.1,0.01
btc-updown-15m-1767855600,1767855600,103.9,-0.08,0.335,-0.02,0.13,0.09
btc-updown-15m-1767855600,1767855600,114.1,-0.05,0.305,-0.02,0.18,0.12
btc-updown-15m-1767855600,1767855600,124.7,0.03,0.335,0.09,0.22,0.06
btc-updown-15m-1767855600,1767855600,143,-0.03,0.285,0.19,0.27,0.18
btc-updown-15m-1767855600,1767855600,153,0.12,0.405,0.15,0.05,0.07
btc-updown-15m-1767855600,1767855600,163,0.06,0.465,0.09,-0.04,0.03
btc-updown-15m-1767855600,1767855600,174.7,0.04,0.505,0.05,-0.11,-0.01
btc-updown-15m-1767855600,1767855600,184.8,0.04,0.555,-0.1,-0.16,-0.1
btc-updown-15m-1767855600,1767855600,199.2,0.04,0.525,-0.06,-0.05,-0.13
btc-updown-15m-1767855600,1767855600,210.4,-0.03,0.515,-0.14,-0.04,-0.04
btc-updown-15m-1767855600,1767855600,220.5,-0.11,0.415,0.11,0.07,0.005
btc-updown-15m-1767855600,1767855600,230.5,0.03,0.445,0.02,0.05,0.1
btc-updown-15m-1767855600,1767855600,240.6,-0.07,0.375,0.1,0.14,0.21
btc-updown-15m-1767855600,1767855600,250.6,0.15,0.525,-0.04,-0.08,0.13
btc-updown-15m-1767855600,1767855600,260.9,-0.06,0.465,0.03,-0.07,0.19
btc-updown-15m-1767855600,1767855600,303.6,-0.04,0.455,0.02,0.13,0.13
btc-updown-15m-1767855600,1767855600,316.8,-0.03,0.415,0.08,0.22,0.2
btc-updown-15m-1767855600,1767855600,328.4,0.035,0.43,0.165,0.235,0.265
btc-updown-15m-1767855600,1767855600,338.4,-0.03,0.415,0.24,0.24,0.4
btc-updown-15m-1767855600,1767855600,348.7,0.08,0.495,0.15,0.115,0.325
btc-updown-15m-1767855600,1767855600,358.7,0.1,0.595,0.07,0.01,0.22
btc-updown-15m-1767855600,1767855600,369.7,0.07,0.655,-0.07,-0.08,0.17
btc-updown-15m-1767855600,1767855600,383.2,0.09,0.665,-0.06,-0.03,0.17
btc-updown-15m-1767855600,1767855600,398.2,-0.035,0.63,-0.035,0.185,0.175
btc-updown-15m-1767855600,1767855600,410.4,0.03,0.615,0.02,0.21,0.2
btc-updown-15m-1767855600,1767855600,428.7,-0.03,0.575,0.24,0.25,0.23
btc-updown-15m-1767855600,1767855600,439.1,0.05,0.625,0.195,0.2,0.18
btc-updown-15m-1767855600,1767855600,449.2,0.12,0.745,0.05,0.09,0.05
btc-updown-15m-1767855600,1767855600,459.7,0.05,0.815,0.01,-0.01,-0.1
btc-updown-15m-1767855600,1767855600,479.6,-0.035,0.785,0.05,0.025,-0.01
btc-updown-15m-1767855600,1767855600,491,0.06,0.825,-0.01,-0.02,-0.075
btc-updown-15m-1767855600,1767855600,514.4,-0.035,0.8,0.005,-0.065,-0.065
btc-updown-15m-1767855600,1767855600,574,-0.03,0.77,0.005,-0.03,0.165
btc-updown-15m-1767855600,1767855600,584.5,0.03,0.765,-0.01,-0.04,0.19
btc-updown-15m-1767855600,1767855600,594.6,0.03,0.805,-0.04,0,0.17
btc-updown-15m-1767855600,1767855600,604.6,-0.04,0.775,-0.04,0.08,0.2
btc-updown-15m-1767855600,1767855600,631.6,-0.03,0.735,0.07,0.185,0.21
