slug,epoch,t_sec,jump_size,mid_at_jump,drift_30s,drift_60s,drift_120s
btc-updown-15m-1771846200,1771846200,332.4,-0.045,0.32,-0.005,-0.185,-0.28
btc-updown-15m-1771846200,1771846200,377.5,-0.035,0.27,-0.15,-0.165,-0.235
btc-updown-15m-1771846200,1771846200,387.5,-0.085,0.19,-0.085,-0.125,-0.165
btc-updown-15m-1771846200,1771846200,397.5,-0.055,0.135,-0.03,-0.08,-0.11
btc-updown-15m-1771846200,1771846200,439.5,-0.03,0.08,-0.055,-0.045,-0.06
btc-updown-15m-1771846200,1771846200,449.5,-0.03,0.045,-0.01,-0.02,-0.03
btc-updown-15m-1771846200,1771846200,464.9,-0.03,0.03,0.015,-0.005,-0.015
btc-updown-15m-1771846200,1771846200,660.9,0.031,0.05,-0.0445,-0.0485,-0.049
btc-updown-15m-1771846200,1771846200,673.4,0.0315,0.0525,-0.0465,-0.0495,-0.0515
btc-updown-15m-1771846200,1771846200,683.5,-0.141,0.0015,0,0.0015,-0.0005
btc-updown-15m-1771856100,1771856100,7.7,-0.035,0.46,0.005,-0.005,-0.195
btc-updown-15m-1771856100,1771856100,17.8,0.04,0.495,-0.005,-0.09,-0.16
btc-updown-15m-1771856100,1771856100,31.7,-0.03,0.475,0,-0.16,-0.16
btc-updown-15m-1771856100,1771856100,41.8,-0.035,0.445,-0.04,-0.12,-0.12
btc-updown-15m-1771856100,1771856100,51.8,0.045,0.49,-0.085,-0.165,-0.235
btc-updown-15m-1771856100,1771856100,61.9,-0.035,0.455,-0.14,-0.16,-0.23
btc-updown-15m-1771856100,1771856100,71.9,-0.05,0.405,-0.08,-0.13,-0.18
btc-updown-15m-1771856100,1771856100,83.7,-0.03,0.375,-0.05,-0.09,-0.135
btc-updown-15m-1771856100,1771856100,93.7,-0.06,0.315,-0.02,0.025,-0.06
btc-updown-15m-1771856100,1771856100,120.1,-0.03,0.295,0,-0.04,-0.12
btc-updown-15m-1771856100,1771856100,136.2,0.03,0.325,-0.01,-0.1,-0.1
btc-updown-15m-1771856100,1771856100,146.2,-0.03,0.295,-0.03,-0.05,-0.145
btc-updown-15m-1771856100,1771856100,156.2,0.035,0.33,-0.115,-0.09,-0.16
btc-updown-15m-1771856100,1771856100,168.8,-0.035,0.295,-0.04,-0.08,-0.12
btc-updown-15m-1771856100,1771856100,181.9,-0.03,0.225,0.03,-0.05,-0.095
btc-updown-15m-1771856100,1771856100,197.8,0.035,0.255,-0.04,-0.03,-0.17
btc-updown-15m-1771856100,1771856100,214.1,0.03,0.265,-0.08,-0.09,-0.18
btc-updown-15m-1771856100,1771856100,224.1,-0.05,0.215,0.015,-0.04,-0.12
btc-updown-15m-1771856100,1771856100,234.1,-0.03,0.185,-0.04,-0.01,-0.1
btc-updown-15m-1771856100,1771856100,247.7,0.03,0.21,-0.035,-0.105,-0.13
btc-updown-15m-1771856100,1771856100,258.8,0.03,0.225,-0.05,-0.14,-0.15
btc-updown-15m-1771856100,1771856100,268.9,-0.085,0.14,0.035,-0.055,-0.075
btc-updown-15m-1771856100,1771856100,278.9,0.035,0.175,-0.075,-0.08,-0.11
btc-updown-15m-1771856100,1771856100,300.9,-0.03,0.145,-0.06,-0.07,-0.07
btc-updown-15m-1771856100,1771856100,310.9,-0.05,0.095,0.005,-0.015,-0.04
btc-updown-15m-1771856100,1771856100,350.6,-0.03,0.07,0.005,0.005,-0.035
btc-updown-15m-1771856100,1771856100,430.2,-0.03,0.055,-0.025,-0.0255,-0.04
btc-updown-15m-1771866000,1771866000,6,0.04,0.585,-0.03,0.05,0.03
btc-updown-15m-1771866000,1771866000,17.6,0.03,0.62,0.015,0.025,-0.105
btc-updown-15m-1771866000,1771866000,28,-0.035,0.59,0.045,0.055,-0.005
btc-updown-15m-1771866000,1771866000,38,-0.035,0.555,0.11,0.08,0.07
btc-updown-15m-1771866000,1771866000,48,0.08,0.635,0.01,0.01,-0.08
btc-updown-15m-1771866000,1771866000,61.4,0.03,0.655,-0.01,-0.02,-0.095
btc-updown-15m-1771866000,1771866000,73.1,0.04,0.665,0.02,-0.16,-0.17
btc-updown-15m-1771866000,1771866000,91.4,-0.03,0.635,0,-0.02,-0.1
btc-updown-15m-1771866000,1771866000,101.5,0.05,0.685,-0.16,-0.045,-0.18
btc-updown-15m-1771866000,1771866000,111.5,-0.06,0.625,-0.08,-0.1,-0.13
btc-updown-15m-1771866000,1771866000,121.8,0.035,0.635,-0.01,-0.075,-0.14
btc-updown-15m-1771866000,1771866000,131.8,-0.11,0.525,0.09,-0.03,-0.09
btc-updown-15m-1771866000,1771866000,141.9,0.03,0.545,-0.02,-0.03,-0.07
btc-updown-15m-1771866000,1771866000,151.9,0.08,0.625,-0.065,-0.09,-0.13
btc-updown-15m-1771866000,1771866000,163,-0.03,0.595,-0.1,-0.08,-0.03
btc-updown-15m-1771866000,1771866000,173,-0.05,0.545,-0.015,-0.04,0.13
btc-updown-15m-1771866000,1771866000,185.7,-0.03,0.505,0.01,-0.06,0.19
btc-updown-15m-1771866000,1771866000,195.7,0.03,0.535,-0.02,-0.09,0.2
btc-updown-15m-1771866000,1771866000,209.8,-0.03,0.525,-0.03,-0.02,0.17
btc-updown-15m-1771866000,1771866000,219.8,-0.06,0.465,-0.03,0.05,0.21
btc-updown-15m-1771866000,1771866000,229.8,0.06,0.525,-0.05,0.16,0.14
btc-updown-15m-1771866000,1771866000,239.8,-0.03,0.495,0.01,0.19,0.16
btc-updown-15m-1771866000,1771866000,249.8,-0.06,0.435,0.08,0.25,0.13
btc-updown-15m-1771866000,1771866000,259.8,0.04,0.475,0.21,0.26,0.19
btc-updown-15m-1771866000,1771866000,269.9,0.03,0.505,0.18,0.19,0.21
btc-updown-15m-1771866000,1771866000,281.3,0.03,0.525,0.16,0.155,0.24
btc-updown-15m-1771866000,1771866000,291.3,0.16,0.685,0.05,-0.035,0.11
btc-updown-15m-1771866000,1771866000,302.9,0.035,0.71,-0.035,-0.08,0.025
btc-updown-15m-1771866000,1771866000,313.5,0.03,0.735,-0.05,-0.13,-0.07
btc-updown-15m-1771866000,1771866000,323.5,-0.07,0.665,-0.005,0.01,-0.035
btc-updown-15m-1771866000,1771866000,336,-0.035,0.665,-0.09,0.09,-0.04
btc-updown-15m-1771866000,1771866000,346.6,-0.03,0.645,-0.04,0.15,0.025
btc-updown-15m-1771866000,1771866000,356.7,0.03,0.675,0,0.085,0.02
btc-updown-15m-1771866000,1771866000,366.7,-0.11,0.565,0.19,0.08,0.05
btc-updown-15m-1771866000,1771866000,376.7,0.04,0.605,0.19,0.06,0.08
btc-updown-15m-1771866000,1771866000,386.7,0.065,0.675,0.085,0,0.03
btc-updown-15m-1771866000,1771866000,396.8,0.08,0.755,-0.11,-0.13,-0.12
btc-updown-15m-1771866000,1771866000,406.8,0.04,0.795,-0.13,-0.12,-0.2
btc-updown-15m-1771866000,1771866000,416.8,-0.03,0.765,-0.09,-0.07,-0.13
btc-updown-15m-1771866000,1771866000,426.8,-0.12,0.645,-0.02,-0.03,-0.01
btc-updown-15m-1771866000,1771866000,437,0.03,0.675,-0.005,0.01,-0.07
btc-updown-15m-1771866000,1771866000,448.8,0.03,0.675,-0.04,0.06,-0.24
btc-updown-15m-1771866000,1771866000,458.8,-0.04,0.635,-0.01,0.04,-0.2
btc-updown-15m-1771866000,1771866000,468.9,0.035,0.67,0.005,-0.025,-0.155
btc-updown-15m-1771866000,1771866000,478.9,-0.035,0.635,0.1,0,-0.11
btc-updown-15m-1771866000,1771866000,490.8,0.03,0.655,0.015,-0.035,-0.16
btc-updown-15m-1771866000,1771866000,503,-0.035,0.675,-0.04,-0.08,-0.21
btc-updown-15m-1771866000,1771866000,513,0.06,0.735,-0.1,-0.335,-0.21
btc-updown-15m-1771866000,1771866000,523,-0.07,0.665,-0.07,-0.17,-0.14
btc-updown-15m-1771866000,1771866000,533,-0.03,0.635,-0.04,-0.14,-0.14
btc-updown-15m-1771866000,1771866000,550.4,-0.03,0.635,-0.2,-0.16,-0.14
btc-updown-15m-1771866000,1771866000,561.3,-0.03,0.59,-0.015,-0.115,-0.235
btc-updown-15m-1771866000,1771866000,571.3,-0.185,0.405,0.025,0.135,-0.09
btc-updown-15m-1771866000,1771866000,581.5,0.035,0.435,0.075,0.09,-0.08
btc-updown-15m-1771866000,1771866000,591.5,0.13,0.565,-0.09,-0.09,-0.2
btc-updown-15m-1771866000,1771866000,601.5,-0.13,0.435,0.115,0.055,-0.11
btc-updown-15m-1771866000,1771866000,611.5,0.08,0.515,0.01,-0.02,0.04
btc-updown-15m-1771866000,1771866000,621.5,-0.04,0.475,0,-0.145,0.14
btc-updown-15m-1771866000,1771866000,631.5,0.075,0.55,-0.06,-0.24,-0.065
btc-updown-15m-1771866000,1771866000,643.4,0.03,0.545,-0.1,-0.22,-0.08
btc-updown-15m-1771866000,1771866000,653.5,-0.045,0.5,-0.205,-0.065,-0.085
btc-updown-15m-1771866000,1771866000,663.5,0.055,0.555,-0.23,-0.19,-0.24
btc-updown-15m-1771866000,1771866000,673.5,-0.1,0.455,-0.13,0.14,-0.25
btc-updown-15m-1771866000,1771866000,683.5,-0.16,0.295,0.14,0.335,0.04
btc-updown-15m-1771866000,1771866000,693.5,0.03,0.325,0.055,0.1,-0.215
btc-updown-15m-1771866000,1771866000,703.7,-0.035,0.325,0.27,0.13,-0.245
btc-updown-15m-1771866000,1771866000,713.7,0.11,0.435,0.19,-0.03,-0.37
btc-updown-15m-1771866000,1771866000,723.7,-0.05,0.385,0.04,-0.04,-0.305
btc-updown-15m-1771866000,1771866000,733.7,0.21,0.595,-0.14,-0.39,-0.545
btc-updown-15m-1771866000,1771866000,743.7,0.03,0.625,-0.22,-0.305,-0.61
btc-updown-15m-1771866000,1771866000,753.7,-0.2,0.425,-0.075,-0.315,-0.415
btc-updown-15m-1771866000,1771866000,763.8,0.03,0.455,-0.25,-0.375,-0.445
btc-updown-15m-1771866000,1771866000,773.8,-0.05,0.405,-0.09,-0.34,-0.395
btc-updown-15m-1771866000,1771866000,783.8,-0.035,0.37,-0.26,-0.295,
btc-updown-15m-1771866000,1771866000,793.8,-0.175,0.205,-0.125,-0.155,
btc-updown-15m-1771866000,1771866000,803.8,0.11,0.315,-0.25,-0.3,
btc-updown-15m-1771866000,1771866000,813.8,-0.205,0.11,-0.05,-0.1,
btc-updown-15m-1771866000,1771866000,823.8,-0.03,0.08,-0.03,-0.07,
btc-updown-15m-1771866000,1771866000,834.3,-0.03,0.065,-0.05,-0.055,
btc-updown-15m-1771866000,1771866000,853.3,-0.035,0.045,-0.035,,
btc-updown-15m-1771866000,1771866000,863.3,-0.03,0.015,-0.005,,
btc-updown-15m-1771875900,1771875900,6.6,0.03,0.595,0.075,0.08,0.12
btc-updown-15m-1771875900,1771875900,16.9,-0.03,0.575,0.07,0.1,0.115
btc-updown-15m-1771875900,1771875900,27.4,0.03,0.605,0.08,0.06,0.02
btc-updown-15m-1771875900,1771875900,37.4,0.05,0.655,0.025,-0.01,-0.06
btc-updown-15m-1771875900,1771875900,48.2,0.03,0.68,-0.015,-0.015,-0.115
btc-updown-15m-1771875900,1771875900,59.1,0.03,0.685,-0.01,-0.01,-0.14
btc-updown-15m-1771875900,1771875900,69.1,0.05,0.735,-0.1,0,-0.16
btc-updown-15m-1771875900,1771875900,79.1,-0.07,0.665,0,0,-0.09
btc-updown-15m-1771875900,1771875900,94.2,-0.03,0.625,0.06,0.01,-0.09
btc-updown-15m-1771875900,1771875900,104.3,0.04,0.665,0.03,-0.11,-0.13
btc-updown-15m-1771875900,1771875900,119.6,0.03,0.685,-0.06,-0.15,-0.13
btc-updown-15m-1771875900,1771875900,129.6,0.055,0.74,-0.15,-0.18,-0.225
btc-updown-15m-1771875900,1771875900,139.8,-0.085,0.66,-0.095,-0.085,-0.255
btc-updown-15m-1771875900,1771875900,151,-0.03,0.635,-0.11,-0.1,-0.28
btc-updown-15m-1771875900,1771875900,161,-0.075,0.56,-0.005,-0.045,-0.235
btc-updown-15m-1771875900,1771875900,180.5,-0.035,0.535,0,0.04,-0.065
btc-updown-15m-1771875900,1771875900,190.8,0.03,0.56,-0.045,-0.065,-0.105
btc-updown-15m-1771875900,1771875900,208.2,-0.035,0.545,0.005,-0.17,-0.09
btc-updown-15m-1771875900,1771875900,218.2,-0.04,0.505,0.05,-0.17,-0.16
btc-updown-15m-1771875900,1771875900,228.2,0.03,0.535,-0.1,-0.21,-0.19
btc-updown-15m-1771875900,1771875900,243.1,-0.035,0.53,-0.175,-0.055,-0.035
btc-updown-15m-1771875900,1771875900,253.1,-0.045,0.485,-0.16,-0.03,0.03
btc-updown-15m-1771875900,1771875900,263.1,-0.06,0.425,-0.03,0.02,0.085
btc-updown-15m-1771875900,1771875900,273.1,-0.07,0.355,0.12,0.08,0.1
btc-updown-15m-1771875900,1771875900,283.8,-0.035,0.32,0.125,0.045,0.305
btc-updown-15m-1771875900,1771875900,293.8,0.075,0.395,0.05,-0.02,0.18
btc-updown-15m-1771875900,1771875900,303.8,0.085,0.48,-0.045,0.025,0.075
btc-updown-15m-1771875900,1771875900,313.8,-0.045,0.445,-0.08,0.075,0.08
btc-updown-15m-1771875900,1771875900,334.9,-0.03,0.415,0.1,0.02,0.11
btc-updown-15m-1771875900,1771875900,344.9,-0.05,0.365,0.15,0.245,0.17
btc-updown-15m-1771875900,1771875900,355.9,0.03,0.395,0.12,0.17,0.05
btc-updown-15m-1771875900,1771875900,365.9,0.12,0.515,-0.05,-0.01,-0.08
btc-updown-15m-1771875900,1771875900,377.1,-0.03,0.495,0.14,-0.01,0.01
btc-updown-15m-1771875900,1771875900,387.4,0.06,0.535,0.04,0.03,0.04
btc-updown-15m-1771875900,1771875900,397.4,-0.03,0.505,-0.02,0,0.03
btc-updown-15m-1771875900,1771875900,407.5,0.12,0.625,-0.125,-0.07,-0.035
btc-updown-15m-1771875900,1771875900,417.5,-0.04,0.575,-0.01,-0.13,0.06
btc-updown-15m-1771875900,1771875900,427.5,-0.09,0.485,0.02,-0.05,0.265
btc-updown-15m-1771875900,1771875900,437.7,0.03,0.515,0.04,0.005,0.195
btc-updown-15m-1771875900,1771875900,447.7,0.045,0.565,-0.12,0.01,0.17
btc-updown-15m-1771875900,1771875900,457.8,-0.06,0.505,-0.07,0.03,0.185
btc-updown-15m-1771875900,1771875900,467.8,0.05,0.555,-0.035,0.035,0.19
btc-updown-15m-1771875900,1771875900,477.8,-0.11,0.445,0.13,0.19,0.24
btc-updown-15m-1771875900,1771875900,488,-0.035,0.435,0.1,0.315,0.29
btc-updown-15m-1771875900,1771875900,498,0.08,0.52,0.065,0.16,0.16
btc-updown-15m-1771875900,1771875900,508,0.055,0.575,0.06,0.16,0.215
btc-updown-15m-1771875900,1771875900,518.1,-0.04,0.535,0.22,0.16,0.19
btc-updown-15m-1771875900,1771875900,528.1,0.05,0.585,0.095,0.16,0.09
btc-updown-15m-1771875900,1771875900,538.1,0.05,0.635,0.09,0.05,0.11
btc-updown-15m-1771875900,1771875900,548.1,0.12,0.755,-0.06,-0.03,0.12
btc-updown-15m-1771875900,1771875900,558.1,-0.075,0.68,0.065,0,0.255
btc-updown-15m-1771875900,1771875900,568.1,0.04,0.72,-0.035,0.07,0.195
btc-updown-15m-1771875900,1771875900,578.1,-0.03,0.695,0.03,0.03,0.25
btc-updown-15m-1771875900,1771875900,588.1,0.05,0.745,-0.065,-0.07,0.21
btc-updown-15m-1771875900,1771875900,598.2,-0.06,0.685,0.11,0.06,0.27
btc-updown-15m-1771875900,1771875900,608.2,0.04,0.725,0,0.15,0.23
btc-updown-15m-1771875900,1771875900,618.2,-0.045,0.68,-0.005,0.255,0.265
btc-updown-15m-1771875900,1771875900,628.2,0.115,0.795,-0.05,0.12,0.17
btc-updown-15m-1771875900,1771875900,638.2,-0.07,0.725,0.15,0.22,0.25
btc-updown-15m-1771875900,1771875900,648.3,-0.05,0.675,0.26,0.28,0.31
btc-updown-15m-1771875900,1771875900,658.4,0.07,0.745,0.17,0.2,0.24
btc-updown-15m-1771875900,1771875900,668.5,0.13,0.875,0.07,0.08,0.1
btc-updown-15m-1771875900,1771875900,678.5,0.055,0.93,0.025,0.015,0.055
btc-updown-15m-1771875900,1771875900,690.9,0.03,0.935,0.01,0.03,0.055
btc-updown-15m-1771875900,1771875900,701.7,0.04,0.955,-0.01,0.02,0.035
btc-updown-15m-1771884900,1771884900,14.8,-0.03,0.425,0.04,-0.01,0.09
btc-updown-15m-1771884900,1771884900,32.3,-0.035,0.38,0.075,0.125,0.065
btc-updown-15m-1771884900,1771884900,42.3,0.085,0.465,-0.03,0.05,-0.06
btc-updown-15m-1771884900,1771884900,72.6,-0.03,0.425,0.09,0.1,0.08
btc-updown-15m-1771884900,1771884900,86.5,0.03,0.445,0.07,0.01,-0.095
btc-updown-15m-1771884900,1771884900,96.5,0.08,0.525,-0.02,-0.09,-0.19
btc-updown-15m-1771884900,1771884900,106.5,0.035,0.56,-0.055,-0.145,-0.17
btc-updown-15m-1771884900,1771884900,116.6,-0.03,0.515,-0.06,0.02,-0.13
btc-updown-15m-1771884900,1771884900,138.5,-0.03,0.48,-0.065,0.055,-0.095
btc-updown-15m-1771884900,1771884900,148.5,-0.035,0.445,0.09,-0.08,-0.06
btc-updown-15m-1771884900,1771884900,159.6,-0.03,0.415,0.09,-0.05,-0.04
btc-updown-15m-1771884900,1771884900,171.6,0.035,0.44,0.105,-0.045,-0.105
btc-updown-15m-1771884900,1771884900,181.6,0.045,0.485,-0.125,-0.09,-0.15
btc-updown-15m-1771884900,1771884900,197.6,0.03,0.535,-0.15,-0.14,-0.22
btc-updown-15m-1771884900,1771884900,207.6,-0.145,0.39,-0.005,-0.005,-0.085
btc-updown-15m-1771884900,1771884900,217.6,-0.05,0.335,0.06,0.05,-0.04
btc-updown-15m-1771884900,1771884900,227.7,0.05,0.385,0.01,-0.05,-0.085
btc-updown-15m-1771884900,1771884900,284.9,-0.03,0.355,-0.03,-0.06,-0.16
btc-updown-15m-1771884900,1771884900,294.9,0.05,0.405,-0.09,-0.115,-0.2
btc-updown-15m-1771884900,1771884900,304.9,-0.08,0.325,-0.03,-0.04,-0.16
btc-updown-15m-1771884900,1771884900,331,-0.03,0.295,-0.005,-0.11,-0.09
btc-updown-15m-1771884900,1771884900,380.8,-0.035,0.27,-0.08,-0.065,0.175
btc-updown-15m-1771884900,1771884900,390.8,-0.085,0.185,0,0.02,0.315
btc-updown-15m-1771884900,1771884900,411,0.03,0.215,-0.01,0,0.22
btc-updown-15m-1771884900,1771884900,421,-0.03,0.185,0.02,0.03,0.245
btc-updown-15m-1771884900,1771884900,431,-0.03,0.155,0.07,0.08,0.375
btc-updown-15m-1771884900,1771884900,441,0.05,0.205,0.01,0.24,0.34
btc-updown-15m-1771884900,1771884900,452.6,0.03,0.235,-0.02,0.27,0.27
btc-updown-15m-1771884900,1771884900,466.1,-0.03,0.215,0.205,0.22,0.24
btc-updown-15m-1771884900,1771884900,483.3,0.03,0.245,0.26,0.2,0.21
btc-updown-15m-1771884900,1771884900,493.5,-0.04,0.235,0.2,0.31,0.17
btc-updown-15m-1771884900,1771884900,503.5,0.25,0.485,-0.05,0.075,-0.09
btc-updown-15m-1771884900,1771884900,516.4,-0.04,0.455,0.095,0.01,-0.09
btc-updown-15m-1771884900,1771884900,544.6,0.03,0.465,0.045,0.03,-0.02
btc-updown-15m-1771884900,1771884900,554.6,0.045,0.54,-0.075,-0.135,-0.105
btc-updown-15m-1771884900,1771884900,566.3,0.03,0.555,-0.105,-0.16,-0.15
btc-updown-15m-1771884900,1771884900,576.4,-0.09,0.465,-0.02,-0.1,-0.06
btc-updown-15m-1771884900,1771884900,603.7,0.04,0.485,-0.13,-0.04,-0.01
btc-updown-15m-1771884900,1771884900,614,-0.09,0.405,-0.025,0.03,0.145
btc-updown-15m-1771884900,1771884900,630.7,-0.03,0.365,0.09,0.14,0.03
btc-updown-15m-1771884900,1771884900,643.6,0.03,0.385,0.05,0.03,0.015
btc-updown-15m-1771884900,1771884900,657.6,0.03,0.405,0,0.065,-0.03
btc-updown-15m-1771884900,1771884900,676.7,-0.03,0.415,0,0.14,-0.13
btc-updown-15m-1771884900,1771884900,690,0.03,0.445,0,-0.05,-0.18
btc-updown-15m-1771884900,1771884900,700,-0.045,0.405,0.15,-0.01,-0.15
btc-updown-15m-1771884900,1771884900,715.6,0.03,0.445,-0.06,-0.1,-0.23
btc-updown-15m-1771884900,1771884900,728.2,0.05,0.495,-0.1,-0.15,-0.31
btc-updown-15m-1771884900,1771884900,738.2,-0.04,0.455,-0.06,-0.17,-0.29
btc-updown-15m-1771884900,1771884900,748.2,-0.07,0.385,-0.01,-0.12,-0.275
btc-updown-15m-1771884900,1771884900,773.1,-0.03,0.37,-0.095,-0.155,-0.35
btc-updown-15m-1771884900,1771884900,783.4,0.035,0.355,-0.09,-0.12,
btc-updown-15m-1771884900,1771884900,793.4,-0.08,0.275,-0.04,-0.115,
btc-updown-15m-1771884900,1771884900,821.1,-0.03,0.235,-0.05,-0.225,
btc-updown-15m-1771884900,1771884900,838.5,0.03,0.255,-0.13,-0.245,
btc-updown-15m-1771884900,1771884900,848.5,-0.095,0.185,-0.16,,
btc-updown-15m-1771884900,1771884900,858.5,-0.06,0.125,-0.11,,
btc-updown-15m-1771884900,1771884900,868.7,-0.03,0.095,-0.085,,
btc-updown-15m-1771884900,1771884900,878.9,-0.07,0.025,,,
btc-updown-15m-1771894800,1771894800,0.5,-0.03,0.435,-0.01,-0.075,-0.28
btc-updown-15m-1771894800,1771894800,10.5,-0.07,0.365,0.07,0.015,-0.195
btc-updown-15m-1771894800,1771894800,20.5,-0.035,0.33,-0.025,0.085,-0.175
btc-updown-15m-1771894800,1771894800,30.5,0.095,0.425,-0.065,-0.11,-0.25
btc-updown-15m-1771894800,1771894800,41.2,0.03,0.455,-0.08,-0.2,-0.28
btc-updown-15m-1771894800,1771894800,51.3,-0.15,0.305,0.11,-0.13,-0.14
btc-updown-15m-1771894800,1771894800,61.3,0.05,0.355,-0.04,-0.2,-0.24
btc-updown-15m-1771894800,1771894800,75.9,0.03,0.385,-0.17,-0.25,-0.27
btc-updown-15m-1771894800,1771894800,88.3,-0.03,0.355,-0.19,-0.19,-0.24
btc-updown-15m-1771894800,1771894800,98.3,-0.075,0.265,-0.12,-0.09,-0.18
btc-updown-15m-1771894800,1771894800,108.3,-0.06,0.205,-0.07,-0.04,-0.12
btc-updown-15m-1771894800,1771894800,118.3,-0.04,0.165,0,-0.04,-0.07
btc-updown-15m-1771894800,1771894800,131.6,0.03,0.18,-0.005,-0.06,-0.055
btc-updown-15m-1771894800,1771894800,144.1,0.03,0.175,0.01,-0.06,-0.05
btc-updown-15m-1771894800,1771894800,154.1,-0.03,0.145,-0.03,-0.06,-0.04
btc-updown-15m-1771894800,1771894800,164.1,0.03,0.175,-0.06,-0.1,-0.05
btc-updown-15m-1771894800,1771894800,177.6,-0.035,0.13,-0.015,-0.025,-0.03
btc-updown-15m-1771894800,1771894800,213.8,-0.03,0.085,0.01,0.02,-0.035
btc-updown-15m-1771894800,1771894800,241.9,0.03,0.095,0.04,0,-0.05
btc-updown-15m-1771894800,1771894800,251.9,0.03,0.125,0.01,-0.03,-0.085
btc-updown-15m-1771894800,1771894800,265.8,0.03,0.155,-0.05,-0.08,-0.13
btc-updown-15m-1771894800,1771894800,275.8,-0.06,0.095,0,-0.04,-0.07
btc-updown-15m-1771894800,1771894800,285.8,0.03,0.125,-0.04,-0.08,-0.1
btc-updown-15m-1771894800,1771894800,318.7,-0.03,0.065,0,-0.03,-0.045
btc-updown-15m-1771904700,1771904700,10.3,-0.03,0.525,-0.01,-0.03,-0.05
btc-updown-15m-1771904700,1771904700,33.7,-0.03,0.485,0.02,0.02,-0.155
btc-updown-15m-1771904700,1771904700,43.7,0.03,0.515,-0.01,-0.01,-0.18
btc-updown-15m-1771904700,1771904700,62,-0.03,0.505,0,-0.03,-0.19
btc-updown-15m-1771904700,1771904700,98.1,0.03,0.535,-0.02,-0.195,-0.29
btc-updown-15m-1771904700,1771904700,108.1,-0.06,0.475,0.05,-0.13,-0.21
btc-updown-15m-1771904700,1771904700,118.2,0.04,0.515,-0.175,-0.22,-0.29
btc-updown-15m-1771904700,1771904700,130.4,-0.035,0.46,-0.13,-0.125,-0.205
btc-updown-15m-1771904700,1771904700,140.4,0.07,0.535,-0.21,-0.23,-0.19
btc-updown-15m-1771904700,1771904700,150.4,-0.21,0.325,-0.01,-0.06,-0.01
btc-updown-15m-1771904700,1771904700,170.6,-0.03,0.305,0,-0.06,-0.07
btc-updown-15m-1771904700,1771904700,180.6,0.03,0.335,-0.06,-0.11,-0.09
btc-updown-15m-1771904700,1771904700,194.5,0.035,0.36,-0.085,-0.065,-0.275
btc-updown-15m-1771904700,1771904700,204.5,-0.035,0.325,-0.06,-0.01,-0.23
btc-updown-15m-1771904700,1771904700,214.5,-0.04,0.285,-0.04,0.04,-0.14
btc-updown-15m-1771904700,1771904700,226.7,0.04,0.265,0.095,0.03,-0.115
btc-updown-15m-1771904700,1771904700,236.8,-0.05,0.215,0.14,0,-0.05
btc-updown-15m-1771904700,1771904700,246.8,0.03,0.245,0.025,-0.11,0.02
btc-updown-15m-1771904700,1771904700,256.8,0.115,0.36,-0.065,-0.255,-0.155
btc-updown-15m-1771904700,1771904700,267.4,-0.035,0.33,-0.115,-0.235,-0.215
