slug,epoch,t_sec,up_best_bid,up_best_ask,up_mid,spread,top3_bid_depth,top3_ask_depth,down_best_bid,down_best_ask,last_event_age_ms
btc-updown-15m-1770875100,1770875100,630,0.8,0.81,0.805,0.01,1496.82,1134.81,0.19,0.2,20
btc-updown-15m-1770875100,1770875100,645,0.71,0.72,0.715,0.01,1603.34,863.5,0.28,0.29,11
btc-updown-15m-1770875100,1770875100,660,0.64,0.65,0.645,0.01,316.73,2759.47,0.35,0.36,45
btc-updown-15m-1770875100,1770875100,675,0.7,0.71,0.705,0.01,2195.66,1258.61,0.29,0.3,20
btc-updown-15m-1770875100,1770875100,690,0.73,0.74,0.735,0.01,284.6,3439.15,0.26,0.27,10
btc-updown-15m-1770875100,1770875100,705,0.66,0.67,0.665,0.01,1557.28,2044.86,0.33,0.34,21
btc-updown-15m-1770875100,1770875100,720,0.61,0.62,0.615,0.01,736.49,1658.25,0.38,0.39,37
btc-updown-15m-1770875100,1770875100,735,0.61,0.62,0.615,0.01,631.27,1346.32,0.38,0.39,17
btc-updown-15m-1770875100,1770875100,750,0.71,0.76,0.735,0.05,528.73,653.66,0.24,0.29,0
btc-updown-15m-1770875100,1770875100,765,0.6,0.61,0.605,0.01,1208.88,1201.26,0.39,0.4,21
btc-updown-15m-1770875100,1770875100,780,0.74,0.75,0.745,0.01,1153.71,1491.98,0.25,0.26,2
btc-updown-15m-1770875100,1770875100,795,0.79,0.8,0.795,0.01,1238.66,896.01,0.2,0.21,20
btc-updown-15m-1770875100,1770875100,810,0.86,0.87,0.865,0.01,2580.66,1242.98,0.13,0.14,16
btc-updown-15m-1770875100,1770875100,825,0.93,0.94,0.935,0.01,1140.14,1532.97,0.06,0.07,68
btc-updown-15m-1770875100,1770875100,840,0.82,0.85,0.835,0.03,331.45,242,0.15,0.18,37
btc-updown-15m-1770875100,1770875100,845,0.93,0.94,0.935,0.01,133.71,821.77,0.06,0.07,11
btc-updown-15m-1770875100,1770875100,850,0.89,0.9,0.895,0.01,334,176.19,0.1,0.11,41
btc-updown-15m-1770875100,1770875100,855,0.89,0.9,0.895,0.01,469.78,1844.05,0.1,0.11,140
btc-updown-15m-1770875100,1770875100,860,0.89,0.9,0.895,0.01,519.31,1201.89,0.1,0.11,50
btc-updown-15m-1770875100,1770875100,865,0.89,0.9,0.895,0.01,558.1,925.47,0.1,0.11,27
btc-updown-15m-1770875100,1770875100,870,0.95,0.96,0.955,0.01,868.69,15593.15,0.04,0.05,0
btc-updown-15m-1770875100,1770875100,875,0.96,0.97,0.965,0.01,455.65,39537.46,0.03,0.04,6
btc-updown-15m-1770875100,1770875100,880,0.96,0.97,0.965,0.01,413.65,38559.77,0.03,0.04,3
btc-updown-15m-1770875100,1770875100,885,0.97,0.98,0.975,0.01,425.12,37091.35,0.02,0.03,82
btc-updown-15m-1770875100,1770875100,890,0.97,0.98,0.975,0.01,308,40294.91,0.02,0.03,65
btc-updown-15m-1770875100,1770875100,895,0.97,0.98,0.975,0.01,494.01,35818.91,0.02,0.03,132
btc-updown-15m-1770875100,1770875100,897,0.97,0.98,0.975,0.01,209.01,33581.02,0.02,0.03,102
btc-updown-15m-1770875100,1770875100,899,0.97,0.98,0.975,0.01,82.39,23176.01,0.02,0.03,8
btc-updown-15m-1770875100,1770875100,900,0.97,0.98,0.975,0.01,58.4,21680.2,0.02,0.03,9
btc-updown-15m-1770885000,1770885000,0,0.53,0.54,0.535,0.01,3513.48,884.8,0.46,0.47,136
btc-updown-15m-1770885000,1770885000,15,0.54,0.55,0.545,0.01,2414.26,2398.49,0.45,0.46,131
btc-updown-15m-1770885000,1770885000,30,0.51,0.52,0.515,0.01,4065.11,2096.08,0.48,0.49,45
btc-updown-15m-1770885000,1770885000,45,0.57,0.58,0.575,0.01,1375.9,2017.28,0.42,0.43,1
btc-updown-15m-1770885000,1770885000,60,0.62,0.63,0.625,0.01,2243.39,1885.75,0.37,0.38,71
btc-updown-15m-1770885000,1770885000,75,0.55,0.57,0.56,0.02,385.27,2227.19,0.43,0.45,47
btc-updown-15m-1770885000,1770885000,90,0.63,0.64,0.635,0.01,1125.61,1526.62,0.36,0.37,26
btc-updown-15m-1770885000,1770885000,105,0.54,0.55,0.545,0.01,717,2628.33,0.45,0.46,13
btc-updown-15m-1770885000,1770885000,120,0.53,0.54,0.535,0.01,1588.48,913.58,0.46,0.47,0
btc-updown-15m-1770885000,1770885000,135,0.54,0.55,0.545,0.01,1716.07,1600.36,0.45,0.46,0
btc-updown-15m-1770885000,1770885000,150,0.53,0.54,0.535,0.01,836.26,1250.69,0.46,0.47,110
btc-updown-15m-1770885000,1770885000,165,0.51,0.52,0.515,0.01,2978.54,1156.81,0.48,0.49,2
btc-updown-15m-1770885000,1770885000,180,0.56,0.57,0.565,0.01,2354.7,1331.8,0.43,0.44,5
btc-updown-15m-1770885000,1770885000,195,0.63,0.65,0.64,0.02,2576.33,1591.03,0.35,0.37,185
btc-updown-15m-1770885000,1770885000,210,0.68,0.69,0.685,0.01,184.84,2853.55,0.31,0.32,150
btc-updown-15m-1770885000,1770885000,225,0.64,0.65,0.645,0.01,2861.66,1035.34,0.35,0.36,0
btc-updown-15m-1770885000,1770885000,240,0.68,0.69,0.685,0.01,1175.74,3021.91,0.31,0.32,0
btc-updown-15m-1770885000,1770885000,255,0.68,0.69,0.685,0.01,1158.65,2145.46,0.31,0.32,3
btc-updown-15m-1770885000,1770885000,270,0.7,0.71,0.705,0.01,2564.6,1219.55,0.29,0.3,10
btc-updown-15m-1770885000,1770885000,285,0.73,0.74,0.735,0.01,1102.5,1632.98,0.26,0.27,3
btc-updown-15m-1770885000,1770885000,300,0.66,0.67,0.665,0.01,831.74,2784.1,0.33,0.34,64
btc-updown-15m-1770885000,1770885000,315,0.77,0.78,0.775,0.01,1214.75,2723.85,0.22,0.23,3
btc-updown-15m-1770885000,1770885000,330,0.74,0.75,0.745,0.01,1334.69,2453.41,0.25,0.26,71
btc-updown-15m-1770885000,1770885000,345,0.73,0.75,0.74,0.02,2696.8,628.39,0.25,0.27,4
btc-updown-15m-1770885000,1770885000,360,0.76,0.77,0.765,0.01,1467.72,2896,0.23,0.24,15
btc-updown-15m-1770885000,1770885000,375,0.75,0.76,0.755,0.01,583.18,2259.22,0.24,0.25,0
btc-updown-15m-1770885000,1770885000,390,0.71,0.72,0.715,0.01,1688.96,1328.19,0.28,0.29,82
btc-updown-15m-1770885000,1770885000,405,0.71,0.72,0.715,0.01,3355.37,427.59,0.28,0.29,7
btc-updown-15m-1770885000,1770885000,420,0.81,0.82,0.815,0.01,1277.23,2278.86,0.18,0.19,21
btc-updown-15m-1770885000,1770885000,435,0.83,0.84,0.835,0.01,1189.13,2780.34,0.16,0.17,19
btc-updown-15m-1770885000,1770885000,450,0.82,0.83,0.825,0.01,1715.58,2360.4,0.17,0.18,3
btc-updown-15m-1770885000,1770885000,465,0.8,0.81,0.805,0.01,1866.73,1510.55,0.19,0.2,73
btc-updown-15m-1770885000,1770885000,480,0.7,0.71,0.705,0.01,1440.92,1696.23,0.29,0.3,0
btc-updown-15m-1770885000,1770885000,495,0.59,0.6,0.595,0.01,1047.77,2067.32,0.4,0.41,48
btc-updown-15m-1770885000,1770885000,510,0.67,0.68,0.675,0.01,1305.61,1252.49,0.32,0.33,3
btc-updown-15m-1770885000,1770885000,525,0.73,0.75,0.74,0.02,919.13,993.84,0.25,0.27,150
btc-updown-15m-1770885000,1770885000,540,0.7,0.71,0.705,0.01,1514.91,1679.71,0.29,0.3,13
btc-updown-15m-1770885000,1770885000,555,0.67,0.68,0.675,0.01,1063.68,1833.11,0.32,0.33,24
btc-updown-15m-1770885000,1770885000,570,0.67,0.68,0.675,0.01,1645.82,1743.73,0.32,0.33,26
btc-updown-15m-1770885000,1770885000,585,0.66,0.67,0.665,0.01,1526.42,479.57,0.33,0.34,0
btc-updown-15m-1770885000,1770885000,600,0.75,0.76,0.755,0.01,1067.25,1456.02,0.24,0.25,2
btc-updown-15m-1770885000,1770885000,615,0.9,0.91,0.905,0.01,1702.93,1429.62,0.09,0.1,3
btc-updown-15m-1770885000,1770885000,630,0.93,0.94,0.935,0.01,1175.75,3922.89,0.06,0.07,29
btc-updown-15m-1770885000,1770885000,645,0.96,0.97,0.965,0.01,1707.17,15994.1,0.03,0.04,24
btc-updown-15m-1770885000,1770885000,660,0.96,0.97,0.965,0.01,3371.74,16269.07,0.03,0.04,40
btc-updown-15m-1770885000,1770885000,675,0.93,0.94,0.935,0.01,2379.05,98.92,0.06,0.07,0
btc-updown-15m-1770885000,1770885000,690,0.95,0.96,0.955,0.01,1319.43,2565.09,0.04,0.05,36
btc-updown-15m-1770885000,1770885000,705,0.95,0.96,0.955,0.01,1598.98,2624.54,0.04,0.05,37
btc-updown-15m-1770885000,1770885000,720,0.94,0.96,0.95,0.02,2393.7,3542.65,0.04,0.06,11
btc-updown-15m-1770885000,1770885000,735,0.98,0.99,0.985,0.01,2007.57,8437.71,0.01,0.02,30
btc-updown-15m-1770885000,1770885000,750,0.98,0.99,0.985,0.01,844.23,7608.02,0.01,0.02,7
btc-updown-15m-1770885000,1770885000,765,0.98,0.99,0.985,0.01,1366.79,6144.58,0.01,0.02,6
btc-updown-15m-1770885000,1770885000,780,0.98,0.99,0.985,0.01,1578.06,5804.84,0.01,0.02,63
btc-updown-15m-1770885000,1770885000,795,0.96,0.97,0.965,0.01,1718.39,4568.22,0.03,0.04,10
btc-updown-15m-1770885000,1770885000,810,0.89,0.9,0.895,0.01,1435.09,1560.75,0.1,0.11,10
btc-updown-15m-1770885000,1770885000,825,0.91,0.914,0.912,0.004,296,444.12,0.086,0.09,0
btc-updown-15m-1770885000,1770885000,840,0.96,0.97,0.965,0.01,918.62,5999.53,0.03,0.04,16
btc-updown-15m-1770885000,1770885000,845,0.96,0.97,0.965,0.01,1460.76,3835.73,0.03,0.04,39
btc-updown-15m-1770885000,1770885000,850,0.96,0.97,0.965,0.01,1512.01,615.95,0.03,0.04,41
btc-updown-15m-1770885000,1770885000,855,0.97,0.98,0.975,0.01,1381.68,3592.34,0.02,0.03,17
btc-updown-15m-1770885000,1770885000,860,0.97,0.98,0.975,0.01,1011.07,4459.34,0.02,0.03,5
btc-updown-15m-1770885000,1770885000,865,0.98,0.99,0.985,0.01,1777.25,5613.58,0.01,0.02,8
btc-updown-15m-1770885000,1770885000,870,0.98,0.99,0.985,0.01,1914.89,5378.57,0.01,0.02,38
btc-updown-15m-1770885000,1770885000,875,0.991,0.999,0.995,0.008,3063.7,1832.44,0.001,0.009,24
btc-updown-15m-1770885000,1770885000,880,0.998,,,,1167.08,0,,0.002,16
btc-updown-15m-1770885000,1770885000,885,0.999,,,,2636.79,0,,0.001,100
btc-updown-15m-1770885000,1770885000,890,0.999,,,,7336.02,0,,0.001,45
btc-updown-15m-1770885000,1770885000,895,0.999,,,,3952.57,0,,0.001,120
btc-updown-15m-1770885000,1770885000,897,0.999,,,,39316.63,0,,0.001,1
btc-updown-15m-1770885000,1770885000,899,0.999,,,,71120.18,0,,0.001,11
btc-updown-15m-1770885000,1770885000,900,0.999,,,,99441.18,0,,0.001,11
btc-updown-15m-1770894900,1770894900,0,0.48,0.49,0.485,0.01,1153.65,287.22,0.51,0.52,210
btc-updown-15m-1770894900,1770894900,15,0.44,0.45,0.445,0.01,7560.03,6950.8,0.55,0.56,15
btc-updown-15m-1770894900,1770894900,30,0.36,0.37,0.365,0.01,5882,3526.3,0.63,0.64,1
btc-updown-15m-1770894900,1770894900,45,0.39,0.4,0.395,0.01,7833.68,5907.47,0.6,0.61,16
btc-updown-15m-1770894900,1770894900,60,0.42,0.44,0.43,0.02,11471.19,3608.57,0.56,0.58,1
btc-updown-15m-1770894900,1770894900,75,0.42,0.43,0.425,0.01,5869.65,5880.43,0.57,0.58,3
btc-updown-15m-1770894900,1770894900,90,0.39,0.4,0.395,0.01,4353.98,6458.93,0.6,0.61,1
btc-updown-15m-1770894900,1770894900,105,0.39,0.4,0.395,0.01,7534.41,6802.5,0.6,0.61,0
btc-updown-15m-1770894900,1770894900,120,0.37,0.38,0.375,0.01,9405.43,2262.37,0.62,0.63,3
btc-updown-15m-1770894900,1770894900,135,0.52,0.53,0.525,0.01,716.13,5975.11,0.47,0.48,97
btc-updown-15m-1770894900,1770894900,150,0.61,0.62,0.615,0.01,10025.37,451.71,0.38,0.39,10
btc-updown-15m-1770894900,1770894900,165,0.64,0.65,0.645,0.01,8445.31,3573.24,0.35,0.36,5
btc-updown-15m-1770894900,1770894900,180,0.63,0.64,0.635,0.01,9327.78,5193.8,0.36,0.37,0
btc-updown-15m-1770894900,1770894900,195,0.62,0.63,0.625,0.01,10217.98,1092.65,0.37,0.38,1
btc-updown-15m-1770894900,1770894900,210,0.55,0.56,0.555,0.01,6203.89,7955.29,0.44,0.45,17
btc-updown-15m-1770894900,1770894900,225,0.58,0.59,0.585,0.01,5798.33,7998.16,0.41,0.42,0
btc-updown-15m-1770894900,1770894900,240,0.69,0.7,0.695,0.01,2893.31,3160.84,0.3,0.31,0
btc-updown-15m-1770894900,1770894900,255,0.64,0.65,0.645,0.01,8190.39,4032.56,0.35,0.36,21
btc-updown-15m-1770894900,1770894900,270,0.59,0.6,0.595,0.01,9100.54,4549.65,0.4,0.41,27
btc-updown-15m-1770894900,1770894900,285,0.62,0.63,0.625,0.01,9038.43,5695.2,0.37,0.38,2
btc-updown-15m-1770894900,1770894900,300,0.59,0.6,0.595,0.01,8812.94,4346.04,0.4,0.41,32
btc-updown-15m-1770894900,1770894900,315,0.66,0.68,0.67,0.02,5658.55,790.72,0.32,0.34,81
btc-updown-15m-1770894900,1770894900,330,0.71,0.72,0.715,0.01,4780.19,8778.35,0.28,0.29,20
btc-updown-15m-1770894900,1770894900,345,0.74,0.75,0.745,0.01,9369.64,2745.16,0.25,0.26,47
btc-updown-15m-1770894900,1770894900,360,0.77,0.78,0.775,0.01,10200.62,4134.5,0.22,0.23,75
btc-updown-15m-1770894900,1770894900,375,0.82,0.83,0.825,0.01,4364.58,8057.43,0.17,0.18,21
btc-updown-15m-1770894900,1770894900,390,0.81,0.82,0.815,0.01,4295.78,6518.26,0.18,0.19,1
btc-updown-15m-1770894900,1770894900,405,0.77,0.78,0.775,0.01,7890.99,6199.8,0.22,0.23,0
btc-updown-15m-1770894900,1770894900,420,0.77,0.78,0.775,0.01,3901.85,10203.56,0.22,0.23,37
btc-updown-15m-1770894900,1770894900,435,0.86,0.87,0.865,0.01,1254.6,9569.37,0.13,0.14,78
btc-updown-15m-1770894900,1770894900,450,0.86,0.87,0.865,0.01,4931.48,9772.96,0.13,0.14,0
btc-updown-15m-1770894900,1770894900,465,0.87,0.88,0.875,0.01,3927.16,13914.33,0.12,0.13,1
btc-updown-15m-1770894900,1770894900,480,0.87,0.88,0.875,0.01,4163.08,11483.27,0.12,0.13,14
btc-updown-15m-1770894900,1770894900,495,0.86,0.87,0.865,0.01,9968.77,2297.05,0.13,0.14,2
btc-updown-15m-1770894900,1770894900,510,0.85,0.86,0.855,0.01,6320.53,9394.87,0.14,0.15,1
btc-updown-15m-1770894900,1770894900,525,0.89,0.9,0.895,0.01,7555.94,10958.2,0.1,0.11,72
btc-updown-15m-1770894900,1770894900,540,0.92,0.93,0.925,0.01,7283.8,16858.38,0.07,0.08,10
btc-updown-15m-1770894900,1770894900,555,0.94,0.95,0.945,0.01,4579.97,20388.14,0.05,0.06,91
btc-updown-15m-1770894900,1770894900,570,0.94,0.95,0.945,0.01,7797.66,13312.3,0.05,0.06,175
btc-updown-15m-1770894900,1770894900,585,0.95,0.96,0.955,0.01,11744.72,15244.91,0.04,0.05,71
btc-updown-15m-1770894900,1770894900,600,0.97,0.98,0.975,0.01,8847.47,29544.21,0.02,0.03,9
btc-updown-15m-1770894900,1770894900,615,0.96,0.97,0.965,0.01,6008.07,38654.49,0.03,0.04,0
btc-updown-15m-1770894900,1770894900,630,0.94,0.95,0.945,0.01,7032.49,14508.16,0.05,0.06,6
btc-updown-15m-1770894900,1770894900,645,0.95,0.96,0.955,0.01,19289.69,10939.63,0.04,0.05,4
btc-updown-15m-1770894900,1770894900,660,0.95,0.96,0.955,0.01,15844.41,13229.17,0.04,0.05,70
btc-updown-15m-1770894900,1770894900,675,0.97,0.98,0.975,0.01,12653.39,24685.61,0.02,0.03,2
btc-updown-15m-1770894900,1770894900,690,0.97,0.98,0.975,0.01,13776.98,23919.78,0.02,0.03,7
btc-updown-15m-1770894900,1770894900,705,0.98,0.99,0.985,0.01,4900.47,20673.39,0.01,0.02,141
btc-updown-15m-1770894900,1770894900,720,0.98,0.99,0.985,0.01,1601.33,15397.31,0.01,0.02,11
btc-updown-15m-1770894900,1770894900,735,0.981,0.99,0.9855,0.009,5198.45,10942.68,0.01,0.019,33
btc-updown-15m-1770894900,1770894900,750,0.982,0.99,0.986,0.008,3072.92,1983.09,0.01,0.018,2
btc-updown-15m-1770894900,1770894900,765,0.995,0.999,0.997,0.004,1871.38,2557.54,0.001,0.005,195
btc-updown-15m-1770894900,1770894900,780,0.996,0.997,0.9965,0.001,682.99,4545.51,0.003,0.004,2
btc-updown-15m-1770894900,1770894900,795,0.998,0.999,0.9985,0.001,1847.47,5965.26,0.001,0.002,26
btc-updown-15m-1770894900,1770894900,810,0.999,,,,8971.45,0,,0.001,67
btc-updown-15m-1770894900,1770894900,825,0.999,,,,17836.68,0,,0.001,98
btc-updown-15m-1770894900,1770894900,840,0.999,,,,37413.18,0,,0.001,279
btc-updown-15m-1770894900,1770894900,845,0.999,,,,37286.88,0,,0.001,69
btc-updown-15m-1770894900,1770894900,850,0.999,,,,37295.88,0,,0.001,585
btc-updown-15m-1770894900,1770894900,855,0.999,,,,37295.88,0,,0.001,57
btc-updown-15m-1770894900,1770894900,860,0.999,,,,37059.94,0,,0.001,9
btc-updown-15m-1770894900,1770894900,865,0.999,,,,37057.94,0,,0.001,193
btc-updown-15m-1770894900,1770894900,870,0.999,,,,41824.94,0,,0.001,231
btc-updown-15m-1770894900,1770894900,875,0.999,,,,40842.04,0,,0.001,17
btc-updown-15m-1770894900,1770894900,880,0.999,,,,40681.94,0,,0.001,267
btc-updown-15m-1770894900,1770894900,885,0.999,,,,40685.94,0,,0.001,316
btc-updown-15m-1770894900,1770894900,890,0.999,,,,46208.91,0,,0.001,23
btc-updown-15m-1770894900,1770894900,895,0.999,,,,96720.98,0,,0.001,221
btc-updown-15m-1770894900,1770894900,897,0.999,,,,129875.52,0,,0.001,64
btc-updown-15m-1770894900,1770894900,899,0.999,,,,131197.89,0,,0.001,95
btc-updown-15m-1770894900,1770894900,900,0.999,,,,136252.89,0,,0.001,31
btc-updown-15m-1770903900,1770903900,0,0.46,0.47,0.465,0.01,669.59,1769.37,0.53,0.54,88
btc-updown-15m-1770903900,1770903900,15,0.46,0.47,0.465,0.01,3158.17,2638.98,0.53,0.54,6
btc-updown-15m-1770903900,1770903900,30,0.48,0.49,0.485,0.01,11926.52,716.55,0.51,0.52,27
btc-updown-15m-1770903900,1770903900,45,0.51,0.52,0.515,0.01,6160.84,10438.84,0.48,0.49,7
btc-updown-15m-1770903900,1770903900,60,0.44,0.45,0.445,0.01,6172.34,1313.29,0.55,0.56,3
btc-updown-15m-1770903900,1770903900,75,0.38,0.39,0.385,0.01,4589.48,7888.61,0.61,0.62,17
btc-updown-15m-1770903900,1770903900,90,0.45,0.46,0.455,0.01,7750.18,3786.43,0.54,0.55,4
btc-updown-15m-1770903900,1770903900,105,0.45,0.48,0.465,0.03,398.61,7347.46,0.52,0.55,8
btc-updown-15m-1770903900,1770903900,120,0.4,0.41,0.405,0.01,4389.88,10774.13,0.59,0.6,1
btc-updown-15m-1770903900,1770903900,135,0.39,0.4,0.395,0.01,6976.08,6406.58,0.6,0.61,3
btc-updown-15m-1770903900,1770903900,150,0.35,0.36,0.355,0.01,9804.75,5071.55,0.64,0.65,1
btc-updown-15m-1770903900,1770903900,165,0.39,0.4,0.395,0.01,3409,10656.32,0.6,0.61,0
btc-updown-15m-1770903900,1770903900,180,0.34,0.35,0.345,0.01,4472.73,9855.96,0.65,0.66,1
btc-updown-15m-1770903900,1770903900,195,0.37,0.38,0.375,0.01,5506.76,10155.05,0.62,0.63,49
btc-updown-15m-1770903900,1770903900,210,0.44,0.45,0.445,0.01,8172.94,6825.1,0.55,0.56,1
btc-updown-15m-1770903900,1770903900,225,0.41,0.42,0.415,0.01,10176.68,6104.96,0.58,0.59,42
btc-updown-15m-1770903900,1770903900,240,0.34,0.35,0.345,0.01,6172.2,8523.09,0.65,0.66,5
btc-updown-15m-1770903900,1770903900,255,0.2,0.21,0.205,0.01,3825.64,4132.63,0.79,0.8,16
btc-updown-15m-1770903900,1770903900,270,0.19,0.2,0.195,0.01,10156.98,3923,0.8,0.81,9
btc-updown-15m-1770903900,1770903900,285,0.22,0.24,0.23,0.02,7155.91,6054.93,0.76,0.78,0
btc-updown-15m-1770903900,1770903900,300,0.23,0.24,0.235,0.01,5900.67,8653.78,0.76,0.77,1
btc-updown-15m-1770903900,1770903900,315,0.28,0.29,0.285,0.01,5969.12,7180.53,0.71,0.72,40
btc-updown-15m-1770903900,1770903900,330,0.26,0.27,0.265,0.01,8904.59,5031.18,0.73,0.74,41
btc-updown-15m-1770903900,1770903900,345,0.24,0.25,0.245,0.01,9336.37,4194.45,0.75,0.76,5
btc-updown-15m-1770903900,1770903900,360,0.25,0.26,0.255,0.01,6970.74,6604.55,0.74,0.75,8
btc-updown-15m-1770903900,1770903900,375,0.18,0.19,0.185,0.01,2447.18,10382.68,0.81,0.82,3
btc-updown-15m-1770903900,1770903900,390,0.16,0.17,0.165,0.01,6419.4,6317.57,0.83,0.84,0
btc-updown-15m-1770903900,1770903900,405,0.22,0.23,0.225,0.01,7487.14,5849.02,0.77,0.78,108
btc-updown-15m-1770903900,1770903900,420,0.21,0.22,0.215,0.01,6230.46,7585.14,0.78,0.79,5
btc-updown-15m-1770903900,1770903900,435,0.23,0.24,0.235,0.01,12211.17,820.69,0.76,0.77,13
btc-updown-15m-1770903900,1770903900,450,0.28,0.29,0.285,0.01,11630.87,929.42,0.71,0.72,0
btc-updown-15m-1770903900,1770903900,465,0.31,0.32,0.315,0.01,3586.78,8480.92,0.68,0.69,7
btc-updown-15m-1770903900,1770903900,480,0.28,0.29,0.285,0.01,2782.13,10023.64,0.71,0.72,2
btc-updown-15m-1770903900,1770903900,495,0.26,0.27,0.265,0.01,7945.93,3934.14,0.73,0.74,4
btc-updown-15m-1770903900,1770903900,510,0.47,0.48,0.475,0.01,790.03,7572.6,0.52,0.53,3
btc-updown-15m-1770903900,1770903900,525,0.33,0.35,0.34,0.02,6893.72,318.88,0.65,0.67,3
btc-updown-15m-1770903900,1770903900,540,0.35,0.36,0.355,0.01,4449.86,7895.79,0.64,0.65,34
