slug,epoch,t_sec,up_best_bid,up_best_ask,up_mid,spread,top3_bid_depth,top3_ask_depth,down_best_bid,down_best_ask,last_event_age_ms
btc-updown-15m-1778269500,1778269500,285,0.56,0.57,0.565,0.01,759.12,339.47,0.43,0.44,4
btc-updown-15m-1778269500,1778269500,300,0.57,0.58,0.575,0.01,821.85,316.84,0.42,0.43,2
btc-updown-15m-1778269500,1778269500,315,0.58,0.59,0.585,0.01,525.99,218.06,0.41,0.42,39
btc-updown-15m-1778269500,1778269500,330,0.58,0.59,0.585,0.01,469.24,230.85,0.41,0.42,12
btc-updown-15m-1778269500,1778269500,345,0.59,0.6,0.595,0.01,550.62,132.28,0.4,0.41,10
btc-updown-15m-1778269500,1778269500,360,0.6,0.61,0.605,0.01,756.3,493.98,0.39,0.4,26
btc-updown-15m-1778269500,1778269500,375,0.61,0.62,0.615,0.01,708.44,378.17,0.38,0.39,37
btc-updown-15m-1778269500,1778269500,390,0.61,0.62,0.615,0.01,478.05,390.84,0.38,0.39,18
btc-updown-15m-1778269500,1778269500,405,0.6,0.61,0.605,0.01,623.87,444.73,0.39,0.4,3
btc-updown-15m-1778269500,1778269500,420,0.7,0.71,0.705,0.01,352.24,893.67,0.29,0.3,73
btc-updown-15m-1778269500,1778269500,435,0.7,0.71,0.705,0.01,403.72,405.61,0.29,0.3,3
btc-updown-15m-1778269500,1778269500,450,0.72,0.73,0.725,0.01,863.39,320.54,0.27,0.28,3
btc-updown-15m-1778269500,1778269500,465,0.75,0.76,0.755,0.01,498.37,154.8,0.24,0.25,76
btc-updown-15m-1778269500,1778269500,480,0.68,0.69,0.685,0.01,205.24,376.15,0.31,0.32,77
btc-updown-15m-1778269500,1778269500,495,0.65,0.66,0.655,0.01,144.83,670.39,0.34,0.35,1
btc-updown-15m-1778269500,1778269500,510,0.64,0.65,0.645,0.01,300.32,1009.22,0.35,0.36,48
btc-updown-15m-1778269500,1778269500,525,0.61,0.62,0.615,0.01,142.67,581.7,0.38,0.39,338
btc-updown-15m-1778269500,1778269500,540,0.65,0.69,0.67,0.04,174.58,202.72,0.31,0.35,16
btc-updown-15m-1778269500,1778269500,555,0.69,0.7,0.695,0.01,158,249.55,0.3,0.31,8
btc-updown-15m-1778269500,1778269500,570,0.69,0.7,0.695,0.01,835.46,138.07,0.3,0.31,58
btc-updown-15m-1778269500,1778269500,585,0.7,0.71,0.705,0.01,842.5,105.43,0.29,0.3,36
btc-updown-15m-1778269500,1778269500,600,0.74,0.75,0.745,0.01,105.25,506.39,0.25,0.26,3
btc-updown-15m-1778269500,1778269500,615,0.72,0.73,0.725,0.01,352.92,744.37,0.27,0.28,109
btc-updown-15m-1778269500,1778269500,630,0.71,0.72,0.715,0.01,111.54,838.54,0.28,0.29,587
btc-updown-15m-1778269500,1778269500,645,0.48,0.49,0.485,0.01,330,973.37,0.51,0.52,13
btc-updown-15m-1778269500,1778269500,660,0.34,0.35,0.345,0.01,766.76,339.11,0.65,0.66,28
btc-updown-15m-1778269500,1778269500,675,0.21,0.28,0.245,0.07,137.53,90.88,0.72,0.79,4
btc-updown-15m-1778269500,1778269500,690,0.2,0.21,0.205,0.01,486.62,473.15,0.79,0.8,7
btc-updown-15m-1778269500,1778269500,705,0.2,0.21,0.205,0.01,297.23,478.68,0.79,0.8,23
btc-updown-15m-1778269500,1778269500,720,0.18,0.19,0.185,0.01,246.69,755.11,0.81,0.82,29
btc-updown-15m-1778269500,1778269500,735,0.21,0.22,0.215,0.01,455.49,567.28,0.78,0.79,0
btc-updown-15m-1778269500,1778269500,750,0.51,0.54,0.525,0.03,51.06,180.57,0.46,0.49,46
btc-updown-15m-1778269500,1778269500,765,0.53,0.54,0.535,0.01,755.39,359.39,0.46,0.47,45
btc-updown-15m-1778269500,1778269500,780,0.52,0.53,0.525,0.01,657.36,511.99,0.47,0.48,35
btc-updown-15m-1778269500,1778269500,795,0.72,0.73,0.725,0.01,520.86,497.63,0.27,0.28,2
btc-updown-15m-1778269500,1778269500,810,0.76,0.77,0.765,0.01,602.16,194.2,0.23,0.24,19
btc-updown-15m-1778269500,1778269500,825,0.84,0.85,0.845,0.01,517.58,86.79,0.15,0.16,20
btc-updown-15m-1778269500,1778269500,840,0.85,0.86,0.855,0.01,540.42,212.94,0.14,0.15,21
btc-updown-15m-1778269500,1778269500,845,0.86,0.87,0.865,0.01,392.93,462.62,0.13,0.14,41
btc-updown-15m-1778269500,1778269500,850,0.89,0.9,0.895,0.01,466.67,148.08,0.1,0.11,3
btc-updown-15m-1778269500,1778269500,855,0.8,0.81,0.805,0.01,435.25,54.47,0.19,0.2,5
btc-updown-15m-1778269500,1778269500,860,0.67,0.69,0.68,0.02,223.56,134.15,0.31,0.33,27
btc-updown-15m-1778269500,1778269500,865,0.64,0.65,0.645,0.01,111.08,196.12,0.35,0.36,0
btc-updown-15m-1778269500,1778269500,870,0.65,0.69,0.67,0.04,273.27,91.09,0.31,0.35,10
btc-updown-15m-1778269500,1778269500,875,0.46,0.47,0.465,0.01,199.36,113.61,0.53,0.54,2
btc-updown-15m-1778269500,1778269500,880,0.94,0.95,0.945,0.01,88.66,151.29,0.05,0.06,18
btc-updown-15m-1778269500,1778269500,885,0.99,,,,11309.84,0,,0.01,12
btc-updown-15m-1778269500,1778269500,890,0.99,,,,13540.69,0,,0.01,26
btc-updown-15m-1778269500,1778269500,895,0.99,,,,15087.39,0,,0.01,69
btc-updown-15m-1778269500,1778269500,897,0.99,,,,14786.89,0,,0.01,11
btc-updown-15m-1778269500,1778269500,899,0.99,,,,17766.72,0,,0.01,14
btc-updown-15m-1778269500,1778269500,900,0.99,,,,77101.13,0,,0.01,5
btc-updown-15m-1778274000,1778274000,0,0.5,0.51,0.505,0.01,380.15,2081.8,0.49,0.5,338
btc-updown-15m-1778274000,1778274000,15,0.51,0.52,0.515,0.01,1235.56,263.31,0.48,0.49,12
btc-updown-15m-1778274000,1778274000,30,0.51,0.52,0.515,0.01,1197.62,474.21,0.48,0.49,5
btc-updown-15m-1778274000,1778274000,45,0.46,0.47,0.465,0.01,1534.65,209.04,0.53,0.54,0
btc-updown-15m-1778274000,1778274000,60,0.46,0.47,0.465,0.01,1666.75,881.96,0.53,0.54,162
btc-updown-15m-1778274000,1778274000,75,0.46,0.47,0.465,0.01,1812.44,876,0.53,0.54,4
btc-updown-15m-1778274000,1778274000,90,0.46,0.47,0.465,0.01,1742.46,882,0.53,0.54,41
btc-updown-15m-1778274000,1778274000,105,0.49,0.5,0.495,0.01,1453.93,826.72,0.5,0.51,13
btc-updown-15m-1778274000,1778274000,120,0.49,0.5,0.495,0.01,1463.71,358.19,0.5,0.51,6
btc-updown-15m-1778274000,1778274000,135,0.5,0.51,0.505,0.01,1320.37,1219.9,0.49,0.5,20
btc-updown-15m-1778274000,1778274000,150,0.54,0.55,0.545,0.01,1490.32,1804.18,0.45,0.46,3
btc-updown-15m-1778274000,1778274000,165,0.54,0.55,0.545,0.01,1471.33,1723.47,0.45,0.46,7
btc-updown-15m-1778274000,1778274000,180,0.54,0.55,0.545,0.01,1495.25,1417.52,0.45,0.46,11
btc-updown-15m-1778274000,1778274000,195,0.62,0.63,0.625,0.01,875.83,209.23,0.37,0.38,1
btc-updown-15m-1778274000,1778274000,210,0.63,0.64,0.635,0.01,1028.08,745.46,0.36,0.37,25
btc-updown-15m-1778274000,1778274000,225,0.66,0.67,0.665,0.01,800.22,754.38,0.33,0.34,60
btc-updown-15m-1778274000,1778274000,240,0.68,0.69,0.685,0.01,692.11,842.24,0.31,0.32,2
btc-updown-15m-1778274000,1778274000,255,0.68,0.69,0.685,0.01,855.85,880.51,0.31,0.32,0
btc-updown-15m-1778274000,1778274000,270,0.74,0.75,0.745,0.01,677.92,882.81,0.25,0.26,10
btc-updown-15m-1778274000,1778274000,285,0.75,0.76,0.755,0.01,775.4,768.88,0.24,0.25,21
btc-updown-15m-1778274000,1778274000,300,0.75,0.76,0.755,0.01,653.54,423.58,0.24,0.25,9
btc-updown-15m-1778274000,1778274000,315,0.75,0.76,0.755,0.01,832.72,942.52,0.24,0.25,20
btc-updown-15m-1778274000,1778274000,330,0.75,0.76,0.755,0.01,915.72,810.9,0.24,0.25,18
btc-updown-15m-1778274000,1778274000,345,0.81,0.82,0.815,0.01,726.6,305.93,0.18,0.19,1
btc-updown-15m-1778274000,1778274000,360,0.82,0.83,0.825,0.01,277.15,1148.24,0.17,0.18,35
btc-updown-15m-1778274000,1778274000,375,0.81,0.82,0.815,0.01,1413.25,1028.41,0.18,0.19,16
btc-updown-15m-1778274000,1778274000,390,0.81,0.82,0.815,0.01,1685.76,1179.74,0.18,0.19,16
btc-updown-15m-1778274000,1778274000,405,0.72,0.73,0.725,0.01,403.72,1196.29,0.27,0.28,92
btc-updown-15m-1778274000,1778274000,420,0.74,0.75,0.745,0.01,416.18,584.14,0.25,0.26,268
btc-updown-15m-1778274000,1778274000,435,0.74,0.75,0.745,0.01,1022.66,1154.8,0.25,0.26,16
btc-updown-15m-1778274000,1778274000,450,0.74,0.75,0.745,0.01,1211.62,1035.75,0.25,0.26,26
btc-updown-15m-1778274000,1778274000,465,0.76,0.77,0.765,0.01,1158.59,931.83,0.23,0.24,135
btc-updown-15m-1778274000,1778274000,480,0.75,0.76,0.755,0.01,1422.39,218.01,0.24,0.25,31
btc-updown-15m-1778274000,1778274000,495,0.83,0.84,0.835,0.01,1873.13,251.24,0.16,0.17,7
btc-updown-15m-1778274000,1778274000,510,0.62,0.63,0.625,0.01,1060.34,605.55,0.37,0.38,58
btc-updown-15m-1778274000,1778274000,525,0.62,0.63,0.625,0.01,496.38,453.12,0.37,0.38,76
btc-updown-15m-1778274000,1778274000,540,0.63,0.64,0.635,0.01,789.55,1443.45,0.36,0.37,49
btc-updown-15m-1778274000,1778274000,555,0.45,0.46,0.455,0.01,988,1039.11,0.54,0.55,0
btc-updown-15m-1778274000,1778274000,570,0.38,0.39,0.385,0.01,250.69,877.48,0.61,0.62,29
btc-updown-15m-1778274000,1778274000,585,0.33,0.34,0.335,0.01,168.73,727.89,0.66,0.67,8
btc-updown-15m-1778274000,1778274000,600,0.33,0.34,0.335,0.01,227.67,801.81,0.66,0.67,64
btc-updown-15m-1778274000,1778274000,615,0.33,0.34,0.335,0.01,834.27,885.3,0.66,0.67,50
btc-updown-15m-1778274000,1778274000,630,0.31,0.32,0.315,0.01,1023.18,485.43,0.68,0.69,14
btc-updown-15m-1778274000,1778274000,645,0.3,0.31,0.305,0.01,734.13,1300.9,0.69,0.7,169
btc-updown-15m-1778274000,1778274000,660,0.28,0.29,0.285,0.01,1015.74,346.21,0.71,0.72,9
btc-updown-15m-1778274000,1778274000,675,0.28,0.29,0.285,0.01,1114.65,366.37,0.71,0.72,57
btc-updown-15m-1778274000,1778274000,690,0.3,0.31,0.305,0.01,1089.31,1356.16,0.69,0.7,81
btc-updown-15m-1778274000,1778274000,705,0.33,0.34,0.335,0.01,1238.12,403.1,0.66,0.67,50
btc-updown-15m-1778274000,1778274000,720,0.43,0.44,0.435,0.01,920.51,943,0.56,0.57,34
btc-updown-15m-1778274000,1778274000,735,0.4,0.41,0.405,0.01,1010.53,755,0.59,0.6,69
btc-updown-15m-1778274000,1778274000,750,0.41,0.42,0.415,0.01,509.56,865.25,0.58,0.59,3
btc-updown-15m-1778274000,1778274000,765,0.4,0.41,0.405,0.01,281.33,1060.89,0.59,0.6,35
btc-updown-15m-1778274000,1778274000,780,0.4,0.41,0.405,0.01,247.72,1139.67,0.59,0.6,57
btc-updown-15m-1778274000,1778274000,795,0.83,0.84,0.835,0.01,245.47,201.65,0.16,0.17,3
btc-updown-15m-1778274000,1778274000,810,0.91,0.92,0.915,0.01,576.57,642,0.08,0.09,0
btc-updown-15m-1778274000,1778274000,825,0.93,0.94,0.935,0.01,535.87,344.19,0.06,0.07,3
btc-updown-15m-1778274000,1778274000,840,0.78,0.79,0.785,0.01,716.74,180.14,0.21,0.22,0
btc-updown-15m-1778274000,1778274000,845,0.67,0.68,0.675,0.01,120.1,64.64,0.32,0.33,15
btc-updown-15m-1778274000,1778274000,850,0.64,0.65,0.645,0.01,70.51,175.14,0.35,0.36,15
btc-updown-15m-1778274000,1778274000,855,0.69,0.7,0.695,0.01,110.12,69.6,0.3,0.31,21
btc-updown-15m-1778274000,1778274000,860,0.57,0.58,0.575,0.01,111.81,103,0.42,0.43,23
btc-updown-15m-1778274000,1778274000,865,0.56,0.57,0.565,0.01,52.2,80.54,0.43,0.44,9
btc-updown-15m-1778274000,1778274000,870,0.56,0.57,0.565,0.01,57.82,70.54,0.43,0.44,22
btc-updown-15m-1778274000,1778274000,875,0.58,0.6,0.59,0.02,52.35,79.65,0.4,0.42,1
btc-updown-15m-1778274000,1778274000,880,0.6,0.61,0.605,0.01,180.87,76,0.39,0.4,15
btc-updown-15m-1778274000,1778274000,885,0.62,0.63,0.625,0.01,288.1,65.74,0.37,0.38,86
btc-updown-15m-1778274000,1778274000,890,0.67,0.69,0.68,0.02,144.63,53.35,0.31,0.33,23
btc-updown-15m-1778274000,1778274000,895,0.88,0.89,0.885,0.01,233.87,61,0.11,0.12,11
btc-updown-15m-1778274000,1778274000,897,0.98,0.99,0.985,0.01,221.96,91.76,0.01,0.02,21
btc-updown-15m-1778274000,1778274000,899,0.99,,,,8640.39,0,,0.01,36
btc-updown-15m-1778274000,1778274000,900,0.99,,,,24516.68,0,,0.01,14
btc-updown-15m-1778278500,1778278500,0,0.43,0.45,0.44,0.02,885.71,1577.08,0.55,0.57,37
btc-updown-15m-1778278500,1778278500,15,0.45,0.46,0.455,0.01,1343.84,1409.11,0.54,0.55,2
btc-updown-15m-1778278500,1778278500,30,0.46,0.47,0.465,0.01,564.73,811.93,0.53,0.54,36
btc-updown-15m-1778278500,1778278500,45,0.46,0.47,0.465,0.01,841.68,734.9,0.53,0.54,8
btc-updown-15m-1778278500,1778278500,60,0.48,0.49,0.485,0.01,127.77,333.42,0.51,0.52,1
btc-updown-15m-1778278500,1778278500,75,0.47,0.48,0.475,0.01,1157.54,279.13,0.52,0.53,3
btc-updown-15m-1778278500,1778278500,90,0.52,0.53,0.525,0.01,339,557.33,0.47,0.48,2
btc-updown-15m-1778278500,1778278500,105,0.41,0.42,0.415,0.01,596.95,755.35,0.58,0.59,1
btc-updown-15m-1778278500,1778278500,120,0.41,0.42,0.415,0.01,689.12,514.99,0.58,0.59,42
btc-updown-15m-1778278500,1778278500,135,0.4,0.41,0.405,0.01,677.54,627.06,0.59,0.6,78
btc-updown-15m-1778278500,1778278500,150,0.36,0.37,0.365,0.01,426.68,511.41,0.63,0.64,2
btc-updown-15m-1778278500,1778278500,165,0.36,0.37,0.365,0.01,506.8,664.81,0.63,0.64,30
btc-updown-15m-1778278500,1778278500,180,0.33,0.34,0.335,0.01,350.19,207.27,0.66,0.67,10
btc-updown-15m-1778278500,1778278500,195,0.32,0.33,0.325,0.01,423.99,476.19,0.67,0.68,10
btc-updown-15m-1778278500,1778278500,210,0.32,0.33,0.325,0.01,427.7,817.32,0.67,0.68,8
btc-updown-15m-1778278500,1778278500,225,0.2,0.21,0.205,0.01,1041.34,1136.04,0.79,0.8,15
btc-updown-15m-1778278500,1778278500,240,0.27,0.28,0.275,0.01,459.82,234,0.72,0.73,0
btc-updown-15m-1778278500,1778278500,255,0.22,0.23,0.225,0.01,1315.15,526.75,0.77,0.78,58
btc-updown-15m-1778278500,1778278500,270,0.2,0.21,0.205,0.01,1322.82,651.02,0.79,0.8,5
btc-updown-15m-1778278500,1778278500,285,0.16,0.17,0.165,0.01,1250.27,602.43,0.83,0.84,15
btc-updown-15m-1778278500,1778278500,300,0.23,0.24,0.235,0.01,356.56,899.98,0.76,0.77,20
btc-updown-15m-1778278500,1778278500,315,0.21,0.22,0.215,0.01,803.31,1528.46,0.78,0.79,7
btc-updown-15m-1778278500,1778278500,330,0.18,0.19,0.185,0.01,734.81,511.27,0.81,0.82,10
btc-updown-15m-1778278500,1778278500,345,0.16,0.17,0.165,0.01,2108.38,780.64,0.83,0.84,13
btc-updown-15m-1778278500,1778278500,360,0.12,0.13,0.125,0.01,1554.4,292.67,0.87,0.88,6
btc-updown-15m-1778278500,1778278500,375,0.14,0.15,0.145,0.01,795.84,796.08,0.85,0.86,67
btc-updown-15m-1778278500,1778278500,390,0.05,0.06,0.055,0.01,2506.11,440.92,0.94,0.95,175
btc-updown-15m-1778278500,1778278500,405,0.06,0.07,0.065,0.01,2094.98,230.29,0.93,0.94,20
btc-updown-15m-1778278500,1778278500,420,0.06,0.07,0.065,0.01,1690.18,1130.37,0.93,0.94,12
btc-updown-15m-1778278500,1778278500,435,0.05,0.06,0.055,0.01,2877.6,1922.16,0.94,0.95,14
btc-updown-15m-1778278500,1778278500,450,0.07,0.08,0.075,0.01,1499.06,1310.05,0.92,0.93,29
btc-updown-15m-1778278500,1778278500,465,0.06,0.07,0.065,0.01,1159.13,1924.46,0.93,0.94,31
btc-updown-15m-1778278500,1778278500,480,0.06,0.07,0.065,0.01,1132.04,2317.37,0.93,0.94,58
btc-updown-15m-1778278500,1778278500,495,0.06,0.07,0.065,0.01,1345.96,3042.79,0.93,0.94,37
btc-updown-15m-1778278500,1778278500,510,0.06,0.07,0.065,0.01,1511.53,2299.05,0.93,0.94,6
btc-updown-15m-1778278500,1778278500,525,0.06,0.07,0.065,0.01,967.18,2714.66,0.93,0.94,22
btc-updown-15m-1778278500,1778278500,540,0.06,0.07,0.065,0.01,1370.46,2357.09,0.93,0.94,29
btc-updown-15m-1778278500,1778278500,555,0.06,0.07,0.065,0.01,627.83,2272.71,0.93,0.94,215
btc-updown-15m-1778278500,1778278500,570,0.04,0.05,0.045,0.01,2703.6,1694.81,0.95,0.96,17
btc-updown-15m-1778278500,1778278500,585,0.07,0.08,0.075,0.01,1484.05,483.31,0.92,0.93,3
btc-updown-15m-1778278500,1778278500,600,0.21,0.22,0.215,0.01,109.23,331.35,0.78,0.79,0
btc-updown-15m-1778278500,1778278500,615,0.08,0.09,0.085,0.01,623.63,235.35,0.91,0.92,1
btc-updown-15m-1778278500,1778278500,630,0.07,0.08,0.075,0.01,357.18,758.71,0.92,0.93,29
btc-updown-15m-1778278500,1778278500,645,0.05,0.06,0.055,0.01,1705.72,600.99,0.94,0.95,0
btc-updown-15m-1778278500,1778278500,660,0.05,0.06,0.055,0.01,1811.73,731.06,0.94,0.95,132
btc-updown-15m-1778278500,1778278500,675,0.06,0.09,0.075,0.03,624.51,438.06,0.91,0.94,25
btc-updown-15m-1778278500,1778278500,690,0.1,0.11,0.105,0.01,477.92,280.18,0.89,0.9,2
btc-updown-15m-1778278500,1778278500,705,0.09,0.1,0.095,0.01,437.32,515.75,0.9,0.91,9
btc-updown-15m-1778278500,1778278500,720,0.1,0.11,0.105,0.01,485.88,256.95,0.89,0.9,9
btc-updown-15m-1778278500,1778278500,735,0.11,0.12,0.115,0.01,429.65,601.17,0.88,0.89,75
btc-updown-15m-1778278500,1778278500,750,0.16,0.17,0.165,0.01,373.74,752.49,0.83,0.84,78
btc-updown-15m-1778278500,1778278500,765,0.13,0.14,0.135,0.01,297.38,155.58,0.86,0.87,3
btc-updown-15m-1778278500,1778278500,780,0.09,0.1,0.095,0.01,162.75,775.79,0.9,0.91,22
btc-updown-15m-1778278500,1778278500,795,0.06,0.07,0.065,0.01,681.44,663.47,0.93,0.94,16
btc-updown-15m-1778278500,1778278500,810,0.06,0.07,0.065,0.01,370.63,1233.99,0.93,0.94,8
btc-updown-15m-1778278500,1778278500,825,0.04,0.05,0.045,0.01,1219.22,2016.26,0.95,0.96,65
btc-updown-15m-1778278500,1778278500,840,0.03,0.04,0.035,0.01,2556.2,2039.18,0.96,0.97,7
btc-updown-15m-1778278500,1778278500,845,0.02,0.03,0.025,0.01,2107.48,1830.37,0.97,0.98,45
btc-updown-15m-1778278500,1778278500,850,0.01,0.02,0.015,0.01,1383.34,2056.88,0.98,0.99,227
btc-updown-15m-1778278500,1778278500,855,0.01,0.02,0.015,0.01,1023.81,2413.88,0.98,0.99,42
btc-updown-15m-1778278500,1778278500,860,0.01,0.02,0.015,0.01,893.32,2547.8,0.98,0.99,70
btc-updown-15m-1778278500,1778278500,865,,0.01,,,0,3207.36,0.99,,199
btc-updown-15m-1778278500,1778278500,870,,0.01,,,0,2907.65,0.99,,72
btc-updown-15m-1778278500,1778278500,875,,0.01,,,0,1487.51,0.99,,37
btc-updown-15m-1778278500,1778278500,880,0.01,0.02,0.015,0.01,270.7,1372.43,0.98,0.99,75
btc-updown-15m-1778278500,1778278500,885,0.01,0.02,0.015,0.01,301.77,1585.43,0.98,0.99,276
btc-updown-15m-1778278500,1778278500,890,,0.01,,,0,3466.84,0.99,,48
btc-updown-15m-1778278500,1778278500,895,,0.01,,,0,3523.77,0.99,,273
btc-updown-15m-1778278500,1778278500,897,,0.01,,,0,3417.78,0.99,,27
btc-updown-15m-1778278500,1778278500,899,,0.01,,,0,20624.92,0.99,,3
btc-updown-15m-1778278500,1778278500,900,,0.01,,,0,58845.97,0.99,,33
btc-updown-15m-1778283000,1778283000,0,0.5,0.51,0.505,0.01,130.34,670.81,0.49,0.5,174
btc-updown-15m-1778283000,1778283000,15,0.42,0.43,0.425,0.01,163.32,557.13,0.57,0.58,13
btc-updown-15m-1778283000,1778283000,30,0.37,0.38,0.375,0.01,1539.96,612.43,0.62,0.63,193
btc-updown-15m-1778283000,1778283000,45,0.37,0.38,0.375,0.01,1301.51,648.67,0.62,0.63,4
btc-updown-15m-1778283000,1778283000,60,0.37,0.38,0.375,0.01,418.76,704.75,0.62,0.63,77
btc-updown-15m-1778283000,1778283000,75,0.29,0.3,0.295,0.01,281.64,1090.58,0.7,0.71,7
btc-updown-15m-1778283000,1778283000,90,0.28,0.29,0.285,0.01,331.83,1149.34,0.71,0.72,318
btc-updown-15m-1778283000,1778283000,105,0.29,0.3,0.295,0.01,546.7,1325,0.7,0.71,22
btc-updown-15m-1778283000,1778283000,120,0.24,0.25,0.245,0.01,986.68,493.46,0.75,0.76,173
btc-updown-15m-1778283000,1778283000,135,0.3,0.31,0.305,0.01,644.71,701.33,0.69,0.7,24
btc-updown-15m-1778283000,1778283000,150,0.42,0.43,0.425,0.01,824.74,677,0.57,0.58,80
btc-updown-15m-1778283000,1778283000,165,0.41,0.42,0.415,0.01,66,947.47,0.58,0.59,20
btc-updown-15m-1778283000,1778283000,180,0.38,0.39,0.385,0.01,464.42,598.35,0.61,0.62,60
btc-updown-15m-1778283000,1778283000,195,0.38,0.39,0.385,0.01,494.97,559.56,0.61,0.62,15
btc-updown-15m-1778283000,1778283000,210,0.37,0.38,0.375,0.01,292.07,644.8,0.62,0.63,5
btc-updown-15m-1778283000,1778283000,225,0.27,0.28,0.275,0.01,485.89,411.84,0.72,0.73,64
btc-updown-15m-1778283000,1778283000,240,0.26,0.27,0.265,0.01,692.55,391.04,0.73,0.74,21
btc-updown-15m-1778283000,1778283000,255,0.26,0.27,0.265,0.01,524.8,1124.73,0.73,0.74,21
btc-updown-15m-1778283000,1778283000,270,0.26,0.27,0.265,0.01,767.25,1127.71,0.73,0.74,3
btc-updown-15m-1778283000,1778283000,285,0.33,0.34,0.335,0.01,487.64,111.97,0.66,0.67,15
btc-updown-15m-1778283000,1778283000,300,0.45,0.46,0.455,0.01,431.29,167.47,0.54,0.55,0
btc-updown-15m-1778283000,1778283000,315,0.41,0.42,0.415,0.01,319.64,420.47,0.58,0.59,19
btc-updown-15m-1778283000,1778283000,330,0.38,0.39,0.385,0.01,516.22,1069.91,0.61,0.62,227
btc-updown-15m-1778283000,1778283000,345,0.38,0.39,0.385,0.01,554.58,1188.64,0.61,0.62,9
btc-updown-15m-1778283000,1778283000,360,0.38,0.39,0.385,0.01,491.33,1352.16,0.61,0.62,17
btc-updown-15m-1778283000,1778283000,375,0.24,0.25,0.245,0.01,181.51,339.42,0.75,0.76,10
btc-updown-15m-1778283000,1778283000,390,0.17,0.18,0.175,0.01,205.35,860.39,0.82,0.83,16
btc-updown-15m-1778283000,1778283000,405,0.16,0.17,0.165,0.01,734.96,727.57,0.83,0.84,17
btc-updown-15m-1778283000,1778283000,420,0.16,0.17,0.165,0.01,319.34,1427.38,0.83,0.84,24
btc-updown-15m-1778283000,1778283000,435,0.13,0.14,0.135,0.01,452.7,1083.16,0.86,0.87,26
btc-updown-15m-1778283000,1778283000,450,0.07,0.08,0.075,0.01,1664.99,1666.41,0.92,0.93,10
btc-updown-15m-1778283000,1778283000,465,0.13,0.14,0.135,0.01,672.72,418,0.86,0.87,179
btc-updown-15m-1778283000,1778283000,480,0.14,0.15,0.145,0.01,261.8,687.47,0.85,0.86,12
btc-updown-15m-1778283000,1778283000,495,0.13,0.14,0.135,0.01,237.18,910.85,0.86,0.87,26
btc-updown-15m-1778283000,1778283000,510,0.09,0.1,0.095,0.01,789.22,567.56,0.9,0.91,33
btc-updown-15m-1778283000,1778283000,525,0.09,0.1,0.095,0.01,1145.35,1248.2,0.9,0.91,13
btc-updown-15m-1778283000,1778283000,540,0.09,0.1,0.095,0.01,1460.16,962.65,0.9,0.91,18
btc-updown-15m-1778283000,1778283000,555,0.09,0.1,0.095,0.01,1197.66,1586,0.9,0.91,37
btc-updown-15m-1778283000,1778283000,570,0.09,0.1,0.095,0.01,1054.96,1856,0.9,0.91,20
btc-updown-15m-1778283000,1778283000,585,0.1,0.11,0.105,0.01,1023.26,1721.62,0.89,0.9,36
btc-updown-15m-1778283000,1778283000,600,0.1,0.11,0.105,0.01,434.04,1336.87,0.89,0.9,2
