slug,epoch,t_sec,up_best_bid,up_best_ask,up_mid,spread,top3_bid_depth,top3_ask_depth,down_best_bid,down_best_ask,last_event_age_ms
btc-updown-15m-1777818600,1777818600,345,0.7,0.71,0.705,0.01,764.95,590.23,0.29,0.3,570
btc-updown-15m-1777818600,1777818600,360,0.7,0.71,0.705,0.01,812.83,340.04,0.29,0.3,127
btc-updown-15m-1777818600,1777818600,375,0.68,0.7,0.69,0.02,26.63,151.14,0.3,0.32,0
btc-updown-15m-1777818600,1777818600,390,0.65,0.66,0.655,0.01,90.65,312.44,0.34,0.35,12
btc-updown-15m-1777818600,1777818600,405,0.6,0.61,0.605,0.01,29.36,568.65,0.39,0.4,69
btc-updown-15m-1777818600,1777818600,420,0.58,0.59,0.585,0.01,159.79,190.74,0.41,0.42,0
btc-updown-15m-1777818600,1777818600,435,0.73,0.74,0.735,0.01,258.47,69.28,0.26,0.27,49
btc-updown-15m-1777818600,1777818600,450,0.72,0.73,0.725,0.01,743.75,89.63,0.27,0.28,47
btc-updown-15m-1777818600,1777818600,465,0.74,0.75,0.745,0.01,466.99,349.08,0.25,0.26,2
btc-updown-15m-1777818600,1777818600,480,0.58,0.6,0.59,0.02,392.21,236.49,0.4,0.42,52
btc-updown-15m-1777818600,1777818600,495,0.57,0.58,0.575,0.01,128.8,299.08,0.42,0.43,100
btc-updown-15m-1777818600,1777818600,510,0.65,0.66,0.655,0.01,257.37,621.23,0.34,0.35,58
btc-updown-15m-1777818600,1777818600,525,0.65,0.66,0.655,0.01,262.63,317.5,0.34,0.35,120
btc-updown-15m-1777818600,1777818600,540,0.71,0.72,0.715,0.01,215.43,898.49,0.28,0.29,53
btc-updown-15m-1777818600,1777818600,555,0.69,0.7,0.695,0.01,72.91,353.87,0.3,0.31,25
btc-updown-15m-1777818600,1777818600,570,0.7,0.71,0.705,0.01,145.5,658.65,0.29,0.3,266
btc-updown-15m-1777818600,1777818600,585,0.71,0.72,0.715,0.01,90.59,859.98,0.28,0.29,51
btc-updown-15m-1777818600,1777818600,600,0.66,0.67,0.665,0.01,179.1,480.59,0.33,0.34,33
btc-updown-15m-1777818600,1777818600,615,0.65,0.66,0.655,0.01,158.83,117.33,0.34,0.35,119
btc-updown-15m-1777818600,1777818600,630,0.7,0.71,0.705,0.01,186.44,600.49,0.29,0.3,8
btc-updown-15m-1777818600,1777818600,645,0.67,0.68,0.675,0.01,59.13,438.95,0.32,0.33,99
btc-updown-15m-1777818600,1777818600,660,0.68,0.69,0.685,0.01,53.26,273.61,0.31,0.32,56
btc-updown-15m-1777818600,1777818600,675,0.69,0.7,0.695,0.01,388.31,139.11,0.3,0.31,28
btc-updown-15m-1777818600,1777818600,690,0.68,0.69,0.685,0.01,164.87,191.86,0.31,0.32,51
btc-updown-15m-1777818600,1777818600,705,0.71,0.72,0.715,0.01,251.89,130.89,0.28,0.29,65
btc-updown-15m-1777818600,1777818600,720,0.73,0.74,0.735,0.01,138,152.15,0.26,0.27,14
btc-updown-15m-1777818600,1777818600,735,0.74,0.75,0.745,0.01,304.67,70.53,0.25,0.26,117
btc-updown-15m-1777818600,1777818600,750,0.79,0.8,0.795,0.01,89.67,644.1,0.2,0.21,4
btc-updown-15m-1777818600,1777818600,765,0.79,0.8,0.795,0.01,124.88,481.96,0.2,0.21,57
btc-updown-15m-1777818600,1777818600,780,0.78,0.79,0.785,0.01,359.99,266.9,0.21,0.22,3
btc-updown-15m-1777818600,1777818600,795,0.82,0.83,0.825,0.01,243.14,418.17,0.17,0.18,20
btc-updown-15m-1777818600,1777818600,810,0.95,0.96,0.955,0.01,229.13,1545.24,0.04,0.05,22
btc-updown-15m-1777818600,1777818600,825,0.95,0.96,0.955,0.01,258.14,2183.43,0.04,0.05,19
btc-updown-15m-1777818600,1777818600,840,0.95,0.96,0.955,0.01,497.35,1724.51,0.04,0.05,0
btc-updown-15m-1777818600,1777818600,845,0.96,0.97,0.965,0.01,551.59,3869.2,0.03,0.04,58
btc-updown-15m-1777818600,1777818600,850,0.96,0.97,0.965,0.01,556.82,3027.82,0.03,0.04,22
btc-updown-15m-1777818600,1777818600,855,0.97,0.98,0.975,0.01,706.65,2849.32,0.02,0.03,11
btc-updown-15m-1777818600,1777818600,860,0.97,0.98,0.975,0.01,721.92,2975.03,0.02,0.03,56
btc-updown-15m-1777818600,1777818600,865,0.97,0.98,0.975,0.01,810.17,2385.2,0.02,0.03,37
btc-updown-15m-1777818600,1777818600,870,0.97,0.98,0.975,0.01,747.39,2336.43,0.02,0.03,2
btc-updown-15m-1777818600,1777818600,875,0.97,0.98,0.975,0.01,683.96,2497.29,0.02,0.03,420
btc-updown-15m-1777818600,1777818600,880,0.97,0.98,0.975,0.01,440.31,1791.36,0.02,0.03,217
btc-updown-15m-1777818600,1777818600,885,0.97,0.99,0.98,0.02,15,1065.33,0.01,0.03,6
btc-updown-15m-1777818600,1777818600,890,0.98,0.99,0.985,0.01,15,19.36,0.01,0.02,6
btc-updown-15m-1777818600,1777818600,895,0.51,,,,792.27,0,,0.49,13
btc-updown-15m-1777818600,1777818600,897,0.54,0.55,0.545,0.01,4885.87,118.01,0.45,0.46,90
btc-updown-15m-1777818600,1777818600,899,0.61,0.85,0.73,0.24,259.09,9.96,0.15,0.39,70
btc-updown-15m-1777818600,1777818600,900,0.99,,,,31223.64,0,,0.01,9
btc-updown-15m-1777823100,1777823100,0,0.5,0.51,0.505,0.01,209.44,31.43,0.49,0.5,666
btc-updown-15m-1777823100,1777823100,15,0.51,0.52,0.515,0.01,588.11,225.53,0.48,0.49,14
btc-updown-15m-1777823100,1777823100,30,0.51,0.52,0.515,0.01,606.5,214.29,0.48,0.49,7
btc-updown-15m-1777823100,1777823100,45,0.51,0.52,0.515,0.01,562.28,255.97,0.48,0.49,38
btc-updown-15m-1777823100,1777823100,60,0.53,0.54,0.535,0.01,380.55,384.1,0.46,0.47,172
btc-updown-15m-1777823100,1777823100,75,0.5,0.51,0.505,0.01,590.94,268.1,0.49,0.5,17
btc-updown-15m-1777823100,1777823100,90,0.5,0.52,0.51,0.02,559.6,548.27,0.48,0.5,40
btc-updown-15m-1777823100,1777823100,105,0.49,0.5,0.495,0.01,690.87,406.21,0.5,0.51,488
btc-updown-15m-1777823100,1777823100,120,0.53,0.54,0.535,0.01,452.05,159.81,0.46,0.47,14
btc-updown-15m-1777823100,1777823100,135,0.57,0.58,0.575,0.01,466.57,81.08,0.42,0.43,11
btc-updown-15m-1777823100,1777823100,150,0.59,0.6,0.595,0.01,500.22,636,0.4,0.41,34
btc-updown-15m-1777823100,1777823100,165,0.58,0.59,0.585,0.01,273.17,678.58,0.41,0.42,2
btc-updown-15m-1777823100,1777823100,180,0.56,0.57,0.565,0.01,176.78,353,0.43,0.44,50
btc-updown-15m-1777823100,1777823100,195,0.56,0.57,0.565,0.01,546.3,268.81,0.43,0.44,200
btc-updown-15m-1777823100,1777823100,210,0.57,0.58,0.575,0.01,460.62,817.99,0.42,0.43,91
btc-updown-15m-1777823100,1777823100,225,0.55,0.56,0.555,0.01,305.07,415.27,0.44,0.45,69
btc-updown-15m-1777823100,1777823100,240,0.55,0.56,0.555,0.01,561.45,135.37,0.44,0.45,455
btc-updown-15m-1777823100,1777823100,255,0.61,0.62,0.615,0.01,439.92,785.25,0.38,0.39,236
btc-updown-15m-1777823100,1777823100,270,0.61,0.62,0.615,0.01,201.12,956.6,0.38,0.39,33
btc-updown-15m-1777823100,1777823100,285,0.46,0.49,0.475,0.03,69.51,278.78,0.51,0.54,25
btc-updown-15m-1777823100,1777823100,300,0.27,0.28,0.275,0.01,850.35,327.99,0.72,0.73,7
btc-updown-15m-1777823100,1777823100,315,0.29,0.3,0.295,0.01,452.11,401.99,0.7,0.71,1
btc-updown-15m-1777823100,1777823100,330,0.19,0.2,0.195,0.01,292.99,604.24,0.8,0.81,1
btc-updown-15m-1777823100,1777823100,345,0.15,0.16,0.155,0.01,563.6,394.72,0.84,0.85,1
btc-updown-15m-1777823100,1777823100,360,0.11,0.12,0.115,0.01,705.09,552.23,0.88,0.89,18
btc-updown-15m-1777823100,1777823100,375,0.2,0.21,0.205,0.01,128.72,479.42,0.79,0.8,1
btc-updown-15m-1777823100,1777823100,390,0.14,0.15,0.145,0.01,404.77,246.64,0.85,0.86,2
btc-updown-15m-1777823100,1777823100,405,0.13,0.14,0.135,0.01,430.93,1585.14,0.86,0.87,7
btc-updown-15m-1777823100,1777823100,420,0.11,0.12,0.115,0.01,712.55,628.56,0.88,0.89,61
btc-updown-15m-1777823100,1777823100,435,0.11,0.12,0.115,0.01,621.2,1070.93,0.88,0.89,64
btc-updown-15m-1777823100,1777823100,450,0.1,0.11,0.105,0.01,807.84,1052.15,0.89,0.9,78
btc-updown-15m-1777823100,1777823100,465,0.23,0.24,0.235,0.01,685.5,899.73,0.76,0.77,37
btc-updown-15m-1777823100,1777823100,480,0.17,0.18,0.175,0.01,1097.74,392.03,0.82,0.83,154
btc-updown-15m-1777823100,1777823100,495,0.12,0.13,0.125,0.01,234.13,577.93,0.87,0.88,1
btc-updown-15m-1777823100,1777823100,510,0.13,0.14,0.135,0.01,922.37,1020.42,0.86,0.87,108
btc-updown-15m-1777823100,1777823100,525,0.11,0.12,0.115,0.01,706.64,387.8,0.88,0.89,21
btc-updown-15m-1777823100,1777823100,540,0.25,0.26,0.255,0.01,421.28,853.3,0.74,0.75,50
btc-updown-15m-1777823100,1777823100,555,0.23,0.24,0.235,0.01,777.94,708.95,0.76,0.77,19
btc-updown-15m-1777823100,1777823100,570,0.23,0.24,0.235,0.01,697.2,684.97,0.76,0.77,3
btc-updown-15m-1777823100,1777823100,585,0.27,0.28,0.275,0.01,343.17,335.84,0.72,0.73,425
btc-updown-15m-1777823100,1777823100,600,0.13,0.14,0.135,0.01,764.75,238.39,0.86,0.87,12
btc-updown-15m-1777823100,1777823100,615,0.14,0.15,0.145,0.01,501.65,336.93,0.85,0.86,9
btc-updown-15m-1777823100,1777823100,630,0.13,0.14,0.135,0.01,442.58,406.53,0.86,0.87,526
btc-updown-15m-1777823100,1777823100,645,0.13,0.14,0.135,0.01,275.22,533.54,0.86,0.87,8
btc-updown-15m-1777823100,1777823100,660,0.1,0.11,0.105,0.01,845.81,273.02,0.89,0.9,24
btc-updown-15m-1777823100,1777823100,675,0.14,0.15,0.145,0.01,511.05,643.06,0.85,0.86,4
btc-updown-15m-1777823100,1777823100,690,0.11,0.12,0.115,0.01,511,772.89,0.88,0.89,4
btc-updown-15m-1777823100,1777823100,705,0.16,0.17,0.165,0.01,479.23,458.42,0.83,0.84,1
btc-updown-15m-1777823100,1777823100,720,0.1,0.11,0.105,0.01,591.98,421.29,0.89,0.9,46
btc-updown-15m-1777823100,1777823100,735,0.08,0.09,0.085,0.01,619.23,183.42,0.91,0.92,5
btc-updown-15m-1777823100,1777823100,750,0.04,0.06,0.05,0.02,1843.94,713.09,0.94,0.96,14
btc-updown-15m-1777823100,1777823100,765,0.05,0.06,0.055,0.01,930.14,760.82,0.94,0.95,266
btc-updown-15m-1777823100,1777823100,780,0.03,0.04,0.035,0.01,4443.39,466.92,0.96,0.97,56
btc-updown-15m-1777823100,1777823100,795,0.04,0.05,0.045,0.01,1757.15,526.54,0.95,0.96,12
btc-updown-15m-1777823100,1777823100,810,0.03,0.04,0.035,0.01,4273.89,327.79,0.96,0.97,88
btc-updown-15m-1777823100,1777823100,825,0.02,0.03,0.025,0.01,3540.19,937.63,0.97,0.98,99
btc-updown-15m-1777823100,1777823100,840,0.01,0.02,0.015,0.01,2736.8,911.7,0.98,0.99,1
btc-updown-15m-1777823100,1777823100,845,0.01,0.02,0.015,0.01,2261.67,975.74,0.98,0.99,8
btc-updown-15m-1777823100,1777823100,850,0.01,0.02,0.015,0.01,1706.67,975.74,0.98,0.99,182
btc-updown-15m-1777823100,1777823100,855,0.01,0.02,0.015,0.01,1665.63,1245.55,0.98,0.99,99
btc-updown-15m-1777823100,1777823100,860,0.01,0.02,0.015,0.01,1660.63,1255.55,0.98,0.99,248
btc-updown-15m-1777823100,1777823100,865,0.01,0.02,0.015,0.01,1500.67,964.9,0.98,0.99,49
btc-updown-15m-1777823100,1777823100,870,0.01,0.02,0.015,0.01,1294.59,1228.83,0.98,0.99,238
btc-updown-15m-1777823100,1777823100,875,0.01,0.02,0.015,0.01,1384.59,863.63,0.98,0.99,37
btc-updown-15m-1777823100,1777823100,880,0.01,0.02,0.015,0.01,1343.15,621.03,0.98,0.99,68
btc-updown-15m-1777823100,1777823100,885,0.01,0.03,0.02,0.02,865.61,133.34,0.97,0.99,16
btc-updown-15m-1777823100,1777823100,890,,0.001,,,0,50.01,0.999,,132
btc-updown-15m-1777823100,1777823100,895,,0.9,,,0,1466.59,0.1,,69
btc-updown-15m-1777823100,1777823100,897,,0.001,,,0,1110.2,0.999,,65
btc-updown-15m-1777823100,1777823100,899,,0.01,,,0,5795,0.99,,49
btc-updown-15m-1777823100,1777823100,900,,0.001,,,0,14879.32,0.999,,109
btc-updown-15m-1777827600,1777827600,0,0.51,0.52,0.515,0.01,340.88,220.92,0.48,0.49,256
btc-updown-15m-1777827600,1777827600,15,0.35,0.36,0.355,0.01,752.29,866.53,0.64,0.65,16
btc-updown-15m-1777827600,1777827600,30,0.35,0.36,0.355,0.01,849.01,494.84,0.64,0.65,94
btc-updown-15m-1777827600,1777827600,45,0.36,0.37,0.365,0.01,197.63,228.6,0.63,0.64,107
btc-updown-15m-1777827600,1777827600,60,0.35,0.36,0.355,0.01,282.09,1296.31,0.64,0.65,2
btc-updown-15m-1777827600,1777827600,75,0.27,0.28,0.275,0.01,457.43,1363.98,0.72,0.73,6
btc-updown-15m-1777827600,1777827600,90,0.22,0.23,0.225,0.01,376.84,1246.61,0.77,0.78,0
btc-updown-15m-1777827600,1777827600,105,0.2,0.21,0.205,0.01,254.79,803.8,0.79,0.8,24
btc-updown-15m-1777827600,1777827600,120,0.2,0.21,0.205,0.01,652.2,1340.89,0.79,0.8,5
btc-updown-15m-1777827600,1777827600,135,0.18,0.19,0.185,0.01,617.29,764.86,0.81,0.82,13
btc-updown-15m-1777827600,1777827600,150,0.19,0.2,0.195,0.01,600.21,1030.78,0.8,0.81,8
btc-updown-15m-1777827600,1777827600,165,0.16,0.17,0.165,0.01,932.74,149.71,0.83,0.84,23
btc-updown-15m-1777827600,1777827600,180,0.15,0.16,0.155,0.01,910.72,637.05,0.84,0.85,0
btc-updown-15m-1777827600,1777827600,195,0.16,0.17,0.165,0.01,968.32,1084.67,0.83,0.84,3
btc-updown-15m-1777827600,1777827600,210,0.13,0.14,0.135,0.01,379.4,1202.41,0.86,0.87,5
btc-updown-15m-1777827600,1777827600,225,0.11,0.12,0.115,0.01,378.55,1262.74,0.88,0.89,109
btc-updown-15m-1777827600,1777827600,240,0.1,0.11,0.105,0.01,1381.25,853.04,0.89,0.9,14
btc-updown-15m-1777827600,1777827600,255,0.1,0.11,0.105,0.01,743.86,1186.86,0.89,0.9,55
btc-updown-15m-1777827600,1777827600,270,0.09,0.09,0.09,0,1434.09,51.29,0.91,0.91,7
btc-updown-15m-1777827600,1777827600,285,0.11,0.12,0.115,0.01,918.46,422.9,0.88,0.89,21
btc-updown-15m-1777827600,1777827600,300,0.12,0.13,0.125,0.01,361.96,671.71,0.87,0.88,48
btc-updown-15m-1777827600,1777827600,315,0.07,0.08,0.075,0.01,1796.39,869.2,0.92,0.93,54
btc-updown-15m-1777827600,1777827600,330,0.06,0.07,0.065,0.01,880.05,259.81,0.93,0.94,171
btc-updown-15m-1777827600,1777827600,345,0.17,0.18,0.175,0.01,552.42,349.93,0.82,0.83,21
btc-updown-15m-1777827600,1777827600,360,0.22,0.23,0.225,0.01,1161.79,741.06,0.77,0.78,25
btc-updown-15m-1777827600,1777827600,375,0.28,0.31,0.295,0.03,529,420.06,0.69,0.72,83
btc-updown-15m-1777827600,1777827600,390,0.33,0.34,0.335,0.01,491.23,662.7,0.66,0.67,22
btc-updown-15m-1777827600,1777827600,405,0.28,0.29,0.285,0.01,675.8,614.67,0.71,0.72,222
btc-updown-15m-1777827600,1777827600,420,0.27,0.28,0.275,0.01,805.26,397.08,0.72,0.73,84
btc-updown-15m-1777827600,1777827600,435,0.32,0.33,0.325,0.01,612.91,976.23,0.67,0.68,10
btc-updown-15m-1777827600,1777827600,450,0.41,0.42,0.415,0.01,809.47,274.84,0.58,0.59,69
btc-updown-15m-1777827600,1777827600,465,0.34,0.37,0.355,0.03,77.58,357.52,0.63,0.66,183
btc-updown-15m-1777827600,1777827600,480,0.36,0.37,0.365,0.01,629.02,767.27,0.63,0.64,53
btc-updown-15m-1777827600,1777827600,495,0.31,0.32,0.315,0.01,186.77,687.77,0.68,0.69,85
btc-updown-15m-1777827600,1777827600,510,0.33,0.34,0.335,0.01,370.86,783.03,0.66,0.67,45
btc-updown-15m-1777827600,1777827600,525,0.31,0.32,0.315,0.01,673.49,701.7,0.68,0.69,14
btc-updown-15m-1777827600,1777827600,540,0.36,0.37,0.365,0.01,592.07,343.01,0.63,0.64,210
btc-updown-15m-1777827600,1777827600,555,0.33,0.34,0.335,0.01,695.13,677.66,0.66,0.67,17
btc-updown-15m-1777827600,1777827600,570,0.33,0.34,0.335,0.01,604.93,670.58,0.66,0.67,189
btc-updown-15m-1777827600,1777827600,585,0.28,0.29,0.285,0.01,331.05,653.23,0.71,0.72,5
btc-updown-15m-1777827600,1777827600,600,0.26,0.27,0.265,0.01,291.44,229.93,0.73,0.74,5
btc-updown-15m-1777827600,1777827600,615,0.27,0.28,0.275,0.01,959.49,26.67,0.72,0.73,55
btc-updown-15m-1777827600,1777827600,630,0.47,0.48,0.475,0.01,736.64,466,0.52,0.53,305
btc-updown-15m-1777827600,1777827600,645,0.69,0.7,0.695,0.01,715.17,554.47,0.3,0.31,82
btc-updown-15m-1777827600,1777827600,660,0.65,0.66,0.655,0.01,717.27,617.84,0.34,0.35,35
btc-updown-15m-1777827600,1777827600,675,0.65,0.66,0.655,0.01,289.27,584.79,0.34,0.35,17
btc-updown-15m-1777827600,1777827600,690,0.85,0.92,0.885,0.07,1075.65,526.58,0.08,0.15,6
btc-updown-15m-1777827600,1777827600,705,0.94,0.95,0.945,0.01,1208.15,628.2,0.05,0.06,31
btc-updown-15m-1777827600,1777827600,720,0.96,0.97,0.965,0.01,1319.61,3928.39,0.03,0.04,132
btc-updown-15m-1777827600,1777827600,735,0.95,0.96,0.955,0.01,1236.3,2582.31,0.04,0.05,223
btc-updown-15m-1777827600,1777827600,750,0.9,0.91,0.905,0.01,224.53,281.25,0.09,0.1,107
btc-updown-15m-1777827600,1777827600,765,0.9,0.91,0.905,0.01,346.23,671.96,0.09,0.1,22
btc-updown-15m-1777827600,1777827600,780,0.91,0.92,0.915,0.01,762.25,594.18,0.08,0.09,4
btc-updown-15m-1777827600,1777827600,795,0.93,0.94,0.935,0.01,1020.28,938.79,0.06,0.07,77
btc-updown-15m-1777827600,1777827600,810,0.93,0.94,0.935,0.01,1504.62,1039.78,0.06,0.07,211
btc-updown-15m-1777827600,1777827600,825,0.94,0.95,0.945,0.01,1737.71,1042.18,0.05,0.06,8
btc-updown-15m-1777827600,1777827600,840,0.95,0.96,0.955,0.01,1438.25,1923.45,0.04,0.05,0
btc-updown-15m-1777827600,1777827600,845,0.95,0.96,0.955,0.01,1483.89,1847.82,0.04,0.05,58
btc-updown-15m-1777827600,1777827600,850,0.95,0.96,0.955,0.01,1478.58,1181.85,0.04,0.05,30
btc-updown-15m-1777827600,1777827600,855,0.96,0.97,0.965,0.01,1271.54,2154.17,0.03,0.04,14
btc-updown-15m-1777827600,1777827600,860,0.96,0.97,0.965,0.01,1404.51,2033.86,0.03,0.04,30
btc-updown-15m-1777827600,1777827600,865,0.96,0.97,0.965,0.01,1614.12,2000.62,0.03,0.04,19
btc-updown-15m-1777827600,1777827600,870,0.97,0.98,0.975,0.01,1213.26,1225.48,0.02,0.03,40
btc-updown-15m-1777827600,1777827600,875,0.97,0.98,0.975,0.01,1138.97,1038.96,0.02,0.03,145
btc-updown-15m-1777827600,1777827600,880,0.98,0.99,0.985,0.01,1246.36,720.74,0.01,0.02,18
btc-updown-15m-1777827600,1777827600,885,0.96,0.97,0.965,0.01,339.86,687.76,0.03,0.04,32
btc-updown-15m-1777827600,1777827600,890,0.3,0.7,0.5,0.4,11181.95,10964.47,0.3,0.7,3
btc-updown-15m-1777827600,1777827600,895,0.02,,,,2012.89,0,,0.98,21
btc-updown-15m-1777827600,1777827600,897,0.99,,,,2270.32,0,,0.01,1
btc-updown-15m-1777827600,1777827600,899,0.99,,,,6121,0,,0.01,17
btc-updown-15m-1777827600,1777827600,900,0.99,,,,7761.62,0,,0.01,78
btc-updown-15m-1777832100,1777832100,0,0.53,0.54,0.535,0.01,1098.21,340.6,0.46,0.47,262
btc-updown-15m-1777832100,1777832100,15,0.35,0.36,0.355,0.01,83.88,245.57,0.64,0.65,8
btc-updown-15m-1777832100,1777832100,30,0.43,0.44,0.435,0.01,508.89,200.02,0.56,0.57,126
btc-updown-15m-1777832100,1777832100,45,0.43,0.44,0.435,0.01,489.39,123.63,0.56,0.57,28
btc-updown-15m-1777832100,1777832100,60,0.38,0.39,0.385,0.01,283.84,402.3,0.61,0.62,24
btc-updown-15m-1777832100,1777832100,75,0.41,0.42,0.415,0.01,138.03,468.03,0.58,0.59,38
btc-updown-15m-1777832100,1777832100,90,0.38,0.39,0.385,0.01,286.17,135.29,0.61,0.62,31
btc-updown-15m-1777832100,1777832100,105,0.28,0.29,0.285,0.01,445.62,354.86,0.71,0.72,10
btc-updown-15m-1777832100,1777832100,120,0.27,0.28,0.275,0.01,527.08,417.71,0.72,0.73,161
btc-updown-15m-1777832100,1777832100,135,0.32,0.33,0.325,0.01,171.07,605.03,0.67,0.68,32
btc-updown-15m-1777832100,1777832100,150,0.35,0.36,0.355,0.01,76.54,168,0.64,0.65,16
btc-updown-15m-1777832100,1777832100,165,0.33,0.34,0.335,0.01,251.11,204.58,0.66,0.67,259
btc-updown-15m-1777832100,1777832100,180,0.4,0.41,0.405,0.01,59,238.07,0.59,0.6,88
btc-updown-15m-1777832100,1777832100,195,0.37,0.38,0.375,0.01,342.66,259.69,0.62,0.63,111
btc-updown-15m-1777832100,1777832100,210,0.49,0.5,0.495,0.01,223.56,723.06,0.5,0.51,37
btc-updown-15m-1777832100,1777832100,225,0.5,0.51,0.505,0.01,256.6,629.53,0.49,0.5,58
btc-updown-15m-1777832100,1777832100,240,0.53,0.54,0.535,0.01,248.12,196.71,0.46,0.47,5
btc-updown-15m-1777832100,1777832100,255,0.5,0.51,0.505,0.01,259.05,564.16,0.49,0.5,58
btc-updown-15m-1777832100,1777832100,270,0.51,0.52,0.515,0.01,429.79,131.88,0.48,0.49,36
btc-updown-15m-1777832100,1777832100,285,0.69,0.7,0.695,0.01,827.03,102,0.3,0.31,46
btc-updown-15m-1777832100,1777832100,300,0.76,0.77,0.765,0.01,228.41,551.48,0.23,0.24,26
btc-updown-15m-1777832100,1777832100,315,0.66,0.67,0.665,0.01,761.61,275.13,0.33,0.34,40
btc-updown-15m-1777832100,1777832100,330,0.66,0.67,0.665,0.01,492.51,114.49,0.33,0.34,10
btc-updown-15m-1777832100,1777832100,345,0.7,0.71,0.705,0.01,240.62,227.1,0.29,0.3,15
btc-updown-15m-1777832100,1777832100,360,0.71,0.72,0.715,0.01,498.79,389.08,0.28,0.29,2
btc-updown-15m-1777832100,1777832100,375,0.64,0.65,0.645,0.01,319.12,314.86,0.35,0.36,161
btc-updown-15m-1777832100,1777832100,390,0.63,0.64,0.635,0.01,322.83,338.54,0.36,0.37,223
btc-updown-15m-1777832100,1777832100,405,0.63,0.64,0.635,0.01,831.15,257.91,0.36,0.37,361
btc-updown-15m-1777832100,1777832100,420,0.63,0.64,0.635,0.01,209.07,424.98,0.36,0.37,54
btc-updown-15m-1777832100,1777832100,435,0.63,0.64,0.635,0.01,696.96,81.26,0.36,0.37,48
btc-updown-15m-1777832100,1777832100,450,0.65,0.66,0.655,0.01,414.11,170.67,0.34,0.35,55
btc-updown-15m-1777832100,1777832100,465,0.67,0.68,0.675,0.01,432.22,119.1,0.32,0.33,23
btc-updown-15m-1777832100,1777832100,480,0.71,0.72,0.715,0.01,459.21,226.56,0.28,0.29,114
btc-updown-15m-1777832100,1777832100,495,0.78,0.79,0.785,0.01,296.1,614.65,0.21,0.22,46
btc-updown-15m-1777832100,1777832100,510,0.81,0.82,0.815,0.01,345.04,367.42,0.18,0.19,80
btc-updown-15m-1777832100,1777832100,525,0.84,0.85,0.845,0.01,372.97,513.3,0.15,0.16,216
btc-updown-15m-1777832100,1777832100,540,0.84,0.85,0.845,0.01,156.34,569.48,0.15,0.16,54
btc-updown-15m-1777832100,1777832100,555,0.83,0.84,0.835,0.01,314.34,199.26,0.16,0.17,8
btc-updown-15m-1777832100,1777832100,570,0.82,0.83,0.825,0.01,865.47,118.25,0.17,0.18,102
btc-updown-15m-1777832100,1777832100,585,0.84,0.85,0.845,0.01,930.68,94.76,0.15,0.16,8
