slug,epoch,t_sec,up_best_bid,up_best_ask,up_mid,spread,top3_bid_depth,top3_ask_depth,down_best_bid,down_best_ask,last_event_age_ms
btc-updown-15m-1773946800,1773946800,90,0.72,0.73,0.725,0.01,2185.93,4044.62,0.27,0.28,4
btc-updown-15m-1773946800,1773946800,105,0.73,0.74,0.735,0.01,2524.61,3452.77,0.26,0.27,1
btc-updown-15m-1773946800,1773946800,120,0.81,0.82,0.815,0.01,2586.51,2475.3,0.18,0.19,8
btc-updown-15m-1773946800,1773946800,135,0.81,0.82,0.815,0.01,3600.7,2122.02,0.18,0.19,14
btc-updown-15m-1773946800,1773946800,150,0.78,0.79,0.785,0.01,3597.6,2090.38,0.21,0.22,3
btc-updown-15m-1773946800,1773946800,165,0.79,0.8,0.795,0.01,2468.93,2826.95,0.2,0.21,15
btc-updown-15m-1773946800,1773946800,180,0.83,0.84,0.835,0.01,1755.61,3176.84,0.16,0.17,1
btc-updown-15m-1773946800,1773946800,195,0.71,0.72,0.715,0.01,3305.67,468.63,0.28,0.29,6
btc-updown-15m-1773946800,1773946800,210,0.73,0.74,0.735,0.01,1584.32,2298.51,0.26,0.27,22
btc-updown-15m-1773946800,1773946800,225,0.78,0.79,0.785,0.01,1403.89,894.89,0.21,0.22,1
btc-updown-15m-1773946800,1773946800,240,0.75,0.76,0.755,0.01,2828.34,1478.42,0.24,0.25,71
btc-updown-15m-1773946800,1773946800,255,0.72,0.73,0.725,0.01,3836.81,1254.27,0.27,0.28,5
btc-updown-15m-1773946800,1773946800,270,0.75,0.76,0.755,0.01,3416.49,1123.24,0.24,0.25,61
btc-updown-15m-1773946800,1773946800,285,0.84,0.85,0.845,0.01,2959.24,3454.71,0.15,0.16,18
btc-updown-15m-1773946800,1773946800,300,0.85,0.86,0.855,0.01,1376.55,1557.21,0.14,0.15,60
btc-updown-15m-1773946800,1773946800,315,0.86,0.87,0.865,0.01,2633.1,2409.7,0.13,0.14,357
btc-updown-15m-1773946800,1773946800,330,0.9,0.91,0.905,0.01,2252.37,3620.3,0.09,0.1,5
btc-updown-15m-1773946800,1773946800,345,0.9,0.91,0.905,0.01,2663.34,2441.19,0.09,0.1,20
btc-updown-15m-1773946800,1773946800,360,0.91,0.92,0.915,0.01,3030.35,2579.65,0.08,0.09,8
btc-updown-15m-1773946800,1773946800,375,0.91,0.92,0.915,0.01,2875.75,2806.75,0.08,0.09,8
btc-updown-15m-1773946800,1773946800,390,0.95,0.96,0.955,0.01,2865.14,5991.56,0.04,0.05,17
btc-updown-15m-1773946800,1773946800,405,0.96,0.97,0.965,0.01,3870.04,8580.92,0.03,0.04,19
btc-updown-15m-1773946800,1773946800,420,0.96,0.97,0.965,0.01,3770.26,8736.07,0.03,0.04,48
btc-updown-15m-1773946800,1773946800,435,0.97,0.98,0.975,0.01,2941.71,8151.83,0.02,0.03,18
btc-updown-15m-1773946800,1773946800,450,0.94,0.95,0.945,0.01,2993.2,3029.96,0.05,0.06,17
btc-updown-15m-1773946800,1773946800,465,0.95,0.96,0.955,0.01,2505.66,5257.67,0.04,0.05,7
btc-updown-15m-1773946800,1773946800,480,0.92,0.94,0.93,0.02,2489.69,3884.45,0.06,0.08,2
btc-updown-15m-1773946800,1773946800,495,0.92,0.93,0.925,0.01,2306.03,1371.47,0.07,0.08,78
btc-updown-15m-1773946800,1773946800,510,0.95,0.96,0.955,0.01,1057.88,4973.36,0.04,0.05,24
btc-updown-15m-1773946800,1773946800,525,0.96,0.97,0.965,0.01,2670.44,12098.78,0.03,0.04,4
btc-updown-15m-1773946800,1773946800,540,0.96,0.97,0.965,0.01,808.68,12369.26,0.03,0.04,14
btc-updown-15m-1773946800,1773946800,555,0.96,0.97,0.965,0.01,1577.57,9557.15,0.03,0.04,7
btc-updown-15m-1773946800,1773946800,570,0.95,0.96,0.955,0.01,2944.11,3481.69,0.04,0.05,4
btc-updown-15m-1773946800,1773946800,585,0.94,0.95,0.945,0.01,3024.88,1840.84,0.05,0.06,7
btc-updown-15m-1773946800,1773946800,600,0.97,0.98,0.975,0.01,943.41,8777.99,0.02,0.03,52
btc-updown-15m-1773946800,1773946800,615,0.98,0.99,0.985,0.01,5645.46,1735.28,0.01,0.02,5
btc-updown-15m-1773946800,1773946800,630,0.99,,,,14147.5,0,,0.01,46
btc-updown-15m-1773946800,1773946800,645,0.99,,,,14095.31,0,,0.01,14
btc-updown-15m-1773946800,1773946800,660,0.99,,,,13994.59,0,,0.01,151
btc-updown-15m-1773946800,1773946800,675,0.99,,,,19344.77,0,,0.01,69
btc-updown-15m-1773946800,1773946800,690,0.99,,,,18586.16,0,,0.01,42
btc-updown-15m-1773946800,1773946800,705,0.99,,,,18337.18,0,,0.01,344
btc-updown-15m-1773946800,1773946800,720,0.99,,,,18653.18,0,,0.01,20
btc-updown-15m-1773946800,1773946800,735,0.99,,,,17243.29,0,,0.01,14
btc-updown-15m-1773946800,1773946800,750,0.99,,,,16781.95,0,,0.01,62
btc-updown-15m-1773946800,1773946800,765,0.99,,,,16422.55,0,,0.01,30
btc-updown-15m-1773946800,1773946800,780,0.99,,,,16980.6,0,,0.01,163
btc-updown-15m-1773946800,1773946800,795,0.99,,,,18936.8,0,,0.01,14
btc-updown-15m-1773946800,1773946800,810,0.99,,,,17512.15,0,,0.01,64
btc-updown-15m-1773946800,1773946800,825,0.99,,,,28985.51,0,,0.01,159
btc-updown-15m-1773946800,1773946800,840,0.99,,,,53323,0,,0.01,40
btc-updown-15m-1773946800,1773946800,845,0.999,,,,11393.26,0,,0.001,133
btc-updown-15m-1773946800,1773946800,850,0.999,,,,10823.97,0,,0.001,8
btc-updown-15m-1773946800,1773946800,855,0.999,,,,14080.03,0,,0.001,8
btc-updown-15m-1773946800,1773946800,860,0.999,,,,14583.35,0,,0.001,59
btc-updown-15m-1773946800,1773946800,865,0.999,,,,16841.8,0,,0.001,135
btc-updown-15m-1773946800,1773946800,870,0.999,,,,16841.8,0,,0.001,410
btc-updown-15m-1773946800,1773946800,875,0.999,,,,16827.26,0,,0.001,61
btc-updown-15m-1773946800,1773946800,880,0.999,,,,16827.26,0,,0.001,146
btc-updown-15m-1773946800,1773946800,885,0.999,,,,17399.17,0,,0.001,65
btc-updown-15m-1773946800,1773946800,890,0.999,,,,20234.19,0,,0.001,24
btc-updown-15m-1773946800,1773946800,895,0.999,,,,20423.99,0,,0.001,43
btc-updown-15m-1773946800,1773946800,897,0.999,,,,19808.87,0,,0.001,65
btc-updown-15m-1773946800,1773946800,899,0.999,,,,20909.07,0,,0.001,16
btc-updown-15m-1773946800,1773946800,900,0.999,,,,44570.22,0,,0.001,31
btc-updown-15m-1773957600,1773957600,0,0.52,0.54,0.53,0.02,474.94,1297.7,0.46,0.48,32
btc-updown-15m-1773957600,1773957600,15,0.61,0.62,0.615,0.01,1158.36,1561.87,0.38,0.39,31
btc-updown-15m-1773957600,1773957600,30,0.58,0.59,0.585,0.01,943.34,2214.04,0.41,0.42,47
btc-updown-15m-1773957600,1773957600,45,0.64,0.66,0.65,0.02,3214.33,807.6,0.34,0.36,1
btc-updown-15m-1773957600,1773957600,60,0.68,0.69,0.685,0.01,782.5,3223.2,0.31,0.32,18
btc-updown-15m-1773957600,1773957600,75,0.63,0.64,0.635,0.01,2158.72,2272.09,0.36,0.37,5
btc-updown-15m-1773957600,1773957600,90,0.47,0.48,0.475,0.01,2201.76,771.76,0.52,0.53,0
btc-updown-15m-1773957600,1773957600,105,0.59,0.6,0.595,0.01,2058.17,1993.42,0.4,0.41,0
btc-updown-15m-1773957600,1773957600,120,0.53,0.54,0.535,0.01,2424.59,382.07,0.46,0.47,1
btc-updown-15m-1773957600,1773957600,135,0.58,0.59,0.585,0.01,1509.06,859.35,0.41,0.42,6
btc-updown-15m-1773957600,1773957600,150,0.58,0.59,0.585,0.01,2012.26,1806.43,0.41,0.42,125
btc-updown-15m-1773957600,1773957600,165,0.55,0.56,0.555,0.01,1519.7,781.2,0.44,0.45,6
btc-updown-15m-1773957600,1773957600,180,0.53,0.54,0.535,0.01,1471.59,1797.5,0.46,0.47,5
btc-updown-15m-1773957600,1773957600,195,0.5,0.51,0.505,0.01,773.58,2568.84,0.49,0.5,68
btc-updown-15m-1773957600,1773957600,210,0.43,0.44,0.435,0.01,1386.51,2341.8,0.56,0.57,36
btc-updown-15m-1773957600,1773957600,225,0.41,0.42,0.415,0.01,2357.46,525.53,0.58,0.59,0
btc-updown-15m-1773957600,1773957600,240,0.36,0.37,0.365,0.01,2407.68,1027.53,0.63,0.64,14
btc-updown-15m-1773957600,1773957600,255,0.4,0.41,0.405,0.01,1192.46,2799.13,0.59,0.6,4
btc-updown-15m-1773957600,1773957600,270,0.38,0.39,0.385,0.01,1860,1765.59,0.61,0.62,6
btc-updown-15m-1773957600,1773957600,285,0.34,0.35,0.345,0.01,2208.24,868.56,0.65,0.66,2
btc-updown-15m-1773957600,1773957600,300,0.31,0.32,0.315,0.01,1677.82,433.18,0.68,0.69,2
btc-updown-15m-1773957600,1773957600,315,0.3,0.31,0.305,0.01,1831.69,381.89,0.69,0.7,1
btc-updown-15m-1773957600,1773957600,330,0.19,0.2,0.195,0.01,2218.28,1709.63,0.8,0.81,1
btc-updown-15m-1773957600,1773957600,345,0.17,0.18,0.175,0.01,2094.72,2272.71,0.82,0.83,22
btc-updown-15m-1773957600,1773957600,360,0.19,0.2,0.195,0.01,2009.54,1990.47,0.8,0.81,57
btc-updown-15m-1773957600,1773957600,375,0.25,0.26,0.255,0.01,2347.19,1740.95,0.74,0.75,9
btc-updown-15m-1773957600,1773957600,390,0.15,0.16,0.155,0.01,2528.24,1495.48,0.84,0.85,0
btc-updown-15m-1773957600,1773957600,405,0.14,0.15,0.145,0.01,2218.68,785.75,0.85,0.86,211
btc-updown-15m-1773957600,1773957600,420,0.13,0.14,0.135,0.01,2590.28,1529.59,0.86,0.87,51
btc-updown-15m-1773957600,1773957600,435,0.19,0.2,0.195,0.01,2873.35,500,0.8,0.81,12
btc-updown-15m-1773957600,1773957600,450,0.35,0.36,0.355,0.01,647.21,1103.33,0.64,0.65,8
btc-updown-15m-1773957600,1773957600,465,0.3,0.31,0.305,0.01,2032.21,747.25,0.69,0.7,2
btc-updown-15m-1773957600,1773957600,480,0.25,0.26,0.255,0.01,1455.04,2144.72,0.74,0.75,3
btc-updown-15m-1773957600,1773957600,495,0.31,0.32,0.315,0.01,1628.43,1640.77,0.68,0.69,26
btc-updown-15m-1773957600,1773957600,510,0.41,0.42,0.415,0.01,1177.79,1662.21,0.58,0.59,1
btc-updown-15m-1773957600,1773957600,525,0.55,0.56,0.555,0.01,1597.13,2094.68,0.44,0.45,3
btc-updown-15m-1773957600,1773957600,540,0.56,0.57,0.565,0.01,1308.35,2110.98,0.43,0.44,71
btc-updown-15m-1773957600,1773957600,555,0.56,0.57,0.565,0.01,1093.14,900.59,0.43,0.44,12
btc-updown-15m-1773957600,1773957600,570,0.41,0.42,0.415,0.01,954.91,1649.41,0.58,0.59,19
btc-updown-15m-1773957600,1773957600,585,0.49,0.5,0.495,0.01,1957.96,1297.69,0.5,0.51,4
btc-updown-15m-1773957600,1773957600,600,0.43,0.44,0.435,0.01,822.45,653.2,0.56,0.57,59
btc-updown-15m-1773957600,1773957600,615,0.43,0.44,0.435,0.01,504.29,2264.95,0.56,0.57,4
btc-updown-15m-1773957600,1773957600,630,0.34,0.35,0.345,0.01,341.09,2627.6,0.65,0.66,0
btc-updown-15m-1773957600,1773957600,645,0.3,0.32,0.31,0.02,2773.64,1602.22,0.68,0.7,38
btc-updown-15m-1773957600,1773957600,660,0.32,0.33,0.325,0.01,795.64,1386.29,0.67,0.68,98
btc-updown-15m-1773957600,1773957600,675,0.31,0.33,0.32,0.02,2431.59,1000.18,0.67,0.69,38
btc-updown-15m-1773957600,1773957600,690,0.3,0.31,0.305,0.01,1678.9,1526.53,0.69,0.7,24
btc-updown-15m-1773957600,1773957600,705,0.27,0.28,0.275,0.01,953.22,1547.4,0.72,0.73,91
btc-updown-15m-1773957600,1773957600,720,0.25,0.26,0.255,0.01,1278,873.05,0.74,0.75,23
btc-updown-15m-1773957600,1773957600,735,0.25,0.26,0.255,0.01,1679.53,1802.15,0.74,0.75,69
btc-updown-15m-1773957600,1773957600,750,0.3,0.32,0.31,0.02,655.98,2402.85,0.68,0.7,31
btc-updown-15m-1773957600,1773957600,765,0.22,0.23,0.225,0.01,1570.09,1853.51,0.77,0.78,52
btc-updown-15m-1773957600,1773957600,780,0.19,0.2,0.195,0.01,1563.91,814.33,0.8,0.81,71
btc-updown-15m-1773957600,1773957600,795,0.26,0.27,0.265,0.01,595.49,1583.22,0.73,0.74,54
btc-updown-15m-1773957600,1773957600,810,0.31,0.32,0.315,0.01,1593.29,1573.47,0.68,0.69,6
btc-updown-15m-1773957600,1773957600,825,0.36,0.37,0.365,0.01,1177.87,199.4,0.63,0.64,0
btc-updown-15m-1773957600,1773957600,840,0.71,0.72,0.715,0.01,473.48,1234.51,0.28,0.29,8
btc-updown-15m-1773957600,1773957600,845,0.88,0.89,0.885,0.01,442.77,1178.34,0.11,0.12,402
btc-updown-15m-1773957600,1773957600,850,0.9,0.91,0.905,0.01,668.21,1232.36,0.09,0.1,13
btc-updown-15m-1773957600,1773957600,855,0.9,0.91,0.905,0.01,732.26,1297.62,0.09,0.1,14
btc-updown-15m-1773957600,1773957600,860,0.96,0.97,0.965,0.01,890.58,8323.69,0.03,0.04,11
btc-updown-15m-1773957600,1773957600,865,0.97,0.98,0.975,0.01,1034.71,7416.03,0.02,0.03,0
btc-updown-15m-1773957600,1773957600,870,0.97,0.98,0.975,0.01,1018.1,6768,0.02,0.03,75
btc-updown-15m-1773957600,1773957600,875,0.97,0.98,0.975,0.01,627.46,7012.17,0.02,0.03,28
btc-updown-15m-1773957600,1773957600,880,0.98,0.99,0.985,0.01,991.11,505.27,0.01,0.02,12
btc-updown-15m-1773957600,1773957600,885,0.99,,,,3452.96,0,,0.01,68
btc-updown-15m-1773957600,1773957600,890,0.98,0.99,0.985,0.01,1488.4,32.12,0.01,0.02,200
btc-updown-15m-1773957600,1773957600,895,0.99,,,,2107.22,0,,0.01,41
btc-updown-15m-1773957600,1773957600,897,0.99,,,,2146.97,0,,0.01,47
btc-updown-15m-1773957600,1773957600,899,0.99,,,,14547.18,0,,0.01,66
btc-updown-15m-1773957600,1773957600,900,0.99,,,,45771.7,0,,0.01,34
btc-updown-15m-1773968400,1773968400,0,0.45,0.47,0.46,0.02,465.13,785.56,0.53,0.55,115
btc-updown-15m-1773968400,1773968400,15,0.48,0.5,0.49,0.02,2024.44,673.94,0.5,0.52,142
btc-updown-15m-1773968400,1773968400,30,0.5,0.51,0.505,0.01,569.18,2457.86,0.49,0.5,42
btc-updown-15m-1773968400,1773968400,45,0.5,0.52,0.51,0.02,1129.15,1840.46,0.48,0.5,994
btc-updown-15m-1773968400,1773968400,60,0.5,0.52,0.51,0.02,1129.15,1840.46,0.48,0.5,15994
btc-updown-15m-1773968400,1773968400,75,0.5,0.52,0.51,0.02,1129.15,1840.46,0.48,0.5,30994
btc-updown-15m-1773968400,1773968400,90,0.5,0.52,0.51,0.02,1642.66,1826.57,0.48,0.5,2969
btc-updown-15m-1773968400,1773968400,105,0.68,0.7,0.69,0.02,460.58,2474.94,0.3,0.32,61
btc-updown-15m-1773968400,1773968400,120,0.68,0.69,0.685,0.01,1246.45,1283.64,0.31,0.32,521
btc-updown-15m-1773968400,1773968400,135,0.71,0.72,0.715,0.01,925.38,1431.48,0.28,0.29,123
btc-updown-15m-1773968400,1773968400,150,0.71,0.72,0.715,0.01,2419.03,1168.67,0.28,0.29,172
btc-updown-15m-1773968400,1773968400,165,0.74,0.75,0.745,0.01,680.78,1355.86,0.25,0.26,15
btc-updown-15m-1773968400,1773968400,180,0.75,0.79,0.77,0.04,706.58,670.17,0.21,0.25,138
btc-updown-15m-1773968400,1773968400,195,0.75,0.79,0.77,0.04,704.7,584.58,0.21,0.25,2769
btc-updown-15m-1773968400,1773968400,210,0.75,0.79,0.77,0.04,704.7,584.58,0.21,0.25,17769
btc-updown-15m-1773968400,1773968400,225,0.75,0.79,0.77,0.04,704.7,584.58,0.21,0.25,32769
btc-updown-15m-1773968400,1773968400,240,0.75,0.79,0.77,0.04,704.7,584.58,0.21,0.25,47769
btc-updown-15m-1773968400,1773968400,255,0.75,0.79,0.77,0.04,704.7,584.58,0.21,0.25,62769
btc-updown-15m-1773968400,1773968400,270,0.75,0.79,0.77,0.04,704.7,584.58,0.21,0.25,77769
btc-updown-15m-1773968400,1773968400,285,0.75,0.75,0.75,0,704.7,692.58,0.25,0.25,676
btc-updown-15m-1773968400,1773968400,300,0.69,0.71,0.7,0.02,3485.98,773.45,0.29,0.31,12676
btc-updown-15m-1773968400,1773968400,315,0.69,0.71,0.7,0.02,3485.98,773.45,0.29,0.31,27676
btc-updown-15m-1773968400,1773968400,330,0.69,0.71,0.7,0.02,3485.98,773.45,0.29,0.31,42676
btc-updown-15m-1773968400,1773968400,345,0.72,0.73,0.725,0.01,293.76,307.95,0.27,0.28,1935
btc-updown-15m-1773968400,1773968400,360,0.72,0.73,0.725,0.01,293.76,307.95,0.27,0.28,16935
btc-updown-15m-1773968400,1773968400,375,0.72,0.73,0.725,0.01,293.76,307.95,0.27,0.28,31935
btc-updown-15m-1773968400,1773968400,390,0.72,0.73,0.725,0.01,293.76,307.95,0.27,0.28,46935
btc-updown-15m-1773968400,1773968400,405,0.72,0.73,0.725,0.01,293.76,307.95,0.27,0.28,61935
btc-updown-15m-1773968400,1773968400,420,0.72,0.73,0.725,0.01,293.76,307.95,0.27,0.28,76935
btc-updown-15m-1773968400,1773968400,435,0.72,0.73,0.725,0.01,293.76,307.95,0.27,0.28,91935
btc-updown-15m-1773968400,1773968400,450,0.72,0.73,0.725,0.01,293.76,307.95,0.27,0.28,106935
btc-updown-15m-1773968400,1773968400,465,0.72,0.73,0.725,0.01,293.76,307.95,0.27,0.28,121935
btc-updown-15m-1773968400,1773968400,480,0.72,0.73,0.725,0.01,293.76,307.95,0.27,0.28,136935
btc-updown-15m-1773968400,1773968400,495,0.73,0.71,0.72,-0.02,2476.98,773.45,0.29,0.27,11899
btc-updown-15m-1773968400,1773968400,510,0.73,0.71,0.72,-0.02,2476.98,773.45,0.29,0.27,26899
btc-updown-15m-1773968400,1773968400,525,0.73,0.71,0.72,-0.02,2476.98,773.45,0.29,0.27,41899
btc-updown-15m-1773968400,1773968400,540,0.73,0.71,0.72,-0.02,2476.98,773.45,0.29,0.27,56899
btc-updown-15m-1773968400,1773968400,555,0.73,0.71,0.72,-0.02,2476.98,773.45,0.29,0.27,71899
btc-updown-15m-1773968400,1773968400,570,0.73,0.71,0.72,-0.02,2476.98,773.45,0.29,0.27,86899
btc-updown-15m-1773968400,1773968400,585,0.83,0.71,0.77,-0.12,1811.46,773.45,0.29,0.17,6462
btc-updown-15m-1773968400,1773968400,600,0.83,0.71,0.77,-0.12,1811.46,773.45,0.29,0.17,21462
btc-updown-15m-1773968400,1773968400,615,0.83,0.71,0.77,-0.12,1811.46,773.45,0.29,0.17,36462
btc-updown-15m-1773968400,1773968400,630,0.83,0.71,0.77,-0.12,1811.46,773.45,0.29,0.17,51462
btc-updown-15m-1773968400,1773968400,645,0.83,0.71,0.77,-0.12,1811.46,773.45,0.29,0.17,66462
