slug,epoch,t_sec,up_best_bid,up_best_ask,up_mid,spread,top3_bid_depth,top3_ask_depth,down_best_bid,down_best_ask,last_event_age_ms
btc-updown-15m-1767787200,1767787200,360,0.65,0.66,0.655,0.01,1559.09,2073,0.34,0.35,410
btc-updown-15m-1767787200,1767787200,375,0.52,0.53,0.525,0.01,948.66,1505.53,0.47,0.48,18
btc-updown-15m-1767787200,1767787200,390,0.47,0.48,0.475,0.01,915.92,2824.38,0.52,0.53,482
btc-updown-15m-1767787200,1767787200,405,0.3,0.31,0.305,0.01,890.71,3053.06,0.69,0.7,4
btc-updown-15m-1767787200,1767787200,420,0.23,0.24,0.235,0.01,2300.32,3085.73,0.76,0.77,1335
btc-updown-15m-1767787200,1767787200,435,0.32,0.33,0.325,0.01,1130.07,1514.55,0.67,0.68,497
btc-updown-15m-1767787200,1767787200,450,0.31,0.32,0.315,0.01,2372.02,1828.58,0.68,0.69,1
btc-updown-15m-1767787200,1767787200,465,0.22,0.23,0.225,0.01,823.3,2309.82,0.77,0.78,182
btc-updown-15m-1767787200,1767787200,480,0.11,0.12,0.115,0.01,4299.84,1491.4,0.88,0.89,526
btc-updown-15m-1767787200,1767787200,495,0.26,0.28,0.27,0.02,201,793.36,0.72,0.74,537
btc-updown-15m-1767787200,1767787200,510,0.15,0.16,0.155,0.01,1246.08,2794.93,0.84,0.85,6
btc-updown-15m-1767787200,1767787200,525,0.13,0.14,0.135,0.01,2534.99,3012.52,0.86,0.87,141
btc-updown-15m-1767787200,1767787200,540,0.09,0.1,0.095,0.01,3387.74,2104.02,0.9,0.91,740
btc-updown-15m-1767787200,1767787200,555,0.13,0.14,0.135,0.01,2739.41,1034.82,0.86,0.87,691
btc-updown-15m-1767787200,1767787200,570,0.22,0.23,0.225,0.01,1293.57,1086.44,0.77,0.78,59
btc-updown-15m-1767787200,1767787200,585,0.27,0.28,0.275,0.01,1053.54,3811.71,0.72,0.73,0
btc-updown-15m-1767787200,1767787200,600,0.26,0.27,0.265,0.01,2053.95,2919.8,0.73,0.74,65
btc-updown-15m-1767787200,1767787200,615,0.33,0.34,0.335,0.01,1502.05,896.65,0.66,0.67,10
btc-updown-15m-1767787200,1767787200,630,0.42,0.43,0.425,0.01,1891,301.28,0.57,0.58,489
btc-updown-15m-1767787200,1767787200,645,0.45,0.46,0.455,0.01,1004.77,1008.12,0.54,0.55,65
btc-updown-15m-1767787200,1767787200,660,0.54,0.55,0.545,0.01,2453.63,1716.58,0.45,0.46,252
btc-updown-15m-1767787200,1767787200,675,0.57,0.58,0.575,0.01,1706.84,2242.72,0.42,0.43,120
btc-updown-15m-1767787200,1767787200,690,0.57,0.58,0.575,0.01,3570.17,886.39,0.42,0.43,504
btc-updown-15m-1767787200,1767787200,705,0.7,0.71,0.705,0.01,685.37,3037.55,0.29,0.3,0
btc-updown-15m-1767787200,1767787200,720,0.77,0.78,0.775,0.01,1241.4,3227.73,0.22,0.23,48
btc-updown-15m-1767787200,1767787200,735,0.79,0.8,0.795,0.01,928.61,1253.92,0.2,0.21,466
btc-updown-15m-1767787200,1767787200,750,0.7,0.71,0.705,0.01,1701.2,274.15,0.29,0.3,1026
btc-updown-15m-1767787200,1767787200,765,0.28,0.29,0.285,0.01,1666.91,793.59,0.71,0.72,16
btc-updown-15m-1767787200,1767787200,780,0.66,0.67,0.665,0.01,1345.26,2390.77,0.33,0.34,268
btc-updown-15m-1767787200,1767787200,795,0.69,0.7,0.695,0.01,1235.89,497.72,0.3,0.31,310
btc-updown-15m-1767787200,1767787200,810,0.68,0.69,0.685,0.01,1604.21,755.47,0.31,0.32,31
btc-updown-15m-1767787200,1767787200,825,0.4,0.41,0.405,0.01,1619.21,612.97,0.59,0.6,43
btc-updown-15m-1767787200,1767787200,840,0.41,0.42,0.415,0.01,2045.49,896.6,0.58,0.59,938
btc-updown-15m-1767787200,1767787200,845,0.4,0.41,0.405,0.01,2024.24,745.64,0.59,0.6,515
btc-updown-15m-1767787200,1767787200,850,0.38,0.4,0.39,0.02,786.9,167.97,0.6,0.62,3
btc-updown-15m-1767787200,1767787200,855,0.12,0.13,0.125,0.01,1720.61,324,0.87,0.88,1081
btc-updown-15m-1767787200,1767787200,860,0.04,0.05,0.045,0.01,6496.92,549.95,0.95,0.96,553
btc-updown-15m-1767787200,1767787200,865,0.02,0.03,0.025,0.01,12870.97,1550.3,0.97,0.98,448
btc-updown-15m-1767787200,1767787200,870,0.01,0.02,0.015,0.01,12640.16,1468.79,0.98,0.99,808
btc-updown-15m-1767787200,1767787200,875,0.01,0.02,0.015,0.01,12426.85,1007.65,0.98,0.99,160
btc-updown-15m-1767787200,1767787200,880,0.01,0.02,0.015,0.01,11228.69,520.72,0.98,0.99,273
btc-updown-15m-1767787200,1767787200,885,0.01,0.03,0.02,0.02,11126.52,2528.16,0.97,0.99,3878
btc-updown-15m-1767787200,1767787200,890,0.01,0.03,0.02,0.02,11126.52,2528.16,0.97,0.99,8878
btc-updown-15m-1767787200,1767787200,895,0.02,0.03,0.025,0.01,5711.53,1190.36,0.97,0.98,3724
btc-updown-15m-1767787200,1767787200,897,,0.01,,,0,16813.08,0.99,,1277
btc-updown-15m-1767787200,1767787200,899,,0.01,,,0,17571.94,0.99,,924
btc-updown-15m-1767787200,1767787200,900,,0.01,,,0,17571.94,0.99,,1924
btc-updown-15m-1767797100,1767797100,0,0.49,0.51,0.5,0.02,5634.37,1383.74,0.49,0.51,898
btc-updown-15m-1767797100,1767797100,15,0.48,0.49,0.485,0.01,1544.38,1267.85,0.51,0.52,3118
btc-updown-15m-1767797100,1767797100,30,0.47,0.48,0.475,0.01,4085.5,626.5,0.52,0.53,117
btc-updown-15m-1767797100,1767797100,45,0.55,0.57,0.56,0.02,3409.91,690.12,0.43,0.45,56
btc-updown-15m-1767797100,1767797100,60,0.61,0.62,0.615,0.01,2011.81,2333.86,0.38,0.39,0
btc-updown-15m-1767797100,1767797100,75,0.64,0.65,0.645,0.01,2092.98,3166.66,0.35,0.36,34
btc-updown-15m-1767797100,1767797100,90,0.67,0.68,0.675,0.01,1985.83,1043.4,0.32,0.33,19
btc-updown-15m-1767797100,1767797100,105,0.63,0.65,0.64,0.02,1955,2716.2,0.35,0.37,796
btc-updown-15m-1767797100,1767797100,120,0.64,0.66,0.65,0.02,1916.64,3025.73,0.34,0.36,0
btc-updown-15m-1767797100,1767797100,135,0.69,0.7,0.695,0.01,2493.75,2676.49,0.3,0.31,3
btc-updown-15m-1767797100,1767797100,150,0.69,0.7,0.695,0.01,3498.92,1275.18,0.3,0.31,74
btc-updown-15m-1767797100,1767797100,165,0.67,0.68,0.675,0.01,1819.75,1672.15,0.32,0.33,756
btc-updown-15m-1767797100,1767797100,180,0.68,0.7,0.69,0.02,4021.78,2033.99,0.3,0.32,140
btc-updown-15m-1767797100,1767797100,195,0.65,0.66,0.655,0.01,2653.3,6425.17,0.34,0.35,2
btc-updown-15m-1767797100,1767797100,210,0.62,0.63,0.625,0.01,708.15,4586.35,0.37,0.38,1230
btc-updown-15m-1767797100,1767797100,225,0.64,0.65,0.645,0.01,3753.1,503.29,0.35,0.36,1457
btc-updown-15m-1767797100,1767797100,240,0.68,0.7,0.69,0.02,3712.61,2242.98,0.3,0.32,1097
btc-updown-15m-1767797100,1767797100,255,0.66,0.67,0.665,0.01,823.3,2172.91,0.33,0.34,939
btc-updown-15m-1767797100,1767797100,270,0.68,0.69,0.685,0.01,2209.53,2024.11,0.31,0.32,63
btc-updown-15m-1767797100,1767797100,285,0.63,0.64,0.635,0.01,377.39,810.85,0.36,0.37,1296
btc-updown-15m-1767797100,1767797100,300,0.56,0.57,0.565,0.01,2022.89,3907.31,0.43,0.44,452
btc-updown-15m-1767797100,1767797100,315,0.5,0.51,0.505,0.01,1203.8,1220.95,0.49,0.5,397
btc-updown-15m-1767797100,1767797100,330,0.56,0.57,0.565,0.01,1738.52,3061.66,0.43,0.44,398
btc-updown-15m-1767797100,1767797100,345,0.61,0.62,0.615,0.01,2445.54,1249.59,0.38,0.39,15
btc-updown-15m-1767797100,1767797100,360,0.61,0.62,0.615,0.01,3211.16,1739.84,0.38,0.39,22
btc-updown-15m-1767797100,1767797100,375,0.63,0.64,0.635,0.01,6093.3,82.99,0.36,0.37,295
btc-updown-15m-1767797100,1767797100,390,0.56,0.57,0.565,0.01,1555.91,1492.76,0.43,0.44,364
btc-updown-15m-1767797100,1767797100,405,0.42,0.43,0.425,0.01,2908.57,2424.4,0.57,0.58,23
btc-updown-15m-1767797100,1767797100,420,0.6,0.61,0.605,0.01,1523.81,871.91,0.39,0.4,395
btc-updown-15m-1767797100,1767797100,435,0.62,0.63,0.625,0.01,2693.99,1161.59,0.37,0.38,1736
btc-updown-15m-1767797100,1767797100,450,0.64,0.65,0.645,0.01,3730.92,1657.82,0.35,0.36,133
btc-updown-15m-1767797100,1767797100,465,0.59,0.6,0.595,0.01,4016.04,510.22,0.4,0.41,1727
btc-updown-15m-1767797100,1767797100,480,0.7,0.71,0.705,0.01,2197.9,1334.68,0.29,0.3,170
btc-updown-15m-1767797100,1767797100,495,0.67,0.68,0.675,0.01,2881.84,1608.79,0.32,0.33,44
btc-updown-15m-1767797100,1767797100,510,0.65,0.66,0.655,0.01,3386.58,1380.02,0.34,0.35,5235
btc-updown-15m-1767797100,1767797100,525,0.77,0.78,0.775,0.01,1889.76,1764.92,0.22,0.23,4
btc-updown-15m-1767797100,1767797100,540,0.83,0.84,0.835,0.01,1160.92,3659.39,0.16,0.17,0
btc-updown-15m-1767797100,1767797100,555,0.81,0.82,0.815,0.01,1814.8,3777.36,0.18,0.19,8
btc-updown-15m-1767797100,1767797100,570,0.78,0.79,0.785,0.01,2566.81,1723.93,0.21,0.22,0
btc-updown-15m-1767797100,1767797100,585,0.72,0.73,0.725,0.01,1299.29,3619.38,0.27,0.28,42
btc-updown-15m-1767797100,1767797100,600,0.74,0.75,0.745,0.01,2301.45,1061.33,0.25,0.26,2319
btc-updown-15m-1767797100,1767797100,615,0.88,0.89,0.885,0.01,1891.62,3590.17,0.11,0.12,583
btc-updown-15m-1767797100,1767797100,630,0.91,0.92,0.915,0.01,2899.49,2802.14,0.08,0.09,1682
btc-updown-15m-1767797100,1767797100,645,0.96,0.97,0.965,0.01,4274.85,19469.37,0.03,0.04,2
btc-updown-15m-1767797100,1767797100,660,0.98,0.99,0.985,0.01,5586.89,7359.17,0.01,0.02,378
btc-updown-15m-1767797100,1767797100,675,0.98,0.99,0.985,0.01,5641.29,585.63,0.01,0.02,0
btc-updown-15m-1767797100,1767797100,690,0.98,0.99,0.985,0.01,3312.12,1063.42,0.01,0.02,782
btc-updown-15m-1767797100,1767797100,705,0.97,0.98,0.975,0.01,3933.63,1385.93,0.02,0.03,1357
btc-updown-15m-1767797100,1767797100,720,0.98,0.99,0.985,0.01,4395.86,108.19,0.01,0.02,370
btc-updown-15m-1767797100,1767797100,735,0.98,0.99,0.985,0.01,4454.61,154.08,0.01,0.02,286
btc-updown-15m-1767797100,1767797100,750,0.98,0.99,0.985,0.01,3209.22,1323.26,0.01,0.02,718
btc-updown-15m-1767797100,1767797100,765,0.98,0.99,0.985,0.01,1046.63,1020.37,0.01,0.02,4003
btc-updown-15m-1767797100,1767797100,780,0.98,0.99,0.985,0.01,1473.91,1166.37,0.01,0.02,66
btc-updown-15m-1767797100,1767797100,795,0.95,0.96,0.955,0.01,1756.65,1684.71,0.04,0.05,148
btc-updown-15m-1767797100,1767797100,810,0.99,,,,2589.14,0,,0.01,323
btc-updown-15m-1767797100,1767797100,825,0.97,0.99,0.98,0.02,1819.41,1928.86,0.01,0.03,123
btc-updown-15m-1767797100,1767797100,840,0.98,0.99,0.985,0.01,4595.9,857.08,0.01,0.02,30
btc-updown-15m-1767797100,1767797100,845,0.99,,,,2991.67,0,,0.01,95
btc-updown-15m-1767797100,1767797100,850,0.99,,,,3846.62,0,,0.01,623
btc-updown-15m-1767797100,1767797100,855,0.99,,,,8584.13,0,,0.01,20
btc-updown-15m-1767797100,1767797100,860,0.99,,,,10291.63,0,,0.01,118
btc-updown-15m-1767797100,1767797100,865,0.99,,,,11649.29,0,,0.01,32
btc-updown-15m-1767797100,1767797100,870,0.99,,,,11622.7,0,,0.01,2459
btc-updown-15m-1767797100,1767797100,875,0.99,,,,10130.79,0,,0.01,281
btc-updown-15m-1767797100,1767797100,880,0.99,,,,11535.88,0,,0.01,1297
btc-updown-15m-1767797100,1767797100,885,0.99,,,,17781.01,0,,0.01,51
btc-updown-15m-1767797100,1767797100,890,0.99,,,,17494.95,0,,0.01,498
btc-updown-15m-1767797100,1767797100,895,0.99,,,,18436.05,0,,0.01,36
btc-updown-15m-1767797100,1767797100,897,0.99,,,,23912.13,0,,0.01,32
btc-updown-15m-1767797100,1767797100,899,0.99,,,,23884.13,0,,0.01,1807
btc-updown-15m-1767797100,1767797100,900,0.99,,,,27553.33,0,,0.01,171
btc-updown-15m-1767807900,1767807900,0,0.47,0.48,0.475,0.01,1186.06,396.35,0.52,0.53,1793
btc-updown-15m-1767807900,1767807900,15,0.47,0.48,0.475,0.01,1180.06,396.35,0.52,0.53,373
btc-updown-15m-1767807900,1767807900,30,0.59,0.6,0.595,0.01,3052.78,655.81,0.4,0.41,27
btc-updown-15m-1767807900,1767807900,45,0.55,0.56,0.555,0.01,1946.38,2410.4,0.44,0.45,836
btc-updown-15m-1767807900,1767807900,60,0.43,0.44,0.435,0.01,3483.54,1382.67,0.56,0.57,186
btc-updown-15m-1767807900,1767807900,75,0.44,0.45,0.445,0.01,236.6,2423.58,0.55,0.56,5
btc-updown-15m-1767807900,1767807900,90,0.44,0.45,0.445,0.01,2065.86,3528.68,0.55,0.56,0
btc-updown-15m-1767807900,1767807900,105,0.43,0.44,0.435,0.01,3773.02,1588.17,0.56,0.57,427
btc-updown-15m-1767807900,1767807900,120,0.46,0.47,0.465,0.01,2792.39,3689.21,0.53,0.54,3
btc-updown-15m-1767807900,1767807900,135,0.48,0.49,0.485,0.01,1979.12,2848.25,0.51,0.52,409
btc-updown-15m-1767807900,1767807900,150,0.49,0.5,0.495,0.01,2326.88,1441.04,0.5,0.51,481
btc-updown-15m-1767807900,1767807900,165,0.49,0.5,0.495,0.01,1572.58,883.43,0.5,0.51,14
btc-updown-15m-1767807900,1767807900,180,0.45,0.46,0.455,0.01,3788.97,1941.88,0.54,0.55,4667
btc-updown-15m-1767807900,1767807900,195,0.43,0.44,0.435,0.01,996.63,5547.85,0.56,0.57,0
btc-updown-15m-1767807900,1767807900,210,0.44,0.45,0.445,0.01,3154.39,1816.71,0.55,0.56,347
btc-updown-15m-1767807900,1767807900,225,0.41,0.42,0.415,0.01,3463.89,1556.26,0.58,0.59,417
btc-updown-15m-1767807900,1767807900,240,0.19,0.2,0.195,0.01,3542.01,976.35,0.8,0.81,1609
btc-updown-15m-1767807900,1767807900,255,0.23,0.24,0.235,0.01,897.07,3813.63,0.76,0.77,146
btc-updown-15m-1767807900,1767807900,270,0.25,0.26,0.255,0.01,1123.24,3454.45,0.74,0.75,3459
btc-updown-15m-1767807900,1767807900,285,0.23,0.24,0.235,0.01,3374.7,3168.29,0.76,0.77,132
btc-updown-15m-1767807900,1767807900,300,0.19,0.2,0.195,0.01,1845.42,3046.5,0.8,0.81,14
btc-updown-15m-1767807900,1767807900,315,0.15,0.16,0.155,0.01,3127.72,1537.68,0.84,0.85,22
btc-updown-15m-1767807900,1767807900,330,0.08,0.09,0.085,0.01,1514.01,3128.93,0.91,0.92,0
btc-updown-15m-1767807900,1767807900,345,0.05,0.06,0.055,0.01,4558.69,3567.69,0.94,0.95,720
btc-updown-15m-1767807900,1767807900,360,0.03,0.04,0.035,0.01,18441,2547.37,0.96,0.97,146
btc-updown-15m-1767807900,1767807900,375,0.03,0.04,0.035,0.01,14909.54,3977.13,0.96,0.97,26
btc-updown-15m-1767807900,1767807900,390,0.02,0.03,0.025,0.01,12083.32,3087.98,0.97,0.98,545
btc-updown-15m-1767807900,1767807900,405,0.02,0.03,0.025,0.01,12090.83,3287.75,0.97,0.98,0
btc-updown-15m-1767807900,1767807900,420,0.02,0.03,0.025,0.01,12096.15,2847.11,0.97,0.98,5
btc-updown-15m-1767807900,1767807900,435,0.01,0.02,0.015,0.01,9479.48,3238.47,0.98,0.99,513
btc-updown-15m-1767807900,1767807900,450,0.01,0.02,0.015,0.01,9318.57,3235.83,0.98,0.99,13
btc-updown-15m-1767807900,1767807900,465,0.01,0.03,0.02,0.02,8609.86,4021.02,0.97,0.99,231
btc-updown-15m-1767807900,1767807900,480,0.01,0.02,0.015,0.01,9106.99,3105.67,0.98,0.99,669
btc-updown-15m-1767807900,1767807900,495,0.02,0.03,0.025,0.01,7186.84,3549.38,0.97,0.98,20
btc-updown-15m-1767807900,1767807900,510,0.02,0.03,0.025,0.01,6955,3878.16,0.97,0.98,960
btc-updown-15m-1767807900,1767807900,525,0.02,0.03,0.025,0.01,6039.32,3717.92,0.97,0.98,1940
btc-updown-15m-1767807900,1767807900,540,0.01,0.02,0.015,0.01,5401.62,3137.72,0.98,0.99,375
btc-updown-15m-1767807900,1767807900,555,0.01,0.02,0.015,0.01,4971.33,3372.15,0.98,0.99,85
btc-updown-15m-1767807900,1767807900,570,0.01,0.02,0.015,0.01,4718.98,3684.94,0.98,0.99,19
btc-updown-15m-1767807900,1767807900,585,0.01,0.02,0.015,0.01,3888.41,4131.9,0.98,0.99,61
btc-updown-15m-1767807900,1767807900,600,0.01,0.02,0.015,0.01,2368.98,2627.54,0.98,0.99,279
btc-updown-15m-1767807900,1767807900,615,0.001,0.01,0.0055,0.009,10,2104.1,0.99,0.999,32
btc-updown-15m-1767807900,1767807900,630,0.001,0.01,0.0055,0.009,1527.99,664.49,0.99,0.999,329
