slug,epoch,t_sec,up_best_bid,up_best_ask,up_mid,spread,top3_bid_depth,top3_ask_depth,down_best_bid,down_best_ask,last_event_age_ms
btc-updown-15m-1761061500,1761061500,15,0.49,0.54,0.515,0.05,127.22,82.15,0.46,0.51,83
btc-updown-15m-1761061500,1761061500,30,0.53,0.55,0.54,0.02,836.5,275.24,0.45,0.47,9
btc-updown-15m-1761061500,1761061500,45,0.49,0.54,0.515,0.05,864.7,545.24,0.46,0.51,50
btc-updown-15m-1761061500,1761061500,60,0.45,0.47,0.46,0.02,894.5,315,0.53,0.55,23
btc-updown-15m-1761061500,1761061500,75,0.53,0.57,0.55,0.04,658.2,815.85,0.43,0.47,18
btc-updown-15m-1761061500,1761061500,90,0.55,0.58,0.565,0.03,816.5,307.11,0.42,0.45,8
btc-updown-15m-1761061500,1761061500,105,0.59,0.61,0.6,0.02,750,76.14,0.39,0.41,23
btc-updown-15m-1761061500,1761061500,120,0.58,0.61,0.595,0.03,902.01,285.09,0.39,0.42,25
btc-updown-15m-1761061500,1761061500,135,0.59,0.64,0.615,0.05,901.68,81.15,0.36,0.41,25
btc-updown-15m-1761061500,1761061500,150,0.62,0.65,0.635,0.03,785,305.1,0.35,0.38,28
btc-updown-15m-1761061500,1761061500,165,0.6,0.63,0.615,0.03,776.21,25.1,0.37,0.4,22
btc-updown-15m-1761061500,1761061500,180,0.58,0.64,0.61,0.06,812,867.1,0.36,0.42,11
btc-updown-15m-1761061500,1761061500,195,0.6,0.63,0.615,0.03,765,225.48,0.37,0.4,0
btc-updown-15m-1761061500,1761061500,210,0.59,0.63,0.61,0.04,902.5,484.3,0.37,0.41,8
btc-updown-15m-1761061500,1761061500,225,0.6,0.63,0.615,0.03,768,140.93,0.37,0.4,30
btc-updown-15m-1761061500,1761061500,240,0.6,0.64,0.62,0.04,608,499.26,0.36,0.4,27
btc-updown-15m-1761061500,1761061500,255,0.58,0.63,0.605,0.05,514,635.6,0.37,0.42,7
btc-updown-15m-1761061500,1761061500,270,0.57,0.63,0.6,0.06,861.4,770,0.37,0.43,21
btc-updown-15m-1761061500,1761061500,285,0.52,0.58,0.55,0.06,617.3,764,0.42,0.48,19
btc-updown-15m-1761061500,1761061500,300,0.53,0.56,0.545,0.03,755,577,0.44,0.47,22
btc-updown-15m-1761061500,1761061500,315,0.58,0.64,0.61,0.06,797,640.26,0.36,0.42,6
btc-updown-15m-1761061500,1761061500,330,0.66,0.7,0.68,0.04,738.58,634.5,0.3,0.34,1
btc-updown-15m-1761061500,1761061500,345,0.68,0.72,0.7,0.04,763,385.4,0.28,0.32,31
btc-updown-15m-1761061500,1761061500,360,0.65,0.7,0.675,0.05,528,391.9,0.3,0.35,19
btc-updown-15m-1761061500,1761061500,375,0.72,0.74,0.73,0.02,768,36,0.26,0.28,19
btc-updown-15m-1761061500,1761061500,390,0.7,0.74,0.72,0.04,620,858.5,0.26,0.3,5
btc-updown-15m-1761061500,1761061500,405,0.64,0.74,0.69,0.1,740.66,363.5,0.26,0.36,0
btc-updown-15m-1761061500,1761061500,420,0.63,0.67,0.65,0.04,531,539,0.33,0.37,24
btc-updown-15m-1761061500,1761061500,435,0.6,0.65,0.625,0.05,318,39,0.35,0.4,22
btc-updown-15m-1761061500,1761061500,450,0.53,0.59,0.56,0.06,361.4,542,0.41,0.47,27
btc-updown-15m-1761061500,1761061500,465,0.67,0.72,0.695,0.05,516,787,0.28,0.33,30
btc-updown-15m-1761061500,1761061500,480,0.71,0.73,0.72,0.02,333,623.5,0.27,0.29,188
btc-updown-15m-1761061500,1761061500,495,0.66,0.7,0.68,0.04,768.28,286,0.3,0.34,19
btc-updown-15m-1761061500,1761061500,510,0.65,0.69,0.67,0.04,737.1,276.9,0.31,0.35,14
btc-updown-15m-1761061500,1761061500,525,0.63,0.68,0.655,0.05,548.9,606,0.32,0.37,26
btc-updown-15m-1761061500,1761061500,540,0.46,0.52,0.49,0.06,569.1,764,0.48,0.54,4
btc-updown-15m-1761061500,1761061500,555,0.41,0.46,0.435,0.05,567.7,227.33,0.54,0.59,127
btc-updown-15m-1761061500,1761061500,570,0.35,0.38,0.365,0.03,559,271,0.62,0.65,11
btc-updown-15m-1761061500,1761061500,585,0.17,0.22,0.195,0.05,35,846.5,0.78,0.83,76
btc-updown-15m-1761061500,1761061500,600,0.17,0.21,0.19,0.04,40,533.2,0.79,0.83,32
btc-updown-15m-1761061500,1761061500,615,0.31,0.35,0.33,0.04,293,812.8,0.65,0.69,24
btc-updown-15m-1761061500,1761061500,630,0.31,0.36,0.335,0.05,531,810,0.64,0.69,0
btc-updown-15m-1761061500,1761061500,645,0.31,0.38,0.345,0.07,144.5,305.4,0.62,0.69,26
btc-updown-15m-1761061500,1761061500,660,0.43,0.46,0.445,0.03,113.5,722.33,0.54,0.57,20
btc-updown-15m-1761061500,1761061500,675,0.51,0.6,0.555,0.09,604.5,777.87,0.4,0.49,7
btc-updown-15m-1761061500,1761061500,690,0.49,0.57,0.53,0.08,380.5,585.2,0.43,0.51,82
btc-updown-15m-1761061500,1761061500,705,0.48,0.56,0.52,0.08,64.1,803,0.44,0.52,145
btc-updown-15m-1761061500,1761061500,720,0.44,0.48,0.46,0.04,17,884.5,0.52,0.56,8
btc-updown-15m-1761061500,1761061500,735,0.4,0.44,0.42,0.04,35.7,292.5,0.56,0.6,4
btc-updown-15m-1761061500,1761061500,750,0.38,0.45,0.415,0.07,278,624.5,0.55,0.62,10
btc-updown-15m-1761061500,1761061500,765,0.29,0.38,0.335,0.09,33.3,837.5,0.62,0.71,8
btc-updown-15m-1761061500,1761061500,780,0.29,0.32,0.305,0.03,510,837.5,0.68,0.71,11
btc-updown-15m-1761061500,1761061500,795,0.32,0.4,0.36,0.08,265,790.98,0.6,0.68,9
btc-updown-15m-1761061500,1761061500,810,0.1,0.2,0.15,0.1,376,766,0.8,0.9,1051
btc-updown-15m-1761061500,1761061500,825,0.25,0.38,0.315,0.13,40,57,0.62,0.75,18
btc-updown-15m-1761061500,1761061500,840,0.21,0.38,0.295,0.17,670,20,0.62,0.79,62
btc-updown-15m-1761061500,1761061500,845,0.37,0.46,0.415,0.09,312.9,52,0.54,0.63,4
btc-updown-15m-1761061500,1761061500,850,0.37,0.45,0.41,0.08,206.31,36,0.55,0.63,1119
btc-updown-15m-1761061500,1761061500,855,0.37,0.5,0.435,0.13,760.53,20,0.5,0.63,6
btc-updown-15m-1761061500,1761061500,860,0.37,0.61,0.49,0.24,115.53,62,0.39,0.63,52
btc-updown-15m-1761061500,1761061500,865,0.38,0.66,0.52,0.28,118.84,52,0.34,0.62,195
btc-updown-15m-1761061500,1761061500,870,0.59,0.93,0.76,0.34,42,161.02,0.07,0.41,40
btc-updown-15m-1761061500,1761061500,875,0.63,0.94,0.785,0.31,787,89.55,0.06,0.37,13
btc-updown-15m-1761061500,1761061500,880,0.7,0.8,0.75,0.1,37,47,0.2,0.3,153
btc-updown-15m-1761061500,1761061500,885,0.66,0.82,0.74,0.16,35.44,15,0.18,0.34,17
btc-updown-15m-1761061500,1761061500,890,0.72,0.82,0.77,0.1,92,47,0.18,0.28,22
btc-updown-15m-1761061500,1761061500,895,0.83,0.94,0.885,0.11,106,206.19,0.06,0.17,284
btc-updown-15m-1761061500,1761061500,897,0.88,0.98,0.93,0.1,167,285.19,0.02,0.12,185
btc-updown-15m-1761061500,1761061500,899,0.99,,,,293.99,0,,0.01,215
btc-updown-15m-1761061500,1761061500,900,0.99,,,,489.18,0,,0.01,577
btc-updown-15m-1761066000,1761066000,0,0.53,0.55,0.54,0.02,60,419.55,0.45,0.47,2338
btc-updown-15m-1761066000,1761066000,15,0.66,0.7,0.68,0.04,37.31,103,0.3,0.34,14
btc-updown-15m-1761066000,1761066000,30,0.67,0.7,0.685,0.03,312.89,484.83,0.3,0.33,2
btc-updown-15m-1761066000,1761066000,45,0.65,0.66,0.655,0.01,308.92,85,0.34,0.35,14
btc-updown-15m-1761066000,1761066000,60,0.62,0.67,0.645,0.05,55.88,150.5,0.33,0.38,12
btc-updown-15m-1761066000,1761066000,75,0.57,0.67,0.62,0.1,262.3,218,0.33,0.43,21
btc-updown-15m-1761066000,1761066000,90,0.48,0.53,0.505,0.05,630.86,750,0.47,0.52,13
btc-updown-15m-1761066000,1761066000,105,0.54,0.6,0.57,0.06,804,770.07,0.4,0.46,853
btc-updown-15m-1761066000,1761066000,120,0.56,0.58,0.57,0.02,284.84,285,0.42,0.44,23
btc-updown-15m-1761066000,1761066000,135,0.48,0.52,0.5,0.04,596.56,760,0.48,0.52,394
btc-updown-15m-1761066000,1761066000,150,0.48,0.53,0.505,0.05,824.63,347.5,0.47,0.52,3
btc-updown-15m-1761066000,1761066000,165,0.46,0.47,0.465,0.01,23.09,135.5,0.53,0.54,27
btc-updown-15m-1761066000,1761066000,180,0.5,0.52,0.51,0.02,395.5,92,0.48,0.5,84
btc-updown-15m-1761066000,1761066000,195,0.36,0.4,0.38,0.04,127.24,53,0.6,0.64,11
btc-updown-15m-1761066000,1761066000,210,0.34,0.38,0.36,0.04,315,537.2,0.62,0.66,362
btc-updown-15m-1761066000,1761066000,225,0.35,0.39,0.37,0.04,659,561.1,0.61,0.65,2
btc-updown-15m-1761066000,1761066000,240,0.44,0.48,0.46,0.04,715.51,547.1,0.52,0.56,8
btc-updown-15m-1761066000,1761066000,255,0.33,0.35,0.34,0.02,505,550,0.65,0.67,7
btc-updown-15m-1761066000,1761066000,270,0.38,0.41,0.395,0.03,258,527,0.59,0.62,1506
btc-updown-15m-1761066000,1761066000,285,0.42,0.44,0.43,0.02,540,546,0.56,0.58,2
btc-updown-15m-1761066000,1761066000,300,0.54,0.56,0.55,0.02,341.5,36,0.44,0.46,1
btc-updown-15m-1761066000,1761066000,315,0.61,0.67,0.64,0.06,128.18,82.2,0.33,0.39,68
btc-updown-15m-1761066000,1761066000,330,0.72,0.8,0.76,0.08,157.4,244.7,0.2,0.28,32
btc-updown-15m-1761066000,1761066000,345,0.63,0.69,0.66,0.06,51.5,292.5,0.31,0.37,17
btc-updown-15m-1761066000,1761066000,360,0.66,0.68,0.67,0.02,37.3,365.48,0.32,0.34,22
btc-updown-15m-1761066000,1761066000,375,0.68,0.75,0.715,0.07,38.7,601.5,0.25,0.32,12
btc-updown-15m-1761066000,1761066000,390,0.73,0.79,0.76,0.06,145.8,153.2,0.21,0.27,3
btc-updown-15m-1761066000,1761066000,405,0.67,0.76,0.715,0.09,99.52,201.13,0.24,0.33,21
btc-updown-15m-1761066000,1761066000,420,0.77,0.8,0.785,0.03,34,200.33,0.2,0.23,426
btc-updown-15m-1761066000,1761066000,435,0.83,0.86,0.845,0.03,108.12,656.43,0.14,0.17,0
btc-updown-15m-1761066000,1761066000,450,0.75,0.82,0.785,0.07,168.1,211.31,0.18,0.25,18
btc-updown-15m-1761066000,1761066000,465,0.77,0.82,0.795,0.05,124.2,126.81,0.18,0.23,27
btc-updown-15m-1761066000,1761066000,480,0.77,0.82,0.795,0.05,40.3,39.37,0.18,0.23,23
btc-updown-15m-1761066000,1761066000,495,0.83,0.87,0.85,0.04,45.1,597.61,0.13,0.17,5
btc-updown-15m-1761066000,1761066000,510,0.83,0.91,0.87,0.08,45,27,0.09,0.17,264
btc-updown-15m-1761066000,1761066000,525,0.79,0.9,0.845,0.11,372.12,129.5,0.1,0.21,2
btc-updown-15m-1761066000,1761066000,540,0.78,0.89,0.835,0.11,26.5,116.5,0.11,0.22,130
btc-updown-15m-1761066000,1761066000,555,0.89,0.94,0.915,0.05,51.3,86,0.06,0.11,25
btc-updown-15m-1761066000,1761066000,570,0.85,0.93,0.89,0.08,43.9,265.5,0.07,0.15,3
btc-updown-15m-1761066000,1761066000,585,0.93,0.95,0.94,0.02,60,1654.28,0.05,0.07,19
btc-updown-15m-1761066000,1761066000,600,0.84,0.89,0.865,0.05,340.1,113.5,0.11,0.16,11
btc-updown-15m-1761066000,1761066000,615,0.81,0.84,0.825,0.03,298.8,245,0.16,0.19,5
btc-updown-15m-1761066000,1761066000,630,0.88,0.95,0.915,0.07,49,1307.82,0.05,0.12,16
btc-updown-15m-1761066000,1761066000,645,0.92,0.95,0.935,0.03,77,1219.34,0.05,0.08,15
btc-updown-15m-1761066000,1761066000,660,0.94,0.97,0.955,0.03,79.66,1451.34,0.03,0.06,26
btc-updown-15m-1761066000,1761066000,675,0.94,0.97,0.955,0.03,109.66,1212.3,0.03,0.06,1088
btc-updown-15m-1761066000,1761066000,690,0.82,0.84,0.83,0.02,268.91,97,0.16,0.18,0
btc-updown-15m-1761066000,1761066000,705,0.88,0.94,0.91,0.06,54.9,184.5,0.06,0.12,29
btc-updown-15m-1761066000,1761066000,720,0.89,0.94,0.915,0.05,56.3,194.5,0.06,0.11,1322
btc-updown-15m-1761066000,1761066000,735,0.86,0.92,0.89,0.06,314,151.5,0.08,0.14,2
btc-updown-15m-1761066000,1761066000,750,0.95,0.97,0.96,0.02,50,1120.7,0.03,0.05,19
btc-updown-15m-1761066000,1761066000,765,0.98,0.99,0.985,0.01,62.73,360.37,0.01,0.02,26
btc-updown-15m-1761066000,1761066000,780,0.92,0.98,0.95,0.06,302.07,878.87,0.02,0.08,17
btc-updown-15m-1761066000,1761066000,795,0.84,0.91,0.875,0.07,174.97,788,0.09,0.16,10
btc-updown-15m-1761066000,1761066000,810,0.84,0.89,0.865,0.05,233.63,555,0.11,0.16,8
btc-updown-15m-1761066000,1761066000,825,0.87,0.88,0.875,0.01,218,541.59,0.12,0.13,7
btc-updown-15m-1761066000,1761066000,840,0.84,0.97,0.905,0.13,363.66,1089.87,0.03,0.16,19
btc-updown-15m-1761066000,1761066000,845,0.82,0.88,0.85,0.06,575.66,107,0.12,0.18,24
btc-updown-15m-1761066000,1761066000,850,0.85,0.93,0.89,0.08,373.66,522,0.07,0.15,1
btc-updown-15m-1761066000,1761066000,855,0.85,0.92,0.885,0.07,123.66,341.65,0.08,0.15,294
btc-updown-15m-1761066000,1761066000,860,0.88,0.98,0.93,0.1,298,439.87,0.02,0.12,1517
btc-updown-15m-1761066000,1761066000,865,0.91,,,,147.02,0,,0.09,74
btc-updown-15m-1761066000,1761066000,870,0.91,,,,397.02,0,,0.09,1970
btc-updown-15m-1761066000,1761066000,875,0.99,,,,202,0,,0.01,416
btc-updown-15m-1761066000,1761066000,880,0.99,,,,1592.43,0,,0.01,2
btc-updown-15m-1761066000,1761066000,885,0.99,,,,1638.32,0,,0.01,8
btc-updown-15m-1761066000,1761066000,890,0.99,,,,1638.32,0,,0.01,28
btc-updown-15m-1761066000,1761066000,895,0.99,,,,1606.32,0,,0.01,28
btc-updown-15m-1761066000,1761066000,897,0.99,,,,1606.32,0,,0.01,26
btc-updown-15m-1761066000,1761066000,899,0.99,,,,1606.32,0,,0.01,1301
btc-updown-15m-1761066000,1761066000,900,0.99,,,,1982.79,0,,0.01,10
btc-updown-15m-1761070500,1761070500,0,0.53,0.55,0.54,0.02,1158.73,204.51,0.45,0.47,331
btc-updown-15m-1761070500,1761070500,15,0.48,0.5,0.49,0.02,52.3,450.76,0.5,0.52,177
btc-updown-15m-1761070500,1761070500,30,0.49,0.54,0.515,0.05,776.21,925.04,0.46,0.51,187
btc-updown-15m-1761070500,1761070500,45,0.49,0.54,0.515,0.05,772.36,925.04,0.46,0.51,2
btc-updown-15m-1761070500,1761070500,60,0.56,0.57,0.565,0.01,15,860.8,0.43,0.44,1225
btc-updown-15m-1761070500,1761070500,75,0.46,0.49,0.475,0.03,266.3,758,0.51,0.54,92
btc-updown-15m-1761070500,1761070500,90,0.47,0.52,0.495,0.05,770,856.8,0.48,0.53,56
btc-updown-15m-1761070500,1761070500,105,0.56,0.59,0.575,0.03,515,603.13,0.41,0.44,5
btc-updown-15m-1761070500,1761070500,120,0.54,0.57,0.555,0.03,802.51,30,0.43,0.46,1213
btc-updown-15m-1761070500,1761070500,135,0.49,0.54,0.515,0.05,833.9,770,0.46,0.51,314
btc-updown-15m-1761070500,1761070500,150,0.57,0.6,0.585,0.03,530,574.29,0.4,0.43,16
btc-updown-15m-1761070500,1761070500,165,0.57,0.62,0.595,0.05,839.3,530,0.38,0.43,622
btc-updown-15m-1761070500,1761070500,180,0.52,0.56,0.54,0.04,775,526.87,0.44,0.48,24
btc-updown-15m-1761070500,1761070500,195,0.53,0.56,0.545,0.03,829.8,224.64,0.44,0.47,6
btc-updown-15m-1761070500,1761070500,210,0.53,0.59,0.56,0.06,853.2,823,0.41,0.47,26
btc-updown-15m-1761070500,1761070500,225,0.56,0.58,0.57,0.02,505,542,0.42,0.44,7
btc-updown-15m-1761070500,1761070500,240,0.55,0.6,0.575,0.05,830.9,828,0.4,0.45,220
btc-updown-15m-1761070500,1761070500,255,0.42,0.48,0.45,0.06,883.85,782,0.52,0.58,1526
btc-updown-15m-1761070500,1761070500,270,0.39,0.42,0.405,0.03,815,334.34,0.58,0.61,1170
btc-updown-15m-1761070500,1761070500,285,0.41,0.45,0.43,0.04,519,764,0.55,0.59,1486
btc-updown-15m-1761070500,1761070500,300,0.45,0.48,0.465,0.03,509,755,0.52,0.55,996
btc-updown-15m-1761070500,1761070500,315,0.38,0.42,0.4,0.04,804.05,532,0.58,0.62,29
btc-updown-15m-1761070500,1761070500,330,0.43,0.48,0.455,0.05,804,523,0.52,0.57,13
btc-updown-15m-1761070500,1761070500,345,0.44,0.48,0.46,0.04,537,860.5,0.52,0.56,3
btc-updown-15m-1761070500,1761070500,360,0.39,0.44,0.415,0.05,622.8,782,0.56,0.61,15
btc-updown-15m-1761070500,1761070500,375,0.44,0.51,0.475,0.07,593.4,890.1,0.49,0.56,37
btc-updown-15m-1761070500,1761070500,390,0.38,0.43,0.405,0.05,825.05,847.17,0.57,0.62,14
btc-updown-15m-1761070500,1761070500,405,0.4,0.44,0.42,0.04,534,534,0.56,0.6,715
btc-updown-15m-1761070500,1761070500,420,0.42,0.45,0.435,0.03,786,21,0.55,0.58,123
btc-updown-15m-1761070500,1761070500,435,0.38,0.45,0.415,0.07,827.14,842.5,0.55,0.62,579
btc-updown-15m-1761070500,1761070500,450,0.42,0.46,0.44,0.04,604.9,755,0.54,0.58,19
btc-updown-15m-1761070500,1761070500,465,0.5,0.56,0.53,0.06,774,883.9,0.44,0.5,15
btc-updown-15m-1761070500,1761070500,480,0.56,0.6,0.58,0.04,587.8,685,0.4,0.44,14
btc-updown-15m-1761070500,1761070500,495,0.55,0.61,0.58,0.06,774,894.56,0.39,0.45,24
btc-updown-15m-1761070500,1761070500,510,0.56,0.61,0.585,0.05,774,801.06,0.39,0.44,5
btc-updown-15m-1761070500,1761070500,525,0.6,0.63,0.615,0.03,320.8,298,0.37,0.4,23
btc-updown-15m-1761070500,1761070500,540,0.6,0.65,0.625,0.05,755.09,368.46,0.35,0.4,19
btc-updown-15m-1761070500,1761070500,555,0.69,0.73,0.71,0.04,397.4,803.36,0.27,0.31,10
btc-updown-15m-1761070500,1761070500,570,0.8,0.85,0.825,0.05,796.25,723.81,0.15,0.2,9
btc-updown-15m-1761070500,1761070500,585,0.79,0.83,0.81,0.04,552.05,750,0.17,0.21,13
btc-updown-15m-1761070500,1761070500,600,0.77,0.8,0.785,0.03,762,527,0.2,0.23,27
btc-updown-15m-1761070500,1761070500,615,0.81,0.85,0.83,0.04,1095.89,312,0.15,0.19,27
btc-updown-15m-1761070500,1761070500,630,0.83,0.85,0.84,0.02,762,132,0.15,0.17,29
btc-updown-15m-1761070500,1761070500,645,0.86,0.89,0.875,0.03,785.1,532,0.11,0.14,720
btc-updown-15m-1761070500,1761070500,660,0.85,0.9,0.875,0.05,545,671.04,0.1,0.15,5
btc-updown-15m-1761070500,1761070500,675,0.9,0.95,0.925,0.05,776.9,575,0.05,0.1,30
btc-updown-15m-1761070500,1761070500,690,0.91,0.95,0.93,0.04,638.66,966.09,0.05,0.09,1024
btc-updown-15m-1761070500,1761070500,705,0.93,0.95,0.94,0.02,129.46,794.24,0.05,0.07,27
btc-updown-15m-1761070500,1761070500,720,0.9,0.95,0.925,0.05,796.6,240.01,0.05,0.1,8
btc-updown-15m-1761070500,1761070500,735,0.91,0.95,0.93,0.04,873.2,297.28,0.05,0.09,8
btc-updown-15m-1761070500,1761070500,750,0.92,0.95,0.935,0.03,645.6,505.44,0.05,0.08,25
